Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:17:04.016000,STR,,1.0,1.0,0 days 00:15:08.685000,,,0 days 00:00:30.917000,0 days 00:00:30.051000,,0 days 00:16:34.115000,0 days 00:17:04.137000,268.0,308.0,305.0,314.0,False,SOFT,1.0,True,0 days 00:15:08.685000,2024-03-08 17:01:13.447,,False
0 days 00:18:33.146000,STR,0 days 00:01:29.130000,2.0,1.0,,,0 days 00:00:32.210000,0 days 00:00:28.246000,0 days 00:00:28.674000,0 days 00:17:36.226000,0 days 00:18:04.472000,0 days 00:18:33.146000,288.0,322.0,302.0,323.0,True,SOFT,2.0,True,0 days 00:17:04.016000,2024-03-08 17:03:08.778,,False
0 days 00:20:36.744000,STR,0 days 00:02:03.598000,3.0,1.0,,,0 days 00:00:51.213000,0 days 00:00:40.992000,0 days 00:00:31.393000,0 days 00:19:24.359000,0 days 00:20:05.351000,0 days 00:20:36.744000,212.0,280.0,288.0,302.0,False,SOFT,3.0,True,0 days 00:18:33.146000,2024-03-08 17:04:37.908,,False
0 days 00:22:27.071000,STR,0 days 00:01:50.327000,4.0,1.0,,,0 days 00:00:44.107000,0 days 00:00:33.345000,0 days 00:00:32.875000,0 days 00:21:20.851000,0 days 00:21:54.196000,0 days 00:22:27.071000,267.0,254.0,305.0,292.0,False,SOFT,4.0,True,0 days 00:20:36.744000,2024-03-08 17:06:41.506,,False
0 days 00:24:03.305000,STR,0 days 00:01:36.234000,5.0,1.0,,0 days 00:24:02.306000,0 days 00:00:32.322000,0 days 00:00:28.153000,0 days 00:00:35.759000,0 days 00:22:59.393000,0 days 00:23:27.546000,0 days 00:24:03.305000,291.0,325.0,,292.0,False,SOFT,5.0,True,0 days 00:22:27.071000,2024-03-08 17:08:31.833,,False
0 days 00:30:36.619000,STR,,6.0,2.0,0 days 00:28:40.037000,,,0 days 00:00:30.359000,0 days 00:00:42.552000,,0 days 00:29:54.229000,0 days 00:30:36.913000,285.0,315.0,306.0,102.0,False,SOFT,1.0,True,0 days 00:24:03.305000,2024-03-08 17:10:08.067,,False
0 days 00:32:04.869000,STR,0 days 00:01:28.250000,7.0,2.0,,,0 days 00:00:32.047000,0 days 00:00:27.922000,0 days 00:00:28.281000,0 days 00:31:08.666000,0 days 00:31:36.588000,0 days 00:32:04.869000,293.0,322.0,306.0,328.0,True,SOFT,2.0,True,0 days 00:30:36.619000,2024-03-08 17:16:41.381,,False
0 days 00:34:05.527000,STR,0 days 00:02:00.658000,8.0,2.0,,0 days 00:34:04.368000,0 days 00:00:40.037000,0 days 00:00:37.568000,0 days 00:00:43.053000,0 days 00:32:44.906000,0 days 00:33:22.474000,0 days 00:34:05.527000,253.0,237.0,,194.0,False,SOFT,3.0,True,0 days 00:32:04.869000,2024-03-08 17:18:09.631,,False
0 days 00:50:39.625000,STR,,9.0,3.0,0 days 00:48:23.100000,,,0 days 00:00:30.216000,0 days 00:00:36.732000,,0 days 00:50:03.295000,0 days 00:50:39.671000,274.0,307.0,307.0,175.0,False,SOFT,1.0,True,0 days 00:48:23.100000,2024-03-08 17:34:27.862,,False
0 days 00:52:08.203000,STR,0 days 00:01:28.578000,10.0,3.0,,,0 days 00:00:32.083000,0 days 00:00:27.934000,0 days 00:00:28.561000,0 days 00:51:11.708000,0 days 00:51:39.642000,0 days 00:52:08.203000,290.0,324.0,303.0,328.0,True,SOFT,2.0,True,0 days 00:50:39.625000,2024-03-08 17:36:44.387,,False
0 days 00:54:01.247000,STR,0 days 00:01:53.044000,11.0,3.0,,0 days 00:54:00.025000,0 days 00:00:36.917000,0 days 00:00:31.856000,0 days 00:00:44.271000,0 days 00:52:45.120000,0 days 00:53:16.976000,0 days 00:54:01.247000,265.0,248.0,,286.0,False,SOFT,3.0,True,0 days 00:52:08.203000,2024-03-08 17:38:12.965,,False
