Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:49:46.877000,OCO,,1.0,1.0,,,,0 days 00:00:32.892000,0 days 00:00:21.936000,,0 days 00:49:25.022000,0 days 00:49:46.972000,304.0,229.0,273.0,302.0,False,MEDIUM,7.0,False,0 days 00:48:29.599000,2024-06-29 10:06:04.325,10.0,False
0 days 00:50:58.399000,OCO,0 days 00:01:11.522000,2.0,1.0,,,0 days 00:00:17.591000,0 days 00:00:32.145000,0 days 00:00:21.786000,0 days 00:50:04.537000,0 days 00:50:36.682000,0 days 00:50:58.468000,318.0,225.0,281.0,310.0,True,MEDIUM,8.0,False,0 days 00:49:46.877000,2024-06-29 10:07:21.603,11.0,False
0 days 00:52:08.985000,OCO,0 days 00:01:10.586000,3.0,1.0,,,0 days 00:00:17.229000,0 days 00:00:31.747000,0 days 00:00:21.610000,0 days 00:51:15.697000,0 days 00:51:47.444000,0 days 00:52:09.054000,313.0,225.0,281.0,308.0,True,MEDIUM,9.0,False,0 days 00:50:58.399000,2024-06-29 10:08:33.125,11.0,False
0 days 00:53:19.456000,OCO,0 days 00:01:10.471000,4.0,1.0,,,0 days 00:00:17.222000,0 days 00:00:31.625000,0 days 00:00:21.624000,0 days 00:52:26.276000,0 days 00:52:57.901000,0 days 00:53:19.525000,,226.0,281.0,310.0,True,MEDIUM,10.0,False,0 days 00:52:08.985000,2024-06-29 10:09:43.711,11.0,False
0 days 00:54:29.901000,OCO,0 days 00:01:10.445000,5.0,1.0,,,0 days 00:00:17.368000,0 days 00:00:31.535000,0 days 00:00:21.542000,0 days 00:53:36.893000,0 days 00:54:08.428000,0 days 00:54:29.970000,309.0,225.0,280.0,308.0,True,MEDIUM,11.0,False,0 days 00:53:19.456000,2024-06-29 10:10:54.182,11.0,False
0 days 00:55:40.450000,OCO,0 days 00:01:10.549000,6.0,1.0,,,0 days 00:00:17.277000,0 days 00:00:31.669000,0 days 00:00:21.603000,0 days 00:54:47.247000,0 days 00:55:18.916000,0 days 00:55:40.519000,,224.0,280.0,308.0,False,MEDIUM,12.0,False,0 days 00:54:29.901000,2024-06-29 10:12:04.627,11.0,False
0 days 00:56:50.975000,OCO,0 days 00:01:10.525000,7.0,1.0,,,0 days 00:00:17.318000,0 days 00:00:31.756000,0 days 00:00:21.451000,0 days 00:55:57.837000,0 days 00:56:29.593000,0 days 00:56:51.044000,307.0,224.0,280.0,307.0,False,MEDIUM,13.0,False,0 days 00:55:40.450000,2024-06-29 10:13:15.176,11.0,False
0 days 00:58:01.328000,OCO,0 days 00:01:10.353000,8.0,1.0,,,0 days 00:00:17.365000,0 days 00:00:31.666000,0 days 00:00:21.322000,0 days 00:57:08.409000,0 days 00:57:40.075000,0 days 00:58:01.397000,306.0,225.0,279.0,305.0,True,MEDIUM,14.0,False,0 days 00:56:50.975000,2024-06-29 10:14:25.701,11.0,False
0 days 00:59:11.582000,OCO,0 days 00:01:10.254000,9.0,1.0,,,0 days 00:00:17.357000,0 days 00:00:31.656000,0 days 00:00:21.241000,0 days 00:58:18.754000,0 days 00:58:50.410000,0 days 00:59:11.651000,,227.0,280.0,305.0,True,MEDIUM,15.0,False,0 days 00:58:01.328000,2024-06-29 10:15:36.054,11.0,False
0 days 01:00:21.854000,OCO,0 days 00:01:10.272000,10.0,1.0,,,0 days 00:00:17.383000,0 days 00:00:31.627000,0 days 00:00:21.262000,0 days 00:59:29.034000,0 days 01:00:00.661000,0 days 01:00:21.923000,305.0,225.0,279.0,305.0,False,MEDIUM,16.0,False,0 days 00:59:11.582000,2024-06-29 10:16:46.308,11.0,False
0 days 01:01:32.256000,OCO,0 days 00:01:10.402000,11.0,1.0,,,0 days 00:00:17.420000,0 days 00:00:31.788000,0 days 00:00:21.194000,0 days 01:00:39.343000,0 days 01:01:11.131000,0 days 01:01:32.325000,304.0,227.0,280.0,304.0,False,MEDIUM,17.0,False,0 days 01:00:21.854000,2024-06-29 10:17:56.580,11.0,False
0 days 01:02:42.612000,OCO,0 days 00:01:10.356000,12.0,1.0,,,0 days 00:00:17.452000,0 days 00:00:31.661000,0 days 00:00:21.243000,0 days 01:01:49.777000,0 days 01:02:21.438000,0 days 01:02:42.681000,303.0,228.0,280.0,303.0,False,MEDIUM,18.0,False,0 days 01:01:32.256000,2024-06-29 10:19:06.982,11.0,False
