Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:20:14.563000,TSU,,1.0,1.0,0 days 00:18:15.179000,,,0 days 00:00:53.266000,0 days 00:00:19.287000,,0 days 00:19:55.311000,0 days 00:20:14.594000,206.0,269.0,267.0,268.0,False,SOFT,1.0,True,0 days 00:18:15.179000,2024-04-06 06:06:07.750,,False
0 days 00:21:44.384000,TSU,0 days 00:01:29.821000,2.0,1.0,,,0 days 00:00:31.482000,0 days 00:00:40.486000,0 days 00:00:17.853000,0 days 00:20:46.045000,0 days 00:21:26.531000,0 days 00:21:44.384000,284.0,300.0,264.0,297.0,True,SOFT,2.0,True,0 days 00:20:14.563000,2024-04-06 06:08:07.134,,False
0 days 00:23:28.924000,TSU,0 days 00:01:44.540000,3.0,1.0,,0 days 00:23:27.660000,0 days 00:00:35.805000,0 days 00:00:45.420000,0 days 00:00:23.315000,0 days 00:22:20.189000,0 days 00:23:05.609000,0 days 00:23:28.924000,258.0,271.0,,270.0,False,SOFT,3.0,True,0 days 00:21:44.384000,2024-04-06 06:09:36.955,,False
0 days 00:29:31.116000,TSU,,4.0,2.0,0 days 00:27:16.715000,,,0 days 00:00:46.254000,0 days 00:00:28.834000,,0 days 00:29:02.371000,0 days 00:29:31.347000,269.0,150.0,265.0,114.0,False,SOFT,1.0,True,0 days 00:23:28.924000,2024-04-06 06:11:21.495,,False
0 days 00:31:00.891000,TSU,0 days 00:01:29.775000,5.0,2.0,,,0 days 00:00:31.358000,0 days 00:00:40.621000,0 days 00:00:17.796000,0 days 00:30:02.474000,0 days 00:30:43.095000,0 days 00:31:00.891000,284.0,299.0,264.0,297.0,True,SOFT,2.0,True,0 days 00:29:31.116000,2024-04-06 06:17:23.687,,False
0 days 00:32:54.204000,TSU,0 days 00:01:53.313000,6.0,2.0,,0 days 00:32:52.951000,0 days 00:00:39.577000,0 days 00:00:47.692000,0 days 00:00:26.044000,0 days 00:31:40.468000,0 days 00:32:28.160000,0 days 00:32:54.204000,214.0,237.0,,227.0,False,SOFT,3.0,True,0 days 00:31:00.891000,2024-04-06 06:18:53.462,,False
0 days 00:41:40.023000,TSU,,7.0,3.0,0 days 00:39:28.367000,,,0 days 00:00:50.388000,0 days 00:00:21.764000,,0 days 00:41:18.393000,0 days 00:41:40.031000,214.0,265.0,265.0,265.0,False,SOFT,4.0,False,0 days 00:32:54.204000,2024-04-06 06:20:46.775,,False
0 days 00:43:10.422000,TSU,0 days 00:01:30.399000,8.0,3.0,,,0 days 00:00:31.733000,0 days 00:00:40.719000,0 days 00:00:17.947000,0 days 00:42:11.756000,0 days 00:42:52.475000,0 days 00:43:10.422000,284.0,299.0,264.0,298.0,True,SOFT,5.0,False,0 days 00:41:40.023000,2024-04-06 06:29:32.594,,False
0 days 00:44:57.779000,TSU,0 days 00:01:47.357000,9.0,3.0,,0 days 00:44:56.539000,0 days 00:00:35.768000,0 days 00:00:46.344000,0 days 00:00:25.245000,0 days 00:43:46.190000,0 days 00:44:32.534000,0 days 00:44:57.779000,256.0,273.0,,262.0,False,SOFT,6.0,False,0 days 00:43:10.422000,2024-04-06 06:31:02.993,,False
0 days 00:51:09.365000,TSU,,10.0,4.0,0 days 00:49:09.023000,,,0 days 00:00:47.476000,0 days 00:00:23.250000,,0 days 00:50:46.205000,0 days 00:51:09.674000,267.0,105.0,267.0,231.0,False,SOFT,1.0,True,0 days 00:44:57.779000,2024-04-06 06:32:50.350,,False
0 days 00:52:38.782000,TSU,0 days 00:01:29.417000,11.0,4.0,,,0 days 00:00:31.283000,0 days 00:00:40.423000,0 days 00:00:17.711000,0 days 00:51:40.648000,0 days 00:52:21.071000,0 days 00:52:38.782000,285.0,299.0,264.0,297.0,True,SOFT,2.0,True,0 days 00:51:09.365000,2024-04-06 06:39:01.936,,False
0 days 00:54:36.735000,TSU,0 days 00:01:57.953000,12.0,4.0,,0 days 00:54:35.522000,0 days 00:00:39.132000,0 days 00:00:52.236000,0 days 00:00:26.585000,0 days 00:53:17.914000,0 days 00:54:10.150000,0 days 00:54:36.735000,208.0,221.0,,216.0,False,SOFT,3.0,True,0 days 00:52:38.782000,2024-04-06 06:40:31.353,,False
0 days 01:03:24.353000,TSU,,13.0,5.0,0 days 01:01:24.927000,,,0 days 00:00:46.423000,0 days 00:00:26.067000,,0 days 01:02:59.333000,0 days 01:03:24.585000,259.0,264.0,266.0,203.0,False,SOFT,4.0,False,0 days 00:54:36.735000,2024-04-06 06:42:29.306,,False
0 days 01:04:54.544000,TSU,0 days 00:01:30.191000,14.0,5.0,,,0 days 00:00:31.598000,0 days 00:00:40.801000,0 days 00:00:17.792000,0 days 01:03:55.951000,0 days 01:04:36.752000,0 days 01:04:54.544000,284.0,298.0,264.0,297.0,True,SOFT,5.0,False,0 days 01:03:24.353000,2024-04-06 06:51:16.924,,False
0 days 01:06:41.713000,TSU,0 days 00:01:47.169000,15.0,5.0,,0 days 01:06:40.490000,0 days 00:00:35.529000,0 days 00:00:46.168000,0 days 00:00:25.472000,0 days 01:05:30.073000,0 days 01:06:16.241000,0 days 01:06:41.713000,254.0,257.0,,264.0,False,SOFT,6.0,False,0 days 01:04:54.544000,2024-04-06 06:52:47.115,,False
0 days 01:10:40.449000,TSU,,16.0,6.0,0 days 01:08:32.198000,,,0 days 00:00:52.086000,0 days 00:00:23.611000,,0 days 01:10:16.838000,0 days 01:10:40.692000,253.0,263.0,266.0,264.0,False,SOFT,1.0,True,0 days 01:06:41.713000,2024-04-06 06:54:34.284,,False
0 days 01:12:09.862000,TSU,0 days 00:01:29.413000,17.0,6.0,,,0 days 00:00:31.318000,0 days 00:00:40.248000,0 days 00:00:17.847000,0 days 01:11:11.767000,0 days 01:11:52.015000,0 days 01:12:09.862000,285.0,299.0,263.0,298.0,True,SOFT,2.0,True,0 days 01:10:40.449000,2024-04-06 06:58:33.020,,False
0 days 01:14:15.495000,TSU,0 days 00:02:05.633000,18.0,6.0,,0 days 01:14:12.951000,0 days 00:00:48.097000,0 days 00:00:50.422000,0 days 00:00:27.114000,0 days 01:12:57.959000,0 days 01:13:48.381000,0 days 01:14:15.495000,205.0,234.0,,235.0,False,SOFT,3.0,True,0 days 01:12:09.862000,2024-04-06 07:00:02.433,,False
