Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:57:07.853000,ALB,0 days 00:01:49.364000,1.0,1.0,,,,0 days 00:00:32.431000,0 days 00:00:45.223000,,0 days 00:56:22.683000,0 days 00:57:07.994000,279.0,271.0,254.0,314.0,False,MEDIUM,1.0,True,0 days 00:55:18.169000,2024-04-21 07:03:36.842,13.0,False
0 days 00:58:51.010000,ALB,0 days 00:01:43.157000,2.0,1.0,,,0 days 00:00:27.453000,0 days 00:00:31.498000,0 days 00:00:44.206000,0 days 00:57:35.275000,0 days 00:58:06.773000,0 days 00:58:50.979000,273.0,268.0,261.0,337.0,True,MEDIUM,2.0,True,0 days 00:57:07.853000,2024-04-21 07:05:26.526,13.0,False
0 days 01:00:34.024000,ALB,0 days 00:01:43.014000,3.0,1.0,,,0 days 00:00:27.257000,0 days 00:00:31.399000,0 days 00:00:44.358000,0 days 00:59:18.236000,0 days 00:59:49.635000,0 days 01:00:33.993000,269.0,268.0,261.0,334.0,True,MEDIUM,3.0,True,0 days 00:58:51.010000,2024-04-21 07:07:09.683,13.0,False
0 days 01:02:16.999000,ALB,0 days 00:01:42.975000,4.0,1.0,,,0 days 00:00:27.274000,0 days 00:00:31.240000,0 days 00:00:44.461000,0 days 01:01:01.267000,0 days 01:01:32.507000,0 days 01:02:16.968000,263.0,264.0,258.0,329.0,True,MEDIUM,4.0,True,0 days 01:00:34.024000,2024-04-21 07:08:52.697,13.0,False
0 days 01:04:00.391000,ALB,0 days 00:01:43.392000,5.0,1.0,,,0 days 00:00:27.334000,0 days 00:00:31.420000,0 days 00:00:44.638000,0 days 01:02:44.302000,0 days 01:03:15.722000,0 days 01:04:00.360000,268.0,266.0,254.0,330.0,False,MEDIUM,5.0,True,0 days 01:02:16.999000,2024-04-21 07:10:35.672,13.0,False
0 days 01:05:43.744000,ALB,0 days 00:01:43.353000,6.0,1.0,,,0 days 00:00:27.518000,0 days 00:00:31.276000,0 days 00:00:44.559000,0 days 01:04:27.878000,0 days 01:04:59.154000,0 days 01:05:43.713000,264.0,265.0,253.0,316.0,False,MEDIUM,6.0,True,0 days 01:04:00.391000,2024-04-21 07:12:19.064,13.0,False
0 days 01:07:27.105000,ALB,0 days 00:01:43.361000,7.0,1.0,,,0 days 00:00:27.681000,0 days 00:00:31.189000,0 days 00:00:44.491000,0 days 01:06:11.394000,0 days 01:06:42.583000,0 days 01:07:27.074000,266.0,267.0,256.0,332.0,False,MEDIUM,7.0,True,0 days 01:05:43.744000,2024-04-21 07:14:02.417,13.0,False
0 days 01:09:11.096000,ALB,0 days 00:01:43.991000,8.0,1.0,,,0 days 00:00:27.722000,0 days 00:00:31.602000,0 days 00:00:44.667000,0 days 01:07:54.796000,0 days 01:08:26.398000,0 days 01:09:11.065000,265.0,265.0,260.0,332.0,False,MEDIUM,8.0,True,0 days 01:07:27.105000,2024-04-21 07:15:45.778,12.0,False
0 days 01:10:59.467000,ALB,0 days 00:01:48.371000,9.0,1.0,,0 days 01:10:57.775000,0 days 00:00:27.426000,0 days 00:00:31.509000,0 days 00:00:49.436000,0 days 01:09:38.491000,0 days 01:10:10,0 days 01:10:59.436000,266.0,263.0,,313.0,False,MEDIUM,9.0,True,0 days 01:09:11.096000,2024-04-21 07:17:29.769,14.0,False
0 days 01:13:00.961000,ALB,0 days 00:02:01.494000,10.0,2.0,0 days 01:11:20.952000,,0 days 00:00:46.350000,0 days 00:00:31.237000,0 days 00:00:43.907000,0 days 01:11:45.786000,0 days 01:12:17.023000,0 days 01:13:00.930000,279.0,268.0,257.0,336.0,False,MEDIUM,1.0,True,0 days 01:10:59.467000,2024-04-21 07:19:18.140,18.0,False
0 days 01:14:43.898000,ALB,0 days 00:01:42.937000,11.0,2.0,,,0 days 00:00:27.044000,0 days 00:00:31.735000,0 days 00:00:44.158000,0 days 01:13:27.974000,0 days 01:13:59.709000,0 days 01:14:43.867000,267.0,259.0,261.0,332.0,True,MEDIUM,2.0,True,0 days 01:13:00.961000,2024-04-21 07:21:19.634,19.0,False
0 days 01:16:26.049000,ALB,0 days 00:01:42.151000,12.0,2.0,,,0 days 00:00:27.062000,0 days 00:00:31.044000,0 days 00:00:44.045000,0 days 01:15:10.929000,0 days 01:15:41.973000,0 days 01:16:26.018000,270.0,266.0,256.0,331.0,True,MEDIUM,3.0,True,0 days 01:14:43.898000,2024-04-21 07:23:02.571,18.0,False
0 days 01:18:08.657000,ALB,0 days 00:01:42.608000,13.0,2.0,,,0 days 00:00:27.474000,0 days 00:00:31.239000,0 days 00:00:43.895000,0 days 01:16:53.492000,0 days 01:17:24.731000,0 days 01:18:08.626000,267.0,267.0,262.0,333.0,False,MEDIUM,4.0,True,0 days 01:16:26.049000,2024-04-21 07:24:44.722,17.0,False
0 days 01:19:51.931000,ALB,0 days 00:01:43.274000,14.0,2.0,,,0 days 00:00:27.494000,0 days 00:00:31.455000,0 days 00:00:44.325000,0 days 01:18:36.120000,0 days 01:19:07.575000,0 days 01:19:51.900000,265.0,265.0,254.0,315.0,False,MEDIUM,5.0,True,0 days 01:18:08.657000,2024-04-21 07:26:27.330,17.0,False
0 days 01:21:34.693000,ALB,0 days 00:01:42.762000,15.0,2.0,,,0 days 00:00:27.388000,0 days 00:00:31.102000,0 days 00:00:44.272000,0 days 01:20:19.288000,0 days 01:20:50.390000,0 days 01:21:34.662000,268.0,268.0,256.0,313.0,False,MEDIUM,6.0,True,0 days 01:19:51.931000,2024-04-21 07:28:10.604,16.0,False
0 days 01:23:17.304000,ALB,0 days 00:01:42.611000,16.0,2.0,,,0 days 00:00:27.301000,0 days 00:00:31.112000,0 days 00:00:44.198000,0 days 01:22:01.963000,0 days 01:22:33.075000,0 days 01:23:17.273000,267.0,267.0,256.0,311.0,False,MEDIUM,7.0,True,0 days 01:21:34.693000,2024-04-21 07:29:53.366,16.0,False
