Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:22.984000,SAI,,1.0,1.0,0 days 00:14:14.787000,,,0 days 00:00:41.466000,0 days 00:00:34.102000,,0 days 00:15:49.046000,0 days 00:16:23.034000,186.0,92.0,282.0,263.0,False,SOFT,9.0,False,0 days 00:14:14.787000,2024-05-04 20:01:12.799,,False
0 days 00:17:51.143000,SAI,0 days 00:01:28.159000,2.0,1.0,,,0 days 00:00:29.338000,0 days 00:00:33.767000,0 days 00:00:25.054000,0 days 00:16:52.322000,0 days 00:17:26.089000,0 days 00:17:51.143000,222.0,193.0,282.0,336.0,True,SOFT,10.0,False,0 days 00:16:22.984000,2024-05-04 20:03:20.996,,False
0 days 00:19:41.097000,SAI,0 days 00:01:49.954000,3.0,1.0,,0 days 00:19:35.601000,0 days 00:00:37.314000,0 days 00:00:38.777000,0 days 00:00:33.863000,0 days 00:18:28.457000,0 days 00:19:07.234000,0 days 00:19:41.097000,194.0,169.0,,256.0,False,SOFT,11.0,False,0 days 00:17:51.143000,2024-05-04 20:04:49.155,,False
0 days 00:23:05.293000,SAI,,4.0,2.0,0 days 00:20:50.423000,,,0 days 00:00:41.860000,0 days 00:00:40.239000,,0 days 00:22:25.307000,0 days 00:23:05.463000,103.0,95.0,282.0,232.0,False,SOFT,3.0,False,0 days 00:19:41.097000,2024-05-04 20:06:39.109,,False
0 days 00:24:33.230000,SAI,0 days 00:01:27.937000,5.0,2.0,,,0 days 00:00:29.377000,0 days 00:00:33.571000,0 days 00:00:24.989000,0 days 00:23:34.670000,0 days 00:24:08.241000,0 days 00:24:33.230000,222.0,192.0,282.0,339.0,True,SOFT,4.0,False,0 days 00:23:05.293000,2024-05-04 20:10:03.305,,False
0 days 00:27:08.080000,SAI,,6.0,2.0,,0 days 00:26:19.326000,0 days 00:00:38.950000,0 days 00:00:38.599000,0 days 00:01:17.292000,0 days 00:25:13.699000,0 days 00:25:50.788000,0 days 00:27:08.180000,194.0,162.0,,239.0,False,SOFT,5.0,False,0 days 00:24:33.230000,2024-05-04 20:11:31.242,,False
0 days 00:30:50.254000,SAI,,7.0,3.0,0 days 00:29:01.718000,,,0 days 00:00:37.755000,0 days 00:00:30.017000,,0 days 00:30:20.328000,0 days 00:30:50.542000,208.0,169.0,287.0,177.0,False,SOFT,6.0,False,0 days 00:27:08.080000,2024-05-04 20:14:06.092,,False
0 days 00:32:18.422000,SAI,0 days 00:01:28.168000,8.0,3.0,,,0 days 00:00:29.248000,0 days 00:00:33.845000,0 days 00:00:25.075000,0 days 00:31:19.502000,0 days 00:31:53.347000,0 days 00:32:18.422000,219.0,191.0,284.0,339.0,False,SOFT,7.0,False,0 days 00:30:50.254000,2024-05-04 20:17:48.266,,False
0 days 00:34:21.099000,SAI,0 days 00:02:02.677000,9.0,3.0,,0 days 00:34:13.049000,0 days 00:00:38.197000,0 days 00:00:41.972000,0 days 00:00:42.508000,0 days 00:32:56.619000,0 days 00:33:38.591000,0 days 00:34:21.099000,167.0,150.0,,197.0,False,SOFT,8.0,False,0 days 00:32:18.422000,2024-05-04 20:19:16.434,,False
0 days 00:43:29.892000,SAI,,10.0,4.0,0 days 00:41:20.200000,,,0 days 00:00:41.597000,0 days 00:00:32.337000,,0 days 00:42:57.611000,0 days 00:43:29.992000,173.0,137.0,282.0,176.0,False,SOFT,1.0,True,0 days 00:34:21.099000,2024-05-04 20:21:19.111,,False
