Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:47:50.350000,PER,,1.0,1.0,,,,0 days 00:00:40.482000,0 days 00:00:33.874000,,0 days 00:47:16.660000,0 days 00:47:50.563000,201.0,183.0,203.0,320.0,False,MEDIUM,4.0,False,0 days 00:46:05.307000,2024-10-19 18:03:51.406,10.0,False
0 days 00:51:10.969000,PER,0 days 00:01:39.851000,3.0,1.0,,,0 days 00:00:26.877000,0 days 00:00:39.728000,0 days 00:00:33.246000,0 days 00:49:58.015000,0 days 00:50:37.743000,0 days 00:51:10.989000,206.0,178.0,204.0,330.0,True,MEDIUM,6.0,False,0 days 00:49:31.118000,2024-10-19 18:07:17.217,10.0,False
0 days 00:52:50.357000,PER,0 days 00:01:39.388000,4.0,1.0,,,0 days 00:00:26.629000,0 days 00:00:39.607000,0 days 00:00:33.152000,0 days 00:51:37.618000,0 days 00:52:17.225000,0 days 00:52:50.377000,204.0,180.0,203.0,330.0,True,MEDIUM,7.0,False,0 days 00:51:10.969000,2024-10-19 18:08:57.068,10.0,False
0 days 00:54:30.177000,PER,0 days 00:01:39.820000,5.0,1.0,,,0 days 00:00:26.789000,0 days 00:00:39.799000,0 days 00:00:33.232000,0 days 00:53:17.166000,0 days 00:53:56.965000,0 days 00:54:30.197000,207.0,180.0,202.0,313.0,False,MEDIUM,8.0,False,0 days 00:52:50.357000,2024-10-19 18:10:36.456,10.0,False
0 days 00:56:09.831000,PER,0 days 00:01:39.654000,6.0,1.0,,,0 days 00:00:26.848000,0 days 00:00:39.620000,0 days 00:00:33.186000,0 days 00:54:57.045000,0 days 00:55:36.665000,0 days 00:56:09.851000,202.0,178.0,202.0,331.0,False,MEDIUM,9.0,False,0 days 00:54:30.177000,2024-10-19 18:12:16.276,10.0,False
0 days 00:57:49.333000,PER,0 days 00:01:39.502000,7.0,1.0,,,0 days 00:00:26.752000,0 days 00:00:39.475000,0 days 00:00:33.275000,0 days 00:56:36.603000,0 days 00:57:16.078000,0 days 00:57:49.353000,,182.0,205.0,329.0,False,MEDIUM,10.0,False,0 days 00:56:09.831000,2024-10-19 18:13:55.930,10.0,False
0 days 00:59:29.097000,PER,0 days 00:01:39.764000,8.0,1.0,,,0 days 00:00:26.702000,0 days 00:00:39.734000,0 days 00:00:33.328000,0 days 00:58:16.055000,0 days 00:58:55.789000,0 days 00:59:29.117000,,182.0,204.0,327.0,False,MEDIUM,11.0,False,0 days 00:57:49.333000,2024-10-19 18:15:35.432,10.0,False
0 days 01:01:09.263000,PER,0 days 00:01:40.166000,9.0,1.0,,,0 days 00:00:26.821000,0 days 00:00:39.867000,0 days 00:00:33.478000,0 days 00:59:55.938000,0 days 01:00:35.805000,0 days 01:01:09.283000,206.0,177.0,203.0,335.0,False,MEDIUM,12.0,False,0 days 00:59:29.097000,2024-10-19 18:17:15.196,10.0,False
0 days 01:02:48.969000,PER,0 days 00:01:39.706000,10.0,1.0,,,0 days 00:00:26.650000,0 days 00:00:39.858000,0 days 00:00:33.198000,0 days 01:01:35.933000,0 days 01:02:15.791000,0 days 01:02:48.989000,207.0,180.0,204.0,324.0,False,MEDIUM,13.0,False,0 days 01:01:09.263000,2024-10-19 18:18:55.362,10.0,False
0 days 01:04:28.658000,PER,0 days 00:01:39.689000,11.0,1.0,,,0 days 00:00:26.591000,0 days 00:00:39.889000,0 days 00:00:33.209000,0 days 01:03:15.580000,0 days 01:03:55.469000,0 days 01:04:28.678000,210.0,181.0,205.0,325.0,False,MEDIUM,14.0,False,0 days 01:02:48.969000,2024-10-19 18:20:35.068,10.0,False
