Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:15:18.070000,HUL,,1.0,1.0,0 days 00:13:43.358000,,,0 days 00:00:32.768000,0 days 00:00:26.906000,,0 days 00:14:51.274000,0 days 00:15:18.093000,216.0,262.0,280.0,174.0,False,MEDIUM,1.0,True,0 days 00:13:43.358000,2024-11-29 17:31:44.992,,False
0 days 00:16:41.798000,HUL,0 days 00:01:23.728000,2.0,1.0,,,0 days 00:00:31.100000,0 days 00:00:28.106000,0 days 00:00:24.522000,0 days 00:15:49.170000,0 days 00:16:17.276000,0 days 00:16:41.798000,246.0,288.0,275.0,319.0,True,MEDIUM,2.0,True,0 days 00:15:18.070000,2024-11-29 17:33:19.704,,False
0 days 00:18:31.677000,HUL,0 days 00:01:49.879000,3.0,1.0,,0 days 00:18:27.602000,0 days 00:00:35.638000,0 days 00:00:36.992000,0 days 00:00:37.249000,0 days 00:17:17.436000,0 days 00:17:54.428000,0 days 00:18:31.677000,130.0,264.0,,275.0,False,MEDIUM,3.0,True,0 days 00:16:41.798000,2024-11-29 17:34:43.432,,False
0 days 00:22:50.238000,HUL,,4.0,2.0,0 days 00:21:00.835000,,,0 days 00:00:31.342000,0 days 00:00:37.989000,,0 days 00:22:12.249000,0 days 00:22:50.441000,224.0,265.0,281.0,113.0,False,MEDIUM,4.0,False,0 days 00:18:31.677000,2024-11-29 17:36:33.311,,False
0 days 00:24:12.807000,HUL,0 days 00:01:22.569000,5.0,2.0,,,0 days 00:00:30.480000,0 days 00:00:27.820000,0 days 00:00:24.269000,0 days 00:23:20.718000,0 days 00:23:48.538000,0 days 00:24:12.807000,249.0,288.0,278.0,324.0,True,MEDIUM,5.0,False,0 days 00:22:50.238000,2024-11-29 17:40:51.872,,False
0 days 00:25:57.567000,HUL,0 days 00:01:44.760000,6.0,2.0,,0 days 00:25:53.411000,0 days 00:00:36.568000,0 days 00:00:32.856000,0 days 00:00:35.336000,0 days 00:24:49.375000,0 days 00:25:22.231000,0 days 00:25:57.567000,205.0,262.0,,307.0,False,MEDIUM,6.0,False,0 days 00:24:12.807000,2024-11-29 17:42:14.441,,False
0 days 00:32:31.111000,HUL,,7.0,3.0,0 days 00:31:01.516000,,,0 days 00:00:30.686000,0 days 00:00:26.209000,,0 days 00:32:04.918000,0 days 00:32:31.139000,226.0,261.0,281.0,164.0,False,MEDIUM,1.0,True,0 days 00:25:57.567000,2024-11-29 17:43:59.201,,False
0 days 00:33:53.527000,HUL,0 days 00:01:22.416000,8.0,3.0,,,0 days 00:00:30.640000,0 days 00:00:27.681000,0 days 00:00:24.095000,0 days 00:33:01.751000,0 days 00:33:29.432000,0 days 00:33:53.527000,249.0,289.0,281.0,318.0,True,MEDIUM,2.0,True,0 days 00:32:31.111000,2024-11-29 17:50:32.745,,False
0 days 00:36:14.427000,HUL,0 days 00:02:20.900000,9.0,3.0,,0 days 00:35:38.709000,0 days 00:00:37.080000,0 days 00:00:37.187000,0 days 00:01:06.633000,0 days 00:34:30.607000,0 days 00:35:07.794000,0 days 00:36:14.427000,191.0,261.0,,259.0,False,MEDIUM,3.0,True,0 days 00:33:53.527000,2024-11-29 17:51:55.161,,False
0 days 00:40:00.663000,HUL,,10.0,4.0,0 days 00:38:13.100000,,,0 days 00:00:35.744000,0 days 00:00:35.085000,,0 days 00:39:25.578000,0 days 00:40:00.840000,215.0,263.0,281.0,146.0,False,MEDIUM,4.0,False,0 days 00:36:14.427000,2024-11-29 17:54:16.061,,False
0 days 00:41:22.981000,HUL,0 days 00:01:22.318000,11.0,4.0,,,0 days 00:00:30.487000,0 days 00:00:27.646000,0 days 00:00:24.185000,0 days 00:40:31.150000,0 days 00:40:58.796000,0 days 00:41:22.981000,249.0,289.0,276.0,325.0,True,MEDIUM,5.0,False,0 days 00:40:00.663000,2024-11-29 17:58:02.297,,False
0 days 00:43:10.006000,HUL,0 days 00:01:47.025000,12.0,4.0,,0 days 00:43:05.883000,0 days 00:00:36.410000,0 days 00:00:33.759000,0 days 00:00:36.856000,0 days 00:41:59.391000,0 days 00:42:33.150000,0 days 00:43:10.006000,200.0,254.0,,304.0,False,MEDIUM,6.0,False,0 days 00:41:22.981000,2024-11-29 17:59:24.615,,False
0 days 00:54:07.514000,HUL,,13.0,5.0,0 days 00:52:38.468000,,,0 days 00:00:30.573000,0 days 00:00:26.108000,,0 days 00:53:41.406000,0 days 00:54:07.651000,223.0,260.0,282.0,174.0,False,SOFT,1.0,True,0 days 00:43:10.006000,2024-11-29 18:01:11.640,,False
0 days 00:55:29.602000,HUL,0 days 00:01:22.088000,14.0,5.0,,,0 days 00:00:30.375000,0 days 00:00:27.498000,0 days 00:00:24.215000,0 days 00:54:37.889000,0 days 00:55:05.387000,0 days 00:55:29.602000,249.0,289.0,279.0,320.0,True,SOFT,2.0,True,0 days 00:54:07.514000,2024-11-29 18:12:09.148,,False
0 days 00:57:19.248000,HUL,,15.0,5.0,,0 days 00:57:19.248000,0 days 00:00:38.497000,0 days 00:00:34.834000,,0 days 00:56:08.109000,0 days 00:56:42.995000,,206.0,247.0,,251.0,False,SOFT,3.0,True,0 days 00:55:29.602000,2024-11-29 18:13:31.236,,False
