Date_x,SessionTime_x,Time,RPM_x,Speed_x,nGear_x,Throttle_x,Brake_x,DRS_x,Source_x,Distance,RelativeDistance,X,Y,Z,Source_y,SessionTime_y
2024-12-01 17:27:25.044,0 days 02:18:41.856000,0 days 00:00:18.978000,11298,238,6,100,False,0,car,1253.2638888888891,0.2332853568925993,-1241.5808151961623,6692.525952984535,130.17080561733218,car,0 days 02:18:41.856000
2024-12-01 17:27:25.284,0 days 02:18:42.096000,0 days 00:00:19.218000,11481,243,6,100,False,0,car,1269.463888888889,0.23630086130086134,-1235.650000816056,6845.246609872347,128.97607735264134,car,0 days 02:18:42.096000
2024-12-01 17:27:25.484,0 days 02:18:42.296000,0 days 00:00:19.418000,11655,245,6,100,False,0,car,1283.075,0.23883446411301568,-1218.2556546103492,6976.401512505233,129.0102541632566,car,0 days 02:18:42.296000
2024-12-01 17:27:25.804,0 days 02:18:42.616000,0 days 00:00:19.738000,10317,248,7,100,False,0,car,1305.1194444444445,0.24293786654510893,-1127.3303321087083,7262.626381424108,127.98696959793207,car,0 days 02:18:42.616000
2024-12-01 17:27:25.964,0 days 02:18:42.776000,0 days 00:00:19.898000,10432,250,7,100,False,0,car,1316.2305555555556,0.2450061137387043,-1106.4501139244605,7312.994876326096,128.01566730805249,car,0 days 02:18:42.776000
2024-12-01 17:27:26.124,0 days 02:18:42.936000,0 days 00:00:20.058000,10467,253,7,100,False,0,car,1327.4750000000001,0.24709917989862284,-1061.147814488942,7384.420993132962,127.88876763226737,car,0 days 02:18:42.936000
2024-12-01 17:27:26.324,0 days 02:18:43.136000,0 days 00:00:20.258000,10572,256,7,100,False,0,car,1341.6972222222223,0.24974653630642493,-947.8874462107641,7553.15648346835,127.20254154192472,car,0 days 02:18:43.136000
2024-12-01 17:27:26.484,0 days 02:18:43.296000,0 days 00:00:20.418000,10627,257,7,100,False,0,car,1353.1194444444445,0.251872694421441,-853.6566996142791,7680.306005125122,126.93590313412255,car,0 days 02:18:43.296000
2024-12-01 17:27:26.684,0 days 02:18:43.496000,0 days 00:00:20.618000,10712,261,7,100,False,0,car,1367.6194444444445,0.25457175700908297,-747.8259743527021,7806.57324987569,127.01819816436108,car,0 days 02:18:43.496000
2024-12-01 17:27:27.004,0 days 02:18:43.816000,0 days 00:00:20.938000,10836,265,7,100,False,0,car,1391.1750000000002,0.25895644105950516,-638.9169232698389,7930.09832186661,126.44031869323814,car,0 days 02:18:43.816000
2024-12-01 17:27:27.324,0 days 02:18:44.136000,0 days 00:00:21.258000,11045,269,7,100,False,0,car,1415.0861111111112,0.26340730902012244,-448.218186139214,8137.926690276753,124.42265493736662,car,0 days 02:18:44.136000
2024-12-01 17:27:27.524,0 days 02:18:44.336000,0 days 00:00:21.458000,11111,271,7,100,False,0,car,1430.1416666666667,0.26620978396744416,-351.87733638757715,8243.483783828735,123.51669621827577,car,0 days 02:18:44.336000
2024-12-01 17:27:27.685,0 days 02:18:44.497000,0 days 00:00:21.619000,11173,272,7,100,False,0,car,1442.3061111111112,0.2684741009949924,-299.4072452867697,8301.849353498937,123.1959161760954,car,0 days 02:18:44.497000
2024-12-01 17:27:28.085,0 days 02:18:44.897000,0 days 00:00:22.019000,11323,276,7,100,False,0,car,1472.9727777777778,0.27418246324931567,-45.11819173422235,8582.392975729552,121.96679675794347,car,0 days 02:18:44.897000
2024-12-01 17:27:28.365,0 days 02:18:45.177000,0 days 00:00:22.299000,11234,279,7,100,False,0,car,1494.6727777777778,0.27822175001840743,47.19654971441075,8685.537666260232,121.98774671132365,car,0 days 02:18:45.177000
