Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:01:53.781000,HUL,0 days 00:01:53.555000,1.0,1.0,,0 days 01:01:52.101000,,0 days 00:00:45.619000,0 days 00:00:27.692000,,0 days 01:01:26.270000,0 days 01:01:53.839000,228.0,217.0,,266.0,False,SOFT,1.0,True,0 days 00:59:59.911000,2024-03-02 15:03:42.342,20.0,False
0 days 01:04:04.692000,HUL,0 days 00:02:10.911000,2.0,2.0,0 days 01:02:28.664000,,0 days 00:01:04.092000,0 days 00:00:42.838000,0 days 00:00:23.981000,0 days 01:02:57.878000,0 days 01:03:40.716000,0 days 01:04:04.697000,231.0,235.0,277.0,212.0,False,HARD,1.0,True,0 days 01:01:53.781000,2024-03-02 15:05:36.212,20.0,False
0 days 01:05:42.009000,HUL,0 days 00:01:37.317000,3.0,2.0,,,0 days 00:00:30.970000,0 days 00:00:42.434000,0 days 00:00:23.913000,0 days 01:04:35.667000,0 days 01:05:18.101000,0 days 01:05:42.014000,233.0,234.0,277.0,293.0,True,HARD,2.0,True,0 days 01:04:04.692000,2024-03-02 15:07:47.123,20.0,False
0 days 01:07:19.358000,HUL,0 days 00:01:37.349000,4.0,2.0,,,0 days 00:00:30.901000,0 days 00:00:42.469000,0 days 00:00:23.979000,0 days 01:06:12.915000,0 days 01:06:55.384000,0 days 01:07:19.363000,231.0,240.0,278.0,292.0,False,HARD,3.0,True,0 days 01:05:42.009000,2024-03-02 15:09:24.440,20.0,False
0 days 01:08:57.021000,HUL,0 days 00:01:37.663000,5.0,2.0,,,0 days 00:00:30.928000,0 days 00:00:42.706000,0 days 00:00:24.029000,0 days 01:07:50.291000,0 days 01:08:32.997000,0 days 01:08:57.026000,232.0,241.0,277.0,295.0,False,HARD,4.0,True,0 days 01:07:19.358000,2024-03-02 15:11:01.789,20.0,False
0 days 01:10:34.917000,HUL,0 days 00:01:37.896000,6.0,2.0,,,0 days 00:00:31.013000,0 days 00:00:42.852000,0 days 00:00:24.031000,0 days 01:09:28.039000,0 days 01:10:10.891000,0 days 01:10:34.922000,231.0,236.0,277.0,,False,HARD,5.0,True,0 days 01:08:57.021000,2024-03-02 15:12:39.452,20.0,False
0 days 01:12:12.599000,HUL,0 days 00:01:37.682000,7.0,2.0,,,0 days 00:00:30.976000,0 days 00:00:42.750000,0 days 00:00:23.956000,0 days 01:11:05.898000,0 days 01:11:48.648000,0 days 01:12:12.604000,,239.0,278.0,,False,HARD,6.0,True,0 days 01:10:34.917000,2024-03-02 15:14:17.348,20.0,False
0 days 01:13:50.419000,HUL,0 days 00:01:37.820000,8.0,2.0,,,0 days 00:00:31.038000,0 days 00:00:42.737000,0 days 00:00:24.045000,0 days 01:12:43.642000,0 days 01:13:26.379000,0 days 01:13:50.424000,232.0,246.0,278.0,296.0,False,HARD,7.0,True,0 days 01:12:12.599000,2024-03-02 15:15:55.030,20.0,False
0 days 01:15:28.302000,HUL,0 days 00:01:37.883000,9.0,2.0,,,0 days 00:00:31.041000,0 days 00:00:42.691000,0 days 00:00:24.151000,0 days 01:14:21.465000,0 days 01:15:04.156000,0 days 01:15:28.307000,230.0,243.0,278.0,297.0,False,HARD,8.0,True,0 days 01:13:50.419000,2024-03-02 15:17:32.850,20.0,False
0 days 01:17:06.672000,HUL,0 days 00:01:38.370000,10.0,2.0,,,0 days 00:00:31.372000,0 days 00:00:42.839000,0 days 00:00:24.159000,0 days 01:15:59.679000,0 days 01:16:42.518000,0 days 01:17:06.677000,221.0,245.0,278.0,299.0,False,HARD,9.0,True,0 days 01:15:28.302000,2024-03-02 15:19:10.733,19.0,False
0 days 01:18:44.310000,HUL,0 days 00:01:37.638000,11.0,2.0,,,0 days 00:00:31,0 days 00:00:42.573000,0 days 00:00:24.065000,0 days 01:17:37.677000,0 days 01:18:20.250000,0 days 01:18:44.315000,233.0,247.0,278.0,,False,HARD,10.0,True,0 days 01:17:06.672000,2024-03-02 15:20:49.103,19.0,False
0 days 01:20:22.016000,HUL,0 days 00:01:37.706000,12.0,2.0,,,0 days 00:00:30.977000,0 days 00:00:42.629000,0 days 00:00:24.100000,0 days 01:19:15.292000,0 days 01:19:57.921000,0 days 01:20:22.021000,232.0,250.0,279.0,,False,HARD,11.0,True,0 days 01:18:44.310000,2024-03-02 15:22:26.741,19.0,False
0 days 01:21:59.817000,HUL,0 days 00:01:37.801000,13.0,2.0,,,0 days 00:00:31.025000,0 days 00:00:42.677000,0 days 00:00:24.099000,0 days 01:20:53.046000,0 days 01:21:35.723000,0 days 01:21:59.822000,,250.0,278.0,300.0,False,HARD,12.0,True,0 days 01:20:22.016000,2024-03-02 15:24:04.447,17.0,False
0 days 01:23:37.696000,HUL,0 days 00:01:37.879000,14.0,2.0,,,0 days 00:00:30.998000,0 days 00:00:42.630000,0 days 00:00:24.251000,0 days 01:22:30.820000,0 days 01:23:13.450000,0 days 01:23:37.701000,235.0,251.0,280.0,302.0,False,HARD,13.0,True,0 days 01:21:59.817000,2024-03-02 15:25:42.248,17.0,False
0 days 01:25:15.806000,HUL,0 days 00:01:38.110000,15.0,2.0,,,0 days 00:00:31.168000,0 days 00:00:42.609000,0 days 00:00:24.333000,0 days 01:24:08.869000,0 days 01:24:51.478000,0 days 01:25:15.811000,233.0,251.0,279.0,304.0,False,HARD,14.0,True,0 days 01:23:37.696000,2024-03-02 15:27:20.127,17.0,False
0 days 01:26:53.602000,HUL,0 days 00:01:37.796000,16.0,2.0,,,0 days 00:00:31.184000,0 days 00:00:42.535000,0 days 00:00:24.077000,0 days 01:25:46.995000,0 days 01:26:29.530000,0 days 01:26:53.607000,231.0,253.0,279.0,,False,HARD,15.0,True,0 days 01:25:15.806000,2024-03-02 15:28:58.237,17.0,False
0 days 01:28:31.493000,HUL,0 days 00:01:37.891000,17.0,2.0,,,0 days 00:00:31.181000,0 days 00:00:42.572000,0 days 00:00:24.138000,0 days 01:27:24.788000,0 days 01:28:07.360000,0 days 01:28:31.498000,233.0,251.0,279.0,,False,HARD,16.0,True,0 days 01:26:53.602000,2024-03-02 15:30:36.033,17.0,False
0 days 01:30:09.709000,HUL,0 days 00:01:38.216000,18.0,2.0,,,0 days 00:00:31.050000,0 days 00:00:42.946000,0 days 00:00:24.220000,0 days 01:29:02.548000,0 days 01:29:45.494000,0 days 01:30:09.714000,,249.0,279.0,,False,HARD,17.0,True,0 days 01:28:31.493000,2024-03-02 15:32:13.924,17.0,False
