Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:37.143000,COL,,1.0,1.0,0 days 00:14:34.673000,,,0 days 00:00:45.421000,0 days 00:00:35.772000,,0 days 00:16:01.489000,0 days 00:16:37.149000,156.0,151.0,216.0,313.0,False,MEDIUM,1.0,True,0 days 00:14:34.673000,2024-10-18 21:31:40.635,,False
0 days 00:18:12.197000,COL,0 days 00:01:35.054000,2.0,1.0,,,0 days 00:00:25.443000,0 days 00:00:38.054000,0 days 00:00:31.557000,0 days 00:17:02.586000,0 days 00:17:40.640000,0 days 00:18:12.197000,235.0,188.0,208.0,323.0,True,MEDIUM,2.0,True,0 days 00:16:37.143000,2024-10-18 21:33:43.105,,False
0 days 00:20:21.051000,COL,0 days 00:02:08.854000,3.0,1.0,,0 days 00:20:19.937000,0 days 00:00:33.383000,0 days 00:00:50.020000,0 days 00:00:45.451000,0 days 00:18:45.580000,0 days 00:19:35.600000,0 days 00:20:21.051000,146.0,134.0,,217.0,False,MEDIUM,3.0,True,0 days 00:18:12.197000,2024-10-18 21:35:18.159,,False
0 days 00:22:45.440000,COL,0 days 00:02:24.389000,4.0,2.0,0 days 00:20:39.560000,,0 days 00:00:59.254000,0 days 00:00:45.475000,0 days 00:00:39.660000,0 days 00:21:20.305000,0 days 00:22:05.780000,0 days 00:22:45.440000,153.0,130.0,214.0,302.0,False,MEDIUM,4.0,False,0 days 00:20:21.051000,2024-10-18 21:37:27.013,,False
0 days 00:24:20.046000,COL,0 days 00:01:34.606000,5.0,2.0,,,0 days 00:00:25.499000,0 days 00:00:37.864000,0 days 00:00:31.243000,0 days 00:23:10.939000,0 days 00:23:48.803000,0 days 00:24:20.046000,229.0,188.0,210.0,324.0,True,MEDIUM,5.0,False,0 days 00:22:45.440000,2024-10-18 21:39:51.402,,False
0 days 00:26:19.173000,COL,0 days 00:01:59.127000,6.0,2.0,,0 days 00:26:18.210000,0 days 00:00:34.705000,0 days 00:00:48.201000,0 days 00:00:36.221000,0 days 00:24:54.751000,0 days 00:25:42.952000,0 days 00:26:19.173000,190.0,178.0,,258.0,False,MEDIUM,6.0,False,0 days 00:24:20.046000,2024-10-18 21:41:26.008,,False
0 days 00:35:15.070000,COL,,7.0,3.0,0 days 00:33:00.677000,,,0 days 00:00:44.841000,0 days 00:00:37.222000,,0 days 00:34:37.986000,0 days 00:35:15.135000,158.0,149.0,215.0,314.0,False,MEDIUM,1.0,True,0 days 00:26:19.173000,2024-10-18 21:43:25.135,,False
0 days 00:36:49.022000,COL,0 days 00:01:33.952000,8.0,3.0,,,0 days 00:00:25.373000,0 days 00:00:37.691000,0 days 00:00:30.888000,0 days 00:35:40.443000,0 days 00:36:18.134000,0 days 00:36:49.022000,235.0,188.0,208.0,322.0,True,MEDIUM,2.0,True,0 days 00:35:15.070000,2024-10-18 21:52:21.032,,False
0 days 00:38:45.580000,COL,0 days 00:01:56.558000,9.0,3.0,,0 days 00:38:44.492000,0 days 00:00:32.786000,0 days 00:00:45.561000,0 days 00:00:38.211000,0 days 00:37:21.808000,0 days 00:38:07.369000,0 days 00:38:45.580000,188.0,159.0,,289.0,False,MEDIUM,3.0,True,0 days 00:36:49.022000,2024-10-18 21:53:54.984,,False
0 days 00:43:31.667000,COL,,10.0,4.0,0 days 00:41:44.011000,0 days 00:43:30.642000,,0 days 00:00:40.198000,0 days 00:00:35.456000,,0 days 00:42:56.211000,0 days 00:43:31.813000,213.0,179.0,,317.0,False,MEDIUM,4.0,False,0 days 00:38:45.580000,2024-10-18 21:55:51.542,,False
0 days 00:51:10.175000,COL,,11.0,5.0,0 days 00:49:08.600000,,,0 days 00:00:45.707000,0 days 00:00:39.227000,,0 days 00:50:31.108000,0 days 00:51:10.318000,170.0,144.0,215.0,316.0,False,SOFT,1.0,True,0 days 00:43:31.667000,2024-10-18 22:00:37.629,,False
0 days 00:53:16.787000,COL,0 days 00:02:06.612000,12.0,5.0,,0 days 00:53:15.793000,0 days 00:00:25.592000,0 days 00:00:54.849000,0 days 00:00:46.171000,0 days 00:51:35.767000,0 days 00:52:30.616000,0 days 00:53:16.787000,237.0,109.0,,323.0,False,SOFT,2.0,True,0 days 00:51:10.175000,2024-10-18 22:08:16.137,,False
0 days 00:56:52.064000,COL,,13.0,6.0,0 days 00:54:44.863000,,,0 days 00:00:49.656000,0 days 00:00:42.153000,,0 days 00:56:10.085000,0 days 00:56:52.242000,148.0,131.0,214.0,299.0,False,SOFT,3.0,False,0 days 00:53:16.787000,2024-10-18 22:10:22.749,,False
0 days 00:58:26.470000,COL,0 days 00:01:34.406000,14.0,6.0,,,0 days 00:00:25.614000,0 days 00:00:37.695000,0 days 00:00:31.097000,0 days 00:57:17.678000,0 days 00:57:55.373000,0 days 00:58:26.470000,236.0,189.0,210.0,324.0,True,SOFT,4.0,False,0 days 00:56:52.064000,2024-10-18 22:13:58.026,,False
0 days 01:00:41.075000,COL,0 days 00:02:14.605000,15.0,6.0,,0 days 01:00:36.907000,0 days 00:00:34.310000,0 days 00:00:46.953000,0 days 00:00:53.342000,0 days 00:59:00.780000,0 days 00:59:47.733000,0 days 01:00:41.075000,177.0,113.0,,230.0,False,SOFT,5.0,False,0 days 00:58:26.470000,2024-10-18 22:15:32.432,,False
