Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:47:50.794000,COL,,1.0,1.0,,,,0 days 00:00:40.740000,0 days 00:00:33.693000,,0 days 00:47:17.260000,0 days 00:47:50.868000,205.0,183.0,205.0,315.0,False,MEDIUM,5.0,False,0 days 00:46:05.307000,2024-10-19 18:03:51.406,11.0,False
0 days 00:51:11.738000,COL,0 days 00:01:40.218000,3.0,1.0,,,0 days 00:00:27.310000,0 days 00:00:39.507000,0 days 00:00:33.401000,0 days 00:49:58.840000,0 days 00:50:38.347000,0 days 00:51:11.748000,212.0,179.0,205.0,334.0,True,MEDIUM,7.0,False,0 days 00:49:31.520000,2024-10-19 18:07:17.619,11.0,False
0 days 00:52:51.557000,COL,0 days 00:01:39.819000,4.0,1.0,,,0 days 00:00:26.927000,0 days 00:00:39.891000,0 days 00:00:33.001000,0 days 00:51:38.675000,0 days 00:52:18.566000,0 days 00:52:51.567000,217.0,179.0,203.0,316.0,True,MEDIUM,8.0,False,0 days 00:51:11.738000,2024-10-19 18:08:57.837,11.0,False
0 days 00:54:31.315000,COL,0 days 00:01:39.758000,5.0,1.0,,,0 days 00:00:26.940000,0 days 00:00:39.695000,0 days 00:00:33.123000,0 days 00:53:18.507000,0 days 00:53:58.202000,0 days 00:54:31.325000,218.0,181.0,201.0,314.0,True,MEDIUM,9.0,False,0 days 00:52:51.557000,2024-10-19 18:10:37.656,11.0,False
0 days 00:56:10.930000,COL,0 days 00:01:39.615000,6.0,1.0,,,0 days 00:00:26.941000,0 days 00:00:39.502000,0 days 00:00:33.172000,0 days 00:54:58.266000,0 days 00:55:37.768000,0 days 00:56:10.940000,224.0,180.0,204.0,333.0,True,MEDIUM,10.0,False,0 days 00:54:31.315000,2024-10-19 18:12:17.414,11.0,False
0 days 00:57:50.765000,COL,0 days 00:01:39.835000,7.0,1.0,,,0 days 00:00:26.873000,0 days 00:00:40.088000,0 days 00:00:32.874000,0 days 00:56:37.813000,0 days 00:57:17.901000,0 days 00:57:50.775000,222.0,184.0,203.0,310.0,False,MEDIUM,11.0,False,0 days 00:56:10.930000,2024-10-19 18:13:57.029,11.0,False
0 days 00:59:30.146000,COL,0 days 00:01:39.381000,8.0,1.0,,,0 days 00:00:26.615000,0 days 00:00:39.713000,0 days 00:00:33.053000,0 days 00:58:17.390000,0 days 00:58:57.103000,0 days 00:59:30.156000,,184.0,204.0,310.0,True,MEDIUM,12.0,False,0 days 00:57:50.765000,2024-10-19 18:15:36.864,11.0,False
0 days 01:01:09.848000,COL,0 days 00:01:39.702000,9.0,1.0,,,0 days 00:00:26.775000,0 days 00:00:39.622000,0 days 00:00:33.305000,0 days 00:59:56.931000,0 days 01:00:36.553000,0 days 01:01:09.858000,215.0,179.0,204.0,326.0,False,MEDIUM,13.0,False,0 days 00:59:30.146000,2024-10-19 18:17:16.245,11.0,False
0 days 01:04:29.966000,COL,0 days 00:01:40.002000,11.0,1.0,,,0 days 00:00:26.775000,0 days 00:00:40.107000,0 days 00:00:33.120000,0 days 01:03:16.749000,0 days 01:03:56.856000,0 days 01:04:29.976000,214.0,180.0,205.0,307.0,False,MEDIUM,15.0,False,0 days 01:02:49.964000,2024-10-19 18:20:36.063,11.0,False
0 days 01:06:10.915000,COL,0 days 00:01:40.949000,12.0,1.0,,,0 days 00:00:26.591000,0 days 00:00:40.567000,0 days 00:00:33.791000,0 days 01:04:56.567000,0 days 01:05:37.134000,0 days 01:06:10.925000,220.0,182.0,203.0,308.0,False,MEDIUM,16.0,False,0 days 01:04:29.966000,2024-10-19 18:22:16.065,12.0,False
