Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:22:09.234000,LAW,,1.0,1.0,0 days 00:19:43.706000,,,0 days 00:00:48.941000,0 days 00:00:39.261000,,0 days 00:21:30.086000,0 days 00:22:09.257000,226.0,263.0,223.0,124.0,False,SOFT,1.0,True,0 days 00:19:43.706000,2024-12-07 14:04:43.709,,False
0 days 00:23:33.370000,LAW,0 days 00:01:24.136000,2.0,1.0,,,0 days 00:00:17.247000,0 days 00:00:36.186000,0 days 00:00:30.703000,0 days 00:22:26.481000,0 days 00:23:02.667000,0 days 00:23:33.370000,291.0,324.0,221.0,327.0,True,SOFT,2.0,True,0 days 00:22:09.234000,2024-12-07 14:07:09.237,,False
0 days 00:25:19.847000,LAW,0 days 00:01:46.477000,3.0,1.0,,0 days 00:25:18.822000,0 days 00:00:19.859000,0 days 00:00:43.482000,0 days 00:00:43.136000,0 days 00:23:53.229000,0 days 00:24:36.711000,0 days 00:25:19.847000,260.0,228.0,,237.0,False,SOFT,3.0,True,0 days 00:23:33.370000,2024-12-07 14:08:33.373,,False
0 days 00:31:22.758000,LAW,,4.0,2.0,0 days 00:28:47.018000,,,0 days 00:00:46.262000,0 days 00:00:42.154000,,0 days 00:30:40.604000,0 days 00:31:22.926000,240.0,263.0,222.0,277.0,False,SOFT,1.0,True,0 days 00:25:19.847000,2024-12-07 14:10:19.850,,False
0 days 00:32:46.491000,LAW,0 days 00:01:23.733000,5.0,2.0,,,0 days 00:00:17.193000,0 days 00:00:36.011000,0 days 00:00:30.529000,0 days 00:31:39.951000,0 days 00:32:15.962000,0 days 00:32:46.491000,292.0,326.0,218.0,328.0,True,SOFT,2.0,True,0 days 00:31:22.758000,2024-12-07 14:16:22.761,,False
0 days 00:34:45.319000,LAW,0 days 00:01:58.828000,6.0,2.0,,0 days 00:34:44.150000,0 days 00:00:28.698000,0 days 00:00:45.386000,0 days 00:00:44.744000,0 days 00:33:15.189000,0 days 00:34:00.575000,0 days 00:34:45.319000,172.0,209.0,,238.0,False,SOFT,3.0,True,0 days 00:32:46.491000,2024-12-07 14:17:46.494,,False
0 days 00:47:41.744000,LAW,,7.0,3.0,0 days 00:45:14.129000,,,0 days 00:00:46.392000,0 days 00:00:39.942000,,0 days 00:47:01.865000,0 days 00:47:41.854000,231.0,260.0,223.0,276.0,False,SOFT,1.0,True,0 days 00:34:45.319000,2024-12-07 14:19:45.322,,False
0 days 00:49:05.551000,LAW,0 days 00:01:23.807000,8.0,3.0,,,0 days 00:00:17.224000,0 days 00:00:36.163000,0 days 00:00:30.420000,0 days 00:47:58.968000,0 days 00:48:35.131000,0 days 00:49:05.551000,291.0,324.0,220.0,328.0,True,SOFT,2.0,True,0 days 00:47:41.744000,2024-12-07 14:32:41.747,,False
0 days 00:50:47.544000,LAW,0 days 00:01:41.993000,9.0,3.0,,0 days 00:50:46.552000,0 days 00:00:19.919000,0 days 00:00:42.735000,0 days 00:00:39.339000,0 days 00:49:25.470000,0 days 00:50:08.205000,0 days 00:50:47.544000,256.0,280.0,,227.0,False,SOFT,3.0,True,0 days 00:49:05.551000,2024-12-07 14:34:05.554,,False
0 days 00:57:38.435000,LAW,,10.0,4.0,0 days 00:55:06.322000,,,0 days 00:00:46.806000,0 days 00:00:41.434000,,0 days 00:56:57.115000,0 days 00:57:38.695000,236.0,282.0,225.0,279.0,False,SOFT,1.0,True,0 days 00:50:47.544000,2024-12-07 14:35:47.547,,False
0 days 00:59:01.907000,LAW,0 days 00:01:23.472000,11.0,4.0,,,0 days 00:00:17.133000,0 days 00:00:36.058000,0 days 00:00:30.281000,0 days 00:57:55.568000,0 days 00:58:31.626000,0 days 00:59:01.907000,291.0,323.0,220.0,328.0,True,SOFT,2.0,True,0 days 00:57:38.435000,2024-12-07 14:42:38.438,,False
0 days 01:00:58.073000,LAW,0 days 00:01:56.166000,12.0,4.0,,0 days 01:00:55.764000,0 days 00:00:23.377000,0 days 00:00:48.116000,0 days 00:00:44.673000,0 days 00:59:25.284000,0 days 01:00:13.400000,0 days 01:00:58.073000,224.0,235.0,,198.0,False,SOFT,3.0,True,0 days 00:59:01.907000,2024-12-07 14:44:01.910,,False
