Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:37:07.761000,BOT,0 days 00:42:01.748000,1.0,1.0,,0 days 00:57:14.608000,,0 days 00:01:03.149000,,,0 days 00:56:42.156000,,155.0,79.0,,108.0,False,HARD,1.0,True,0 days 00:55:05.680000,2024-05-26 13:03:11.069,19.0,False
0 days 01:39:04.119000,BOT,0 days 00:01:56.358000,2.0,2.0,0 days 01:37:08.441000,,0 days 00:00:25.896000,0 days 00:00:38.937000,0 days 00:00:51.525000,0 days 01:37:33.631000,0 days 01:38:12.568000,0 days 01:39:04.093000,190.0,163.0,183.0,234.0,False,MEDIUM,1.0,True,0 days 01:37:07.761000,2024-05-26 13:45:13.150,15.0,False
0 days 01:40:33.862000,BOT,0 days 00:01:29.743000,3.0,2.0,,,0 days 00:00:26.404000,0 days 00:00:41.019000,0 days 00:00:22.320000,0 days 01:39:30.497000,0 days 01:40:11.516000,0 days 01:40:33.836000,170.0,170.0,257.0,282.0,True,MEDIUM,2.0,True,0 days 01:39:04.119000,2024-05-26 13:47:09.508,14.0,False
0 days 01:41:57.248000,BOT,0 days 00:01:23.386000,4.0,2.0,,,0 days 00:00:21.552000,0 days 00:00:39.408000,0 days 00:00:22.426000,0 days 01:40:55.388000,0 days 01:41:34.796000,0 days 01:41:57.222000,174.0,174.0,266.0,282.0,True,MEDIUM,3.0,True,0 days 01:40:33.862000,2024-05-26 13:48:39.251,14.0,False
0 days 01:43:20.884000,BOT,0 days 00:01:23.636000,5.0,2.0,,,0 days 00:00:22.024000,0 days 00:00:39.360000,0 days 00:00:22.252000,0 days 01:42:19.246000,0 days 01:42:58.606000,0 days 01:43:20.858000,178.0,176.0,267.0,283.0,False,MEDIUM,4.0,True,0 days 01:41:57.248000,2024-05-26 13:50:02.637,14.0,False
0 days 01:44:43.752000,BOT,0 days 00:01:22.868000,6.0,2.0,,,0 days 00:00:22.058000,0 days 00:00:38.681000,0 days 00:00:22.129000,0 days 01:43:42.916000,0 days 01:44:21.597000,0 days 01:44:43.726000,179.0,173.0,267.0,284.0,True,MEDIUM,5.0,True,0 days 01:43:20.884000,2024-05-26 13:51:26.273,14.0,False
0 days 01:46:06.584000,BOT,0 days 00:01:22.832000,7.0,2.0,,,0 days 00:00:22.041000,0 days 00:00:38.592000,0 days 00:00:22.199000,0 days 01:45:05.767000,0 days 01:45:44.359000,0 days 01:46:06.558000,180.0,176.0,267.0,283.0,True,MEDIUM,6.0,True,0 days 01:44:43.752000,2024-05-26 13:52:49.141,14.0,False
0 days 01:47:28.833000,BOT,0 days 00:01:22.249000,8.0,2.0,,,0 days 00:00:21.812000,0 days 00:00:38.218000,0 days 00:00:22.219000,0 days 01:46:28.370000,0 days 01:47:06.588000,0 days 01:47:28.807000,177.0,174.0,269.0,284.0,True,MEDIUM,7.0,True,0 days 01:46:06.584000,2024-05-26 13:54:11.973,14.0,False
0 days 01:48:50.548000,BOT,0 days 00:01:21.715000,9.0,2.0,,,0 days 00:00:21.618000,0 days 00:00:37.945000,0 days 00:00:22.152000,0 days 01:47:50.425000,0 days 01:48:28.370000,0 days 01:48:50.522000,194.0,174.0,264.0,281.0,True,MEDIUM,8.0,True,0 days 01:47:28.833000,2024-05-26 13:55:34.222,14.0,False
0 days 01:50:12.495000,BOT,0 days 00:01:21.947000,10.0,2.0,,,0 days 00:00:21.679000,0 days 00:00:38.267000,0 days 00:00:22.001000,0 days 01:49:12.201000,0 days 01:49:50.468000,0 days 01:50:12.469000,175.0,176.0,265.0,283.0,False,MEDIUM,9.0,True,0 days 01:48:50.548000,2024-05-26 13:56:55.937,14.0,False
0 days 01:51:34.042000,BOT,0 days 00:01:21.547000,11.0,2.0,,,0 days 00:00:21.731000,0 days 00:00:37.814000,0 days 00:00:22.002000,0 days 01:50:34.200000,0 days 01:51:12.014000,0 days 01:51:34.016000,171.0,175.0,265.0,282.0,True,MEDIUM,10.0,True,0 days 01:50:12.495000,2024-05-26 13:58:17.884,14.0,False
0 days 01:52:55.370000,BOT,0 days 00:01:21.328000,12.0,2.0,,,0 days 00:00:21.655000,0 days 00:00:37.769000,0 days 00:00:21.904000,0 days 01:51:55.671000,0 days 01:52:33.440000,0 days 01:52:55.344000,185.0,176.0,266.0,281.0,True,MEDIUM,11.0,True,0 days 01:51:34.042000,2024-05-26 13:59:39.431,14.0,False
0 days 01:54:16.910000,BOT,0 days 00:01:21.540000,13.0,2.0,,,0 days 00:00:21.584000,0 days 00:00:37.888000,0 days 00:00:22.068000,0 days 01:53:16.928000,0 days 01:53:54.816000,0 days 01:54:16.884000,181.0,174.0,264.0,282.0,False,MEDIUM,12.0,True,0 days 01:52:55.370000,2024-05-26 14:01:00.759,14.0,False
0 days 01:55:38.131000,BOT,0 days 00:01:21.221000,14.0,2.0,,,0 days 00:00:21.574000,0 days 00:00:37.928000,0 days 00:00:21.719000,0 days 01:54:38.458000,0 days 01:55:16.386000,0 days 01:55:38.105000,185.0,178.0,265.0,283.0,True,MEDIUM,13.0,True,0 days 01:54:16.910000,2024-05-26 14:02:22.299,14.0,False
0 days 01:57:16.030000,BOT,0 days 00:01:37.899000,15.0,2.0,,0 days 01:56:52.474000,0 days 00:00:21.517000,0 days 00:00:38.162000,0 days 00:00:38.220000,0 days 01:55:59.622000,0 days 01:56:37.784000,0 days 01:57:16.004000,191.0,180.0,,281.0,False,MEDIUM,14.0,True,0 days 01:55:38.131000,2024-05-26 14:03:43.520,16.0,False
0 days 01:58:36.042000,BOT,0 days 00:01:20.012000,16.0,3.0,0 days 01:57:16.741000,,0 days 00:00:23.131000,0 days 00:00:36.402000,0 days 00:00:20.479000,0 days 01:57:39.135000,0 days 01:58:15.537000,0 days 01:58:36.016000,195.0,188.0,254.0,274.0,False,HARD,2.0,False,0 days 01:57:16.030000,2024-05-26 14:05:21.419,16.0,False
0 days 01:59:52.603000,BOT,0 days 00:01:16.561000,17.0,3.0,,,0 days 00:00:20.390000,0 days 00:00:35.884000,0 days 00:00:20.287000,0 days 01:58:56.406000,0 days 01:59:32.290000,0 days 01:59:52.577000,203.0,188.0,255.0,275.0,True,HARD,3.0,False,0 days 01:58:36.042000,2024-05-26 14:06:41.431,16.0,False
0 days 02:01:09.170000,BOT,0 days 00:01:16.567000,18.0,3.0,,,0 days 00:00:20.228000,0 days 00:00:35.938000,0 days 00:00:20.401000,0 days 02:00:12.805000,0 days 02:00:48.743000,0 days 02:01:09.144000,,188.0,255.0,277.0,False,HARD,4.0,False,0 days 01:59:52.603000,2024-05-26 14:07:57.992,16.0,False
0 days 02:03:46.123000,BOT,0 days 00:01:19.124000,20.0,3.0,,,0 days 00:00:20.653000,0 days 00:00:37.120000,0 days 00:00:21.351000,0 days 02:02:47.626000,0 days 02:03:24.746000,0 days 02:03:46.097000,198.0,179.0,264.0,280.0,False,HARD,6.0,False,0 days 02:02:26.999000,2024-05-26 14:10:32.388,16.0,False
0 days 02:05:06.585000,BOT,0 days 00:01:20.462000,21.0,3.0,,,0 days 00:00:20.932000,0 days 00:00:37.656000,0 days 00:00:21.874000,0 days 02:04:07.029000,0 days 02:04:44.685000,0 days 02:05:06.559000,187.0,179.0,266.0,282.0,False,HARD,7.0,False,0 days 02:03:46.123000,2024-05-26 14:11:51.512,16.0,False
0 days 02:06:27.607000,BOT,0 days 00:01:21.022000,22.0,3.0,,,0 days 00:00:21.302000,0 days 00:00:38.132000,0 days 00:00:21.588000,0 days 02:05:27.861000,0 days 02:06:05.993000,0 days 02:06:27.581000,,179.0,266.0,278.0,False,HARD,8.0,False,0 days 02:05:06.585000,2024-05-26 14:13:11.974,16.0,False
0 days 02:07:48.357000,BOT,0 days 00:01:20.750000,23.0,3.0,,,0 days 00:00:21.340000,0 days 00:00:37.860000,0 days 00:00:21.550000,0 days 02:06:48.921000,0 days 02:07:26.781000,0 days 02:07:48.331000,186.0,178.0,266.0,281.0,False,HARD,9.0,False,0 days 02:06:27.607000,2024-05-26 14:14:32.996,16.0,False
0 days 02:09:08.921000,BOT,0 days 00:01:20.564000,24.0,3.0,,,0 days 00:00:21.134000,0 days 00:00:37.742000,0 days 00:00:21.688000,0 days 02:08:09.465000,0 days 02:08:47.207000,0 days 02:09:08.895000,184.0,176.0,265.0,279.0,False,HARD,10.0,False,0 days 02:07:48.357000,2024-05-26 14:15:53.746,16.0,False
