Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:57:09.114000,TSU,0 days 00:01:50.625000,1.0,1.0,,,,0 days 00:00:32.609000,0 days 00:00:45.205000,,0 days 00:56:24.112000,0 days 00:57:09.079000,285.0,274.0,253.0,322.0,False,SOFT,1.0,True,0 days 00:55:18.169000,2024-04-21 07:03:36.842,16.0,False
0 days 00:58:52.788000,TSU,0 days 00:01:43.674000,2.0,1.0,,,0 days 00:00:27.489000,0 days 00:00:31.573000,0 days 00:00:44.612000,0 days 00:57:36.568000,0 days 00:58:08.141000,0 days 00:58:52.753000,276.0,266.0,260.0,337.0,True,SOFT,2.0,True,0 days 00:57:09.114000,2024-04-21 07:05:27.787,16.0,False
0 days 01:00:35.924000,TSU,0 days 00:01:43.136000,3.0,1.0,,,0 days 00:00:27.279000,0 days 00:00:31.380000,0 days 00:00:44.477000,0 days 00:59:20.032000,0 days 00:59:51.412000,0 days 01:00:35.889000,272.0,264.0,261.0,334.0,True,SOFT,3.0,True,0 days 00:58:52.788000,2024-04-21 07:07:11.461,16.0,False
0 days 01:02:19.019000,TSU,0 days 00:01:43.095000,4.0,1.0,,,0 days 00:00:27.329000,0 days 00:00:31.304000,0 days 00:00:44.462000,0 days 01:01:03.218000,0 days 01:01:34.522000,0 days 01:02:18.984000,273.0,263.0,259.0,335.0,True,SOFT,4.0,True,0 days 01:00:35.924000,2024-04-21 07:08:54.597,16.0,False
0 days 01:04:02.676000,TSU,0 days 00:01:43.657000,5.0,1.0,,,0 days 00:00:27.539000,0 days 00:00:31.589000,0 days 00:00:44.529000,0 days 01:02:46.523000,0 days 01:03:18.112000,0 days 01:04:02.641000,271.0,263.0,255.0,334.0,False,SOFT,5.0,True,0 days 01:02:19.019000,2024-04-21 07:10:37.692,16.0,False
0 days 01:05:46.345000,TSU,0 days 00:01:43.669000,6.0,1.0,,,0 days 00:00:27.431000,0 days 00:00:31.581000,0 days 00:00:44.657000,0 days 01:04:30.072000,0 days 01:05:01.653000,0 days 01:05:46.310000,272.0,263.0,255.0,334.0,False,SOFT,6.0,True,0 days 01:04:02.676000,2024-04-21 07:12:21.349,16.0,False
0 days 01:07:30.296000,TSU,0 days 00:01:43.951000,7.0,1.0,,,0 days 00:00:27.667000,0 days 00:00:31.349000,0 days 00:00:44.935000,0 days 01:06:13.977000,0 days 01:06:45.326000,0 days 01:07:30.261000,271.0,264.0,253.0,318.0,False,SOFT,7.0,True,0 days 01:05:46.345000,2024-04-21 07:14:05.018,16.0,False
0 days 01:09:18.726000,TSU,0 days 00:01:48.430000,8.0,1.0,,0 days 01:09:17.002000,0 days 00:00:27.732000,0 days 00:00:31.342000,0 days 00:00:49.356000,0 days 01:07:57.993000,0 days 01:08:29.335000,0 days 01:09:18.691000,268.0,264.0,,316.0,False,SOFT,8.0,True,0 days 01:07:30.296000,2024-04-21 07:15:48.969,19.0,False
0 days 01:11:18.571000,TSU,0 days 00:01:59.845000,9.0,2.0,0 days 01:09:40.061000,,0 days 00:00:46.224000,0 days 00:00:30.167000,0 days 00:00:43.454000,0 days 01:10:04.915000,0 days 01:10:35.082000,0 days 01:11:18.536000,268.0,266.0,254.0,312.0,False,MEDIUM,1.0,True,0 days 01:09:18.726000,2024-04-21 07:17:37.399,19.0,False
0 days 01:13:00.742000,TSU,0 days 00:01:42.171000,10.0,2.0,,,0 days 00:00:27.086000,0 days 00:00:30.779000,0 days 00:00:44.306000,0 days 01:11:45.622000,0 days 01:12:16.401000,0 days 01:13:00.707000,,264.0,254.0,313.0,True,MEDIUM,2.0,True,0 days 01:11:18.571000,2024-04-21 07:19:37.244,17.0,False
