Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:05:31.181000,OCO,0 days 00:02:50.167000,1.0,1.0,,0 days 01:05:27.302000,,0 days 00:01:24.316000,0 days 00:00:45.396000,,0 days 01:04:45.718000,0 days 01:05:31.092000,259.0,177.0,,115.0,False,SOFT,1.0,True,0 days 01:02:40.422000,2024-04-07 05:03:42.056,15.0,False
0 days 01:34:02.599000,OCO,,2.0,2.0,0 days 01:31:53.245000,,,0 days 00:00:47.170000,0 days 00:00:47.248000,,0 days 01:33:15.356000,0 days 01:34:02.556000,261.0,270.0,42.0,270.0,False,HARD,1.0,True,0 days 01:30:58.774000,2024-04-07 05:32:00.408,12.0,False
0 days 01:36:22.836000,OCO,0 days 00:02:20.237000,3.0,2.0,,,0 days 00:01:16.397000,0 days 00:00:44.751000,0 days 00:00:19.089000,0 days 01:35:18.907000,0 days 01:36:03.658000,0 days 01:36:22.747000,273.0,299.0,255.0,302.0,True,HARD,2.0,True,0 days 01:34:02.599000,2024-04-07 05:35:04.233,12.0,False
0 days 01:38:02.377000,OCO,0 days 00:01:39.541000,4.0,2.0,,,0 days 00:00:36.369000,0 days 00:00:44.208000,0 days 00:00:18.964000,0 days 01:36:59.116000,0 days 01:37:43.324000,0 days 01:38:02.288000,,299.0,254.0,300.0,True,HARD,3.0,True,0 days 01:36:22.836000,2024-04-07 05:37:24.470,12.0,False
0 days 01:39:42.458000,OCO,0 days 00:01:40.081000,5.0,2.0,,,0 days 00:00:36.454000,0 days 00:00:44.473000,0 days 00:00:19.154000,0 days 01:38:38.742000,0 days 01:39:23.215000,0 days 01:39:42.369000,,300.0,254.0,302.0,False,HARD,4.0,True,0 days 01:38:02.377000,2024-04-07 05:39:04.011,13.0,False
0 days 01:41:22.954000,OCO,0 days 00:01:40.496000,6.0,2.0,,,0 days 00:00:36.780000,0 days 00:00:44.623000,0 days 00:00:19.093000,0 days 01:40:19.149000,0 days 01:41:03.772000,0 days 01:41:22.865000,271.0,299.0,253.0,300.0,False,HARD,5.0,True,0 days 01:39:42.458000,2024-04-07 05:40:44.092,13.0,False
0 days 01:43:02.698000,OCO,0 days 00:01:39.744000,7.0,2.0,,,0 days 00:00:36.288000,0 days 00:00:44.462000,0 days 00:00:18.994000,0 days 01:41:59.153000,0 days 01:42:43.615000,0 days 01:43:02.609000,269.0,298.0,254.0,298.0,False,HARD,6.0,True,0 days 01:41:22.954000,2024-04-07 05:42:24.588,12.0,False
0 days 01:44:42.707000,OCO,0 days 00:01:40.009000,8.0,2.0,,,0 days 00:00:36.225000,0 days 00:00:44.638000,0 days 00:00:19.146000,0 days 01:43:38.834000,0 days 01:44:23.472000,0 days 01:44:42.618000,,297.0,253.0,296.0,False,HARD,7.0,True,0 days 01:43:02.698000,2024-04-07 05:44:04.332,11.0,False
0 days 01:46:23.001000,OCO,0 days 00:01:40.294000,9.0,2.0,,,0 days 00:00:36.268000,0 days 00:00:44.745000,0 days 00:00:19.281000,0 days 01:45:18.886000,0 days 01:46:03.631000,0 days 01:46:22.912000,270.0,296.0,252.0,294.0,False,HARD,8.0,True,0 days 01:44:42.707000,2024-04-07 05:45:44.341,11.0,False
0 days 01:48:03.316000,OCO,0 days 00:01:40.315000,10.0,2.0,,,0 days 00:00:36.333000,0 days 00:00:44.822000,0 days 00:00:19.160000,0 days 01:46:59.245000,0 days 01:47:44.067000,0 days 01:48:03.227000,271.0,297.0,252.0,295.0,False,HARD,9.0,True,0 days 01:46:23.001000,2024-04-07 05:47:24.635,11.0,False
