Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:17:20.036000,TSU,,1.0,1.0,0 days 00:15:18.836000,,,0 days 00:00:45.447000,0 days 00:00:28.521000,,0 days 00:16:51.535000,0 days 00:17:20.036000,154.0,98.0,284.0,307.0,False,SOFT,1.0,True,0 days 00:15:18.836000,2024-05-04 20:02:16.848,,False
0 days 00:18:48.951000,TSU,0 days 00:01:28.915000,2.0,1.0,,,0 days 00:00:29.580000,0 days 00:00:34.019000,0 days 00:00:25.316000,0 days 00:17:49.616000,0 days 00:18:23.635000,0 days 00:18:48.951000,220.0,190.0,281.0,336.0,True,SOFT,2.0,True,0 days 00:17:20.036000,2024-05-04 20:04:18.048,,False
0 days 00:20:47.247000,TSU,0 days 00:01:58.296000,3.0,1.0,,,0 days 00:00:42.280000,0 days 00:00:45.396000,0 days 00:00:30.620000,0 days 00:19:31.231000,0 days 00:20:16.627000,0 days 00:20:47.247000,143.0,153.0,185.0,293.0,False,SOFT,3.0,True,0 days 00:18:48.951000,2024-05-04 20:05:46.963,,False
0 days 00:22:53.032000,TSU,0 days 00:02:05.785000,4.0,1.0,,,0 days 00:00:47.273000,0 days 00:00:44.164000,0 days 00:00:34.348000,0 days 00:21:34.520000,0 days 00:22:18.684000,0 days 00:22:53.032000,156.0,119.0,281.0,251.0,False,SOFT,4.0,True,0 days 00:20:47.247000,2024-05-04 20:07:45.259,,False
0 days 00:24:21.588000,TSU,0 days 00:01:28.556000,5.0,1.0,,,0 days 00:00:29.568000,0 days 00:00:33.817000,0 days 00:00:25.171000,0 days 00:23:22.600000,0 days 00:23:56.417000,0 days 00:24:21.588000,221.0,190.0,281.0,336.0,True,SOFT,5.0,True,0 days 00:22:53.032000,2024-05-04 20:09:51.044,,False
0 days 00:26:07.429000,TSU,0 days 00:01:45.841000,6.0,1.0,,0 days 00:26:01.463000,0 days 00:00:32.937000,0 days 00:00:37.905000,0 days 00:00:34.999000,0 days 00:24:54.525000,0 days 00:25:32.430000,0 days 00:26:07.429000,197.0,174.0,,285.0,False,SOFT,6.0,True,0 days 00:24:21.588000,2024-05-04 20:11:19.600,,False
0 days 00:30:11.195000,TSU,,7.0,2.0,0 days 00:28:04.092000,,,0 days 00:00:43.257000,0 days 00:00:29.324000,,0 days 00:29:41.927000,0 days 00:30:11.415000,165.0,132.0,283.0,283.0,False,SOFT,1.0,True,0 days 00:26:07.429000,2024-05-04 20:13:05.441,,False
0 days 00:31:39.519000,TSU,0 days 00:01:28.324000,8.0,2.0,,,0 days 00:00:29.512000,0 days 00:00:33.689000,0 days 00:00:25.123000,0 days 00:30:40.707000,0 days 00:31:14.396000,0 days 00:31:39.519000,222.0,191.0,281.0,334.0,True,SOFT,2.0,True,0 days 00:30:11.195000,2024-05-04 20:17:09.207,,False
0 days 00:33:37.154000,TSU,0 days 00:01:57.635000,9.0,2.0,,0 days 00:33:31.629000,0 days 00:00:35.874000,0 days 00:00:42.315000,0 days 00:00:39.446000,0 days 00:32:15.393000,0 days 00:32:57.708000,0 days 00:33:37.154000,174.0,148.0,,185.0,False,SOFT,3.0,True,0 days 00:31:39.519000,2024-05-04 20:18:37.531,,False
0 days 00:42:07.382000,TSU,,10.0,3.0,0 days 00:40:14.257000,,,0 days 00:00:40.459000,0 days 00:00:28.437000,,0 days 00:41:39.120000,0 days 00:42:07.502000,158.0,158.0,281.0,287.0,False,SOFT,1.0,True,0 days 00:33:37.154000,2024-05-04 20:20:35.166,,False
0 days 00:43:35.605000,TSU,0 days 00:01:28.223000,11.0,3.0,,,0 days 00:00:29.334000,0 days 00:00:33.733000,0 days 00:00:25.156000,0 days 00:42:36.716000,0 days 00:43:10.449000,0 days 00:43:35.605000,221.0,192.0,281.0,334.0,True,SOFT,2.0,True,0 days 00:42:07.382000,2024-05-04 20:29:05.394,,False
0 days 00:46:03.857000,TSU,0 days 00:02:28.252000,12.0,3.0,,0 days 00:45:24.975000,0 days 00:00:34.862000,0 days 00:00:43.379000,0 days 00:01:10.011000,0 days 00:44:10.467000,0 days 00:44:53.846000,0 days 00:46:03.857000,188.0,175.0,,235.0,False,SOFT,3.0,True,0 days 00:43:35.605000,2024-05-04 20:30:33.617,,False
0 days 00:50:56.220000,TSU,,13.0,4.0,0 days 00:48:55.618000,,,0 days 00:00:42.333000,0 days 00:00:28.181000,,0 days 00:50:28.061000,0 days 00:50:56.426000,162.0,146.0,283.0,291.0,False,SOFT,1.0,True,0 days 00:46:03.857000,2024-05-04 20:33:01.869,,False
0 days 00:52:24.387000,TSU,0 days 00:01:28.167000,14.0,4.0,,,0 days 00:00:29.299000,0 days 00:00:33.775000,0 days 00:00:25.093000,0 days 00:51:25.519000,0 days 00:51:59.294000,0 days 00:52:24.387000,223.0,191.0,282.0,336.0,True,SOFT,2.0,True,0 days 00:50:56.220000,2024-05-04 20:37:54.232,,False
0 days 00:54:24.540000,TSU,0 days 00:02:00.153000,15.0,4.0,,0 days 00:54:19.137000,0 days 00:00:37.619000,0 days 00:00:45.407000,0 days 00:00:37.127000,0 days 00:53:02.006000,0 days 00:53:47.413000,0 days 00:54:24.540000,102.0,73.0,,287.0,False,SOFT,3.0,True,0 days 00:52:24.387000,2024-05-04 20:39:22.399,,False
0 days 01:03:12.086000,TSU,,16.0,5.0,0 days 01:01:17.459000,,,0 days 00:00:43.148000,0 days 00:00:28.703000,,0 days 01:02:43.581000,0 days 01:03:12.167000,154.0,139.0,281.0,287.0,False,SOFT,4.0,False,0 days 00:54:24.540000,2024-05-04 20:41:22.552,,False
0 days 01:04:43.786000,TSU,0 days 00:01:31.700000,17.0,5.0,,,0 days 00:00:29.291000,0 days 00:00:33.874000,0 days 00:00:28.535000,0 days 01:03:41.377000,0 days 01:04:15.251000,0 days 01:04:43.786000,222.0,192.0,243.0,222.0,True,SOFT,5.0,False,0 days 01:03:12.086000,2024-05-04 20:50:10.098,,False
0 days 01:06:28.640000,TSU,0 days 00:01:44.854000,18.0,5.0,,0 days 01:06:23.114000,0 days 00:00:34.672000,0 days 00:00:37.408000,0 days 00:00:32.774000,0 days 01:05:18.458000,0 days 01:05:55.866000,0 days 01:06:28.640000,201.0,177.0,,286.0,False,SOFT,6.0,False,0 days 01:04:43.786000,2024-05-04 20:51:41.798,,False
0 days 01:11:27.962000,TSU,,19.0,6.0,0 days 01:09:32.403000,,,0 days 00:00:42.023000,0 days 00:00:29.340000,,0 days 01:10:58.656000,0 days 01:11:28.101000,161.0,128.0,282.0,287.0,False,SOFT,1.0,True,0 days 01:06:28.640000,2024-05-04 20:53:26.652,,False
0 days 01:12:56.154000,TSU,0 days 00:01:28.192000,20.0,6.0,,,0 days 00:00:29.270000,0 days 00:00:33.850000,0 days 00:00:25.072000,0 days 01:11:57.232000,0 days 01:12:31.082000,0 days 01:12:56.154000,222.0,191.0,283.0,336.0,True,SOFT,2.0,True,0 days 01:11:27.962000,2024-05-04 20:58:25.974,,False
0 days 01:14:55.888000,TSU,,21.0,6.0,,0 days 01:14:55.888000,0 days 00:00:39.989000,0 days 00:00:43.328000,,0 days 01:13:36.135000,0 days 01:14:19.452000,,179.0,137.0,,180.0,False,SOFT,3.0,True,0 days 01:12:56.154000,2024-05-04 20:59:54.166,,False
