Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:52.837000,HAM,,1.0,1.0,0 days 00:15:19.738000,,,0 days 00:00:35.311000,0 days 00:00:23.309000,,0 days 00:16:29.592000,0 days 00:16:53.009000,226.0,172.0,253.0,266.0,False,MEDIUM,1.0,True,0 days 00:15:19.738000,2024-10-26 21:02:51.502,,False
0 days 00:18:10.685000,HAM,0 days 00:01:17.848000,2.0,1.0,,,0 days 00:00:27.487000,0 days 00:00:30.090000,0 days 00:00:20.271000,0 days 00:17:20.324000,0 days 00:17:50.414000,0 days 00:18:10.685000,315.0,294.0,250.0,347.0,True,MEDIUM,2.0,True,0 days 00:16:52.837000,2024-10-26 21:04:24.601,,False
0 days 00:19:52.799000,HAM,0 days 00:01:42.114000,3.0,1.0,,0 days 00:19:50.146000,0 days 00:00:35.824000,0 days 00:00:39.523000,0 days 00:00:26.767000,0 days 00:18:46.509000,0 days 00:19:26.032000,0 days 00:19:52.799000,174.0,168.0,,308.0,False,MEDIUM,3.0,True,0 days 00:18:10.685000,2024-10-26 21:05:42.449,,False
0 days 00:23:30.689000,HAM,,4.0,2.0,0 days 00:21:51.517000,,,0 days 00:00:34.801000,0 days 00:00:24.596000,,0 days 00:23:06.183000,0 days 00:23:30.918000,250.0,278.0,253.0,278.0,False,MEDIUM,5.0,False,0 days 00:19:52.799000,2024-10-26 21:07:24.563,,False
0 days 00:24:47.995000,HAM,0 days 00:01:17.306000,5.0,2.0,,,0 days 00:00:27.491000,0 days 00:00:29.942000,0 days 00:00:19.873000,0 days 00:23:58.180000,0 days 00:24:28.122000,0 days 00:24:47.995000,314.0,294.0,251.0,347.0,True,MEDIUM,6.0,False,0 days 00:23:30.689000,2024-10-26 21:11:02.453,,False
0 days 00:26:28.454000,HAM,0 days 00:01:40.459000,6.0,2.0,,0 days 00:26:24.112000,0 days 00:00:34.930000,0 days 00:00:33.828000,0 days 00:00:31.701000,0 days 00:25:22.925000,0 days 00:25:56.753000,0 days 00:26:28.454000,255.0,249.0,,278.0,False,MEDIUM,7.0,False,0 days 00:24:47.995000,2024-10-26 21:12:19.759,,False
0 days 00:29:34.191000,HAM,,7.0,3.0,0 days 00:27:50.613000,,,0 days 00:00:36.184000,0 days 00:00:27.943000,,0 days 00:29:06.497000,0 days 00:29:34.403000,166.0,220.0,253.0,279.0,False,SOFT,1.0,False,0 days 00:26:28.454000,2024-10-26 21:14:00.218,,False
0 days 00:31:09.418000,HAM,0 days 00:01:35.227000,8.0,3.0,,0 days 00:31:06.724000,0 days 00:00:27.393000,0 days 00:00:37.511000,0 days 00:00:30.323000,0 days 00:30:01.584000,0 days 00:30:39.095000,0 days 00:31:09.418000,315.0,156.0,,349.0,False,SOFT,2.0,False,0 days 00:29:34.191000,2024-10-26 21:17:05.955,,False
0 days 00:44:19.241000,HAM,,9.0,4.0,0 days 00:42:45.663000,,,0 days 00:00:35.488000,0 days 00:00:25.049000,,0 days 00:43:54.228000,0 days 00:44:19.309000,270.0,266.0,254.0,271.0,False,SOFT,1.0,False,0 days 00:31:09.418000,2024-10-26 21:18:41.182,,False
0 days 00:45:36.214000,HAM,0 days 00:01:16.973000,10.0,4.0,,,0 days 00:00:27.404000,0 days 00:00:29.636000,0 days 00:00:19.933000,0 days 00:44:46.645000,0 days 00:45:16.281000,0 days 00:45:36.214000,316.0,294.0,253.0,350.0,True,SOFT,2.0,False,0 days 00:44:19.241000,2024-10-26 21:31:51.005,,False
0 days 00:47:18.945000,HAM,0 days 00:01:42.731000,11.0,4.0,,0 days 00:47:16.264000,0 days 00:00:33.577000,0 days 00:00:40.655000,0 days 00:00:28.499000,0 days 00:46:09.791000,0 days 00:46:50.446000,0 days 00:47:18.945000,208.0,184.0,,295.0,False,SOFT,3.0,False,0 days 00:45:36.214000,2024-10-26 21:33:07.978,,False
0 days 00:52:15.043000,HAM,,12.0,5.0,0 days 00:50:37.254000,,,0 days 00:00:33.563000,0 days 00:00:28.693000,,0 days 00:51:46.350000,0 days 00:52:15.253000,270.0,276.0,254.0,252.0,False,SOFT,1.0,False,0 days 00:47:18.945000,2024-10-26 21:34:50.709,,False
0 days 01:07:37.426000,HAM,,13.0,5.0,,0 days 00:54:08.353000,,,,,,,,,,,False,SOFT,2.0,False,0 days 00:52:15.043000,2024-10-26 21:39:46.807,,False
0 days 01:09:11.171000,HAM,,14.0,6.0,0 days 01:07:37.426000,,,0 days 00:00:36.353000,0 days 00:00:24.537000,,0 days 01:08:46.668000,0 days 01:09:11.249000,246.0,280.0,255.0,272.0,False,SOFT,1.0,False,0 days 01:07:37.426000,2024-10-26 21:55:09.190,,False
0 days 01:10:27.822000,HAM,0 days 00:01:16.651000,15.0,6.0,,,0 days 00:00:27.295000,0 days 00:00:29.602000,0 days 00:00:19.754000,0 days 01:09:38.466000,0 days 01:10:08.068000,0 days 01:10:27.822000,317.0,296.0,253.0,349.0,True,SOFT,2.0,False,0 days 01:09:11.171000,2024-10-26 21:56:42.935,,False
0 days 01:12:07.789000,HAM,0 days 00:01:39.967000,16.0,6.0,,0 days 01:12:05.030000,0 days 00:00:34.835000,0 days 00:00:36.864000,0 days 00:00:28.268000,0 days 01:11:02.657000,0 days 01:11:39.521000,0 days 01:12:07.789000,194.0,259.0,,286.0,False,SOFT,3.0,False,0 days 01:10:27.822000,2024-10-26 21:57:59.586,,False
0 days 01:17:16.807000,HAM,,17.0,7.0,0 days 01:15:45.197000,,,0 days 00:00:35.260000,0 days 00:00:25.626000,,0 days 01:16:51.248000,0 days 01:17:17.022000,274.0,278.0,254.0,283.0,False,SOFT,1.0,False,0 days 01:12:07.789000,2024-10-26 21:59:39.553,,False
0 days 01:18:33.519000,HAM,0 days 00:01:16.712000,18.0,7.0,,,0 days 00:00:27.478000,0 days 00:00:29.546000,0 days 00:00:19.688000,0 days 01:17:44.285000,0 days 01:18:13.831000,0 days 01:18:33.519000,316.0,296.0,252.0,347.0,False,SOFT,2.0,False,0 days 01:17:16.807000,2024-10-26 22:04:48.571,,False
0 days 01:20:18.094000,HAM,,19.0,7.0,,0 days 01:20:18.094000,0 days 00:00:37.384000,0 days 00:00:39.117000,,0 days 01:19:10.889000,0 days 01:19:49.956000,,188.0,203.0,,207.0,False,SOFT,3.0,False,0 days 01:18:33.519000,2024-10-26 22:06:05.283,,False
