Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:00:00.612000,PIA,0 days 00:01:31.036000,1.0,1.0,,,,0 days 00:00:18.346000,0 days 00:00:36.650000,,0 days 00:59:24.053000,0 days 01:00:00.731000,277.0,301.0,290.0,248.0,False,MEDIUM,1.0,True,0 days 00:58:29.232000,2024-03-24 04:03:12.430,5.0,False
0 days 01:01:23.844000,PIA,0 days 00:01:23.232000,2.0,1.0,,,0 days 00:00:29.201000,0 days 00:00:18.266000,0 days 00:00:35.765000,0 days 01:00:29.805000,0 days 01:00:48.071000,0 days 01:01:23.836000,276.0,306.0,302.0,294.0,True,MEDIUM,2.0,True,0 days 01:00:00.612000,2024-03-24 04:04:43.810,5.0,False
0 days 01:02:46.513000,PIA,0 days 00:01:22.669000,3.0,1.0,,,0 days 00:00:28.862000,0 days 00:00:18.065000,0 days 00:00:35.742000,0 days 01:01:52.698000,0 days 01:02:10.763000,0 days 01:02:46.505000,268.0,317.0,303.0,304.0,True,MEDIUM,3.0,True,0 days 01:01:23.844000,2024-03-24 04:06:07.042,5.0,False
0 days 01:04:09.094000,PIA,0 days 00:01:22.581000,4.0,1.0,,,0 days 00:00:28.914000,0 days 00:00:18.092000,0 days 00:00:35.575000,0 days 01:03:15.419000,0 days 01:03:33.511000,0 days 01:04:09.086000,274.0,323.0,301.0,307.0,True,MEDIUM,4.0,True,0 days 01:02:46.513000,2024-03-24 04:07:29.711,4.0,False
0 days 01:05:31.688000,PIA,0 days 00:01:22.594000,5.0,1.0,,,0 days 00:00:28.691000,0 days 00:00:17.918000,0 days 00:00:35.985000,0 days 01:04:37.777000,0 days 01:04:55.695000,0 days 01:05:31.680000,,324.0,302.0,309.0,False,MEDIUM,5.0,True,0 days 01:04:09.094000,2024-03-24 04:08:52.292,4.0,False
0 days 01:06:54.270000,PIA,0 days 00:01:22.582000,6.0,1.0,,,0 days 00:00:28.860000,0 days 00:00:17.959000,0 days 00:00:35.763000,0 days 01:06:00.540000,0 days 01:06:18.499000,0 days 01:06:54.262000,275.0,322.0,302.0,311.0,False,MEDIUM,6.0,True,0 days 01:05:31.688000,2024-03-24 04:10:14.886,4.0,False
0 days 01:08:17.147000,PIA,0 days 00:01:22.877000,7.0,1.0,,,0 days 00:00:28.930000,0 days 00:00:17.931000,0 days 00:00:36.016000,0 days 01:07:23.192000,0 days 01:07:41.123000,0 days 01:08:17.139000,276.0,326.0,300.0,314.0,False,MEDIUM,7.0,True,0 days 01:06:54.270000,2024-03-24 04:11:37.468,4.0,False
0 days 01:09:40.199000,PIA,0 days 00:01:23.052000,8.0,1.0,,,0 days 00:00:28.843000,0 days 00:00:18.018000,0 days 00:00:36.191000,0 days 01:08:45.982000,0 days 01:09:04,0 days 01:09:40.191000,275.0,323.0,299.0,312.0,False,MEDIUM,8.0,True,0 days 01:08:17.147000,2024-03-24 04:13:00.345,4.0,False
0 days 01:11:16.700000,PIA,0 days 00:01:36.501000,9.0,1.0,,0 days 01:11:01.453000,0 days 00:00:28.804000,0 days 00:00:17.895000,0 days 00:00:49.802000,0 days 01:10:08.995000,0 days 01:10:26.890000,0 days 01:11:16.692000,274.0,322.0,,315.0,False,MEDIUM,9.0,True,0 days 01:09:40.199000,2024-03-24 04:14:23.397,6.0,False
0 days 01:12:44.499000,PIA,0 days 00:01:27.799000,10.0,2.0,0 days 01:11:18.727000,,0 days 00:00:34.020000,0 days 00:00:18.199000,0 days 00:00:35.580000,0 days 01:11:50.712000,0 days 01:12:08.911000,0 days 01:12:44.491000,272.0,302.0,290.0,230.0,False,HARD,2.0,False,0 days 01:11:16.700000,2024-03-24 04:15:59.898,8.0,False
