Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:29.703000,HUL,,1.0,1.0,0 days 00:15:02.411000,,,0 days 00:00:31.651000,0 days 00:00:25.140000,,0 days 00:16:04.727000,0 days 00:16:29.707000,255.0,254.0,322.0,,False,SOFT,1.0,True,0 days 00:15:02.411000,2024-08-24 13:00:02.423,,False
0 days 00:17:42.765000,HUL,0 days 00:01:13.062000,2.0,1.0,,,0 days 00:00:25.053000,0 days 00:00:26.141000,0 days 00:00:21.868000,0 days 00:16:54.756000,0 days 00:17:20.897000,0 days 00:17:42.765000,289.0,281.0,325.0,327.0,True,SOFT,2.0,True,0 days 00:16:29.703000,2024-08-24 13:01:29.715,,False
0 days 00:19:16.317000,HUL,0 days 00:01:33.552000,3.0,1.0,,,0 days 00:00:33.009000,0 days 00:00:32.932000,0 days 00:00:27.611000,0 days 00:18:15.774000,0 days 00:18:48.706000,0 days 00:19:16.317000,200.0,202.0,325.0,241.0,False,SOFT,3.0,True,0 days 00:17:42.765000,2024-08-24 13:02:42.777,,False
0 days 00:20:28.730000,HUL,0 days 00:01:12.413000,4.0,1.0,,,0 days 00:00:24.876000,0 days 00:00:25.828000,0 days 00:00:21.709000,0 days 00:19:41.193000,0 days 00:20:07.021000,0 days 00:20:28.730000,289.0,281.0,324.0,326.0,True,SOFT,4.0,True,0 days 00:19:16.317000,2024-08-24 13:04:16.329,,False
0 days 00:21:52.947000,HUL,0 days 00:01:24.217000,5.0,1.0,,0 days 00:21:51.394000,0 days 00:00:27.625000,0 days 00:00:27.816000,0 days 00:00:28.776000,0 days 00:20:56.355000,0 days 00:21:24.171000,0 days 00:21:52.947000,266.0,259.0,,268.0,False,SOFT,5.0,True,0 days 00:20:28.730000,2024-08-24 13:05:28.742,,False
0 days 00:24:58.268000,HUL,,6.0,2.0,0 days 00:23:20.666000,,,0 days 00:00:33.234000,0 days 00:00:26.429000,,0 days 00:24:31.869000,0 days 00:24:58.570000,265.0,264.0,322.0,,False,SOFT,1.0,True,0 days 00:21:52.947000,2024-08-24 13:06:52.959,,False
0 days 00:26:10.100000,HUL,0 days 00:01:11.832000,7.0,2.0,,,0 days 00:00:24.612000,0 days 00:00:25.610000,0 days 00:00:21.610000,0 days 00:25:22.880000,0 days 00:25:48.490000,0 days 00:26:10.100000,290.0,280.0,324.0,331.0,True,SOFT,2.0,True,0 days 00:24:58.268000,2024-08-24 13:09:58.280,,False
0 days 00:27:39.385000,HUL,0 days 00:01:29.285000,8.0,2.0,,0 days 00:27:37.770000,0 days 00:00:28.310000,0 days 00:00:30.505000,0 days 00:00:30.470000,0 days 00:26:38.410000,0 days 00:27:08.915000,0 days 00:27:39.385000,264.0,229.0,,272.0,False,SOFT,3.0,True,0 days 00:26:10.100000,2024-08-24 13:11:10.112,,False
0 days 00:31:08.792000,HUL,,9.0,3.0,0 days 00:29:13.424000,,,0 days 00:00:32.384000,0 days 00:00:27.829000,,0 days 00:30:41.044000,0 days 00:31:08.923000,268.0,255.0,324.0,,False,SOFT,1.0,True,0 days 00:27:39.385000,2024-08-24 13:12:39.397,,False
0 days 00:32:20.709000,HUL,0 days 00:01:11.917000,10.0,3.0,,,0 days 00:00:24.498000,0 days 00:00:25.788000,0 days 00:00:21.631000,0 days 00:31:33.290000,0 days 00:31:59.078000,0 days 00:32:20.709000,290.0,281.0,325.0,333.0,False,SOFT,2.0,True,0 days 00:31:08.792000,2024-08-24 13:16:08.804,,False
