Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 01:01:28.483000,RIC,0 days 00:01:44.329000,1.0,1.0,,,,0 days 00:00:30.970000,0 days 00:00:30.767000,,0 days 01:00:57.888000,0 days 01:01:28.725000,285.0,309.0,298.0,320.0,False,MEDIUM,1.0,True,0 days 00:59:43.836000,2024-03-09 17:03:59.056,15.0,False
0 days 01:03:06.518000,RIC,0 days 00:01:38.035000,2.0,1.0,,,0 days 00:00:37.420000,0 days 00:00:30.467000,0 days 00:00:30.148000,0 days 01:02:05.903000,0 days 01:02:36.370000,0 days 01:03:06.518000,284.0,317.0,305.0,334.0,True,MEDIUM,2.0,True,0 days 01:01:28.483000,2024-03-09 17:05:43.703,15.0,False
0 days 01:04:43.284000,RIC,0 days 00:01:36.766000,3.0,1.0,,,0 days 00:00:36.440000,0 days 00:00:30.303000,0 days 00:00:30.023000,0 days 01:03:42.958000,0 days 01:04:13.261000,0 days 01:04:43.284000,282.0,311.0,298.0,322.0,True,MEDIUM,3.0,True,0 days 01:03:06.518000,2024-03-09 17:07:21.738,15.0,False
0 days 01:06:19.555000,RIC,0 days 00:01:36.271000,4.0,1.0,,,0 days 00:00:35.734000,0 days 00:00:30.292000,0 days 00:00:30.245000,0 days 01:05:19.018000,0 days 01:05:49.310000,0 days 01:06:19.555000,285.0,309.0,297.0,318.0,True,MEDIUM,4.0,True,0 days 01:04:43.284000,2024-03-09 17:08:58.504,15.0,False
0 days 01:07:55.254000,RIC,0 days 00:01:35.699000,5.0,1.0,,,0 days 00:00:35.461000,0 days 00:00:30.256000,0 days 00:00:29.982000,0 days 01:06:55.016000,0 days 01:07:25.272000,0 days 01:07:55.254000,,307.0,297.0,318.0,True,MEDIUM,5.0,True,0 days 01:06:19.555000,2024-03-09 17:10:34.775,15.0,False
0 days 01:09:31.101000,RIC,0 days 00:01:35.847000,6.0,1.0,,,0 days 00:00:35.463000,0 days 00:00:30.075000,0 days 00:00:30.309000,0 days 01:08:30.717000,0 days 01:09:00.792000,0 days 01:09:31.101000,284.0,322.0,305.0,330.0,False,MEDIUM,6.0,True,0 days 01:07:55.254000,2024-03-09 17:12:10.474,14.0,False
0 days 01:11:43.575000,RIC,0 days 00:02:12.474000,7.0,1.0,,0 days 01:11:42.435000,0 days 00:00:45.442000,0 days 00:00:42.229000,0 days 00:00:44.803000,0 days 01:10:16.543000,0 days 01:10:58.772000,0 days 01:11:43.575000,163.0,160.0,,229.0,False,MEDIUM,7.0,True,0 days 01:09:31.101000,2024-03-09 17:13:46.321,14.0,False
0 days 01:14:57.261000,RIC,,8.0,2.0,0 days 01:12:45.853000,,,0 days 00:00:44.279000,0 days 00:00:42.299000,,0 days 01:14:15.147000,0 days 01:14:57.425000,179.0,149.0,266.0,147.0,False,HARD,1.0,True,0 days 01:11:43.575000,2024-03-09 17:15:58.795,18.0,False
0 days 01:17:07.259000,RIC,0 days 00:02:09.998000,9.0,2.0,,,0 days 00:00:42.528000,0 days 00:00:47.238000,0 days 00:00:40.232000,0 days 01:15:39.789000,0 days 01:16:27.027000,0 days 01:17:07.259000,121.0,150.0,292.0,170.0,False,HARD,2.0,True,0 days 01:14:57.261000,2024-03-09 17:19:12.481,18.0,False
0 days 01:18:47.249000,RIC,0 days 00:01:39.990000,10.0,2.0,,,0 days 00:00:38.260000,0 days 00:00:31.032000,0 days 00:00:30.698000,0 days 01:17:45.519000,0 days 01:18:16.551000,0 days 01:18:47.249000,286.0,303.0,297.0,322.0,False,HARD,3.0,True,0 days 01:17:07.259000,2024-03-09 17:21:22.479,18.0,False
