Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:57:00.655000,NOR,0 days 00:01:23.764000,1.0,1.0,,,,0 days 00:00:28.266000,0 days 00:00:26.966000,,0 days 00:56:33.773000,0 days 00:57:00.811000,214.0,254.0,279.0,287.0,False,MEDIUM,1.0,True,0 days 00:55:36.608000,2024-05-19 13:03:16.594,2.0,False
0 days 00:58:21.328000,NOR,0 days 00:01:20.673000,2.0,1.0,,,0 days 00:00:25.691000,0 days 00:00:28.003000,0 days 00:00:26.979000,0 days 00:57:26.351000,0 days 00:57:54.354000,0 days 00:58:21.333000,216.0,252.0,279.0,284.0,True,MEDIUM,2.0,True,0 days 00:57:00.655000,2024-05-19 13:04:40.641,2.0,False
0 days 00:59:42.212000,NOR,0 days 00:01:20.884000,3.0,1.0,,,0 days 00:00:25.817000,0 days 00:00:28.151000,0 days 00:00:26.916000,0 days 00:58:47.150000,0 days 00:59:15.301000,0 days 00:59:42.217000,214.0,251.0,278.0,293.0,False,MEDIUM,3.0,True,0 days 00:58:21.328000,2024-05-19 13:06:01.314,2.0,False
0 days 01:01:03.417000,NOR,0 days 00:01:21.205000,4.0,1.0,,,0 days 00:00:25.779000,0 days 00:00:28.307000,0 days 00:00:27.119000,0 days 01:00:07.996000,0 days 01:00:36.303000,0 days 01:01:03.422000,,249.0,278.0,274.0,False,MEDIUM,4.0,True,0 days 00:59:42.212000,2024-05-19 13:07:22.198,2.0,False
0 days 01:02:24.463000,NOR,0 days 00:01:21.046000,5.0,1.0,,,0 days 00:00:25.638000,0 days 00:00:28.344000,0 days 00:00:27.064000,0 days 01:01:29.060000,0 days 01:01:57.404000,0 days 01:02:24.468000,212.0,255.0,278.0,279.0,False,MEDIUM,5.0,True,0 days 01:01:03.417000,2024-05-19 13:08:43.403,2.0,False
0 days 01:03:45.372000,NOR,0 days 00:01:20.909000,6.0,1.0,,,0 days 00:00:25.690000,0 days 00:00:28.166000,0 days 00:00:27.053000,0 days 01:02:50.158000,0 days 01:03:18.324000,0 days 01:03:45.377000,216.0,251.0,279.0,290.0,False,MEDIUM,6.0,True,0 days 01:02:24.463000,2024-05-19 13:10:04.449,2.0,False
0 days 01:05:06.295000,NOR,0 days 00:01:20.923000,7.0,1.0,,,0 days 00:00:25.621000,0 days 00:00:28.191000,0 days 00:00:27.111000,0 days 01:04:10.998000,0 days 01:04:39.189000,0 days 01:05:06.300000,214.0,253.0,279.0,290.0,False,MEDIUM,7.0,True,0 days 01:03:45.372000,2024-05-19 13:11:25.358,2.0,False
0 days 01:06:27.292000,NOR,0 days 00:01:20.997000,8.0,1.0,,,0 days 00:00:25.599000,0 days 00:00:28.337000,0 days 00:00:27.061000,0 days 01:05:31.899000,0 days 01:06:00.236000,0 days 01:06:27.297000,,251.0,279.0,283.0,False,MEDIUM,8.0,True,0 days 01:05:06.295000,2024-05-19 13:12:46.281,2.0,False
0 days 01:07:48.344000,NOR,0 days 00:01:21.052000,9.0,1.0,,,0 days 00:00:25.644000,0 days 00:00:28.262000,0 days 00:00:27.146000,0 days 01:06:52.941000,0 days 01:07:21.203000,0 days 01:07:48.349000,,253.0,278.0,287.0,False,MEDIUM,9.0,True,0 days 01:06:27.292000,2024-05-19 13:14:07.278,2.0,False
0 days 01:09:09.616000,NOR,0 days 00:01:21.272000,10.0,1.0,,,0 days 00:00:25.606000,0 days 00:00:28.297000,0 days 00:00:27.369000,0 days 01:08:13.955000,0 days 01:08:42.252000,0 days 01:09:09.621000,216.0,254.0,278.0,286.0,False,MEDIUM,10.0,True,0 days 01:07:48.344000,2024-05-19 13:15:28.330,2.0,False
