Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:56:41.540000,COL,,1.0,1.0,,,,,,,,,,,,,False,UNKNOWN,1.0,False,0 days 00:54:49.896000,2024-12-01 16:03:33.084,,False
