Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:22:54.511000,PER,,1.0,1.0,0 days 00:21:03.353000,,,0 days 00:00:48.747000,0 days 00:00:26.338000,,0 days 00:22:28.219000,0 days 00:22:54.621000,219.0,236.0,289.0,85.0,False,SOFT,1.0,True,0 days 00:21:03.353000,2024-03-01 16:07:39.026,,False
0 days 00:24:24.732000,PER,0 days 00:01:30.221000,2.0,1.0,,,0 days 00:00:28.939000,0 days 00:00:38.598000,0 days 00:00:22.684000,0 days 00:23:23.450000,0 days 00:24:02.048000,0 days 00:24:24.732000,241.0,271.0,280.0,317.0,True,SOFT,2.0,True,0 days 00:22:54.511000,2024-03-01 16:09:30.184,,False
0 days 00:26:26.795000,PER,0 days 00:02:02.063000,3.0,1.0,,0 days 00:26:22.548000,0 days 00:00:38.556000,0 days 00:00:48.745000,0 days 00:00:34.762000,0 days 00:25:03.288000,0 days 00:25:52.033000,0 days 00:26:26.795000,193.0,216.0,,202.0,False,SOFT,3.0,True,0 days 00:24:24.732000,2024-03-01 16:11:00.405,,False
0 days 00:31:21.087000,PER,,4.0,2.0,0 days 00:29:32.274000,,,0 days 00:00:47.284000,0 days 00:00:26.461000,,0 days 00:30:54.726000,0 days 00:31:21.372000,201.0,228.0,291.0,150.0,False,SOFT,4.0,False,0 days 00:26:26.795000,2024-03-01 16:13:02.468,,False
0 days 00:32:51.587000,PER,0 days 00:01:30.500000,5.0,2.0,,,0 days 00:00:28.924000,0 days 00:00:38.874000,0 days 00:00:22.702000,0 days 00:31:50.011000,0 days 00:32:28.885000,0 days 00:32:51.587000,240.0,270.0,285.0,318.0,False,SOFT,5.0,False,0 days 00:31:21.087000,2024-03-01 16:17:56.760,,False
0 days 00:34:45.193000,PER,0 days 00:01:53.606000,6.0,2.0,,0 days 00:34:43.003000,0 days 00:00:34.091000,0 days 00:00:48.098000,0 days 00:00:31.417000,0 days 00:33:25.678000,0 days 00:34:13.776000,0 days 00:34:45.193000,214.0,154.0,,223.0,False,SOFT,6.0,False,0 days 00:32:51.587000,2024-03-01 16:19:27.260,,False
0 days 00:43:48.436000,PER,,7.0,3.0,0 days 00:41:52.081000,,,0 days 00:00:49.922000,0 days 00:00:23.767000,,0 days 00:43:24.840000,0 days 00:43:48.436000,219.0,255.0,289.0,102.0,False,SOFT,1.0,True,0 days 00:34:45.193000,2024-03-01 16:21:20.866,,False
0 days 00:45:18.368000,PER,0 days 00:01:29.932000,8.0,3.0,,,0 days 00:00:28.738000,0 days 00:00:38.653000,0 days 00:00:22.541000,0 days 00:44:17.174000,0 days 00:44:55.827000,0 days 00:45:18.368000,241.0,271.0,287.0,321.0,True,SOFT,2.0,True,0 days 00:43:48.436000,2024-03-01 16:30:24.109,,False
0 days 00:47:10.622000,PER,0 days 00:01:52.254000,9.0,3.0,,0 days 00:47:08.433000,0 days 00:00:34.415000,0 days 00:00:47.290000,0 days 00:00:30.549000,0 days 00:45:52.783000,0 days 00:46:40.073000,0 days 00:47:10.622000,213.0,205.0,,241.0,False,SOFT,3.0,True,0 days 00:45:18.368000,2024-03-01 16:31:54.041,,False
0 days 00:52:37.035000,PER,,10.0,4.0,0 days 00:50:33.540000,,,0 days 00:00:54.543000,0 days 00:00:26.012000,,0 days 00:52:11.108000,0 days 00:52:37.172000,225.0,122.0,290.0,75.0,False,SOFT,1.0,True,0 days 00:47:10.622000,2024-03-01 16:33:46.295,,False
0 days 00:54:44.973000,PER,0 days 00:02:07.938000,11.0,4.0,,0 days 00:54:42.589000,0 days 00:00:30.903000,0 days 00:01:01.540000,0 days 00:00:35.495000,0 days 00:53:07.938000,0 days 00:54:09.478000,0 days 00:54:44.973000,200.0,187.0,,321.0,False,SOFT,2.0,True,0 days 00:52:37.035000,2024-03-01 16:39:12.708,,False
0 days 01:04:12.184000,PER,,12.0,5.0,0 days 01:02:24.220000,,,0 days 00:00:45.620000,0 days 00:00:24.184000,,0 days 01:03:48.065000,0 days 01:04:12.190000,216.0,242.0,288.0,121.0,False,SOFT,3.0,False,0 days 00:54:44.973000,2024-03-01 16:41:20.646,,False
0 days 01:05:42.214000,PER,0 days 00:01:30.030000,13.0,5.0,,,0 days 00:00:28.817000,0 days 00:00:38.687000,0 days 00:00:22.526000,0 days 01:04:41.001000,0 days 01:05:19.688000,0 days 01:05:42.214000,241.0,271.0,287.0,320.0,True,SOFT,4.0,False,0 days 01:04:12.184000,2024-03-01 16:50:47.857,,False
0 days 01:07:29.778000,PER,0 days 00:01:47.564000,14.0,5.0,,0 days 01:07:27.775000,0 days 00:00:34.635000,0 days 00:00:43.669000,0 days 00:00:29.260000,0 days 01:06:16.849000,0 days 01:07:00.518000,0 days 01:07:29.778000,217.0,253.0,,226.0,False,SOFT,5.0,False,0 days 01:05:42.214000,2024-03-01 16:52:17.887,,False
0 days 01:13:04.120000,PER,,15.0,6.0,0 days 01:11:12.697000,,,0 days 00:00:48.308000,0 days 00:00:28.392000,,0 days 01:12:36.022000,0 days 01:13:04.987000,222.0,241.0,288.0,99.0,False,SOFT,1.0,True,0 days 01:07:29.778000,2024-03-01 16:54:05.451,,False
0 days 01:14:33.657000,PER,0 days 00:01:29.537000,16.0,6.0,,,0 days 00:00:28.804000,0 days 00:00:38.323000,0 days 00:00:22.410000,0 days 01:13:32.924000,0 days 01:14:11.247000,0 days 01:14:33.657000,241.0,271.0,288.0,320.0,True,SOFT,2.0,True,0 days 01:13:04.120000,2024-03-01 16:59:39.793,,False
0 days 01:16:31.161000,PER,,17.0,6.0,,0 days 01:16:31.161000,0 days 00:00:38.360000,0 days 00:00:46.567000,,0 days 01:15:12.107000,0 days 01:15:58.692000,,205.0,221.0,,196.0,False,SOFT,3.0,True,0 days 01:14:33.657000,2024-03-01 17:01:09.330,,False
