Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:21:26.787000,HUL,,1.0,1.0,0 days 00:19:40.441000,,,0 days 00:00:38.860000,0 days 00:00:27.216000,,0 days 00:20:59.624000,0 days 00:21:26.871000,212.0,204.0,288.0,54.0,False,SOFT,1.0,True,0 days 00:19:40.441000,2024-06-22 14:06:13.358,,False
0 days 00:22:39.801000,HUL,0 days 00:01:13.014000,2.0,1.0,,,0 days 00:00:21.813000,0 days 00:00:29.101000,0 days 00:00:22.100000,0 days 00:21:48.600000,0 days 00:22:17.701000,0 days 00:22:39.801000,291.0,311.0,286.0,326.0,True,SOFT,2.0,True,0 days 00:21:26.787000,2024-06-22 14:07:59.704,,False
0 days 00:24:10.845000,HUL,0 days 00:01:31.044000,3.0,1.0,,0 days 00:24:08.165000,0 days 00:00:25.224000,0 days 00:00:34.155000,0 days 00:00:31.665000,0 days 00:23:05.025000,0 days 00:23:39.180000,0 days 00:24:10.845000,238.0,230.0,,291.0,False,SOFT,3.0,True,0 days 00:22:39.801000,2024-06-22 14:09:12.718,,False
0 days 00:30:56.650000,HUL,,4.0,2.0,0 days 00:28:55.396000,,,0 days 00:00:39.375000,0 days 00:00:28.449000,,0 days 00:30:28.254000,0 days 00:30:56.866000,202.0,228.0,292.0,94.0,False,SOFT,1.0,True,0 days 00:24:10.845000,2024-06-22 14:10:43.762,,False
0 days 00:32:09.358000,HUL,0 days 00:01:12.708000,5.0,2.0,,,0 days 00:00:21.682000,0 days 00:00:29.108000,0 days 00:00:21.918000,0 days 00:31:18.332000,0 days 00:31:47.440000,0 days 00:32:09.358000,289.0,311.0,293.0,329.0,True,SOFT,2.0,True,0 days 00:30:56.650000,2024-06-22 14:17:29.567,,False
0 days 00:33:44.462000,HUL,0 days 00:01:35.104000,6.0,2.0,,0 days 00:33:41.663000,0 days 00:00:25.248000,0 days 00:00:34.774000,0 days 00:00:35.082000,0 days 00:32:34.606000,0 days 00:33:09.380000,0 days 00:33:44.462000,240.0,199.0,,306.0,False,SOFT,3.0,True,0 days 00:32:09.358000,2024-06-22 14:18:42.275,,False
0 days 00:44:27.706000,HUL,,7.0,3.0,0 days 00:42:18.319000,,,0 days 00:00:38.010000,0 days 00:00:26.530000,,0 days 00:44:01.260000,0 days 00:44:27.763000,200.0,220.0,290.0,75.0,False,SOFT,1.0,True,0 days 00:33:44.462000,2024-06-22 14:20:17.379,,False
0 days 00:45:40.071000,HUL,0 days 00:01:12.365000,8.0,3.0,,,0 days 00:00:21.642000,0 days 00:00:28.935000,0 days 00:00:21.788000,0 days 00:44:49.348000,0 days 00:45:18.283000,0 days 00:45:40.071000,293.0,311.0,290.0,327.0,True,SOFT,2.0,True,0 days 00:44:27.706000,2024-06-22 14:31:00.623,,False
0 days 00:47:21.091000,HUL,0 days 00:01:41.020000,9.0,3.0,,0 days 00:47:18.420000,0 days 00:00:26.805000,0 days 00:00:38.210000,0 days 00:00:36.005000,0 days 00:46:06.876000,0 days 00:46:45.086000,0 days 00:47:21.091000,222.0,232.0,,235.0,False,SOFT,3.0,True,0 days 00:45:40.071000,2024-06-22 14:32:12.988,,False
0 days 00:51:59.632000,HUL,,10.0,4.0,0 days 00:49:59.918000,,,0 days 00:00:38.464000,0 days 00:00:25.883000,,0 days 00:51:33.853000,0 days 00:51:59.843000,189.0,250.0,292.0,107.0,False,SOFT,1.0,True,0 days 00:47:21.091000,2024-06-22 14:33:54.008,,False
0 days 00:53:11.942000,HUL,0 days 00:01:12.310000,11.0,4.0,,,0 days 00:00:21.555000,0 days 00:00:28.975000,0 days 00:00:21.780000,0 days 00:52:21.187000,0 days 00:52:50.162000,0 days 00:53:11.942000,291.0,311.0,293.0,327.0,True,SOFT,2.0,True,0 days 00:51:59.632000,2024-06-22 14:38:32.549,,False
0 days 00:55:27.952000,HUL,0 days 00:02:16.010000,12.0,4.0,,0 days 00:54:49.982000,0 days 00:00:25.119000,0 days 00:00:37.715000,0 days 00:01:13.176000,0 days 00:53:37.061000,0 days 00:54:14.776000,0 days 00:55:27.952000,231.0,178.0,,277.0,False,SOFT,3.0,True,0 days 00:53:11.942000,2024-06-22 14:39:44.859,,False
