Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:33:51.527000,HUL,,1.0,1.0,0 days 00:32:05.309000,,,0 days 00:00:43.290000,0 days 00:00:28.956000,,0 days 00:33:22.691000,0 days 00:33:51.714000,270.0,228.0,238.0,278.0,False,SOFT,1.0,True,0 days 00:32:05.309000,2024-07-06 14:19:18.318,,False
0 days 00:35:23.456000,HUL,0 days 00:01:31.929000,2.0,1.0,,,0 days 00:00:29.532000,0 days 00:00:37.039000,0 days 00:00:25.358000,0 days 00:34:21.059000,0 days 00:34:58.098000,0 days 00:35:23.456000,295.0,256.0,248.0,302.0,True,SOFT,2.0,True,0 days 00:33:51.527000,2024-07-06 14:21:04.536,,False
0 days 00:37:27.803000,HUL,0 days 00:02:04.347000,3.0,1.0,,0 days 00:37:21.282000,0 days 00:00:32.406000,0 days 00:00:56.099000,0 days 00:00:35.842000,0 days 00:35:55.862000,0 days 00:36:51.961000,0 days 00:37:27.803000,269.0,195.0,,213.0,False,SOFT,3.0,True,0 days 00:35:23.456000,2024-07-06 14:22:36.465,,False
0 days 00:49:17.600000,HUL,,4.0,2.0,0 days 00:47:34.020000,,,0 days 00:00:40.493000,0 days 00:00:26.399000,,0 days 00:48:51.209000,0 days 00:49:17.632000,282.0,243.0,252.0,286.0,False,SOFT,1.0,True,0 days 00:37:27.803000,2024-07-06 14:24:40.812,,False
0 days 00:50:45.318000,HUL,0 days 00:01:27.718000,5.0,2.0,,,0 days 00:00:28.412000,0 days 00:00:35.434000,0 days 00:00:23.872000,0 days 00:49:46.012000,0 days 00:50:21.446000,0 days 00:50:45.318000,315.0,265.0,253.0,323.0,True,SOFT,2.0,True,0 days 00:49:17.600000,2024-07-06 14:36:30.609,,False
0 days 00:52:21.441000,HUL,0 days 00:01:36.123000,6.0,2.0,,0 days 00:52:15.533000,0 days 00:00:30.843000,0 days 00:00:39.857000,0 days 00:00:25.423000,0 days 00:51:16.161000,0 days 00:51:56.018000,0 days 00:52:21.441000,291.0,241.0,,300.0,False,SOFT,3.0,True,0 days 00:50:45.318000,2024-07-06 14:37:58.327,,False
0 days 00:57:03.370000,HUL,,7.0,3.0,0 days 00:55:20.248000,,,0 days 00:00:43.461000,0 days 00:00:29.151000,,0 days 00:56:34.229000,0 days 00:57:03.506000,278.0,234.0,252.0,253.0,False,SOFT,1.0,True,0 days 00:52:21.441000,2024-07-06 14:39:34.450,,False
0 days 00:58:30.217000,HUL,0 days 00:01:26.847000,8.0,3.0,,,0 days 00:00:28.059000,0 days 00:00:35.073000,0 days 00:00:23.715000,0 days 00:57:31.429000,0 days 00:58:06.502000,0 days 00:58:30.217000,314.0,262.0,253.0,322.0,True,SOFT,2.0,True,0 days 00:57:03.370000,2024-07-06 14:44:16.379,,False
0 days 01:00:24.650000,HUL,0 days 00:01:54.433000,9.0,3.0,,,0 days 00:00:36.761000,0 days 00:00:46.557000,0 days 00:00:31.115000,0 days 00:59:06.978000,0 days 00:59:53.535000,0 days 01:00:24.650000,231.0,207.0,252.0,252.0,False,SOFT,3.0,True,0 days 00:58:30.217000,2024-07-06 14:45:43.226,,False
0 days 01:01:51.723000,HUL,0 days 00:01:27.073000,10.0,3.0,,,0 days 00:00:28.252000,0 days 00:00:35.163000,0 days 00:00:23.658000,0 days 01:00:52.902000,0 days 01:01:28.065000,0 days 01:01:51.723000,313.0,264.0,253.0,324.0,False,SOFT,4.0,True,0 days 01:00:24.650000,2024-07-06 14:47:37.659,,False
