Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:15.447000,ALO,,1.0,1.0,0 days 00:14:12.366000,,,0 days 00:00:39.752000,0 days 00:00:31.142000,,0 days 00:15:44.334000,0 days 00:16:15.476000,166.0,157.0,281.0,269.0,False,SOFT,1.0,True,0 days 00:14:12.366000,2024-05-04 20:01:10.378,,False
0 days 00:17:44.033000,ALO,0 days 00:01:28.586000,2.0,1.0,,,0 days 00:00:29.564000,0 days 00:00:33.798000,0 days 00:00:25.224000,0 days 00:16:45.011000,0 days 00:17:18.809000,0 days 00:17:44.033000,219.0,192.0,282.0,335.0,True,SOFT,2.0,True,0 days 00:16:15.447000,2024-05-04 20:03:13.459,,False
0 days 00:19:52.794000,ALO,0 days 00:02:08.761000,3.0,1.0,,0 days 00:19:46.415000,0 days 00:00:47.198000,0 days 00:00:43.662000,0 days 00:00:37.901000,0 days 00:18:31.231000,0 days 00:19:14.893000,0 days 00:19:52.794000,142.0,165.0,,254.0,False,SOFT,3.0,True,0 days 00:17:44.033000,2024-05-04 20:04:42.045,,False
0 days 00:22:06.688000,ALO,0 days 00:02:13.894000,4.0,2.0,0 days 00:20:12.489000,,0 days 00:01:04.342000,0 days 00:00:41.924000,0 days 00:00:27.628000,0 days 00:20:57.136000,0 days 00:21:39.060000,0 days 00:22:06.688000,173.0,152.0,281.0,301.0,False,SOFT,1.0,True,0 days 00:19:52.794000,2024-05-04 20:06:50.806,,False
0 days 00:23:35.141000,ALO,0 days 00:01:28.453000,5.0,2.0,,,0 days 00:00:29.475000,0 days 00:00:33.860000,0 days 00:00:25.118000,0 days 00:22:36.163000,0 days 00:23:10.023000,0 days 00:23:35.141000,217.0,191.0,282.0,336.0,True,SOFT,2.0,True,0 days 00:22:06.688000,2024-05-04 20:09:04.700,,False
0 days 00:25:32.270000,ALO,0 days 00:01:57.129000,6.0,2.0,,0 days 00:25:26.274000,0 days 00:00:42.622000,0 days 00:00:38.186000,0 days 00:00:36.321000,0 days 00:24:17.763000,0 days 00:24:55.949000,0 days 00:25:32.270000,193.0,173.0,,200.0,False,SOFT,3.0,True,0 days 00:23:35.141000,2024-05-04 20:10:33.153,,False
0 days 00:30:45.776000,ALO,,7.0,3.0,0 days 00:28:55.191000,,,0 days 00:00:39.108000,0 days 00:00:30.232000,,0 days 00:30:15.645000,0 days 00:30:45.950000,198.0,168.0,280.0,272.0,False,SOFT,4.0,False,0 days 00:25:32.270000,2024-05-04 20:12:30.282,,False
0 days 00:32:14.508000,ALO,0 days 00:01:28.732000,8.0,3.0,,,0 days 00:00:29.587000,0 days 00:00:33.778000,0 days 00:00:25.367000,0 days 00:31:15.363000,0 days 00:31:49.141000,0 days 00:32:14.508000,217.0,192.0,282.0,337.0,False,SOFT,5.0,False,0 days 00:30:45.776000,2024-05-04 20:17:43.788,,False
0 days 00:34:18.644000,ALO,0 days 00:02:04.136000,9.0,3.0,,0 days 00:34:12.017000,0 days 00:00:37.860000,0 days 00:00:43.730000,0 days 00:00:42.546000,0 days 00:32:52.368000,0 days 00:33:36.098000,0 days 00:34:18.644000,197.0,162.0,,180.0,False,SOFT,6.0,False,0 days 00:32:14.508000,2024-05-04 20:19:12.520,,False
0 days 00:43:47.635000,ALO,,10.0,4.0,0 days 00:41:31.294000,,,0 days 00:00:46.032000,0 days 00:00:32.719000,,0 days 00:43:15.053000,0 days 00:43:47.663000,159.0,100.0,283.0,95.0,False,SOFT,1.0,True,0 days 00:34:18.644000,2024-05-04 20:21:16.656,,False
0 days 00:45:16.400000,ALO,0 days 00:01:28.765000,11.0,4.0,,,0 days 00:00:29.568000,0 days 00:00:34.046000,0 days 00:00:25.151000,0 days 00:44:17.203000,0 days 00:44:51.249000,0 days 00:45:16.400000,213.0,192.0,282.0,333.0,True,SOFT,2.0,True,0 days 00:43:47.635000,2024-05-04 20:30:45.647,,False
0 days 00:47:01.492000,ALO,0 days 00:01:45.092000,12.0,4.0,,0 days 00:46:56.123000,0 days 00:00:32.980000,0 days 00:00:38.434000,0 days 00:00:33.678000,0 days 00:45:49.380000,0 days 00:46:27.814000,0 days 00:47:01.492000,206.0,176.0,,232.0,False,SOFT,3.0,True,0 days 00:45:16.400000,2024-05-04 20:32:14.412,,False
0 days 00:51:14.839000,ALO,,13.0,5.0,0 days 00:49:07.436000,,,0 days 00:00:42.196000,0 days 00:00:31.008000,,0 days 00:50:43.898000,0 days 00:51:15.159000,184.0,134.0,283.0,199.0,False,SOFT,1.0,False,0 days 00:47:01.492000,2024-05-04 20:33:59.504,,False
0 days 00:52:43.266000,ALO,0 days 00:01:28.427000,14.0,5.0,,,0 days 00:00:29.467000,0 days 00:00:33.832000,0 days 00:00:25.128000,0 days 00:51:44.306000,0 days 00:52:18.138000,0 days 00:52:43.266000,221.0,189.0,282.0,337.0,True,SOFT,2.0,False,0 days 00:51:14.839000,2024-05-04 20:38:12.851,,False
0 days 00:54:39.600000,ALO,0 days 00:01:56.334000,15.0,5.0,,0 days 00:54:34.150000,0 days 00:00:35.631000,0 days 00:00:43.648000,0 days 00:00:37.055000,0 days 00:53:18.897000,0 days 00:54:02.545000,0 days 00:54:39.600000,170.0,174.0,,181.0,False,SOFT,3.0,False,0 days 00:52:43.266000,2024-05-04 20:39:41.278,,False
