Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:15:40.499000,ZHO,,1.0,1.0,0 days 00:13:55.870000,,,0 days 00:00:41.990000,0 days 00:00:26.917000,,0 days 00:15:14.237000,0 days 00:15:40.502000,272.0,188.0,284.0,288.0,False,MEDIUM,1.0,True,0 days 00:13:55.870000,2024-06-28 14:33:12.993,,False
0 days 00:18:24.554000,ZHO,0 days 00:01:36.349000,3.0,1.0,,0 days 00:18:21.084000,0 days 00:00:25.250000,0 days 00:00:39.086000,0 days 00:00:32.013000,0 days 00:17:13.455000,0 days 00:17:52.541000,0 days 00:18:24.554000,216.0,195.0,,277.0,False,MEDIUM,3.0,True,0 days 00:16:48.205000,2024-06-28 14:36:05.328,,False
0 days 00:21:21.338000,ZHO,,4.0,2.0,0 days 00:19:39.654000,,,0 days 00:00:38.048000,0 days 00:00:28.757000,,0 days 00:20:52.699000,0 days 00:21:21.523000,223.0,199.0,283.0,227.0,False,MEDIUM,4.0,False,0 days 00:18:24.554000,2024-06-28 14:37:41.677,,False
0 days 00:22:28.535000,ZHO,0 days 00:01:07.197000,5.0,2.0,,,0 days 00:00:16.825000,0 days 00:00:30.038000,0 days 00:00:20.334000,0 days 00:21:38.163000,0 days 00:22:08.201000,0 days 00:22:28.535000,319.0,241.0,281.0,317.0,True,MEDIUM,5.0,False,0 days 00:21:21.338000,2024-06-28 14:40:38.461,,False
0 days 00:23:58.617000,ZHO,0 days 00:01:30.082000,6.0,2.0,,0 days 00:23:55.294000,0 days 00:00:21.899000,0 days 00:00:37.991000,0 days 00:00:30.192000,0 days 00:22:50.434000,0 days 00:23:28.425000,0 days 00:23:58.617000,135.0,215.0,,236.0,False,MEDIUM,6.0,False,0 days 00:22:28.535000,2024-06-28 14:41:45.658,,False
