Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:18:02.183000,MAG,,1.0,1.0,0 days 00:16:11.605000,,,0 days 00:00:32.487000,0 days 00:00:27.297000,,0 days 00:17:35.013000,0 days 00:18:02.420000,268.0,251.0,322.0,,False,SOFT,1.0,True,0 days 00:16:11.605000,2024-08-24 13:01:11.617,,False
0 days 00:19:14.192000,MAG,0 days 00:01:12.009000,2.0,1.0,,,0 days 00:00:24.641000,0 days 00:00:25.628000,0 days 00:00:21.740000,0 days 00:18:26.824000,0 days 00:18:52.452000,0 days 00:19:14.192000,289.0,278.0,325.0,332.0,True,SOFT,2.0,True,0 days 00:18:02.183000,2024-08-24 13:03:02.195,,False
0 days 00:20:57.711000,MAG,0 days 00:01:43.519000,3.0,1.0,,0 days 00:20:56.110000,0 days 00:00:35.448000,0 days 00:00:34.264000,0 days 00:00:33.807000,0 days 00:19:49.640000,0 days 00:20:23.904000,0 days 00:20:57.711000,219.0,212.0,,158.0,False,SOFT,3.0,True,0 days 00:19:14.192000,2024-08-24 13:04:14.204,,False
0 days 00:23:33.012000,MAG,,4.0,2.0,0 days 00:21:56.090000,,0 days 00:01:34.904000,0 days 00:00:34.712000,0 days 00:00:25.636000,0 days 00:22:32.736000,0 days 00:23:07.395000,0 days 00:23:33.262000,199.0,191.0,321.0,,False,SOFT,4.0,False,0 days 00:20:57.711000,2024-08-24 13:05:57.723,,False
0 days 00:24:45.124000,MAG,0 days 00:01:12.112000,5.0,2.0,,,0 days 00:00:24.687000,0 days 00:00:25.791000,0 days 00:00:21.634000,0 days 00:23:57.699000,0 days 00:24:23.490000,0 days 00:24:45.124000,290.0,280.0,323.0,330.0,False,SOFT,5.0,False,0 days 00:23:33.012000,2024-08-24 13:08:33.024,,False
0 days 00:26:18.064000,MAG,0 days 00:01:32.940000,6.0,2.0,,0 days 00:26:16.366000,0 days 00:00:32.241000,0 days 00:00:33.112000,0 days 00:00:27.587000,0 days 00:25:17.365000,0 days 00:25:50.477000,0 days 00:26:18.064000,267.0,247.0,,136.0,False,SOFT,6.0,False,0 days 00:24:45.124000,2024-08-24 13:09:45.136,,False
0 days 00:30:57.229000,MAG,,7.0,3.0,0 days 00:29:10.167000,,,0 days 00:00:33.955000,0 days 00:00:28.795000,,0 days 00:30:28.489000,0 days 00:30:57.376000,270.0,165.0,323.0,,False,SOFT,1.0,True,0 days 00:26:18.064000,2024-08-24 13:11:18.076,,False
0 days 00:32:08.859000,MAG,0 days 00:01:11.630000,8.0,3.0,,,0 days 00:00:24.581000,0 days 00:00:25.601000,0 days 00:00:21.448000,0 days 00:31:21.810000,0 days 00:31:47.411000,0 days 00:32:08.859000,292.0,280.0,326.0,332.0,True,SOFT,2.0,True,0 days 00:30:57.229000,2024-08-24 13:15:57.241,,False
0 days 00:33:52.679000,MAG,0 days 00:01:43.820000,9.0,3.0,,0 days 00:33:51.020000,0 days 00:00:32.339000,0 days 00:00:39.941000,0 days 00:00:31.540000,0 days 00:32:41.198000,0 days 00:33:21.139000,0 days 00:33:52.679000,213.0,186.0,,299.0,False,SOFT,3.0,True,0 days 00:32:08.859000,2024-08-24 13:17:08.871,,False
0 days 00:45:19.500000,MAG,,10.0,4.0,0 days 00:43:26.143000,,,0 days 00:00:35.675000,0 days 00:00:24.964000,,0 days 00:44:54.622000,0 days 00:45:19.500000,233.0,203.0,321.0,,False,SOFT,1.0,True,0 days 00:33:52.679000,2024-08-24 13:18:52.691,,False
0 days 00:46:30.795000,MAG,0 days 00:01:11.295000,11.0,4.0,,,0 days 00:00:24.318000,0 days 00:00:25.603000,0 days 00:00:21.374000,0 days 00:45:43.818000,0 days 00:46:09.421000,0 days 00:46:30.795000,291.0,282.0,323.0,331.0,True,SOFT,2.0,True,0 days 00:45:19.500000,2024-08-24 13:30:19.512,,False
0 days 00:48:14.193000,MAG,0 days 00:01:43.398000,12.0,4.0,,0 days 00:48:12.602000,0 days 00:00:35.633000,0 days 00:00:37.967000,0 days 00:00:29.798000,0 days 00:47:06.428000,0 days 00:47:44.395000,0 days 00:48:14.193000,142.0,246.0,,284.0,False,SOFT,3.0,True,0 days 00:46:30.795000,2024-08-24 13:31:30.807,,False
0 days 00:52:59.136000,MAG,,13.0,5.0,0 days 00:51:16.558000,,,0 days 00:00:36.317000,0 days 00:00:26.045000,,0 days 00:52:33.171000,0 days 00:52:59.319000,268.0,192.0,323.0,,False,SOFT,1.0,True,0 days 00:48:14.193000,2024-08-24 13:33:14.205,,False
0 days 00:54:10.585000,MAG,0 days 00:01:11.449000,14.0,5.0,,,0 days 00:00:24.502000,0 days 00:00:25.540000,0 days 00:00:21.407000,0 days 00:53:23.638000,0 days 00:53:49.178000,0 days 00:54:10.585000,291.0,280.0,324.0,331.0,False,SOFT,2.0,True,0 days 00:52:59.136000,2024-08-24 13:37:59.148,,False
0 days 00:55:52.392000,MAG,0 days 00:01:41.807000,15.0,5.0,,0 days 00:55:49.380000,0 days 00:00:37.692000,0 days 00:00:33.348000,0 days 00:00:30.767000,0 days 00:54:48.277000,0 days 00:55:21.625000,0 days 00:55:52.392000,210.0,222.0,,296.0,False,SOFT,3.0,True,0 days 00:54:10.585000,2024-08-24 13:39:10.597,,False
