Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:49:44.669000,RUS,,1.0,1.0,,,,0 days 00:00:32.142000,0 days 00:00:21.615000,,0 days 00:49:23.097000,0 days 00:49:44.811000,302.0,233.0,276.0,306.0,False,MEDIUM,4.0,False,0 days 00:48:29.599000,2024-06-29 10:06:04.325,5.0,False
0 days 00:50:54.018000,RUS,0 days 00:01:09.349000,2.0,1.0,,,0 days 00:00:17.200000,0 days 00:00:31.264000,0 days 00:00:20.885000,0 days 00:50:01.892000,0 days 00:50:33.156000,0 days 00:50:54.041000,320.0,233.0,286.0,309.0,True,MEDIUM,5.0,False,0 days 00:49:44.669000,2024-06-29 10:07:19.395,5.0,False
0 days 00:52:03.368000,RUS,0 days 00:01:09.350000,3.0,1.0,,,0 days 00:00:16.972000,0 days 00:00:31.297000,0 days 00:00:21.081000,0 days 00:51:11.013000,0 days 00:51:42.310000,0 days 00:52:03.391000,313.0,234.0,285.0,318.0,False,MEDIUM,6.0,False,0 days 00:50:54.018000,2024-06-29 10:08:28.744,5.0,False
0 days 00:53:12.562000,RUS,0 days 00:01:09.194000,4.0,1.0,,,0 days 00:00:17.005000,0 days 00:00:31.232000,0 days 00:00:20.957000,0 days 00:52:20.396000,0 days 00:52:51.628000,0 days 00:53:12.585000,314.0,233.0,285.0,318.0,True,MEDIUM,7.0,False,0 days 00:52:03.368000,2024-06-29 10:09:38.094,5.0,False
0 days 00:54:22.195000,RUS,0 days 00:01:09.633000,5.0,1.0,,,0 days 00:00:17.019000,0 days 00:00:31.390000,0 days 00:00:21.224000,0 days 00:53:29.604000,0 days 00:54:00.994000,0 days 00:54:22.218000,312.0,233.0,285.0,310.0,False,MEDIUM,8.0,False,0 days 00:53:12.562000,2024-06-29 10:10:47.288,5.0,False
0 days 00:55:31.885000,RUS,0 days 00:01:09.690000,6.0,1.0,,,0 days 00:00:17.091000,0 days 00:00:31.556000,0 days 00:00:21.043000,0 days 00:54:39.309000,0 days 00:55:10.865000,0 days 00:55:31.908000,321.0,230.0,286.0,311.0,False,MEDIUM,9.0,False,0 days 00:54:22.195000,2024-06-29 10:11:56.921,5.0,False
0 days 00:56:41.594000,RUS,0 days 00:01:09.709000,7.0,1.0,,,0 days 00:00:17.025000,0 days 00:00:31.791000,0 days 00:00:20.893000,0 days 00:55:48.933000,0 days 00:56:20.724000,0 days 00:56:41.617000,318.0,229.0,284.0,309.0,False,MEDIUM,10.0,False,0 days 00:55:31.885000,2024-06-29 10:13:06.611,5.0,False
0 days 00:57:50.822000,RUS,0 days 00:01:09.228000,8.0,1.0,,,0 days 00:00:17.032000,0 days 00:00:31.188000,0 days 00:00:21.008000,0 days 00:56:58.649000,0 days 00:57:29.837000,0 days 00:57:50.845000,324.0,230.0,276.0,321.0,False,MEDIUM,11.0,False,0 days 00:56:41.594000,2024-06-29 10:14:16.320,4.0,False
0 days 00:59:00.979000,RUS,0 days 00:01:10.157000,9.0,1.0,,,0 days 00:00:17.597000,0 days 00:00:31.574000,0 days 00:00:20.986000,0 days 00:58:08.442000,0 days 00:58:40.016000,0 days 00:59:01.002000,295.0,224.0,277.0,303.0,False,MEDIUM,12.0,False,0 days 00:57:50.822000,2024-06-29 10:15:25.548,4.0,False
0 days 01:00:10.390000,RUS,0 days 00:01:09.411000,10.0,1.0,,,0 days 00:00:17.434000,0 days 00:00:31.278000,0 days 00:00:20.699000,0 days 00:59:18.436000,0 days 00:59:49.714000,0 days 01:00:10.413000,296.0,234.0,276.0,298.0,False,MEDIUM,13.0,False,0 days 00:59:00.979000,2024-06-29 10:16:35.705,4.0,False
