Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:57:17.291000,SAR,0 days 00:02:02.190000,1.0,1.0,,,,0 days 00:00:54.416000,0 days 00:00:30.121000,,0 days 00:56:47.233000,0 days 00:57:17.310000,289.0,191.0,217.0,268.0,False,MEDIUM,1.0,True,0 days 00:55:14.764000,2024-07-28 13:03:52.742,20.0,False
0 days 00:59:09.579000,SAR,0 days 00:01:52.288000,2.0,1.0,,,0 days 00:00:31.109000,0 days 00:00:51.469000,0 days 00:00:29.710000,0 days 00:57:48.389000,0 days 00:58:39.858000,0 days 00:59:09.568000,316.0,196.0,222.0,313.0,True,MEDIUM,2.0,True,0 days 00:57:17.291000,2024-07-28 13:05:55.269,20.0,False
0 days 01:01:00.945000,SAR,0 days 00:01:51.366000,3.0,1.0,,,0 days 00:00:30.942000,0 days 00:00:50.865000,0 days 00:00:29.559000,0 days 00:59:40.510000,0 days 01:00:31.375000,0 days 01:01:00.934000,332.0,197.0,218.0,316.0,True,MEDIUM,3.0,True,0 days 00:59:09.579000,2024-07-28 13:07:47.557,19.0,False
0 days 01:02:51.717000,SAR,0 days 00:01:50.772000,4.0,1.0,,,0 days 00:00:31.074000,0 days 00:00:50.261000,0 days 00:00:29.437000,0 days 01:01:32.008000,0 days 01:02:22.269000,0 days 01:02:51.706000,331.0,197.0,218.0,314.0,True,MEDIUM,4.0,True,0 days 01:01:00.945000,2024-07-28 13:09:38.923,19.0,False
0 days 01:04:42.832000,SAR,0 days 00:01:51.115000,5.0,1.0,,,0 days 00:00:30.910000,0 days 00:00:50.651000,0 days 00:00:29.554000,0 days 01:03:22.616000,0 days 01:04:13.267000,0 days 01:04:42.821000,350.0,194.0,217.0,315.0,False,MEDIUM,5.0,True,0 days 01:02:51.717000,2024-07-28 13:11:29.695,19.0,False
0 days 01:06:34.114000,SAR,0 days 00:01:51.282000,6.0,1.0,,,0 days 00:00:31.159000,0 days 00:00:50.631000,0 days 00:00:29.492000,0 days 01:05:13.980000,0 days 01:06:04.611000,0 days 01:06:34.103000,332.0,195.0,218.0,312.0,False,MEDIUM,6.0,True,0 days 01:04:42.832000,2024-07-28 13:13:20.810,19.0,False
0 days 01:08:25.776000,SAR,0 days 00:01:51.662000,7.0,1.0,,,0 days 00:00:31.129000,0 days 00:00:50.815000,0 days 00:00:29.718000,0 days 01:07:05.232000,0 days 01:07:56.047000,0 days 01:08:25.765000,324.0,194.0,215.0,313.0,False,MEDIUM,7.0,True,0 days 01:06:34.114000,2024-07-28 13:15:12.092,18.0,False
0 days 01:10:21.412000,SAR,0 days 00:01:55.636000,8.0,1.0,,0 days 01:10:17.618000,0 days 00:00:31.514000,0 days 00:00:50.196000,0 days 00:00:33.926000,0 days 01:08:57.279000,0 days 01:09:47.475000,0 days 01:10:21.401000,319.0,195.0,,312.0,False,MEDIUM,8.0,True,0 days 01:08:25.776000,2024-07-28 13:17:03.754,18.0,False
0 days 01:12:25.298000,SAR,0 days 00:02:03.886000,9.0,2.0,0 days 01:10:40.885000,,0 days 00:00:46.046000,0 days 00:00:48.456000,0 days 00:00:29.384000,0 days 01:11:07.447000,0 days 01:11:55.903000,0 days 01:12:25.287000,322.0,202.0,217.0,308.0,False,MEDIUM,1.0,True,0 days 01:10:21.412000,2024-07-28 13:18:59.390,19.0,False
0 days 01:14:14.726000,SAR,0 days 00:01:49.428000,10.0,2.0,,,0 days 00:00:31.256000,0 days 00:00:48.823000,0 days 00:00:29.349000,0 days 01:12:56.543000,0 days 01:13:45.366000,0 days 01:14:14.715000,316.0,201.0,217.0,312.0,True,MEDIUM,2.0,True,0 days 01:12:25.298000,2024-07-28 13:21:03.276,19.0,False
