Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:17:14.924000,VER,,1.0,1.0,0 days 00:15:18.789000,,,0 days 00:00:38.841000,0 days 00:00:48.211000,,0 days 00:16:26.792000,0 days 00:17:14.951000,262.0,258.0,267.0,243.0,False,SOFT,1.0,True,0 days 00:15:18.789000,2024-04-20 07:04:22.793,,False
0 days 00:18:50.095000,VER,0 days 00:01:35.171000,2.0,1.0,,,0 days 00:00:25.301000,0 days 00:00:28.708000,0 days 00:00:41.162000,0 days 00:17:40.225000,0 days 00:18:08.933000,0 days 00:18:50.095000,278.0,270.0,260.0,333.0,True,SOFT,2.0,True,0 days 00:17:14.924000,2024-04-20 07:06:18.928,,False
0 days 00:21:04.894000,VER,0 days 00:02:14.799000,3.0,1.0,,0 days 00:21:03.078000,0 days 00:00:32.645000,0 days 00:00:38.918000,0 days 00:01:03.236000,0 days 00:19:22.740000,0 days 00:20:01.658000,0 days 00:21:04.894000,182.0,217.0,,209.0,False,SOFT,3.0,True,0 days 00:18:50.095000,2024-04-20 07:07:54.099,,False
0 days 00:28:11.443000,VER,,4.0,2.0,0 days 00:26:07.070000,,,0 days 00:00:38.403000,0 days 00:00:52.436000,,0 days 00:27:19.098000,0 days 00:28:12.155000,187.0,248.0,268.0,244.0,False,SOFT,4.0,False,0 days 00:21:04.894000,2024-04-20 07:10:08.898,,False
0 days 00:29:46.185000,VER,0 days 00:01:34.742000,5.0,2.0,,,0 days 00:00:25.242000,0 days 00:00:28.520000,0 days 00:00:40.980000,0 days 00:28:36.685000,0 days 00:29:05.205000,0 days 00:29:46.185000,279.0,271.0,259.0,334.0,True,SOFT,5.0,False,0 days 00:28:11.443000,2024-04-20 07:17:15.447,,False
0 days 00:31:37.449000,VER,0 days 00:01:51.264000,6.0,2.0,,0 days 00:31:35.700000,0 days 00:00:28.869000,0 days 00:00:31.121000,0 days 00:00:51.274000,0 days 00:30:15.054000,0 days 00:30:46.175000,0 days 00:31:37.449000,252.0,247.0,,287.0,False,SOFT,6.0,False,0 days 00:29:46.185000,2024-04-20 07:18:50.189,,False
0 days 00:41:55.515000,VER,,7.0,3.0,0 days 00:39:53.377000,,,0 days 00:00:36.370000,0 days 00:00:51.022000,,0 days 00:41:04.526000,0 days 00:41:55.625000,261.0,253.0,270.0,269.0,False,SOFT,1.0,True,0 days 00:31:37.449000,2024-04-20 07:20:41.453,,False
0 days 00:43:29.461000,VER,0 days 00:01:33.946000,8.0,3.0,,,0 days 00:00:24.965000,0 days 00:00:28.235000,0 days 00:00:40.746000,0 days 00:42:20.480000,0 days 00:42:48.715000,0 days 00:43:29.461000,278.0,273.0,261.0,333.0,True,SOFT,2.0,True,0 days 00:41:55.515000,2024-04-20 07:30:59.519,,False
0 days 00:56:39.787000,VER,,9.0,3.0,,0 days 00:45:39.429000,0 days 00:00:30.757000,,,0 days 00:44:00.197000,,,222.0,,,,False,SOFT,3.0,True,0 days 00:43:29.461000,2024-04-20 07:32:33.465,,False
0 days 00:58:40.286000,VER,,10.0,4.0,0 days 00:56:39.787000,,,0 days 00:00:37.372000,0 days 00:00:51.508000,,0 days 00:57:48.782000,0 days 00:58:40.579000,206.0,238.0,268.0,251.0,False,SOFT,1.0,True,0 days 00:56:39.787000,2024-04-20 07:45:43.791,,False
