Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:24.247000,ZHO,,1.0,1.0,0 days 00:14:22.575000,,,0 days 00:00:33.336000,0 days 00:00:48.719000,,0 days 00:15:35.566000,0 days 00:16:24.247000,250.0,249.0,263.0,284.0,False,MEDIUM,1.0,True,0 days 00:14:22.575000,2024-04-19 07:30:47.892,,False
0 days 00:18:02.183000,ZHO,0 days 00:01:37.936000,2.0,1.0,,,0 days 00:00:25.602000,0 days 00:00:29.206000,0 days 00:00:43.128000,0 days 00:16:49.849000,0 days 00:17:19.055000,0 days 00:18:02.183000,282.0,277.0,258.0,317.0,True,MEDIUM,2.0,True,0 days 00:16:24.247000,2024-04-19 07:32:49.564,,False
0 days 00:20:08.640000,ZHO,0 days 00:02:06.457000,3.0,1.0,,,0 days 00:00:33.633000,0 days 00:00:39.648000,0 days 00:00:53.176000,0 days 00:18:35.816000,0 days 00:19:15.464000,0 days 00:20:08.640000,157.0,238.0,263.0,140.0,False,MEDIUM,3.0,True,0 days 00:18:02.183000,2024-04-19 07:34:27.500,,False
0 days 00:21:46.184000,ZHO,0 days 00:01:37.544000,4.0,1.0,,,0 days 00:00:25.593000,0 days 00:00:28.847000,0 days 00:00:43.104000,0 days 00:20:34.233000,0 days 00:21:03.080000,0 days 00:21:46.184000,281.0,277.0,263.0,312.0,True,MEDIUM,4.0,True,0 days 00:20:08.640000,2024-04-19 07:36:33.957,,False
0 days 00:23:47.331000,ZHO,0 days 00:02:01.147000,5.0,1.0,,,0 days 00:00:31.958000,0 days 00:00:36.864000,0 days 00:00:52.325000,0 days 00:22:18.142000,0 days 00:22:55.006000,0 days 00:23:47.331000,229.0,217.0,265.0,285.0,False,MEDIUM,5.0,True,0 days 00:21:46.184000,2024-04-19 07:38:11.501,,False
0 days 00:25:25.561000,ZHO,0 days 00:01:38.230000,6.0,1.0,,,0 days 00:00:25.668000,0 days 00:00:29.035000,0 days 00:00:43.527000,0 days 00:24:12.999000,0 days 00:24:42.034000,0 days 00:25:25.561000,284.0,276.0,262.0,310.0,False,MEDIUM,6.0,True,0 days 00:23:47.331000,2024-04-19 07:40:12.648,,False
0 days 00:27:33.992000,ZHO,0 days 00:02:08.431000,7.0,1.0,,0 days 00:27:32.212000,0 days 00:00:30.473000,0 days 00:00:36.172000,0 days 00:01:01.786000,0 days 00:25:56.034000,0 days 00:26:32.206000,0 days 00:27:33.992000,241.0,244.0,,252.0,False,MEDIUM,7.0,True,0 days 00:25:25.561000,2024-04-19 07:41:50.878,,False
0 days 00:40:37.202000,ZHO,,8.0,2.0,0 days 00:38:20.333000,,,0 days 00:00:32.275000,0 days 00:00:57.912000,,0 days 00:39:39.384000,0 days 00:40:37.202000,262.0,251.0,264.0,156.0,False,MEDIUM,1.0,True,0 days 00:27:33.992000,2024-04-19 07:43:59.309,,False
0 days 00:42:13.509000,ZHO,0 days 00:01:36.307000,9.0,2.0,,,0 days 00:00:25.031000,0 days 00:00:28.506000,0 days 00:00:42.770000,0 days 00:41:02.233000,0 days 00:41:30.739000,0 days 00:42:13.509000,284.0,279.0,264.0,314.0,True,MEDIUM,2.0,True,0 days 00:40:37.202000,2024-04-19 07:57:02.519,,False
0 days 00:44:09.545000,ZHO,0 days 00:01:56.036000,10.0,2.0,,,0 days 00:00:30.587000,0 days 00:00:33.355000,0 days 00:00:52.094000,0 days 00:42:44.096000,0 days 00:43:17.451000,0 days 00:44:09.545000,246.0,247.0,263.0,113.0,False,MEDIUM,3.0,True,0 days 00:42:13.509000,2024-04-19 07:58:38.826,,False
0 days 00:46:09.139000,ZHO,0 days 00:01:59.594000,11.0,2.0,,0 days 00:46:07.405000,0 days 00:00:25.788000,0 days 00:00:32.922000,0 days 00:01:00.884000,0 days 00:44:35.333000,0 days 00:45:08.255000,0 days 00:46:09.139000,276.0,251.0,,228.0,False,MEDIUM,4.0,True,0 days 00:44:09.545000,2024-04-19 08:00:34.862,,False
0 days 00:57:36.488000,ZHO,,12.0,3.0,0 days 00:54:55.801000,,,0 days 00:00:40.953000,0 days 00:01:06.823000,,0 days 00:56:29.852000,0 days 00:57:36.767000,229.0,189.0,234.0,216.0,False,INTERMEDIATE,1.0,True,0 days 00:46:09.139000,2024-04-19 08:02:34.456,,False
0 days 01:01:51.558000,ZHO,0 days 00:02:07.425000,14.0,3.0,,,0 days 00:00:31.613000,0 days 00:00:38.396000,0 days 00:00:57.416000,0 days 01:00:15.746000,0 days 01:00:54.142000,0 days 01:01:51.558000,245.0,223.0,239.0,262.0,True,INTERMEDIATE,3.0,True,0 days 00:59:44.133000,2024-04-19 08:16:09.450,,False
0 days 01:03:55.095000,ZHO,0 days 00:02:03.537000,15.0,3.0,,,0 days 00:00:30.878000,0 days 00:00:38.171000,0 days 00:00:54.488000,0 days 01:02:22.436000,0 days 01:03:00.607000,0 days 01:03:55.095000,242.0,245.0,243.0,286.0,True,INTERMEDIATE,4.0,True,0 days 01:01:51.558000,2024-04-19 08:18:16.875,,False
0 days 01:06:25.468000,ZHO,,16.0,3.0,,0 days 01:06:25.468000,0 days 00:00:35.402000,0 days 00:00:43.973000,,0 days 01:04:30.627000,0 days 01:05:14.566000,,203.0,169.0,,188.0,False,INTERMEDIATE,5.0,True,0 days 01:03:55.095000,2024-04-19 08:20:20.412,,False
