Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:17:16.920000,ALO,,1.0,1.0,0 days 00:15:33.873000,,,0 days 00:00:45.464000,0 days 00:00:18.140000,,0 days 00:16:58.910000,0 days 00:17:16.920000,270.0,228.0,321.0,,False,MEDIUM,1.0,True,0 days 00:15:33.873000,2024-11-01 18:30:33.882,,False
0 days 00:18:28.662000,ALO,0 days 00:01:11.742000,2.0,1.0,,,0 days 00:00:18.655000,0 days 00:00:36.741000,0 days 00:00:16.346000,0 days 00:17:35.575000,0 days 00:18:12.316000,0 days 00:18:28.662000,326.0,264.0,323.0,327.0,True,MEDIUM,2.0,True,0 days 00:17:16.920000,2024-11-01 18:32:16.929,,False
0 days 00:20:11.827000,ALO,0 days 00:01:43.165000,3.0,1.0,,0 days 00:20:08.909000,0 days 00:00:26.132000,0 days 00:00:52.347000,0 days 00:00:24.686000,0 days 00:18:54.794000,0 days 00:19:47.141000,0 days 00:20:11.827000,268.0,202.0,,236.0,False,MEDIUM,3.0,True,0 days 00:18:28.662000,2024-11-01 18:33:28.671,,False
0 days 00:25:53.151000,ALO,,4.0,2.0,0 days 00:23:26.559000,,,0 days 00:00:54.383000,0 days 00:00:19.987000,,0 days 00:25:33.296000,0 days 00:25:53.437000,234.0,214.0,320.0,,False,MEDIUM,4.0,False,0 days 00:20:11.827000,2024-11-01 18:35:11.836,,False
0 days 00:27:04.129000,ALO,0 days 00:01:10.978000,5.0,2.0,,,0 days 00:00:18.157000,0 days 00:00:36.342000,0 days 00:00:16.479000,0 days 00:26:11.308000,0 days 00:26:47.650000,0 days 00:27:04.129000,326.0,267.0,322.0,326.0,True,MEDIUM,5.0,False,0 days 00:25:53.151000,2024-11-01 18:40:53.160,,False
0 days 00:28:46.645000,ALO,0 days 00:01:42.516000,6.0,2.0,,0 days 00:28:43.554000,0 days 00:00:27.468000,0 days 00:00:50.445000,0 days 00:00:24.603000,0 days 00:27:31.597000,0 days 00:28:22.042000,0 days 00:28:46.645000,211.0,196.0,,188.0,False,MEDIUM,6.0,False,0 days 00:27:04.129000,2024-11-01 18:42:04.138,,False
