Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:45:44.384000,HAM,,1.0,1.0,,,,0 days 00:00:30.036000,0 days 00:00:25.256000,,0 days 00:45:19.293000,0 days 00:45:44.550000,242.0,284.0,276.0,254.0,False,MEDIUM,7.0,False,0 days 00:44:13.204000,2024-11-30 14:03:27.543,5.0,False
0 days 00:47:10.929000,HAM,0 days 00:01:26.545000,2.0,1.0,,,0 days 00:00:32.450000,0 days 00:00:29.264000,0 days 00:00:24.831000,0 days 00:46:16.825000,0 days 00:46:46.089000,0 days 00:47:10.920000,239.0,287.0,280.0,297.0,True,MEDIUM,8.0,False,0 days 00:45:44.384000,2024-11-30 14:04:58.723,5.0,False
0 days 00:48:37.022000,HAM,0 days 00:01:26.093000,3.0,1.0,,,0 days 00:00:31.674000,0 days 00:00:29.484000,0 days 00:00:24.935000,0 days 00:47:42.594000,0 days 00:48:12.078000,0 days 00:48:37.013000,240.0,286.0,278.0,320.0,True,MEDIUM,9.0,False,0 days 00:47:10.929000,2024-11-30 14:06:25.268,5.0,False
0 days 00:50:02.925000,HAM,0 days 00:01:25.903000,4.0,1.0,,,0 days 00:00:31.636000,0 days 00:00:29.415000,0 days 00:00:24.852000,0 days 00:49:08.649000,0 days 00:49:38.064000,0 days 00:50:02.916000,239.0,287.0,276.0,319.0,True,MEDIUM,10.0,False,0 days 00:48:37.022000,2024-11-30 14:07:51.361,5.0,False
0 days 00:51:28.673000,HAM,0 days 00:01:25.748000,5.0,1.0,,,0 days 00:00:31.676000,0 days 00:00:29.270000,0 days 00:00:24.802000,0 days 00:50:34.592000,0 days 00:51:03.862000,0 days 00:51:28.664000,240.0,286.0,279.0,302.0,True,MEDIUM,11.0,False,0 days 00:50:02.925000,2024-11-30 14:09:17.264,5.0,False
0 days 00:52:54.338000,HAM,0 days 00:01:25.665000,6.0,1.0,,,0 days 00:00:31.530000,0 days 00:00:29.413000,0 days 00:00:24.722000,0 days 00:52:00.194000,0 days 00:52:29.607000,0 days 00:52:54.329000,238.0,287.0,281.0,324.0,True,MEDIUM,12.0,False,0 days 00:51:28.673000,2024-11-30 14:10:43.012,5.0,False
0 days 00:54:20.129000,HAM,0 days 00:01:25.791000,7.0,1.0,,,0 days 00:00:31.589000,0 days 00:00:29.433000,0 days 00:00:24.769000,0 days 00:53:25.918000,0 days 00:53:55.351000,0 days 00:54:20.120000,,287.0,279.0,325.0,False,MEDIUM,13.0,False,0 days 00:52:54.338000,2024-11-30 14:12:08.677,5.0,False
0 days 00:55:46.018000,HAM,0 days 00:01:25.889000,8.0,1.0,,,0 days 00:00:31.458000,0 days 00:00:29.440000,0 days 00:00:24.991000,0 days 00:54:51.578000,0 days 00:55:21.018000,0 days 00:55:46.009000,239.0,287.0,279.0,,False,MEDIUM,14.0,False,0 days 00:54:20.129000,2024-11-30 14:13:34.468,5.0,False
0 days 00:57:11.548000,HAM,0 days 00:01:25.530000,9.0,1.0,,,0 days 00:00:31.681000,0 days 00:00:29.295000,0 days 00:00:24.554000,0 days 00:56:17.690000,0 days 00:56:46.985000,0 days 00:57:11.539000,242.0,287.0,280.0,308.0,True,MEDIUM,15.0,False,0 days 00:55:46.018000,2024-11-30 14:15:00.357,5.0,False
0 days 00:58:36.914000,HAM,0 days 00:01:25.366000,10.0,1.0,,,0 days 00:00:31.396000,0 days 00:00:29.453000,0 days 00:00:24.517000,0 days 00:57:42.935000,0 days 00:58:12.388000,0 days 00:58:36.905000,,287.0,280.0,309.0,True,MEDIUM,16.0,False,0 days 00:57:11.548000,2024-11-30 14:16:25.887,5.0,False
