Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:00.188000,NOR,,1.0,1.0,0 days 00:14:27.176000,,,0 days 00:00:30.327000,0 days 00:00:27.132000,,0 days 00:15:33.146000,0 days 00:16:00.243000,221.0,266.0,280.0,96.0,False,MEDIUM,1.0,True,0 days 00:14:27.176000,2024-11-29 17:32:28.810,,False
0 days 00:17:22.973000,NOR,0 days 00:01:22.785000,2.0,1.0,,,0 days 00:00:30.636000,0 days 00:00:27.838000,0 days 00:00:24.311000,0 days 00:16:30.824000,0 days 00:16:58.662000,0 days 00:17:22.973000,247.0,288.0,279.0,319.0,True,MEDIUM,2.0,True,0 days 00:16:00.188000,2024-11-29 17:34:01.822,,False
0 days 00:19:23.375000,NOR,0 days 00:02:00.402000,3.0,1.0,,,0 days 00:00:47.540000,0 days 00:00:39.685000,0 days 00:00:33.177000,0 days 00:18:10.513000,0 days 00:18:50.198000,0 days 00:19:23.375000,135.0,191.0,279.0,131.0,False,MEDIUM,3.0,True,0 days 00:17:22.973000,2024-11-29 17:35:24.607,,False
0 days 00:20:45.396000,NOR,0 days 00:01:22.021000,4.0,1.0,,,0 days 00:00:30.302000,0 days 00:00:27.683000,0 days 00:00:24.036000,0 days 00:19:53.677000,0 days 00:20:21.360000,0 days 00:20:45.396000,247.0,287.0,280.0,321.0,True,MEDIUM,4.0,True,0 days 00:19:23.375000,2024-11-29 17:37:25.009,,False
0 days 00:22:39.670000,NOR,0 days 00:01:54.274000,5.0,1.0,,,0 days 00:00:44.499000,0 days 00:00:38.623000,0 days 00:00:31.152000,0 days 00:21:29.895000,0 days 00:22:08.518000,0 days 00:22:39.670000,179.0,226.0,279.0,153.0,False,MEDIUM,5.0,True,0 days 00:20:45.396000,2024-11-29 17:38:47.030,,False
0 days 00:24:01.026000,NOR,0 days 00:01:21.356000,6.0,1.0,,,0 days 00:00:29.989000,0 days 00:00:27.474000,0 days 00:00:23.893000,0 days 00:23:09.659000,0 days 00:23:37.133000,0 days 00:24:01.026000,250.0,288.0,281.0,319.0,True,MEDIUM,6.0,True,0 days 00:22:39.670000,2024-11-29 17:40:41.304,,False
0 days 00:25:48.074000,NOR,0 days 00:01:47.048000,7.0,1.0,,0 days 00:25:43.912000,0 days 00:00:37.784000,0 days 00:00:33.490000,0 days 00:00:35.774000,0 days 00:24:38.810000,0 days 00:25:12.300000,0 days 00:25:48.074000,180.0,252.0,,244.0,False,MEDIUM,7.0,True,0 days 00:24:01.026000,2024-11-29 17:42:02.660,,False
0 days 00:34:05.533000,NOR,,8.0,2.0,0 days 00:32:35.172000,,,0 days 00:00:33.349000,0 days 00:00:25.140000,,0 days 00:33:40.508000,0 days 00:34:05.584000,231.0,271.0,281.0,143.0,False,MEDIUM,1.0,True,0 days 00:25:48.074000,2024-11-29 17:43:49.708,,False
0 days 00:35:27.706000,NOR,0 days 00:01:22.173000,9.0,2.0,,,0 days 00:00:30.461000,0 days 00:00:27.787000,0 days 00:00:23.925000,0 days 00:34:35.994000,0 days 00:35:03.781000,0 days 00:35:27.706000,249.0,289.0,280.0,317.0,True,MEDIUM,2.0,True,0 days 00:34:05.533000,2024-11-29 17:52:07.167,,False
0 days 00:37:17.459000,NOR,0 days 00:01:49.753000,10.0,2.0,,,0 days 00:00:40.694000,0 days 00:00:39.709000,0 days 00:00:29.350000,0 days 00:36:08.400000,0 days 00:36:48.109000,0 days 00:37:17.459000,157.0,230.0,281.0,255.0,False,MEDIUM,3.0,True,0 days 00:35:27.706000,2024-11-29 17:53:29.340,,False
