Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:56:45.827000,RUS,0 days 00:01:55.631000,1.0,1.0,,,,0 days 00:00:35.146000,0 days 00:00:45.047000,,0 days 00:56:00.759000,0 days 00:56:45.870000,235.0,88.0,187.0,234.0,False,MEDIUM,2.0,False,0 days 00:54:49.896000,2024-12-01 16:03:33.084,5.0,False
0 days 00:59:07.202000,RUS,0 days 00:02:21.375000,2.0,1.0,,,0 days 00:00:54.918000,0 days 00:00:43.501000,0 days 00:00:42.956000,0 days 00:57:40.724000,0 days 00:58:24.225000,0 days 00:59:07.181000,99.0,194.0,236.0,124.0,True,MEDIUM,3.0,False,0 days 00:56:45.827000,2024-12-01 16:05:29.015,3.0,False
0 days 01:01:24.928000,RUS,0 days 00:02:17.726000,3.0,1.0,,,0 days 00:00:50.889000,0 days 00:00:42.080000,0 days 00:00:44.757000,0 days 00:59:58.070000,0 days 01:00:40.150000,0 days 01:01:24.907000,203.0,189.0,226.0,104.0,True,MEDIUM,4.0,False,0 days 00:59:07.202000,2024-12-01 16:07:50.390,3.0,False
0 days 01:03:54.119000,RUS,0 days 00:02:29.191000,4.0,1.0,,,0 days 00:00:46.522000,0 days 00:00:42.581000,0 days 00:01:00.088000,0 days 01:02:11.429000,0 days 01:02:54.010000,0 days 01:03:54.098000,206.0,140.0,278.0,271.0,False,MEDIUM,5.0,False,0 days 01:01:24.928000,2024-12-01 16:10:08.116,3.0,False
0 days 01:05:22.067000,RUS,0 days 00:01:27.948000,5.0,1.0,,,0 days 00:00:32.967000,0 days 00:00:29.545000,0 days 00:00:25.436000,0 days 01:04:27.065000,0 days 01:04:56.610000,0 days 01:05:22.046000,238.0,283.0,275.0,306.0,True,MEDIUM,6.0,False,0 days 01:03:54.119000,2024-12-01 16:12:37.307,3.0,False
0 days 01:06:48.864000,RUS,0 days 00:01:26.797000,6.0,1.0,,,0 days 00:00:32.451000,0 days 00:00:29.125000,0 days 00:00:25.221000,0 days 01:05:54.497000,0 days 01:06:23.622000,0 days 01:06:48.843000,239.0,284.0,276.0,301.0,True,MEDIUM,7.0,False,0 days 01:05:22.067000,2024-12-01 16:14:05.255,3.0,False
0 days 01:08:15.425000,RUS,0 days 00:01:26.561000,7.0,1.0,,,0 days 00:00:32.284000,0 days 00:00:29.243000,0 days 00:00:25.034000,0 days 01:07:21.127000,0 days 01:07:50.370000,0 days 01:08:15.404000,236.0,285.0,277.0,,True,MEDIUM,8.0,False,0 days 01:06:48.864000,2024-12-01 16:15:32.052,3.0,False
0 days 01:09:41.858000,RUS,0 days 00:01:26.433000,8.0,1.0,,,0 days 00:00:32.234000,0 days 00:00:29.171000,0 days 00:00:25.028000,0 days 01:08:47.638000,0 days 01:09:16.809000,0 days 01:09:41.837000,,286.0,276.0,304.0,True,MEDIUM,9.0,False,0 days 01:08:15.425000,2024-12-01 16:16:58.613,3.0,False
0 days 01:11:08.356000,RUS,0 days 00:01:26.498000,9.0,1.0,,,0 days 00:00:32.254000,0 days 00:00:29.284000,0 days 00:00:24.960000,0 days 01:10:14.091000,0 days 01:10:43.375000,0 days 01:11:08.335000,237.0,287.0,277.0,306.0,False,MEDIUM,10.0,False,0 days 01:09:41.858000,2024-12-01 16:18:25.046,3.0,False
0 days 01:12:34.630000,RUS,0 days 00:01:26.274000,10.0,1.0,,,0 days 00:00:32.098000,0 days 00:00:29.229000,0 days 00:00:24.947000,0 days 01:11:40.433000,0 days 01:12:09.662000,0 days 01:12:34.609000,239.0,285.0,277.0,,True,MEDIUM,11.0,False,0 days 01:11:08.356000,2024-12-01 16:19:51.544,3.0,False
