Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:20.867000,TSU,,1.0,1.0,0 days 00:14:17.734000,,,0 days 00:00:43.318000,0 days 00:00:40.658000,,0 days 00:15:40.216000,0 days 00:16:20.955000,273.0,233.0,215.0,253.0,False,INTERMEDIATE,1.0,True,0 days 00:14:17.734000,2024-07-06 14:01:30.743,,False
0 days 00:17:59.480000,TSU,0 days 00:01:38.613000,2.0,1.0,,,0 days 00:00:31.532000,0 days 00:00:39.672000,0 days 00:00:27.409000,0 days 00:16:52.399000,0 days 00:17:32.071000,0 days 00:17:59.480000,292.0,245.0,232.0,297.0,True,INTERMEDIATE,2.0,True,0 days 00:16:20.867000,2024-07-06 14:03:33.876,,False
0 days 00:20:05.117000,TSU,0 days 00:02:05.637000,3.0,1.0,,,0 days 00:00:41.130000,0 days 00:00:49.627000,0 days 00:00:34.880000,0 days 00:18:40.610000,0 days 00:19:30.237000,0 days 00:20:05.117000,223.0,231.0,228.0,275.0,False,INTERMEDIATE,3.0,True,0 days 00:17:59.480000,2024-07-06 14:05:12.489,,False
0 days 00:21:43.854000,TSU,0 days 00:01:38.737000,4.0,1.0,,0 days 00:21:37.838000,0 days 00:00:30.964000,0 days 00:00:40.207000,0 days 00:00:27.566000,0 days 00:20:36.081000,0 days 00:21:16.288000,0 days 00:21:43.854000,292.0,246.0,,296.0,False,INTERMEDIATE,4.0,True,0 days 00:20:05.117000,2024-07-06 14:07:18.126,,False
0 days 00:33:52.092000,TSU,,5.0,2.0,0 days 00:22:12.317000,0 days 00:24:06.444000,0 days 00:00:59.877000,,,0 days 00:22:43.757000,,,277.0,,,,False,SOFT,1.0,True,0 days 00:21:43.854000,2024-07-06 14:08:56.863,,False
0 days 00:35:45.624000,TSU,,6.0,3.0,0 days 00:33:52.092000,,,0 days 00:00:41.752000,0 days 00:00:38.947000,,0 days 00:35:06.691000,0 days 00:35:45.822000,277.0,239.0,200.0,103.0,False,SOFT,1.0,True,0 days 00:33:52.092000,2024-07-06 14:21:05.101,,False
0 days 00:39:01.423000,TSU,0 days 00:01:33.213000,8.0,3.0,,,0 days 00:00:29.381000,0 days 00:00:37.819000,0 days 00:00:26.013000,0 days 00:37:57.591000,0 days 00:38:35.410000,0 days 00:39:01.423000,294.0,255.0,244.0,300.0,True,SOFT,3.0,True,0 days 00:37:28.210000,2024-07-06 14:24:41.219,,False
0 days 00:40:32.417000,TSU,0 days 00:01:30.994000,9.0,3.0,,,0 days 00:00:28.754000,0 days 00:00:36.798000,0 days 00:00:25.442000,0 days 00:39:30.177000,0 days 00:40:06.975000,0 days 00:40:32.417000,295.0,260.0,244.0,303.0,True,SOFT,4.0,True,0 days 00:39:01.423000,2024-07-06 14:26:14.432,,False
0 days 00:42:15.984000,TSU,0 days 00:01:43.567000,10.0,3.0,,0 days 00:42:09.964000,0 days 00:00:33.970000,0 days 00:00:41.297000,0 days 00:00:28.300000,0 days 00:41:06.387000,0 days 00:41:47.684000,0 days 00:42:15.984000,266.0,242.0,,275.0,False,SOFT,5.0,True,0 days 00:40:32.417000,2024-07-06 14:27:45.426,,False
0 days 00:49:30.410000,TSU,,11.0,4.0,0 days 00:47:44.499000,,,0 days 00:00:39.860000,0 days 00:00:27.473000,,0 days 00:49:03.048000,0 days 00:49:30.410000,282.0,248.0,249.0,285.0,False,SOFT,1.0,True,0 days 00:42:15.984000,2024-07-06 14:29:28.993,,False
0 days 00:50:59.250000,TSU,0 days 00:01:28.840000,12.0,4.0,,,0 days 00:00:28.268000,0 days 00:00:36.128000,0 days 00:00:24.444000,0 days 00:49:58.678000,0 days 00:50:34.806000,0 days 00:50:59.250000,314.0,264.0,249.0,322.0,True,SOFT,2.0,True,0 days 00:49:30.410000,2024-07-06 14:36:43.419,,False
0 days 00:52:27.591000,TSU,0 days 00:01:28.341000,13.0,4.0,,,0 days 00:00:28.290000,0 days 00:00:35.829000,0 days 00:00:24.222000,0 days 00:51:27.540000,0 days 00:52:03.369000,0 days 00:52:27.591000,315.0,264.0,251.0,325.0,True,SOFT,3.0,True,0 days 00:50:59.250000,2024-07-06 14:38:12.259,,False
0 days 00:54:04.571000,TSU,0 days 00:01:36.980000,14.0,4.0,,0 days 00:53:58.394000,0 days 00:00:28.483000,0 days 00:00:39.595000,0 days 00:00:28.902000,0 days 00:52:56.074000,0 days 00:53:35.669000,0 days 00:54:04.571000,305.0,193.0,,280.0,False,SOFT,4.0,True,0 days 00:52:27.591000,2024-07-06 14:39:40.600,,False
0 days 01:00:52.948000,TSU,,15.0,5.0,0 days 00:59:01.500000,,,0 days 00:00:39.594000,0 days 00:00:28.965000,,0 days 01:00:23.991000,0 days 01:00:53.141000,279.0,230.0,254.0,290.0,False,SOFT,1.0,True,0 days 00:54:04.571000,2024-07-06 14:41:17.580,,False
0 days 01:02:20.217000,TSU,0 days 00:01:27.269000,16.0,5.0,,,0 days 00:00:28.115000,0 days 00:00:35.163000,0 days 00:00:23.991000,0 days 01:01:21.063000,0 days 01:01:56.226000,0 days 01:02:20.217000,314.0,265.0,252.0,323.0,True,SOFT,2.0,True,0 days 01:00:52.948000,2024-07-06 14:48:05.957,,False
