Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:16:27.536000,SAI,,1.0,1.0,0 days 00:14:26.852000,,,0 days 00:00:46.275000,0 days 00:00:39.725000,,0 days 00:15:47.888000,0 days 00:16:27.568000,172.0,145.0,213.0,299.0,False,SOFT,4.0,False,0 days 00:14:26.852000,2024-10-19 22:01:13.952,,False
0 days 00:18:01.640000,SAI,0 days 00:01:34.104000,2.0,1.0,,,0 days 00:00:25.411000,0 days 00:00:37.647000,0 days 00:00:31.046000,0 days 00:16:52.947000,0 days 00:17:30.594000,0 days 00:18:01.640000,239.0,190.0,209.0,330.0,True,SOFT,5.0,False,0 days 00:16:27.536000,2024-10-19 22:03:14.636,,False
0 days 00:20:00.866000,SAI,0 days 00:01:59.226000,3.0,1.0,,0 days 00:19:59.784000,0 days 00:00:34.606000,0 days 00:00:47.008000,0 days 00:00:37.612000,0 days 00:18:36.246000,0 days 00:19:23.254000,0 days 00:20:00.866000,167.0,154.0,,274.0,False,SOFT,6.0,False,0 days 00:18:01.640000,2024-10-19 22:04:48.740,,False
0 days 00:24:02.802000,SAI,,4.0,2.0,0 days 00:21:52.280000,,,0 days 00:00:52.468000,0 days 00:00:40.017000,,0 days 00:23:22.892000,0 days 00:24:03.035000,173.0,148.0,211.0,131.0,False,SOFT,1.0,True,0 days 00:20:00.866000,2024-10-19 22:06:47.966,,False
0 days 00:25:36.358000,SAI,0 days 00:01:33.556000,5.0,2.0,,,0 days 00:00:25.268000,0 days 00:00:37.348000,0 days 00:00:30.940000,0 days 00:24:28.070000,0 days 00:25:05.418000,0 days 00:25:36.358000,237.0,191.0,209.0,329.0,True,SOFT,2.0,True,0 days 00:24:02.802000,2024-10-19 22:10:49.902,,False
0 days 00:27:47.715000,SAI,0 days 00:02:11.357000,6.0,2.0,,,0 days 00:00:38.014000,0 days 00:00:51.182000,0 days 00:00:42.161000,0 days 00:26:14.372000,0 days 00:27:05.554000,0 days 00:27:47.715000,153.0,131.0,98.0,229.0,False,SOFT,3.0,True,0 days 00:25:36.358000,2024-10-19 22:12:23.458,,False
0 days 00:30:13.134000,SAI,0 days 00:02:25.419000,7.0,2.0,,,0 days 00:00:45.671000,0 days 00:00:53.107000,0 days 00:00:46.641000,0 days 00:28:33.386000,0 days 00:29:26.493000,0 days 00:30:13.134000,83.0,133.0,212.0,246.0,False,SOFT,4.0,True,0 days 00:27:47.715000,2024-10-19 22:14:34.815,,False
0 days 00:31:58.715000,SAI,0 days 00:01:45.581000,8.0,2.0,,0 days 00:31:57.689000,0 days 00:00:25.151000,0 days 00:00:37.331000,0 days 00:00:43.099000,0 days 00:30:38.285000,0 days 00:31:15.616000,0 days 00:31:58.715000,238.0,191.0,,330.0,False,SOFT,5.0,True,0 days 00:30:13.134000,2024-10-19 22:17:00.234,,False
0 days 00:41:31.063000,SAI,,9.0,3.0,0 days 00:39:22.229000,,,0 days 00:00:50.182000,0 days 00:00:40.454000,,0 days 00:40:50.747000,0 days 00:41:31.126000,156.0,135.0,214.0,282.0,False,SOFT,6.0,False,0 days 00:31:58.715000,2024-10-19 22:18:45.815,,False
0 days 00:43:04.496000,SAI,0 days 00:01:33.433000,10.0,3.0,,,0 days 00:00:25.282000,0 days 00:00:37.315000,0 days 00:00:30.836000,0 days 00:41:56.345000,0 days 00:42:33.660000,0 days 00:43:04.496000,238.0,192.0,211.0,329.0,True,SOFT,7.0,False,0 days 00:41:31.063000,2024-10-19 22:28:18.163,,False
0 days 00:45:13.745000,SAI,0 days 00:02:09.249000,11.0,3.0,,0 days 00:45:12.762000,0 days 00:00:39.062000,0 days 00:00:48.716000,0 days 00:00:41.471000,0 days 00:43:43.558000,0 days 00:44:32.274000,0 days 00:45:13.745000,183.0,145.0,,248.0,False,SOFT,8.0,False,0 days 00:43:04.496000,2024-10-19 22:29:51.596,,False
0 days 00:51:22.205000,SAI,,12.0,4.0,0 days 00:49:09.439000,,,0 days 00:00:50.662000,0 days 00:00:41.271000,,0 days 00:50:40.967000,0 days 00:51:22.391000,183.0,136.0,216.0,298.0,False,SOFT,1.0,True,0 days 00:45:13.745000,2024-10-19 22:32:00.845,,False
0 days 00:52:55.041000,SAI,0 days 00:01:32.836000,13.0,4.0,,,0 days 00:00:25.043000,0 days 00:00:37.121000,0 days 00:00:30.672000,0 days 00:51:47.248000,0 days 00:52:24.369000,0 days 00:52:55.041000,242.0,192.0,211.0,330.0,True,SOFT,2.0,True,0 days 00:51:22.205000,2024-10-19 22:38:09.305,,False
0 days 00:55:03.882000,SAI,0 days 00:02:08.841000,14.0,4.0,,0 days 00:55:02.861000,0 days 00:00:31.691000,0 days 00:00:54.580000,0 days 00:00:42.570000,0 days 00:53:26.732000,0 days 00:54:21.312000,0 days 00:55:03.882000,167.0,122.0,,170.0,False,SOFT,3.0,True,0 days 00:52:55.041000,2024-10-19 22:39:42.141,,False
0 days 01:04:03.161000,SAI,,15.0,5.0,0 days 01:01:56.483000,,,0 days 00:00:47.613000,0 days 00:00:40.320000,,0 days 01:03:23.054000,0 days 01:04:03.203000,172.0,136.0,217.0,298.0,False,SOFT,1.0,True,0 days 00:55:03.882000,2024-10-19 22:41:50.982,,False
0 days 01:05:35.813000,SAI,0 days 00:01:32.652000,16.0,5.0,,,0 days 00:00:25.090000,0 days 00:00:37.061000,0 days 00:00:30.501000,0 days 01:04:28.251000,0 days 01:05:05.312000,0 days 01:05:35.813000,241.0,192.0,212.0,330.0,True,SOFT,2.0,True,0 days 01:04:03.161000,2024-10-19 22:50:50.261,,False
0 days 01:07:36.009000,SAI,0 days 00:02:00.196000,17.0,5.0,,0 days 01:07:35.078000,0 days 00:00:32.679000,0 days 00:00:46.497000,0 days 00:00:41.020000,0 days 01:06:08.492000,0 days 01:06:54.989000,0 days 01:07:36.009000,170.0,139.0,,230.0,False,SOFT,3.0,True,0 days 01:05:35.813000,2024-10-19 22:52:22.913,,False
0 days 01:12:47.631000,SAI,,18.0,6.0,0 days 01:10:39.157000,,,0 days 00:00:46.881000,0 days 00:00:39.052000,,0 days 01:12:08.707000,0 days 01:12:47.802000,168.0,136.0,216.0,301.0,False,SOFT,1.0,True,0 days 01:07:36.009000,2024-10-19 22:54:23.109,,False
0 days 01:14:27.806000,SAI,0 days 00:01:40.175000,19.0,6.0,,0 days 01:14:25.397000,0 days 00:00:24.971000,0 days 00:00:36.984000,0 days 00:00:38.220000,0 days 01:13:12.602000,0 days 01:13:49.586000,0 days 01:14:27.806000,242.0,192.0,,330.0,False,SOFT,2.0,True,0 days 01:12:47.631000,2024-10-19 22:59:34.731,,False
