Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:17:07.836000,PIA,0 days 00:01:47.406000,1.0,1.0,0 days 00:15:25.135000,,0 days 00:00:34.791000,0 days 00:00:32.211000,0 days 00:00:40.404000,0 days 00:15:55.270000,0 days 00:16:27.515000,0 days 00:17:07.873000,200.0,256.0,291.0,137.0,False,SOFT,1.0,True,0 days 00:15:25.135000,2024-06-08 20:01:34.048,,False
0 days 00:18:32.270000,PIA,0 days 00:01:24.434000,2.0,1.0,,,0 days 00:00:23.098000,0 days 00:00:26.257000,0 days 00:00:35.079000,0 days 00:17:30.934000,0 days 00:17:57.191000,0 days 00:18:32.270000,226.0,271.0,293.0,306.0,True,SOFT,2.0,True,0 days 00:17:07.836000,2024-06-08 20:03:16.749,,False
0 days 00:19:46.588000,PIA,0 days 00:01:14.318000,3.0,1.0,,,0 days 00:00:21.143000,0 days 00:00:23.457000,0 days 00:00:29.718000,0 days 00:18:53.413000,0 days 00:19:16.870000,0 days 00:19:46.588000,258.0,283.0,291.0,324.0,True,SOFT,3.0,True,0 days 00:18:32.270000,2024-06-08 20:04:41.183,,False
0 days 00:21:32.167000,PIA,0 days 00:01:45.579000,4.0,1.0,,,0 days 00:00:32.146000,0 days 00:00:29.045000,0 days 00:00:44.388000,0 days 00:20:18.734000,0 days 00:20:47.779000,0 days 00:21:32.167000,186.0,257.0,292.0,77.0,False,SOFT,4.0,True,0 days 00:19:46.588000,2024-06-08 20:05:55.501,,False
0 days 00:25:27.211000,PIA,,5.0,1.0,,0 days 00:22:58.195000,0 days 00:00:21.739000,0 days 00:00:32.340000,,0 days 00:21:54.123000,0 days 00:22:26.260000,,162.0,195.0,,257.0,False,SOFT,5.0,True,0 days 00:21:32.167000,2024-06-08 20:07:41.080,,False
0 days 00:27:14.887000,PIA,0 days 00:01:47.676000,6.0,2.0,0 days 00:25:30.279000,,0 days 00:00:36.296000,0 days 00:00:26.809000,0 days 00:00:44.571000,0 days 00:26:03.507000,0 days 00:26:30.316000,0 days 00:27:14.887000,240.0,265.0,293.0,75.0,False,SOFT,1.0,True,0 days 00:25:27.211000,2024-06-08 20:11:36.124,,False
0 days 00:28:28.694000,PIA,0 days 00:01:13.807000,7.0,2.0,,,0 days 00:00:20.805000,0 days 00:00:23.348000,0 days 00:00:29.654000,0 days 00:27:35.692000,0 days 00:27:59.040000,0 days 00:28:28.694000,259.0,283.0,294.0,323.0,True,SOFT,2.0,True,0 days 00:27:14.887000,2024-06-08 20:13:23.800,,False
0 days 00:30:13.648000,PIA,0 days 00:01:44.954000,8.0,2.0,,,0 days 00:00:27.962000,0 days 00:00:31.387000,0 days 00:00:45.605000,0 days 00:28:56.656000,0 days 00:29:28.043000,0 days 00:30:13.648000,196.0,249.0,294.0,70.0,False,SOFT,3.0,True,0 days 00:28:28.694000,2024-06-08 20:14:37.607,,False
0 days 00:31:26.555000,PIA,0 days 00:01:12.907000,9.0,2.0,,,0 days 00:00:20.450000,0 days 00:00:23.270000,0 days 00:00:29.187000,0 days 00:30:34.098000,0 days 00:30:57.368000,0 days 00:31:26.555000,261.0,284.0,295.0,326.0,True,SOFT,4.0,True,0 days 00:30:13.648000,2024-06-08 20:16:22.561,,False
0 days 00:39:24.518000,PIA,,10.0,2.0,,0 days 00:32:52.199000,0 days 00:00:24.089000,0 days 00:00:29.127000,,0 days 00:31:50.728000,0 days 00:32:19.891000,,205.0,241.0,,241.0,False,SOFT,5.0,True,0 days 00:31:26.555000,2024-06-08 20:17:35.468,,False
0 days 00:41:03.123000,PIA,0 days 00:01:38.605000,11.0,3.0,0 days 00:39:36.644000,,0 days 00:00:40.399000,0 days 00:00:26.513000,0 days 00:00:31.693000,0 days 00:40:04.917000,0 days 00:40:31.430000,0 days 00:41:03.123000,239.0,264.0,293.0,304.0,False,SOFT,1.0,True,0 days 00:39:24.518000,2024-06-08 20:25:33.431,,False
0 days 00:42:15.585000,PIA,0 days 00:01:12.462000,12.0,3.0,,,0 days 00:00:20.408000,0 days 00:00:22.935000,0 days 00:00:29.119000,0 days 00:41:23.531000,0 days 00:41:46.466000,0 days 00:42:15.585000,260.0,284.0,296.0,325.0,True,SOFT,2.0,True,0 days 00:41:03.123000,2024-06-08 20:27:12.036,,False
0 days 00:43:49.047000,PIA,0 days 00:01:33.462000,13.0,3.0,,,0 days 00:00:27.071000,0 days 00:00:31.295000,0 days 00:00:35.096000,0 days 00:42:42.656000,0 days 00:43:13.951000,0 days 00:43:49.047000,210.0,253.0,293.0,285.0,False,SOFT,3.0,True,0 days 00:42:15.585000,2024-06-08 20:28:24.498,,False
0 days 00:45:01.513000,PIA,0 days 00:01:12.466000,14.0,3.0,,,0 days 00:00:20.155000,0 days 00:00:23.071000,0 days 00:00:29.240000,0 days 00:44:09.202000,0 days 00:44:32.273000,0 days 00:45:01.513000,261.0,284.0,294.0,326.0,False,SOFT,4.0,True,0 days 00:43:49.047000,2024-06-08 20:29:57.960,,False
0 days 00:48:13.340000,PIA,,15.0,3.0,,0 days 00:46:26.328000,0 days 00:00:26.472000,0 days 00:00:29.581000,,0 days 00:45:28.075000,0 days 00:45:57.645000,,192.0,244.0,,272.0,False,SOFT,5.0,True,0 days 00:45:01.513000,2024-06-08 20:31:10.426,,False
0 days 00:49:43.659000,PIA,0 days 00:01:30.319000,16.0,4.0,0 days 00:48:15.825000,,0 days 00:00:31.316000,0 days 00:00:25.886000,0 days 00:00:33.117000,0 days 00:48:44.656000,0 days 00:49:10.542000,0 days 00:49:43.659000,240.0,272.0,293.0,303.0,False,SOFT,6.0,False,0 days 00:48:13.340000,2024-06-08 20:34:22.253,,False
0 days 00:50:56.350000,PIA,0 days 00:01:12.691000,17.0,4.0,,,0 days 00:00:20.291000,0 days 00:00:23.134000,0 days 00:00:29.266000,0 days 00:50:03.950000,0 days 00:50:27.084000,0 days 00:50:56.350000,259.0,284.0,294.0,324.0,False,SOFT,7.0,False,0 days 00:49:43.659000,2024-06-08 20:35:52.572,,False
0 days 00:52:31.114000,PIA,0 days 00:01:34.764000,18.0,4.0,,,0 days 00:00:28.682000,0 days 00:00:31.335000,0 days 00:00:34.747000,0 days 00:51:25.032000,0 days 00:51:56.367000,0 days 00:52:31.114000,157.0,253.0,294.0,302.0,False,SOFT,8.0,False,0 days 00:50:56.350000,2024-06-08 20:37:05.263,,False
0 days 00:53:43.935000,PIA,0 days 00:01:12.821000,19.0,4.0,,,0 days 00:00:20.202000,0 days 00:00:22.944000,0 days 00:00:29.675000,0 days 00:52:51.316000,0 days 00:53:14.260000,0 days 00:53:43.935000,261.0,284.0,294.0,323.0,False,SOFT,9.0,False,0 days 00:52:31.114000,2024-06-08 20:38:40.027,,False
0 days 01:01:13.372000,PIA,,20.0,4.0,,0 days 00:55:06.724000,0 days 00:00:24.961000,0 days 00:00:28.696000,,0 days 00:54:08.954000,0 days 00:54:37.723000,,195.0,251.0,,252.0,False,SOFT,10.0,False,0 days 00:53:43.935000,2024-06-08 20:39:52.848,,False
0 days 01:03:20.083000,PIA,0 days 00:02:06.711000,21.0,5.0,0 days 01:01:54.458000,,0 days 00:01:07.711000,0 days 00:00:26.053000,0 days 00:00:32.947000,0 days 01:02:21.083000,0 days 01:02:47.136000,0 days 01:03:20.083000,241.0,267.0,291.0,302.0,False,SOFT,6.0,False,0 days 01:01:13.372000,2024-06-08 20:47:22.285,,False
0 days 01:04:32.796000,PIA,0 days 00:01:12.713000,22.0,5.0,,,0 days 00:00:20.491000,0 days 00:00:22.935000,0 days 00:00:29.287000,0 days 01:03:40.574000,0 days 01:04:03.509000,0 days 01:04:32.796000,258.0,284.0,293.0,325.0,True,SOFT,7.0,False,0 days 01:03:20.083000,2024-06-08 20:49:28.996,,False
