Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:57:09.349000,PIA,0 days 00:01:54.248000,1.0,1.0,,,,0 days 00:00:50.480000,0 days 00:00:29.643000,,0 days 00:56:39.863000,0 days 00:57:09.531000,332.0,203.0,218.0,302.0,False,MEDIUM,1.0,True,0 days 00:55:14.764000,2024-07-28 13:03:52.742,4.0,False
0 days 00:58:59.513000,PIA,0 days 00:01:50.164000,2.0,1.0,,,0 days 00:00:31.056000,0 days 00:00:49.480000,0 days 00:00:29.628000,0 days 00:57:40.397000,0 days 00:58:29.877000,0 days 00:58:59.505000,335.0,201.0,216.0,313.0,True,MEDIUM,2.0,True,0 days 00:57:09.349000,2024-07-28 13:05:47.327,4.0,False
0 days 01:00:49.484000,PIA,0 days 00:01:49.971000,3.0,1.0,,,0 days 00:00:30.988000,0 days 00:00:49.611000,0 days 00:00:29.372000,0 days 00:59:30.493000,0 days 01:00:20.104000,0 days 01:00:49.476000,331.0,202.0,219.0,,True,MEDIUM,3.0,True,0 days 00:58:59.513000,2024-07-28 13:07:37.491,4.0,False
0 days 01:02:39.331000,PIA,0 days 00:01:49.847000,4.0,1.0,,,0 days 00:00:30.979000,0 days 00:00:49.556000,0 days 00:00:29.312000,0 days 01:01:20.455000,0 days 01:02:10.011000,0 days 01:02:39.323000,334.0,203.0,219.0,314.0,True,MEDIUM,4.0,True,0 days 01:00:49.484000,2024-07-28 13:09:27.462,4.0,False
0 days 01:04:29.416000,PIA,0 days 00:01:50.085000,5.0,1.0,,,0 days 00:00:30.860000,0 days 00:00:49.788000,0 days 00:00:29.437000,0 days 01:03:10.183000,0 days 01:03:59.971000,0 days 01:04:29.408000,344.0,200.0,217.0,316.0,False,MEDIUM,5.0,True,0 days 01:02:39.331000,2024-07-28 13:11:17.309,4.0,False
0 days 01:06:19.379000,PIA,0 days 00:01:49.963000,6.0,1.0,,,0 days 00:00:30.986000,0 days 00:00:49.680000,0 days 00:00:29.297000,0 days 01:05:00.394000,0 days 01:05:50.074000,0 days 01:06:19.371000,325.0,199.0,217.0,,False,MEDIUM,6.0,True,0 days 01:04:29.416000,2024-07-28 13:13:07.394,4.0,False
0 days 01:08:09.409000,PIA,0 days 00:01:50.030000,7.0,1.0,,,0 days 00:00:30.926000,0 days 00:00:49.646000,0 days 00:00:29.458000,0 days 01:06:50.297000,0 days 01:07:39.943000,0 days 01:08:09.401000,338.0,195.0,215.0,315.0,False,MEDIUM,7.0,True,0 days 01:06:19.379000,2024-07-28 13:14:57.357,4.0,False
0 days 01:09:59.471000,PIA,0 days 00:01:50.062000,8.0,1.0,,,0 days 00:00:31.302000,0 days 00:00:49.339000,0 days 00:00:29.421000,0 days 01:08:40.703000,0 days 01:09:30.042000,0 days 01:09:59.463000,315.0,200.0,216.0,314.0,False,MEDIUM,8.0,True,0 days 01:08:09.409000,2024-07-28 13:16:47.387,4.0,False
0 days 01:11:49.952000,PIA,0 days 00:01:50.481000,9.0,1.0,,,0 days 00:00:31.338000,0 days 00:00:49.752000,0 days 00:00:29.391000,0 days 01:10:30.801000,0 days 01:11:20.553000,0 days 01:11:49.944000,316.0,199.0,216.0,315.0,False,MEDIUM,9.0,True,0 days 01:09:59.471000,2024-07-28 13:18:37.449,4.0,False
0 days 01:13:39.997000,PIA,0 days 00:01:50.045000,10.0,1.0,,,0 days 00:00:31.234000,0 days 00:00:49.389000,0 days 00:00:29.422000,0 days 01:12:21.178000,0 days 01:13:10.567000,0 days 01:13:39.989000,319.0,197.0,216.0,314.0,False,MEDIUM,10.0,True,0 days 01:11:49.952000,2024-07-28 13:20:27.930,4.0,False
