Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:17:07.355000,PIA,,1.0,1.0,0 days 00:14:50.686000,,,0 days 00:01:00.101000,0 days 00:00:40.147000,,0 days 00:16:27.270000,0 days 00:17:07.395000,248.0,176.0,217.0,248.0,False,INTERMEDIATE,1.0,True,0 days 00:14:50.686000,2024-07-27 14:00:21.136,,False
0 days 00:19:04.766000,PIA,0 days 00:01:57.411000,2.0,1.0,,,0 days 00:00:32.828000,0 days 00:00:54.114000,0 days 00:00:30.469000,0 days 00:17:40.183000,0 days 00:18:34.297000,0 days 00:19:04.766000,309.0,187.0,213.0,297.0,True,INTERMEDIATE,2.0,True,0 days 00:17:07.355000,2024-07-27 14:02:37.805,,False
0 days 00:21:01.748000,PIA,0 days 00:01:56.982000,3.0,1.0,,,0 days 00:00:32.581000,0 days 00:00:53.645000,0 days 00:00:30.756000,0 days 00:19:37.347000,0 days 00:20:30.992000,0 days 00:21:01.748000,307.0,183.0,213.0,306.0,True,INTERMEDIATE,3.0,True,0 days 00:19:04.766000,2024-07-27 14:04:35.216,,False
0 days 00:23:34.533000,PIA,,4.0,1.0,,,0 days 00:00:39.815000,0 days 00:01:10.883000,0 days 00:00:42.030000,0 days 00:21:41.620000,0 days 00:22:52.686000,0 days 00:23:34.805000,169.0,149.0,216.0,243.0,False,INTERMEDIATE,4.0,True,0 days 00:21:01.748000,2024-07-27 14:06:32.198,,False
0 days 00:25:30.082000,PIA,0 days 00:01:55.549000,5.0,1.0,,,0 days 00:00:32.324000,0 days 00:00:52.803000,0 days 00:00:30.422000,0 days 00:24:06.857000,0 days 00:24:59.660000,0 days 00:25:30.082000,316.0,188.0,213.0,306.0,True,INTERMEDIATE,5.0,True,0 days 00:23:34.533000,2024-07-27 14:09:04.983,,False
0 days 00:28:09.237000,PIA,,6.0,1.0,,0 days 00:28:05.463000,0 days 00:00:42.175000,0 days 00:01:15.984000,0 days 00:00:40.969000,0 days 00:26:12.413000,0 days 00:27:28.340000,0 days 00:28:09.420000,130.0,151.0,,238.0,False,INTERMEDIATE,6.0,True,0 days 00:25:30.082000,2024-07-27 14:11:00.532,,False
0 days 00:30:39.202000,PIA,0 days 00:02:29.965000,7.0,2.0,0 days 00:28:32.406000,,0 days 00:00:57.082000,0 days 00:01:00.836000,0 days 00:00:32.047000,0 days 00:29:06.319000,0 days 00:30:07.155000,0 days 00:30:39.202000,270.0,179.0,218.0,244.0,False,INTERMEDIATE,1.0,True,0 days 00:28:09.237000,2024-07-27 14:13:39.687,,False
0 days 00:32:34.037000,PIA,0 days 00:01:54.835000,8.0,2.0,,,0 days 00:00:32.205000,0 days 00:00:52.440000,0 days 00:00:30.190000,0 days 00:31:11.407000,0 days 00:32:03.847000,0 days 00:32:34.037000,315.0,190.0,212.0,307.0,True,INTERMEDIATE,2.0,True,0 days 00:30:39.202000,2024-07-27 14:16:09.652,,False
0 days 00:34:57.396000,PIA,0 days 00:02:23.359000,9.0,2.0,,0 days 00:34:53.485000,0 days 00:00:37.893000,0 days 00:01:04.997000,0 days 00:00:40.469000,0 days 00:33:11.930000,0 days 00:34:16.927000,0 days 00:34:57.396000,232.0,158.0,,247.0,False,INTERMEDIATE,3.0,True,0 days 00:32:34.037000,2024-07-27 14:18:04.487,,False
0 days 00:43:16.595000,PIA,,10.0,3.0,0 days 00:40:58.988000,,,0 days 00:00:57.513000,0 days 00:00:46.213000,,0 days 00:42:30.483000,0 days 00:43:16.595000,301.0,166.0,216.0,261.0,False,INTERMEDIATE,4.0,False,0 days 00:34:57.396000,2024-07-27 14:20:27.846,,False
0 days 00:45:11.334000,PIA,0 days 00:01:54.739000,11.0,3.0,,,0 days 00:00:32.278000,0 days 00:00:51.917000,0 days 00:00:30.544000,0 days 00:43:48.873000,0 days 00:44:40.790000,0 days 00:45:11.334000,318.0,185.0,212.0,308.0,True,INTERMEDIATE,5.0,False,0 days 00:43:16.595000,2024-07-27 14:28:47.045,,False
0 days 00:47:26.334000,PIA,0 days 00:02:15,12.0,3.0,,0 days 00:47:22.539000,0 days 00:00:35.759000,0 days 00:00:59.016000,0 days 00:00:40.225000,0 days 00:45:47.093000,0 days 00:46:46.109000,0 days 00:47:26.334000,265.0,168.0,,265.0,False,INTERMEDIATE,6.0,False,0 days 00:45:11.334000,2024-07-27 14:30:41.784,,False
0 days 00:50:13.538000,PIA,,13.0,4.0,0 days 00:48:00.975000,,0 days 00:01:12.439000,0 days 00:01:00.896000,0 days 00:00:33.892000,0 days 00:48:38.906000,0 days 00:49:39.780000,0 days 00:50:13.746000,131.0,174.0,217.0,226.0,False,INTERMEDIATE,1.0,True,0 days 00:47:26.334000,2024-07-27 14:32:56.784,,False
0 days 00:52:07.674000,PIA,0 days 00:01:54.136000,14.0,4.0,,,0 days 00:00:32.330000,0 days 00:00:51.467000,0 days 00:00:30.339000,0 days 00:50:45.868000,0 days 00:51:37.335000,0 days 00:52:07.674000,315.0,182.0,216.0,298.0,True,INTERMEDIATE,2.0,True,0 days 00:50:13.538000,2024-07-27 14:35:43.988,,False
0 days 00:54:26.162000,PIA,0 days 00:02:18.488000,15.0,4.0,,,0 days 00:00:38.802000,0 days 00:01:02.578000,0 days 00:00:37.108000,0 days 00:52:46.476000,0 days 00:53:49.054000,0 days 00:54:26.162000,180.0,150.0,218.0,253.0,False,INTERMEDIATE,3.0,True,0 days 00:52:07.674000,2024-07-27 14:37:38.124,,False
0 days 00:56:37.454000,PIA,0 days 00:02:11.292000,16.0,4.0,,0 days 00:56:33.675000,0 days 00:00:32.275000,0 days 00:00:55.859000,0 days 00:00:43.158000,0 days 00:54:58.437000,0 days 00:55:54.296000,0 days 00:56:37.454000,317.0,142.0,,307.0,False,INTERMEDIATE,4.0,True,0 days 00:54:26.162000,2024-07-27 14:39:56.612,,False
0 days 01:04:51.791000,PIA,,17.0,5.0,0 days 01:02:44.389000,,,0 days 00:00:58.140000,0 days 00:00:34.647000,,0 days 01:04:17.144000,0 days 01:04:51.817000,308.0,166.0,218.0,253.0,False,INTERMEDIATE,1.0,True,0 days 00:56:37.454000,2024-07-27 14:42:07.904,,False
0 days 01:06:45.818000,PIA,0 days 00:01:54.027000,18.0,5.0,,,0 days 00:00:32.104000,0 days 00:00:51.517000,0 days 00:00:30.406000,0 days 01:05:23.895000,0 days 01:06:15.412000,0 days 01:06:45.818000,318.0,186.0,211.0,309.0,True,INTERMEDIATE,2.0,True,0 days 01:04:51.791000,2024-07-27 14:50:22.241,,False
0 days 01:09:15.428000,PIA,0 days 00:02:29.610000,19.0,5.0,,,0 days 00:00:41.479000,0 days 00:01:07.007000,0 days 00:00:41.124000,0 days 01:07:27.297000,0 days 01:08:34.304000,0 days 01:09:15.428000,129.0,148.0,217.0,223.0,False,INTERMEDIATE,3.0,True,0 days 01:06:45.818000,2024-07-27 14:52:16.268,,False
0 days 01:11:09.570000,PIA,0 days 00:01:54.142000,20.0,5.0,,,0 days 00:00:32.203000,0 days 00:00:51.417000,0 days 00:00:30.522000,0 days 01:09:47.631000,0 days 01:10:39.048000,0 days 01:11:09.570000,318.0,184.0,213.0,309.0,False,INTERMEDIATE,4.0,True,0 days 01:09:15.428000,2024-07-27 14:54:45.878,,False
0 days 01:13:58.375000,PIA,,21.0,5.0,,,0 days 00:00:49.730000,0 days 00:01:10.842000,0 days 00:00:48.217000,0 days 01:11:59.342000,0 days 01:13:10.368000,0 days 01:13:58.550000,179.0,161.0,218.0,201.0,False,INTERMEDIATE,5.0,True,0 days 01:11:09.570000,2024-07-27 14:56:40.020,,False
0 days 01:15:52.739000,PIA,0 days 00:01:54.364000,22.0,5.0,,,0 days 00:00:32.227000,0 days 00:00:51.460000,0 days 00:00:30.677000,0 days 01:14:30.602000,0 days 01:15:22.062000,0 days 01:15:52.739000,318.0,179.0,204.0,310.0,False,INTERMEDIATE,6.0,True,0 days 01:13:58.375000,2024-07-27 14:59:28.825,,False
0 days 01:18:15.523000,PIA,,23.0,5.0,,0 days 01:18:15.523000,0 days 00:00:39.772000,0 days 00:01:01.349000,,0 days 01:16:32.520000,0 days 01:17:33.853000,,250.0,160.0,,250.0,False,INTERMEDIATE,7.0,True,0 days 01:15:52.739000,2024-07-27 15:01:23.189,,False
