Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:57:08.782000,MAG,0 days 00:01:31.891000,1.0,1.0,,,,0 days 00:00:30.600000,0 days 00:00:28.402000,,0 days 00:56:40.446000,0 days 00:57:08.937000,205.0,251.0,279.0,273.0,False,MEDIUM,1.0,True,0 days 00:55:36.608000,2024-05-19 13:03:16.594,16.0,False
0 days 00:58:32.095000,MAG,0 days 00:01:23.313000,2.0,1.0,,,0 days 00:00:26.623000,0 days 00:00:28.938000,0 days 00:00:27.752000,0 days 00:57:35.402000,0 days 00:58:04.340000,0 days 00:58:32.092000,210.0,253.0,280.0,280.0,True,MEDIUM,2.0,True,0 days 00:57:08.782000,2024-05-19 13:04:48.768,16.0,False
0 days 00:59:54.832000,MAG,0 days 00:01:22.737000,3.0,1.0,,,0 days 00:00:25.868000,0 days 00:00:29.115000,0 days 00:00:27.754000,0 days 00:58:57.960000,0 days 00:59:27.075000,0 days 00:59:54.829000,209.0,254.0,280.0,280.0,True,MEDIUM,3.0,True,0 days 00:58:32.095000,2024-05-19 13:06:12.081,16.0,False
0 days 01:01:17.349000,MAG,0 days 00:01:22.517000,4.0,1.0,,,0 days 00:00:25.897000,0 days 00:00:28.923000,0 days 00:00:27.697000,0 days 01:00:20.726000,0 days 01:00:49.649000,0 days 01:01:17.346000,211.0,253.0,281.0,286.0,True,MEDIUM,4.0,True,0 days 00:59:54.832000,2024-05-19 13:07:34.818,16.0,False
0 days 01:02:40.031000,MAG,0 days 00:01:22.682000,5.0,1.0,,,0 days 00:00:26.205000,0 days 00:00:28.890000,0 days 00:00:27.587000,0 days 01:01:43.551000,0 days 01:02:12.441000,0 days 01:02:40.028000,212.0,254.0,280.0,287.0,False,MEDIUM,5.0,True,0 days 01:01:17.349000,2024-05-19 13:08:57.335,16.0,False
0 days 01:04:02.268000,MAG,0 days 00:01:22.237000,6.0,1.0,,,0 days 00:00:25.833000,0 days 00:00:28.861000,0 days 00:00:27.543000,0 days 01:03:05.861000,0 days 01:03:34.722000,0 days 01:04:02.265000,211.0,253.0,281.0,289.0,True,MEDIUM,6.0,True,0 days 01:02:40.031000,2024-05-19 13:10:20.017,16.0,False
0 days 01:05:24.788000,MAG,0 days 00:01:22.520000,7.0,1.0,,,0 days 00:00:25.901000,0 days 00:00:29.047000,0 days 00:00:27.572000,0 days 01:04:28.166000,0 days 01:04:57.213000,0 days 01:05:24.785000,,253.0,280.0,288.0,False,MEDIUM,7.0,True,0 days 01:04:02.268000,2024-05-19 13:11:42.254,16.0,False
0 days 01:06:47.199000,MAG,0 days 00:01:22.411000,8.0,1.0,,,0 days 00:00:25.969000,0 days 00:00:28.855000,0 days 00:00:27.587000,0 days 01:05:50.754000,0 days 01:06:19.609000,0 days 01:06:47.196000,,256.0,279.0,300.0,False,MEDIUM,8.0,True,0 days 01:05:24.788000,2024-05-19 13:13:04.774,14.0,False
0 days 01:08:09.519000,MAG,0 days 00:01:22.320000,9.0,1.0,,,0 days 00:00:25.800000,0 days 00:00:28.893000,0 days 00:00:27.627000,0 days 01:07:12.996000,0 days 01:07:41.889000,0 days 01:08:09.516000,208.0,251.0,278.0,286.0,False,MEDIUM,9.0,True,0 days 01:06:47.199000,2024-05-19 13:14:27.185,14.0,False
0 days 01:09:32.532000,MAG,0 days 00:01:23.013000,10.0,1.0,,,0 days 00:00:26.180000,0 days 00:00:29.011000,0 days 00:00:27.822000,0 days 01:08:35.696000,0 days 01:09:04.707000,0 days 01:09:32.529000,,252.0,277.0,284.0,False,MEDIUM,10.0,True,0 days 01:08:09.519000,2024-05-19 13:15:49.505,14.0,False
0 days 01:10:55.390000,MAG,0 days 00:01:22.858000,11.0,1.0,,,0 days 00:00:26.229000,0 days 00:00:28.910000,0 days 00:00:27.719000,0 days 01:09:58.758000,0 days 01:10:27.668000,0 days 01:10:55.387000,210.0,253.0,278.0,285.0,False,MEDIUM,11.0,True,0 days 01:09:32.532000,2024-05-19 13:17:12.518,14.0,False
0 days 01:12:18.317000,MAG,0 days 00:01:22.927000,12.0,1.0,,,0 days 00:00:26.339000,0 days 00:00:28.977000,0 days 00:00:27.611000,0 days 01:11:21.726000,0 days 01:11:50.703000,0 days 01:12:18.314000,212.0,254.0,277.0,287.0,False,MEDIUM,12.0,True,0 days 01:10:55.390000,2024-05-19 13:18:35.376,13.0,False
0 days 01:13:41.272000,MAG,0 days 00:01:22.955000,13.0,1.0,,,0 days 00:00:26.428000,0 days 00:00:28.944000,0 days 00:00:27.583000,0 days 01:12:44.742000,0 days 01:13:13.686000,0 days 01:13:41.269000,207.0,253.0,278.0,287.0,False,MEDIUM,13.0,True,0 days 01:12:18.317000,2024-05-19 13:19:58.303,12.0,False
0 days 01:15:04.362000,MAG,0 days 00:01:23.090000,14.0,1.0,,,0 days 00:00:26.370000,0 days 00:00:28.895000,0 days 00:00:27.825000,0 days 01:14:07.639000,0 days 01:14:36.534000,0 days 01:15:04.359000,209.0,254.0,277.0,284.0,False,MEDIUM,14.0,True,0 days 01:13:41.272000,2024-05-19 13:21:21.258,11.0,False
0 days 01:16:27.577000,MAG,0 days 00:01:23.215000,15.0,1.0,,,0 days 00:00:26.310000,0 days 00:00:29.059000,0 days 00:00:27.846000,0 days 01:15:30.669000,0 days 01:15:59.728000,0 days 01:16:27.574000,211.0,253.0,279.0,285.0,False,MEDIUM,15.0,True,0 days 01:15:04.362000,2024-05-19 13:22:44.348,11.0,False
0 days 01:17:50.712000,MAG,0 days 00:01:23.135000,16.0,1.0,,,0 days 00:00:26.377000,0 days 00:00:28.839000,0 days 00:00:27.919000,0 days 01:16:53.951000,0 days 01:17:22.790000,0 days 01:17:50.709000,208.0,255.0,277.0,284.0,False,MEDIUM,16.0,True,0 days 01:16:27.577000,2024-05-19 13:24:07.563,11.0,False
0 days 01:19:14.289000,MAG,0 days 00:01:23.577000,17.0,1.0,,,0 days 00:00:26.525000,0 days 00:00:28.911000,0 days 00:00:28.141000,0 days 01:18:17.234000,0 days 01:18:46.145000,0 days 01:19:14.286000,,254.0,277.0,283.0,False,MEDIUM,17.0,True,0 days 01:17:50.712000,2024-05-19 13:25:30.698,11.0,False
0 days 01:20:37.627000,MAG,0 days 00:01:23.338000,18.0,1.0,,,0 days 00:00:26.503000,0 days 00:00:28.902000,0 days 00:00:27.933000,0 days 01:19:40.789000,0 days 01:20:09.691000,0 days 01:20:37.624000,,252.0,277.0,284.0,False,MEDIUM,18.0,True,0 days 01:19:14.289000,2024-05-19 13:26:54.275,11.0,False
0 days 01:22:00.898000,MAG,0 days 00:01:23.271000,19.0,1.0,,,0 days 00:00:26.357000,0 days 00:00:28.991000,0 days 00:00:27.923000,0 days 01:21:03.981000,0 days 01:21:32.972000,0 days 01:22:00.895000,211.0,253.0,277.0,285.0,False,MEDIUM,19.0,True,0 days 01:20:37.627000,2024-05-19 13:28:17.613,11.0,False
