Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:58:21.445000,BOT,0 days 00:01:54.609000,1.0,1.0,,,,0 days 00:00:36.886000,0 days 00:00:38.405000,,0 days 00:57:43.553000,0 days 00:58:22.003000,158.0,202.0,293.0,257.0,False,HARD,1.0,True,0 days 00:56:26.961000,2024-11-24 06:03:40.011,19.0,False
0 days 01:00:04.001000,BOT,0 days 00:01:42.556000,2.0,1.0,,,0 days 00:00:30.320000,0 days 00:00:34.984000,0 days 00:00:37.252000,0 days 00:58:51.707000,0 days 00:59:26.691000,0 days 01:00:03.943000,171.0,206.0,317.0,278.0,True,HARD,2.0,True,0 days 00:58:21.445000,2024-11-24 06:05:34.495,19.0,False
0 days 01:01:44.670000,BOT,0 days 00:01:40.669000,3.0,1.0,,,0 days 00:00:29.376000,0 days 00:00:34.061000,0 days 00:00:37.232000,0 days 01:00:33.319000,0 days 01:01:07.380000,0 days 01:01:44.612000,176.0,205.0,317.0,276.0,True,HARD,3.0,True,0 days 01:00:04.001000,2024-11-24 06:07:17.051,19.0,False
0 days 01:03:25.129000,BOT,0 days 00:01:40.459000,4.0,1.0,,,0 days 00:00:28.975000,0 days 00:00:34.162000,0 days 00:00:37.322000,0 days 01:02:13.587000,0 days 01:02:47.749000,0 days 01:03:25.071000,175.0,205.0,312.0,273.0,True,HARD,4.0,True,0 days 01:01:44.670000,2024-11-24 06:08:57.720,18.0,False
0 days 01:05:04.627000,BOT,0 days 00:01:39.498000,5.0,1.0,,,0 days 00:00:28.991000,0 days 00:00:33.601000,0 days 00:00:36.906000,0 days 01:03:54.062000,0 days 01:04:27.663000,0 days 01:05:04.569000,173.0,205.0,319.0,304.0,True,HARD,5.0,True,0 days 01:03:25.129000,2024-11-24 06:10:38.179,18.0,False
0 days 01:06:44.377000,BOT,0 days 00:01:39.750000,6.0,1.0,,,0 days 00:00:28.805000,0 days 00:00:33.716000,0 days 00:00:37.229000,0 days 01:05:33.374000,0 days 01:06:07.090000,0 days 01:06:44.319000,174.0,204.0,315.0,281.0,False,HARD,6.0,True,0 days 01:05:04.627000,2024-11-24 06:12:17.677,18.0,False
0 days 01:08:23.958000,BOT,0 days 00:01:39.581000,7.0,1.0,,,0 days 00:00:28.622000,0 days 00:00:33.734000,0 days 00:00:37.225000,0 days 01:07:12.941000,0 days 01:07:46.675000,0 days 01:08:23.900000,177.0,205.0,312.0,297.0,False,HARD,7.0,True,0 days 01:06:44.377000,2024-11-24 06:13:57.427,18.0,False
0 days 01:10:03.888000,BOT,0 days 00:01:39.930000,8.0,1.0,,,0 days 00:00:28.846000,0 days 00:00:33.875000,0 days 00:00:37.209000,0 days 01:08:52.746000,0 days 01:09:26.621000,0 days 01:10:03.830000,179.0,206.0,314.0,299.0,False,HARD,8.0,True,0 days 01:08:23.958000,2024-11-24 06:15:37.008,18.0,False
0 days 01:11:43.454000,BOT,0 days 00:01:39.566000,9.0,1.0,,,0 days 00:00:28.702000,0 days 00:00:33.704000,0 days 00:00:37.160000,0 days 01:10:32.532000,0 days 01:11:06.236000,0 days 01:11:43.396000,177.0,204.0,316.0,303.0,False,HARD,9.0,True,0 days 01:10:03.888000,2024-11-24 06:17:16.938,16.0,False
0 days 01:13:23.210000,BOT,0 days 00:01:39.756000,10.0,1.0,,,0 days 00:00:28.908000,0 days 00:00:33.725000,0 days 00:00:37.123000,0 days 01:12:12.304000,0 days 01:12:46.029000,0 days 01:13:23.152000,176.0,205.0,318.0,314.0,False,HARD,10.0,True,0 days 01:11:43.454000,2024-11-24 06:18:56.504,14.0,False
