Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:15:39.059000,BOT,,1.0,1.0,0 days 00:13:47.218000,,,0 days 00:00:36.559000,0 days 00:00:40.255000,,0 days 00:14:58.954000,0 days 00:15:39.155000,172.0,187.0,317.0,245.0,False,SOFT,1.0,True,0 days 00:13:47.218000,2024-11-23 06:00:17.584,,False
0 days 00:17:15.879000,BOT,0 days 00:01:36.820000,2.0,1.0,,,0 days 00:00:27.522000,0 days 00:00:32.590000,0 days 00:00:36.708000,0 days 00:16:06.581000,0 days 00:16:39.171000,0 days 00:17:15.879000,184.0,213.0,320.0,319.0,True,SOFT,2.0,True,0 days 00:15:39.059000,2024-11-23 06:02:09.425,,False
0 days 00:19:12.567000,BOT,0 days 00:01:56.688000,3.0,1.0,,,0 days 00:00:36.776000,0 days 00:00:38.246000,0 days 00:00:41.666000,0 days 00:17:52.655000,0 days 00:18:30.901000,0 days 00:19:12.567000,46.0,120.0,319.0,306.0,False,SOFT,3.0,True,0 days 00:17:15.879000,2024-11-23 06:03:46.245,,False
0 days 00:20:47.730000,BOT,0 days 00:01:35.163000,4.0,1.0,,,0 days 00:00:26.960000,0 days 00:00:31.906000,0 days 00:00:36.297000,0 days 00:19:39.527000,0 days 00:20:11.433000,0 days 00:20:47.730000,187.0,214.0,314.0,332.0,True,SOFT,4.0,True,0 days 00:19:12.567000,2024-11-23 06:05:42.933,,False
0 days 00:22:48.882000,BOT,0 days 00:02:01.152000,5.0,1.0,,0 days 00:22:43.772000,0 days 00:00:37.486000,0 days 00:00:35.905000,0 days 00:00:47.761000,0 days 00:21:25.216000,0 days 00:22:01.121000,0 days 00:22:48.882000,158.0,194.0,,286.0,False,SOFT,5.0,True,0 days 00:20:47.730000,2024-11-23 06:07:18.096,,False
0 days 00:27:05.530000,BOT,,6.0,2.0,0 days 00:25:05.563000,,,0 days 00:00:40.788000,0 days 00:00:42.583000,,0 days 00:26:23.082000,0 days 00:27:05.764000,116.0,195.0,320.0,225.0,False,SOFT,1.0,True,0 days 00:22:48.882000,2024-11-23 06:09:19.248,,False
0 days 00:28:39.960000,BOT,0 days 00:01:34.430000,7.0,2.0,,,0 days 00:00:26.587000,0 days 00:00:31.768000,0 days 00:00:36.075000,0 days 00:27:32.117000,0 days 00:28:03.885000,0 days 00:28:39.960000,188.0,207.0,322.0,343.0,True,SOFT,2.0,True,0 days 00:27:05.530000,2024-11-23 06:13:35.896,,False
0 days 00:30:50.429000,BOT,0 days 00:02:10.469000,8.0,2.0,,,0 days 00:00:38.335000,0 days 00:00:38.872000,0 days 00:00:53.262000,0 days 00:29:18.295000,0 days 00:29:57.167000,0 days 00:30:50.429000,104.0,98.0,318.0,70.0,False,SOFT,3.0,True,0 days 00:28:39.960000,2024-11-23 06:15:10.326,,False
0 days 00:32:24.987000,BOT,0 days 00:01:34.558000,9.0,2.0,,,0 days 00:00:26.648000,0 days 00:00:31.774000,0 days 00:00:36.136000,0 days 00:31:17.077000,0 days 00:31:48.851000,0 days 00:32:24.987000,189.0,212.0,320.0,335.0,False,SOFT,4.0,True,0 days 00:30:50.429000,2024-11-23 06:17:20.795,,False
0 days 00:34:22.375000,BOT,0 days 00:01:57.388000,10.0,2.0,,0 days 00:34:19.483000,0 days 00:00:33.840000,0 days 00:00:37.911000,0 days 00:00:45.637000,0 days 00:32:58.827000,0 days 00:33:36.738000,0 days 00:34:22.375000,133.0,184.0,,274.0,False,SOFT,5.0,True,0 days 00:32:24.987000,2024-11-23 06:18:55.353,,False
