Date_x,SessionTime_x,Time,RPM_x,Speed_x,nGear_x,Throttle_x,Brake_x,DRS_x,Source_x,Distance,RelativeDistance,X,Y,Z,Source_y,SessionTime_y
2024-11-24 06:46:06.844,0 days 01:38:53.794000,0 days 00:00:00.049000,11808,330,8,100,False,0,car,4.491666666666671,0.000731276010158089,1893.6954808627715,-820.8238728879087,6064.939916775141,car,0 days 01:38:53.794000
2024-11-24 06:46:07.044,0 days 01:38:53.994000,0 days 00:00:00.249000,11807,331,8,100,False,0,car,22.88055555555556,0.003725120900230164,2005.4374321194696,-693.3320766337245,6065.001735613879,car,0 days 01:38:53.994000
2024-11-24 06:46:07.245,0 days 01:38:54.195000,0 days 00:00:00.450000,11838,332,8,100,False,0,car,41.41722222222222,0.006743025087606141,2086.190569951815,-597.4617736315112,6065.160398031784,car,0 days 01:38:54.195000
2024-11-24 06:46:07.405,0 days 01:38:54.355000,0 days 00:00:00.610000,11837,332,8,100,False,0,car,56.172777777777775,0.009145336878552192,2159.035444115326,-510.80053762075363,6064.933177180889,car,0 days 01:38:54.355000
2024-11-24 06:46:07.685,0 days 01:38:54.635000,0 days 00:00:00.890000,11928,335,8,100,False,0,car,82.22833333333332,0.013387370876871838,2328.823765695841,-315.08781415865644,6063.94977525351,car,0 days 01:38:54.635000
2024-11-24 06:46:08.045,0 days 01:38:54.995000,0 days 00:00:01.250000,11969,337,8,100,False,0,car,115.92833333333333,0.01887397604399486,2613.730638393648,0.786208236889399,6063.979194806969,car,0 days 01:38:54.995000
2024-11-24 06:46:08.285,0 days 01:38:55.235000,0 days 00:00:01.490000,11994,336,8,100,False,0,car,138.32833333333332,0.022520859003744287,2731.4002417918095,131.30818099568236,6064.321064823994,car,0 days 01:38:55.235000
2024-11-24 06:46:08.445,0 days 01:38:55.395000,0 days 00:00:01.650000,12038,336,8,100,False,0,car,153.26166666666666,0.024952114310243908,2803.357857511831,212.07560144560995,6063.853961006502,car,0 days 01:38:55.395000
2024-11-24 06:46:08.765,0 days 01:38:55.715000,0 days 00:00:01.970000,10646,313,8,0,True,0,car,181.08388888888888,0.029481774494377125,3001.0145321918085,434.2496474994757,6064.01640490692,car,0 days 01:38:55.715000
2024-11-24 06:46:09.045,0 days 01:38:55.995000,0 days 00:00:02.250000,9405,269,8,0,True,0,car,202.0061111111111,0.032888064481087526,3215.5650579064704,673.7589230146904,6064.239470241441,car,0 days 01:38:55.995000
2024-11-24 06:46:09.245,0 days 01:38:56.195000,0 days 00:00:02.450000,9544,242,8,0,True,0,car,215.45055555555555,0.03507691784482603,3293.8830411874806,761.1441894109129,6063.425887621772,car,0 days 01:38:56.195000
2024-11-24 06:46:09.485,0 days 01:38:56.435000,0 days 00:00:02.690000,9685,219,7,0,True,0,car,230.05055555555555,0.0374539040596627,3349.372182781527,822.8929895781259,6063.268154626592,car,0 days 01:38:56.435000
2024-11-24 06:46:09.645,0 days 01:38:56.595000,0 days 00:00:02.850000,9290,199,7,0,True,0,car,238.895,0.03889384395845266,3416.275469505475,897.0896033048482,6064.167204089172,car,0 days 01:38:56.595000
2024-11-24 06:46:09.805,0 days 01:38:56.755000,0 days 00:00:03.010000,9471,190,7,0,True,0,car,247.33944444444444,0.040268660947247084,3475.000660354761,961.5100840678776,6064.26813667904,car,0 days 01:38:56.755000
2024-11-24 06:46:10.085,0 days 01:38:57.035000,0 days 00:00:03.290000,9328,180,5,0,True,0,car,261.33944444444444,0.04254796279709048,3564.385788731845,1058.7346060886348,6063.2907643172375,car,0 days 01:38:57.035000
2024-11-24 06:46:10.325,0 days 01:38:57.275000,0 days 00:00:03.530000,8787,151,4,0,True,0,car,271.4061111111111,0.0441868893653112,3659.718890631748,1169.9254942779291,6062.994853159862,car,0 days 01:38:57.275000
2024-11-24 06:46:10.564,0 days 01:38:57.514000,0 days 00:00:03.769000,7982,140,4,0,True,0,car,280.7005555555556,0.045700092537846126,3711.733461324483,1235.668173840827,6062.79181353206,car,0 days 01:38:57.514000
2024-11-24 06:46:10.764,0 days 01:38:57.714000,0 days 00:00:03.969000,7621,126,4,0,True,0,car,287.7005555555556,0.04683974346276782,3733.0525789568696,1274.9343369735948,6063.09318145868,car,0 days 01:38:57.714000
2024-11-24 06:46:10.964,0 days 01:38:57.914000,0 days 00:00:04.169000,8276,118,3,0,True,0,car,294.2561111111111,0.047907035598805596,3762.5996534856326,1338.8133297037507,6064.03621604387,car,0 days 01:38:57.914000
2024-11-24 06:46:11.204,0 days 01:38:58.154000,0 days 00:00:04.409000,7936,113,3,0,True,0,car,301.7894444444445,0.049133517070388,3782.9714808971,1410.557783174689,6063.881062402231,car,0 days 01:38:58.154000
