Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:57:23.890000,RIC,0 days 00:01:33.104000,1.0,1.0,,,,0 days 00:00:32.159000,0 days 00:00:29.497000,,0 days 00:56:54.510000,0 days 00:57:23.948000,334.0,327.0,312.0,290.0,False,MEDIUM,1.0,True,0 days 00:55:50.494000,2024-09-01 13:03:34.413,11.0,False
0 days 00:58:51.067000,RIC,0 days 00:01:27.177000,2.0,1.0,,,0 days 00:00:27.871000,0 days 00:00:30.129000,0 days 00:00:29.177000,0 days 00:57:51.747000,0 days 00:58:21.876000,0 days 00:58:51.053000,316.0,333.0,311.0,313.0,True,MEDIUM,2.0,True,0 days 00:57:23.890000,2024-09-01 13:05:07.809,11.0,False
0 days 01:00:17.655000,RIC,0 days 00:01:26.588000,3.0,1.0,,,0 days 00:00:27.948000,0 days 00:00:29.629000,0 days 00:00:29.011000,0 days 00:59:19.001000,0 days 00:59:48.630000,0 days 01:00:17.641000,317.0,327.0,312.0,326.0,True,MEDIUM,3.0,True,0 days 00:58:51.067000,2024-09-01 13:06:34.986,11.0,False
0 days 01:01:44.143000,RIC,0 days 00:01:26.488000,4.0,1.0,,,0 days 00:00:27.785000,0 days 00:00:29.623000,0 days 00:00:29.080000,0 days 01:00:45.426000,0 days 01:01:15.049000,0 days 01:01:44.129000,,330.0,310.0,315.0,True,MEDIUM,4.0,True,0 days 01:00:17.655000,2024-09-01 13:08:01.574,11.0,False
0 days 01:03:10.394000,RIC,0 days 00:01:26.251000,5.0,1.0,,,0 days 00:00:27.781000,0 days 00:00:29.441000,0 days 00:00:29.029000,0 days 01:02:11.910000,0 days 01:02:41.351000,0 days 01:03:10.380000,315.0,335.0,310.0,324.0,True,MEDIUM,5.0,True,0 days 01:01:44.143000,2024-09-01 13:09:28.062,11.0,False
0 days 01:04:36.293000,RIC,0 days 00:01:25.899000,6.0,1.0,,,0 days 00:00:27.725000,0 days 00:00:29.480000,0 days 00:00:28.694000,0 days 01:03:38.105000,0 days 01:04:07.585000,0 days 01:04:36.279000,313.0,325.0,311.0,321.0,True,MEDIUM,6.0,True,0 days 01:03:10.394000,2024-09-01 13:10:54.313,11.0,False
0 days 01:06:02.006000,RIC,0 days 00:01:25.713000,7.0,1.0,,,0 days 00:00:27.574000,0 days 00:00:29.272000,0 days 00:00:28.867000,0 days 01:05:03.853000,0 days 01:05:33.125000,0 days 01:06:01.992000,317.0,337.0,311.0,337.0,True,MEDIUM,7.0,True,0 days 01:04:36.293000,2024-09-01 13:12:20.212,11.0,False
0 days 01:07:27.999000,RIC,0 days 00:01:25.993000,8.0,1.0,,,0 days 00:00:27.754000,0 days 00:00:29.407000,0 days 00:00:28.832000,0 days 01:06:29.746000,0 days 01:06:59.153000,0 days 01:07:27.985000,315.0,336.0,310.0,331.0,False,MEDIUM,8.0,True,0 days 01:06:02.006000,2024-09-01 13:13:45.925,11.0,False
0 days 01:08:53.814000,RIC,0 days 00:01:25.815000,9.0,1.0,,,0 days 00:00:27.645000,0 days 00:00:29.238000,0 days 00:00:28.932000,0 days 01:07:55.630000,0 days 01:08:24.868000,0 days 01:08:53.800000,314.0,334.0,310.0,329.0,False,MEDIUM,9.0,True,0 days 01:07:27.999000,2024-09-01 13:15:11.918,11.0,False
0 days 01:11:51.887000,RIC,0 days 00:01:31.962000,11.0,1.0,,0 days 01:11:48.208000,0 days 00:00:28.537000,0 days 00:00:29.822000,0 days 00:00:33.603000,0 days 01:10:48.448000,0 days 01:11:18.270000,0 days 01:11:51.873000,321.0,334.0,,,False,MEDIUM,11.0,True,0 days 01:10:19.925000,2024-09-01 13:18:03.844,14.0,False
0 days 01:13:44.075000,RIC,0 days 00:01:52.188000,12.0,2.0,0 days 01:12:18.601000,,0 days 00:00:53.859000,0 days 00:00:29.514000,0 days 00:00:28.815000,0 days 01:12:45.732000,0 days 01:13:15.246000,0 days 01:13:44.061000,310.0,316.0,309.0,283.0,False,HARD,2.0,False,0 days 01:11:51.887000,2024-09-01 13:19:35.806,18.0,False
0 days 01:15:10.197000,RIC,0 days 00:01:26.122000,13.0,2.0,,,0 days 00:00:27.957000,0 days 00:00:29.332000,0 days 00:00:28.833000,0 days 01:14:12.018000,0 days 01:14:41.350000,0 days 01:15:10.183000,311.0,316.0,309.0,312.0,False,HARD,3.0,False,0 days 01:13:44.075000,2024-09-01 13:21:27.994,18.0,False
0 days 01:16:36.024000,RIC,0 days 00:01:25.827000,14.0,2.0,,,0 days 00:00:27.740000,0 days 00:00:29.295000,0 days 00:00:28.792000,0 days 01:15:37.923000,0 days 01:16:07.218000,0 days 01:16:36.010000,314.0,318.0,309.0,314.0,False,HARD,4.0,False,0 days 01:15:10.197000,2024-09-01 13:22:54.116,18.0,False
0 days 01:18:01.596000,RIC,0 days 00:01:25.572000,15.0,2.0,,,0 days 00:00:27.778000,0 days 00:00:29.198000,0 days 00:00:28.596000,0 days 01:17:03.788000,0 days 01:17:32.986000,0 days 01:18:01.582000,313.0,318.0,310.0,313.0,True,HARD,5.0,False,0 days 01:16:36.024000,2024-09-01 13:24:19.943,18.0,False
0 days 01:19:26.994000,RIC,0 days 00:01:25.398000,16.0,2.0,,,0 days 00:00:27.642000,0 days 00:00:29.130000,0 days 00:00:28.626000,0 days 01:18:29.224000,0 days 01:18:58.354000,0 days 01:19:26.980000,314.0,317.0,309.0,316.0,True,HARD,6.0,False,0 days 01:18:01.596000,2024-09-01 13:25:45.515,17.0,False
0 days 01:20:52.022000,RIC,0 days 00:01:25.028000,17.0,2.0,,,0 days 00:00:27.631000,0 days 00:00:28.931000,0 days 00:00:28.466000,0 days 01:19:54.611000,0 days 01:20:23.542000,0 days 01:20:52.008000,,318.0,310.0,317.0,True,HARD,7.0,False,0 days 01:19:26.994000,2024-09-01 13:27:10.913,16.0,False
0 days 01:22:17.084000,RIC,0 days 00:01:25.062000,18.0,2.0,,,0 days 00:00:27.583000,0 days 00:00:29.066000,0 days 00:00:28.413000,0 days 01:21:19.591000,0 days 01:21:48.657000,0 days 01:22:17.070000,,320.0,310.0,318.0,False,HARD,8.0,False,0 days 01:20:52.022000,2024-09-01 13:28:35.941,16.0,False
0 days 01:23:41.981000,RIC,0 days 00:01:24.897000,19.0,2.0,,,0 days 00:00:27.628000,0 days 00:00:28.841000,0 days 00:00:28.428000,0 days 01:22:44.698000,0 days 01:23:13.539000,0 days 01:23:41.967000,,318.0,310.0,316.0,True,HARD,9.0,False,0 days 01:22:17.084000,2024-09-01 13:30:01.003,16.0,False
0 days 01:25:06.734000,RIC,0 days 00:01:24.753000,20.0,2.0,,,0 days 00:00:27.521000,0 days 00:00:28.905000,0 days 00:00:28.327000,0 days 01:24:09.488000,0 days 01:24:38.393000,0 days 01:25:06.720000,315.0,320.0,310.0,321.0,True,HARD,10.0,False,0 days 01:23:41.981000,2024-09-01 13:31:25.900,15.0,False
0 days 01:26:31.725000,RIC,0 days 00:01:24.991000,21.0,2.0,,,0 days 00:00:27.635000,0 days 00:00:28.913000,0 days 00:00:28.443000,0 days 01:25:34.355000,0 days 01:26:03.268000,0 days 01:26:31.711000,314.0,320.0,310.0,318.0,False,HARD,11.0,False,0 days 01:25:06.734000,2024-09-01 13:32:50.653,15.0,False
0 days 01:27:56.805000,RIC,0 days 00:01:25.080000,22.0,2.0,,,0 days 00:00:27.587000,0 days 00:00:29.013000,0 days 00:00:28.480000,0 days 01:26:59.298000,0 days 01:27:28.311000,0 days 01:27:56.791000,316.0,320.0,311.0,320.0,False,HARD,12.0,False,0 days 01:26:31.725000,2024-09-01 13:34:15.644,15.0,False
0 days 01:29:21.653000,RIC,0 days 00:01:24.848000,23.0,2.0,,,0 days 00:00:27.556000,0 days 00:00:28.924000,0 days 00:00:28.368000,0 days 01:28:24.347000,0 days 01:28:53.271000,0 days 01:29:21.639000,,319.0,311.0,321.0,False,HARD,13.0,False,0 days 01:27:56.805000,2024-09-01 13:35:40.724,15.0,False
