Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:13:21.994000,HUL,,1.0,1.0,0 days 00:11:17.496000,,,0 days 00:00:33.405000,0 days 00:00:57.887000,,0 days 00:12:24.142000,0 days 00:13:22.067000,251.0,248.0,266.0,224.0,False,SOFT,1.0,True,0 days 00:11:17.496000,2024-04-20 07:00:21.500,,False
0 days 00:14:59.001000,HUL,0 days 00:01:37.007000,2.0,1.0,,,0 days 00:00:25.466000,0 days 00:00:29.291000,0 days 00:00:42.250000,0 days 00:13:47.460000,0 days 00:14:16.751000,0 days 00:14:59.001000,280.0,274.0,262.0,335.0,True,SOFT,2.0,True,0 days 00:13:21.994000,2024-04-20 07:02:25.998,,False
0 days 00:17:07.827000,HUL,0 days 00:02:08.826000,3.0,1.0,,0 days 00:17:06.134000,0 days 00:00:31.817000,0 days 00:00:36.355000,0 days 00:01:00.654000,0 days 00:15:30.818000,0 days 00:16:07.173000,0 days 00:17:07.827000,228.0,204.0,,209.0,False,SOFT,3.0,True,0 days 00:14:59.001000,2024-04-20 07:04:03.005,,False
0 days 00:19:56.639000,HUL,,4.0,2.0,0 days 00:17:53.307000,,0 days 00:01:16.842000,0 days 00:00:36.951000,0 days 00:00:55.010000,0 days 00:18:24.729000,0 days 00:19:01.663000,0 days 00:19:56.863000,232.0,243.0,264.0,215.0,False,SOFT,4.0,False,0 days 00:17:07.827000,2024-04-20 07:06:11.831,,False
0 days 00:21:32.838000,HUL,0 days 00:01:36.199000,5.0,2.0,,,0 days 00:00:25.678000,0 days 00:00:28.991000,0 days 00:00:41.530000,0 days 00:20:22.317000,0 days 00:20:51.308000,0 days 00:21:32.838000,279.0,272.0,264.0,334.0,True,SOFT,5.0,False,0 days 00:19:56.639000,2024-04-20 07:09:00.643,,False
0 days 00:23:21.179000,HUL,0 days 00:01:48.341000,6.0,2.0,,0 days 00:23:19.386000,0 days 00:00:27.175000,0 days 00:00:31.239000,0 days 00:00:49.927000,0 days 00:22:00.013000,0 days 00:22:31.252000,0 days 00:23:21.179000,250.0,251.0,,308.0,False,SOFT,6.0,False,0 days 00:21:32.838000,2024-04-20 07:10:36.842,,False
0 days 00:27:20.342000,HUL,,7.0,3.0,0 days 00:25:10.787000,,,0 days 00:00:36.472000,0 days 00:00:50.522000,,0 days 00:26:29.890000,0 days 00:27:20.535000,252.0,240.0,268.0,300.0,False,SOFT,1.0,True,0 days 00:23:21.179000,2024-04-20 07:12:25.183,,False
0 days 00:28:55.410000,HUL,0 days 00:01:35.068000,8.0,3.0,,,0 days 00:00:25.121000,0 days 00:00:28.877000,0 days 00:00:41.070000,0 days 00:27:45.463000,0 days 00:28:14.340000,0 days 00:28:55.410000,282.0,275.0,266.0,336.0,True,SOFT,2.0,True,0 days 00:27:20.342000,2024-04-20 07:16:24.346,,False
0 days 00:30:58.023000,HUL,0 days 00:02:02.613000,9.0,3.0,,0 days 00:30:56.366000,0 days 00:00:30.213000,0 days 00:00:34.234000,0 days 00:00:58.166000,0 days 00:29:25.623000,0 days 00:29:59.857000,0 days 00:30:58.023000,228.0,234.0,,269.0,False,SOFT,3.0,True,0 days 00:28:55.410000,2024-04-20 07:17:59.414,,False
0 days 00:40:18.807000,HUL,,10.0,4.0,0 days 00:38:21.221000,,,0 days 00:00:36.948000,0 days 00:00:50.196000,,0 days 00:39:28.611000,0 days 00:40:18.901000,254.0,243.0,267.0,293.0,False,SOFT,1.0,True,0 days 00:30:58.023000,2024-04-20 07:20:02.027,,False
