Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:19:59.157000,SAI,,1.0,1.0,0 days 00:18:13.760000,,,0 days 00:00:36.230000,0 days 00:00:38.777000,,0 days 00:19:20.473000,0 days 00:19:59.283000,154.0,202.0,321.0,280.0,False,SOFT,1.0,True,0 days 00:18:13.760000,2024-11-23 06:04:44.126,,False
0 days 00:21:35.136000,SAI,0 days 00:01:35.979000,2.0,1.0,,,0 days 00:00:27.692000,0 days 00:00:32.101000,0 days 00:00:36.186000,0 days 00:20:26.849000,0 days 00:20:58.950000,0 days 00:21:35.136000,179.0,209.0,322.0,336.0,True,SOFT,2.0,True,0 days 00:19:59.157000,2024-11-23 06:06:29.523,,False
0 days 00:23:43.798000,SAI,0 days 00:02:08.662000,3.0,1.0,,,0 days 00:00:42.853000,0 days 00:00:39.335000,0 days 00:00:46.474000,0 days 00:22:17.989000,0 days 00:22:57.324000,0 days 00:23:43.798000,140.0,187.0,319.0,302.0,False,SOFT,3.0,True,0 days 00:21:35.136000,2024-11-23 06:08:05.502,,False
0 days 00:25:17.282000,SAI,0 days 00:01:33.484000,4.0,1.0,,,0 days 00:00:26.395000,0 days 00:00:31.386000,0 days 00:00:35.703000,0 days 00:24:10.193000,0 days 00:24:41.579000,0 days 00:25:17.282000,186.0,215.0,323.0,343.0,True,SOFT,4.0,True,0 days 00:23:43.798000,2024-11-23 06:10:14.164,,False
0 days 00:27:33.686000,SAI,0 days 00:02:16.404000,5.0,1.0,,0 days 00:27:30.145000,0 days 00:00:35.499000,0 days 00:00:41.855000,0 days 00:00:59.050000,0 days 00:25:52.781000,0 days 00:26:34.636000,0 days 00:27:33.686000,131.0,160.0,,158.0,False,SOFT,5.0,True,0 days 00:25:17.282000,2024-11-23 06:11:47.648,,False
0 days 00:29:47.344000,SAI,0 days 00:02:13.658000,6.0,2.0,0 days 00:27:53.345000,,0 days 00:00:58.514000,0 days 00:00:36.039000,0 days 00:00:39.105000,0 days 00:28:32.200000,0 days 00:29:08.239000,0 days 00:29:47.344000,155.0,191.0,319.0,287.0,False,SOFT,6.0,False,0 days 00:27:33.686000,2024-11-23 06:14:04.052,,False
0 days 00:31:20.881000,SAI,0 days 00:01:33.537000,7.0,2.0,,,0 days 00:00:26.423000,0 days 00:00:31.206000,0 days 00:00:35.908000,0 days 00:30:13.767000,0 days 00:30:44.973000,0 days 00:31:20.881000,187.0,214.0,323.0,342.0,False,SOFT,7.0,False,0 days 00:29:47.344000,2024-11-23 06:16:17.710,,False
0 days 00:33:26.618000,SAI,0 days 00:02:05.737000,8.0,2.0,,0 days 00:33:23.750000,0 days 00:00:36.751000,0 days 00:00:40.211000,0 days 00:00:48.775000,0 days 00:31:57.632000,0 days 00:32:37.843000,0 days 00:33:26.618000,143.0,167.0,,241.0,False,SOFT,8.0,False,0 days 00:31:20.881000,2024-11-23 06:17:51.247,,False
0 days 00:41:02.162000,SAI,,9.0,3.0,0 days 00:39:12.655000,,,0 days 00:00:34.019000,0 days 00:00:40.612000,,0 days 00:40:21.684000,0 days 00:41:02.241000,173.0,206.0,321.0,289.0,False,SOFT,9.0,False,0 days 00:33:26.618000,2024-11-23 06:19:56.984,,False
0 days 00:42:42.331000,SAI,0 days 00:01:40.169000,10.0,3.0,,0 days 00:42:39.319000,0 days 00:00:26.655000,0 days 00:00:31.473000,0 days 00:00:42.041000,0 days 00:41:28.817000,0 days 00:42:00.290000,0 days 00:42:42.331000,187.0,214.0,,341.0,False,SOFT,10.0,False,0 days 00:41:02.162000,2024-11-23 06:27:32.528,,False
0 days 00:44:55.773000,SAI,0 days 00:02:13.442000,11.0,4.0,0 days 00:43:01.968000,,0 days 00:00:51.175000,0 days 00:00:39.492000,0 days 00:00:42.775000,0 days 00:43:33.506000,0 days 00:44:12.998000,0 days 00:44:55.773000,78.0,168.0,300.0,254.0,False,SOFT,1.0,True,0 days 00:42:42.331000,2024-11-23 06:29:12.697,,False
0 days 00:46:48.142000,SAI,0 days 00:01:52.369000,12.0,4.0,,,0 days 00:00:31.069000,0 days 00:00:35.714000,0 days 00:00:45.586000,0 days 00:45:26.842000,0 days 00:46:02.556000,0 days 00:46:48.142000,147.0,199.0,321.0,304.0,True,SOFT,2.0,True,0 days 00:44:55.773000,2024-11-23 06:31:26.139,,False
0 days 00:48:21.290000,SAI,0 days 00:01:33.148000,13.0,4.0,,,0 days 00:00:26.277000,0 days 00:00:31.085000,0 days 00:00:35.786000,0 days 00:47:14.419000,0 days 00:47:45.504000,0 days 00:48:21.290000,188.0,215.0,324.0,340.0,True,SOFT,3.0,True,0 days 00:46:48.142000,2024-11-23 06:33:18.508,,False
0 days 00:50:32.753000,SAI,0 days 00:02:11.463000,14.0,4.0,,,0 days 00:00:39.687000,0 days 00:00:42.447000,0 days 00:00:49.329000,0 days 00:49:00.977000,0 days 00:49:43.424000,0 days 00:50:32.753000,126.0,152.0,251.0,197.0,False,SOFT,4.0,True,0 days 00:48:21.290000,2024-11-23 06:34:51.656,,False
0 days 00:52:30.225000,SAI,0 days 00:01:57.472000,15.0,4.0,,,0 days 00:00:37.932000,0 days 00:00:36.049000,0 days 00:00:43.491000,0 days 00:51:10.685000,0 days 00:51:46.734000,0 days 00:52:30.225000,157.0,193.0,320.0,265.0,False,SOFT,5.0,True,0 days 00:50:32.753000,2024-11-23 06:37:03.119,,False
