Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:45:49.686000,LEC,,1.0,1.0,,0 days 00:45:42.436000,,0 days 00:00:35.149000,0 days 00:00:52.266000,,0 days 00:44:57.420000,0 days 00:45:49.898000,218.0,190.0,,152.0,False,MEDIUM,1.0,True,0 days 00:43:47.919000,2024-05-04 16:03:39.995,3.0,False
0 days 00:48:21.084000,LEC,,2.0,2.0,0 days 00:46:01.424000,0 days 00:48:14.899000,0 days 00:00:58.739000,0 days 00:00:49.193000,0 days 00:00:43.478000,0 days 00:46:48.438000,0 days 00:47:37.606000,0 days 00:48:21.098000,175.0,143.0,,167.0,False,MEDIUM,2.0,False,0 days 00:45:49.686000,2024-05-04 16:05:41.762,2.0,False
0 days 00:51:02.412000,LEC,,3.0,3.0,0 days 00:48:32.999000,,0 days 00:00:56.498000,0 days 00:00:49.655000,0 days 00:00:55.227000,0 days 00:49:17.592000,0 days 00:50:07.207000,0 days 00:51:02.504000,159.0,155.0,276.0,62.0,False,MEDIUM,3.0,False,0 days 00:48:21.084000,2024-05-04 16:08:13.160,2.0,False
0 days 00:52:33.219000,LEC,0 days 00:01:30.807000,4.0,3.0,,,0 days 00:00:30.426000,0 days 00:00:34.722000,0 days 00:00:25.659000,0 days 00:51:32.838000,0 days 00:52:07.560000,0 days 00:52:33.219000,218.0,188.0,275.0,317.0,True,MEDIUM,4.0,False,0 days 00:51:02.412000,2024-05-04 16:10:54.488,2.0,False
0 days 00:54:04.223000,LEC,0 days 00:01:31.004000,5.0,3.0,,,0 days 00:00:30.395000,0 days 00:00:34.813000,0 days 00:00:25.796000,0 days 00:53:03.614000,0 days 00:53:38.427000,0 days 00:54:04.223000,214.0,185.0,276.0,313.0,False,MEDIUM,5.0,False,0 days 00:52:33.219000,2024-05-04 16:12:25.295,2.0,False
0 days 00:55:35.420000,LEC,0 days 00:01:31.197000,6.0,3.0,,,0 days 00:00:30.563000,0 days 00:00:34.949000,0 days 00:00:25.685000,0 days 00:54:34.786000,0 days 00:55:09.735000,0 days 00:55:35.420000,216.0,185.0,276.0,312.0,False,MEDIUM,6.0,False,0 days 00:54:04.223000,2024-05-04 16:13:56.299,2.0,False
0 days 00:57:06.488000,LEC,0 days 00:01:31.068000,7.0,3.0,,,0 days 00:00:30.543000,0 days 00:00:34.780000,0 days 00:00:25.745000,0 days 00:56:05.963000,0 days 00:56:40.743000,0 days 00:57:06.488000,,187.0,275.0,313.0,False,MEDIUM,7.0,False,0 days 00:55:35.420000,2024-05-04 16:15:27.496,2.0,False
0 days 00:58:37.864000,LEC,0 days 00:01:31.376000,8.0,3.0,,,0 days 00:00:30.626000,0 days 00:00:34.967000,0 days 00:00:25.783000,0 days 00:57:37.114000,0 days 00:58:12.081000,0 days 00:58:37.864000,215.0,185.0,275.0,314.0,False,MEDIUM,8.0,False,0 days 00:57:06.488000,2024-05-04 16:16:58.564,2.0,False
0 days 01:00:09.901000,LEC,0 days 00:01:32.037000,9.0,3.0,,,0 days 00:00:30.751000,0 days 00:00:35.440000,0 days 00:00:25.846000,0 days 00:59:08.615000,0 days 00:59:44.055000,0 days 01:00:09.901000,216.0,183.0,275.0,312.0,False,MEDIUM,9.0,False,0 days 00:58:37.864000,2024-05-04 16:18:29.940,2.0,False
0 days 01:01:41.390000,LEC,0 days 00:01:31.489000,10.0,3.0,,,0 days 00:00:30.725000,0 days 00:00:35.032000,0 days 00:00:25.732000,0 days 01:00:40.626000,0 days 01:01:15.658000,0 days 01:01:41.390000,215.0,185.0,275.0,313.0,False,MEDIUM,10.0,False,0 days 01:00:09.901000,2024-05-04 16:20:01.977,2.0,False
