Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:58:15.398000,BEA,0 days 00:02:00.008000,1.0,1.0,,,,0 days 00:00:46.348000,0 days 00:00:25.835000,,0 days 00:57:49.753000,0 days 00:58:15.380000,165.0,193.0,319.0,318.0,False,MEDIUM,1.0,True,0 days 00:56:15.070000,2024-09-15 11:04:10.845,10.0,False
0 days 01:00:06.136000,BEA,0 days 00:01:50.738000,2.0,1.0,,,0 days 00:00:40.060000,0 days 00:00:45.190000,0 days 00:00:25.488000,0 days 00:58:55.408000,0 days 00:59:40.598000,0 days 01:00:06.086000,189.0,201.0,340.0,320.0,True,MEDIUM,2.0,True,0 days 00:58:15.398000,2024-09-15 11:06:11.173,10.0,False
0 days 01:01:56.813000,BEA,0 days 00:01:50.677000,3.0,1.0,,,0 days 00:00:39.814000,0 days 00:00:45.133000,0 days 00:00:25.730000,0 days 01:00:45.900000,0 days 01:01:31.033000,0 days 01:01:56.763000,187.0,199.0,325.0,320.0,True,MEDIUM,3.0,True,0 days 01:00:06.136000,2024-09-15 11:08:01.911,10.0,False
0 days 01:03:47.095000,BEA,0 days 00:01:50.282000,4.0,1.0,,,0 days 00:00:39.562000,0 days 00:00:44.977000,0 days 00:00:25.743000,0 days 01:02:36.325000,0 days 01:03:21.302000,0 days 01:03:47.045000,192.0,198.0,327.0,323.0,True,MEDIUM,4.0,True,0 days 01:01:56.813000,2024-09-15 11:09:52.588,10.0,False
0 days 01:05:37.605000,BEA,0 days 00:01:50.510000,5.0,1.0,,,0 days 00:00:39.635000,0 days 00:00:45.137000,0 days 00:00:25.738000,0 days 01:04:26.680000,0 days 01:05:11.817000,0 days 01:05:37.555000,193.0,196.0,324.0,321.0,False,MEDIUM,5.0,True,0 days 01:03:47.095000,2024-09-15 11:11:42.870,10.0,False
0 days 01:07:28.596000,BEA,0 days 00:01:50.991000,6.0,1.0,,,0 days 00:00:39.572000,0 days 00:00:45.519000,0 days 00:00:25.900000,0 days 01:06:17.127000,0 days 01:07:02.646000,0 days 01:07:28.546000,194.0,200.0,324.0,318.0,False,MEDIUM,6.0,True,0 days 01:05:37.605000,2024-09-15 11:13:33.380,10.0,False
0 days 01:09:18.680000,BEA,0 days 00:01:50.084000,7.0,1.0,,,0 days 00:00:39.494000,0 days 00:00:44.837000,0 days 00:00:25.753000,0 days 01:08:08.040000,0 days 01:08:52.877000,0 days 01:09:18.630000,187.0,205.0,323.0,318.0,True,MEDIUM,7.0,True,0 days 01:07:28.596000,2024-09-15 11:15:24.371,10.0,False
0 days 01:11:09.874000,BEA,0 days 00:01:51.194000,8.0,1.0,,,0 days 00:00:40.610000,0 days 00:00:45.015000,0 days 00:00:25.569000,0 days 01:09:59.240000,0 days 01:10:44.255000,0 days 01:11:09.824000,189.0,198.0,326.0,320.0,False,MEDIUM,8.0,True,0 days 01:09:18.680000,2024-09-15 11:17:14.455,11.0,False
0 days 01:12:59.751000,BEA,0 days 00:01:49.877000,9.0,1.0,,,0 days 00:00:39.385000,0 days 00:00:44.699000,0 days 00:00:25.793000,0 days 01:11:49.209000,0 days 01:12:33.908000,0 days 01:12:59.701000,202.0,205.0,304.0,320.0,True,MEDIUM,9.0,True,0 days 01:11:09.874000,2024-09-15 11:19:05.649,11.0,False
0 days 01:14:50.868000,BEA,0 days 00:01:51.117000,10.0,1.0,,,0 days 00:00:40.331000,0 days 00:00:45.077000,0 days 00:00:25.709000,0 days 01:13:40.032000,0 days 01:14:25.109000,0 days 01:14:50.818000,192.0,204.0,327.0,322.0,False,MEDIUM,10.0,True,0 days 01:12:59.751000,2024-09-15 11:20:55.526,12.0,False
0 days 01:16:40.987000,BEA,0 days 00:01:50.119000,11.0,1.0,,,0 days 00:00:39.678000,0 days 00:00:44.655000,0 days 00:00:25.786000,0 days 01:15:30.496000,0 days 01:16:15.151000,0 days 01:16:40.937000,194.0,198.0,323.0,320.0,False,MEDIUM,11.0,True,0 days 01:14:50.868000,2024-09-15 11:22:46.643,11.0,False
0 days 01:18:31.042000,BEA,0 days 00:01:50.055000,12.0,1.0,,,0 days 00:00:39.256000,0 days 00:00:44.828000,0 days 00:00:25.971000,0 days 01:17:20.193000,0 days 01:18:05.021000,0 days 01:18:30.992000,196.0,204.0,321.0,319.0,False,MEDIUM,12.0,True,0 days 01:16:40.987000,2024-09-15 11:24:36.762,10.0,False
0 days 01:20:21.235000,BEA,0 days 00:01:50.193000,13.0,1.0,,,0 days 00:00:39.338000,0 days 00:00:44.985000,0 days 00:00:25.870000,0 days 01:19:10.330000,0 days 01:19:55.315000,0 days 01:20:21.185000,191.0,198.0,320.0,318.0,False,MEDIUM,13.0,True,0 days 01:18:31.042000,2024-09-15 11:26:26.817,8.0,False
0 days 01:22:15.700000,BEA,0 days 00:01:54.465000,14.0,1.0,,0 days 01:22:14.514000,0 days 00:00:39.238000,0 days 00:00:45.186000,0 days 00:00:30.041000,0 days 01:21:00.423000,0 days 01:21:45.609000,0 days 01:22:15.650000,198.0,194.0,,318.0,False,MEDIUM,14.0,True,0 days 01:20:21.235000,2024-09-15 11:28:17.010,12.0,False
0 days 01:24:22.655000,BEA,0 days 00:02:06.955000,15.0,2.0,0 days 01:22:35.613000,,0 days 00:00:57.233000,0 days 00:00:44.289000,0 days 00:00:25.433000,0 days 01:23:12.883000,0 days 01:23:57.172000,0 days 01:24:22.605000,189.0,206.0,323.0,321.0,False,HARD,1.0,True,0 days 01:22:15.700000,2024-09-15 11:30:11.475,16.0,False
0 days 01:26:12.693000,BEA,0 days 00:01:50.038000,16.0,2.0,,,0 days 00:00:39.444000,0 days 00:00:45.235000,0 days 00:00:25.359000,0 days 01:25:02.049000,0 days 01:25:47.284000,0 days 01:26:12.643000,187.0,193.0,338.0,324.0,False,HARD,2.0,True,0 days 01:24:22.655000,2024-09-15 11:32:18.430,15.0,False
0 days 01:28:02.264000,BEA,0 days 00:01:49.571000,17.0,2.0,,,0 days 00:00:39.407000,0 days 00:00:44.920000,0 days 00:00:25.244000,0 days 01:26:52.050000,0 days 01:27:36.970000,0 days 01:28:02.214000,190.0,192.0,336.0,327.0,True,HARD,3.0,True,0 days 01:26:12.693000,2024-09-15 11:34:08.468,14.0,False
0 days 01:29:50.978000,BEA,0 days 00:01:48.714000,18.0,2.0,,,0 days 00:00:38.990000,0 days 00:00:43.992000,0 days 00:00:25.732000,0 days 01:28:41.204000,0 days 01:29:25.196000,0 days 01:29:50.928000,196.0,204.0,319.0,319.0,True,HARD,4.0,True,0 days 01:28:02.264000,2024-09-15 11:35:58.039,14.0,False
0 days 01:31:39.435000,BEA,0 days 00:01:48.457000,19.0,2.0,,,0 days 00:00:38.772000,0 days 00:00:44.045000,0 days 00:00:25.640000,0 days 01:30:29.700000,0 days 01:31:13.745000,0 days 01:31:39.385000,199.0,203.0,320.0,319.0,True,HARD,5.0,True,0 days 01:29:50.978000,2024-09-15 11:37:46.753,14.0,False
0 days 01:33:28.204000,BEA,0 days 00:01:48.769000,20.0,2.0,,,0 days 00:00:38.771000,0 days 00:00:44.405000,0 days 00:00:25.593000,0 days 01:32:18.156000,0 days 01:33:02.561000,0 days 01:33:28.154000,191.0,201.0,325.0,318.0,False,HARD,6.0,True,0 days 01:31:39.435000,2024-09-15 11:39:35.210,14.0,False
0 days 01:35:16.691000,BEA,0 days 00:01:48.487000,21.0,2.0,,,0 days 00:00:38.795000,0 days 00:00:44.432000,0 days 00:00:25.260000,0 days 01:34:06.949000,0 days 01:34:51.381000,0 days 01:35:16.641000,192.0,195.0,338.0,324.0,False,HARD,7.0,True,0 days 01:33:28.204000,2024-09-15 11:41:23.979,14.0,False
0 days 01:37:06.596000,BEA,0 days 00:01:49.905000,22.0,2.0,,,0 days 00:00:39.773000,0 days 00:00:44.427000,0 days 00:00:25.705000,0 days 01:35:56.414000,0 days 01:36:40.841000,0 days 01:37:06.546000,193.0,200.0,317.0,316.0,False,HARD,8.0,True,0 days 01:35:16.691000,2024-09-15 11:43:12.466,13.0,False
0 days 01:38:55.083000,BEA,0 days 00:01:48.487000,23.0,2.0,,,0 days 00:00:38.674000,0 days 00:00:44.204000,0 days 00:00:25.609000,0 days 01:37:45.220000,0 days 01:38:29.424000,0 days 01:38:55.033000,197.0,207.0,319.0,318.0,False,HARD,9.0,True,0 days 01:37:06.596000,2024-09-15 11:45:02.371,13.0,False
0 days 01:40:43.297000,BEA,0 days 00:01:48.214000,24.0,2.0,,,0 days 00:00:38.678000,0 days 00:00:43.850000,0 days 00:00:25.686000,0 days 01:39:33.711000,0 days 01:40:17.561000,0 days 01:40:43.247000,194.0,211.0,320.0,319.0,True,HARD,10.0,True,0 days 01:38:55.083000,2024-09-15 11:46:50.858,13.0,False
0 days 01:42:31.410000,BEA,0 days 00:01:48.113000,25.0,2.0,,,0 days 00:00:38.609000,0 days 00:00:43.910000,0 days 00:00:25.594000,0 days 01:41:21.856000,0 days 01:42:05.766000,0 days 01:42:31.360000,198.0,207.0,324.0,318.0,True,HARD,11.0,True,0 days 01:40:43.297000,2024-09-15 11:48:39.072,13.0,False
0 days 01:44:19.715000,BEA,0 days 00:01:48.305000,26.0,2.0,,,0 days 00:00:38.736000,0 days 00:00:44.085000,0 days 00:00:25.484000,0 days 01:43:10.096000,0 days 01:43:54.181000,0 days 01:44:19.665000,186.0,205.0,321.0,318.0,False,HARD,12.0,True,0 days 01:42:31.410000,2024-09-15 11:50:27.185,13.0,False
0 days 01:46:07.719000,BEA,0 days 00:01:48.004000,27.0,2.0,,,0 days 00:00:38.773000,0 days 00:00:43.847000,0 days 00:00:25.384000,0 days 01:44:58.438000,0 days 01:45:42.285000,0 days 01:46:07.669000,192.0,206.0,323.0,320.0,True,HARD,13.0,True,0 days 01:44:19.715000,2024-09-15 11:52:15.490,13.0,False
0 days 01:47:56.031000,BEA,0 days 00:01:48.312000,28.0,2.0,,,0 days 00:00:38.927000,0 days 00:00:44.131000,0 days 00:00:25.254000,0 days 01:46:46.596000,0 days 01:47:30.727000,0 days 01:47:55.981000,189.0,208.0,335.0,323.0,False,HARD,14.0,True,0 days 01:46:07.719000,2024-09-15 11:54:03.494,13.0,False
0 days 01:49:44.734000,BEA,0 days 00:01:48.703000,29.0,2.0,,,0 days 00:00:39.320000,0 days 00:00:44.203000,0 days 00:00:25.180000,0 days 01:48:35.301000,0 days 01:49:19.504000,0 days 01:49:44.684000,184.0,202.0,343.0,324.0,False,HARD,15.0,True,0 days 01:47:56.031000,2024-09-15 11:55:51.806,13.0,False
0 days 01:51:32.780000,BEA,0 days 00:01:48.046000,30.0,2.0,,,0 days 00:00:38.751000,0 days 00:00:43.695000,0 days 00:00:25.600000,0 days 01:50:23.435000,0 days 01:51:07.130000,0 days 01:51:32.730000,193.0,213.0,320.0,319.0,False,HARD,16.0,True,0 days 01:49:44.734000,2024-09-15 11:57:40.509,12.0,False
0 days 01:53:20.332000,BEA,0 days 00:01:47.552000,31.0,2.0,,,0 days 00:00:38.376000,0 days 00:00:43.662000,0 days 00:00:25.514000,0 days 01:52:11.106000,0 days 01:52:54.768000,0 days 01:53:20.282000,196.0,216.0,319.0,320.0,True,HARD,17.0,True,0 days 01:51:32.780000,2024-09-15 11:59:28.555,12.0,False
0 days 01:55:08.479000,BEA,0 days 00:01:48.147000,32.0,2.0,,,0 days 00:00:38.416000,0 days 00:00:44.296000,0 days 00:00:25.435000,0 days 01:53:58.698000,0 days 01:54:42.994000,0 days 01:55:08.429000,195.0,202.0,326.0,320.0,False,HARD,18.0,True,0 days 01:53:20.332000,2024-09-15 12:01:16.107,12.0,False
0 days 01:56:57.057000,BEA,0 days 00:01:48.578000,33.0,2.0,,,0 days 00:00:38.631000,0 days 00:00:44.517000,0 days 00:00:25.430000,0 days 01:55:47.060000,0 days 01:56:31.577000,0 days 01:56:57.007000,198.0,196.0,329.0,321.0,False,HARD,19.0,True,0 days 01:55:08.479000,2024-09-15 12:03:04.254,12.0,False
0 days 01:58:45.399000,BEA,0 days 00:01:48.342000,34.0,2.0,,,0 days 00:00:38.773000,0 days 00:00:44.120000,0 days 00:00:25.449000,0 days 01:57:35.780000,0 days 01:58:19.900000,0 days 01:58:45.349000,197.0,207.0,322.0,322.0,False,HARD,20.0,True,0 days 01:56:57.057000,2024-09-15 12:04:52.832,12.0,False
0 days 02:00:34.054000,BEA,0 days 00:01:48.655000,35.0,2.0,,,0 days 00:00:39.093000,0 days 00:00:44.242000,0 days 00:00:25.320000,0 days 01:59:24.442000,0 days 02:00:08.684000,0 days 02:00:34.004000,189.0,201.0,329.0,325.0,False,HARD,21.0,True,0 days 01:58:45.399000,2024-09-15 12:06:41.174,12.0,False
0 days 02:02:22.873000,BEA,0 days 00:01:48.819000,36.0,2.0,,,0 days 00:00:39.138000,0 days 00:00:44.519000,0 days 00:00:25.162000,0 days 02:01:13.142000,0 days 02:01:57.661000,0 days 02:02:22.823000,182.0,198.0,349.0,327.0,False,HARD,22.0,True,0 days 02:00:34.054000,2024-09-15 12:08:29.829,12.0,False
0 days 02:04:13.434000,BEA,0 days 00:01:50.561000,37.0,2.0,,,0 days 00:00:40.563000,0 days 00:00:44.719000,0 days 00:00:25.279000,0 days 02:03:03.386000,0 days 02:03:48.105000,0 days 02:04:13.384000,187.0,199.0,339.0,325.0,False,HARD,23.0,True,0 days 02:02:22.873000,2024-09-15 12:10:18.648,12.0,False
