Time,Driver,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,LapStartDate,Position,Deleted
0 days 00:58:58.436000,PIA,0 days 00:01:22.638000,1.0,1.0,,,,0 days 00:00:27.537000,0 days 00:00:23.283000,,0 days 00:58:35.196000,0 days 00:58:58.575000,285.0,264.0,299.0,212.0,False,MEDIUM,1.0,True,0 days 00:57:35.434000,2024-08-25 13:03:12.072,4.0,False
0 days 01:00:14.676000,PIA,0 days 00:01:16.240000,2.0,1.0,,,0 days 00:00:26.087000,0 days 00:00:27.427000,0 days 00:00:22.726000,0 days 00:59:24.515000,0 days 00:59:51.942000,0 days 01:00:14.668000,286.0,275.0,315.0,287.0,True,MEDIUM,2.0,True,0 days 00:58:58.436000,2024-08-25 13:04:35.074,4.0,False
0 days 01:01:30.940000,PIA,0 days 00:01:16.264000,3.0,1.0,,,0 days 00:00:25.953000,0 days 00:00:27.591000,0 days 00:00:22.720000,0 days 01:00:40.621000,0 days 01:01:08.212000,0 days 01:01:30.932000,288.0,274.0,318.0,303.0,False,MEDIUM,3.0,True,0 days 01:00:14.676000,2024-08-25 13:05:51.314,4.0,False
0 days 01:02:47.618000,PIA,0 days 00:01:16.678000,4.0,1.0,,,0 days 00:00:26.116000,0 days 00:00:27.902000,0 days 00:00:22.660000,0 days 01:01:57.048000,0 days 01:02:24.950000,0 days 01:02:47.610000,289.0,274.0,318.0,304.0,False,MEDIUM,4.0,True,0 days 01:01:30.940000,2024-08-25 13:07:07.578,4.0,False
0 days 01:04:04.378000,PIA,0 days 00:01:16.760000,5.0,1.0,,,0 days 00:00:26.236000,0 days 00:00:27.871000,0 days 00:00:22.653000,0 days 01:03:13.846000,0 days 01:03:41.717000,0 days 01:04:04.370000,284.0,273.0,318.0,300.0,False,MEDIUM,5.0,True,0 days 01:02:47.618000,2024-08-25 13:08:24.256,4.0,False
0 days 01:05:20.906000,PIA,0 days 00:01:16.528000,6.0,1.0,,,0 days 00:00:25.932000,0 days 00:00:27.885000,0 days 00:00:22.711000,0 days 01:04:30.302000,0 days 01:04:58.187000,0 days 01:05:20.898000,283.0,274.0,317.0,305.0,False,MEDIUM,6.0,True,0 days 01:04:04.378000,2024-08-25 13:09:41.016,4.0,False
0 days 01:06:37.860000,PIA,0 days 00:01:16.954000,7.0,1.0,,,0 days 00:00:25.886000,0 days 00:00:28.081000,0 days 00:00:22.987000,0 days 01:05:46.784000,0 days 01:06:14.865000,0 days 01:06:37.852000,282.0,274.0,302.0,306.0,False,MEDIUM,7.0,True,0 days 01:05:20.906000,2024-08-25 13:10:57.544,4.0,False
0 days 01:07:54.519000,PIA,0 days 00:01:16.659000,8.0,1.0,,,0 days 00:00:25.877000,0 days 00:00:27.944000,0 days 00:00:22.838000,0 days 01:07:03.729000,0 days 01:07:31.673000,0 days 01:07:54.511000,281.0,265.0,302.0,302.0,False,MEDIUM,8.0,True,0 days 01:06:37.860000,2024-08-25 13:12:14.498,4.0,False
0 days 01:09:11.336000,PIA,0 days 00:01:16.817000,9.0,1.0,,,0 days 00:00:25.903000,0 days 00:00:28.098000,0 days 00:00:22.816000,0 days 01:08:20.414000,0 days 01:08:48.512000,0 days 01:09:11.328000,279.0,263.0,303.0,301.0,False,MEDIUM,9.0,True,0 days 01:07:54.519000,2024-08-25 13:13:31.157,4.0,False
0 days 01:10:27.848000,PIA,0 days 00:01:16.512000,10.0,1.0,,,0 days 00:00:25.850000,0 days 00:00:27.774000,0 days 00:00:22.888000,0 days 01:09:37.178000,0 days 01:10:04.952000,0 days 01:10:27.840000,280.0,263.0,303.0,305.0,False,MEDIUM,10.0,True,0 days 01:09:11.336000,2024-08-25 13:14:47.974,4.0,False
0 days 01:11:44.368000,PIA,0 days 00:01:16.520000,11.0,1.0,,,0 days 00:00:25.809000,0 days 00:00:27.817000,0 days 00:00:22.894000,0 days 01:10:53.649000,0 days 01:11:21.466000,0 days 01:11:44.360000,,265.0,302.0,302.0,False,MEDIUM,11.0,True,0 days 01:10:27.848000,2024-08-25 13:16:04.486,4.0,False
0 days 01:13:00.831000,PIA,0 days 00:01:16.463000,12.0,1.0,,,0 days 00:00:25.823000,0 days 00:00:27.926000,0 days 00:00:22.714000,0 days 01:12:10.183000,0 days 01:12:38.109000,0 days 01:13:00.823000,279.0,265.0,303.0,,False,MEDIUM,12.0,True,0 days 01:11:44.368000,2024-08-25 13:17:21.006,4.0,False
0 days 01:14:17.345000,PIA,0 days 00:01:16.514000,13.0,1.0,,,0 days 00:00:25.793000,0 days 00:00:27.938000,0 days 00:00:22.783000,0 days 01:13:26.616000,0 days 01:13:54.554000,0 days 01:14:17.337000,281.0,265.0,303.0,,False,MEDIUM,13.0,True,0 days 01:13:00.831000,2024-08-25 13:18:37.469,4.0,False
0 days 01:15:33.816000,PIA,0 days 00:01:16.471000,14.0,1.0,,,0 days 00:00:25.686000,0 days 00:00:27.951000,0 days 00:00:22.834000,0 days 01:14:43.023000,0 days 01:15:10.974000,0 days 01:15:33.808000,,263.0,303.0,306.0,False,MEDIUM,14.0,True,0 days 01:14:17.345000,2024-08-25 13:19:53.983,4.0,False
0 days 01:16:50.198000,PIA,0 days 00:01:16.382000,15.0,1.0,,,0 days 00:00:25.660000,0 days 00:00:27.821000,0 days 00:00:22.901000,0 days 01:15:59.468000,0 days 01:16:27.289000,0 days 01:16:50.190000,287.0,263.0,302.0,302.0,False,MEDIUM,15.0,True,0 days 01:15:33.816000,2024-08-25 13:21:10.454,4.0,False
0 days 01:18:06.582000,PIA,0 days 00:01:16.384000,16.0,1.0,,,0 days 00:00:25.693000,0 days 00:00:27.785000,0 days 00:00:22.906000,0 days 01:17:15.883000,0 days 01:17:43.668000,0 days 01:18:06.574000,,264.0,302.0,299.0,False,MEDIUM,16.0,True,0 days 01:16:50.198000,2024-08-25 13:22:26.836,4.0,False
0 days 01:19:22.930000,PIA,0 days 00:01:16.348000,17.0,1.0,,,0 days 00:00:25.763000,0 days 00:00:27.838000,0 days 00:00:22.747000,0 days 01:18:32.337000,0 days 01:19:00.175000,0 days 01:19:22.922000,,265.0,302.0,297.0,False,MEDIUM,17.0,True,0 days 01:18:06.582000,2024-08-25 13:23:43.220,4.0,False
0 days 01:20:39.423000,PIA,0 days 00:01:16.493000,18.0,1.0,,,0 days 00:00:25.722000,0 days 00:00:27.817000,0 days 00:00:22.954000,0 days 01:19:48.644000,0 days 01:20:16.461000,0 days 01:20:39.415000,,265.0,302.0,303.0,False,MEDIUM,18.0,True,0 days 01:19:22.930000,2024-08-25 13:24:59.568,4.0,False
0 days 01:21:55.938000,PIA,0 days 00:01:16.515000,19.0,1.0,,,0 days 00:00:25.546000,0 days 00:00:28.063000,0 days 00:00:22.906000,0 days 01:21:04.961000,0 days 01:21:33.024000,0 days 01:21:55.930000,288.0,264.0,302.0,302.0,False,MEDIUM,19.0,True,0 days 01:20:39.423000,2024-08-25 13:26:16.061,4.0,False
0 days 01:23:12.269000,PIA,0 days 00:01:16.331000,20.0,1.0,,,0 days 00:00:25.661000,0 days 00:00:27.859000,0 days 00:00:22.811000,0 days 01:22:21.591000,0 days 01:22:49.450000,0 days 01:23:12.261000,287.0,265.0,304.0,301.0,False,MEDIUM,20.0,True,0 days 01:21:55.938000,2024-08-25 13:27:32.576,4.0,False
0 days 01:24:28.803000,PIA,0 days 00:01:16.534000,21.0,1.0,,,0 days 00:00:25.700000,0 days 00:00:28.026000,0 days 00:00:22.808000,0 days 01:23:37.961000,0 days 01:24:05.987000,0 days 01:24:28.795000,289.0,265.0,303.0,302.0,False,MEDIUM,21.0,True,0 days 01:23:12.269000,2024-08-25 13:28:48.907,4.0,False
0 days 01:25:45.650000,PIA,0 days 00:01:16.847000,22.0,1.0,,,0 days 00:00:25.831000,0 days 00:00:28.111000,0 days 00:00:22.905000,0 days 01:24:54.626000,0 days 01:25:22.737000,0 days 01:25:45.642000,,264.0,304.0,306.0,False,MEDIUM,22.0,True,0 days 01:24:28.803000,2024-08-25 13:30:05.441,4.0,False
0 days 01:27:02.373000,PIA,0 days 00:01:16.723000,23.0,1.0,,,0 days 00:00:25.859000,0 days 00:00:28.122000,0 days 00:00:22.742000,0 days 01:26:11.501000,0 days 01:26:39.623000,0 days 01:27:02.365000,278.0,265.0,303.0,309.0,False,MEDIUM,23.0,True,0 days 01:25:45.650000,2024-08-25 13:31:22.288,4.0,False
0 days 01:28:19.171000,PIA,0 days 00:01:16.798000,24.0,1.0,,,0 days 00:00:25.982000,0 days 00:00:28.045000,0 days 00:00:22.771000,0 days 01:27:28.347000,0 days 01:27:56.392000,0 days 01:28:19.163000,281.0,265.0,303.0,310.0,False,MEDIUM,24.0,True,0 days 01:27:02.373000,2024-08-25 13:32:39.011,4.0,False
0 days 01:29:35.579000,PIA,0 days 00:01:16.408000,25.0,1.0,,,0 days 00:00:25.702000,0 days 00:00:27.910000,0 days 00:00:22.796000,0 days 01:28:44.865000,0 days 01:29:12.775000,0 days 01:29:35.571000,283.0,264.0,302.0,306.0,False,MEDIUM,25.0,True,0 days 01:28:19.171000,2024-08-25 13:33:55.809,3.0,False
0 days 01:30:51.641000,PIA,0 days 00:01:16.062000,26.0,1.0,,,0 days 00:00:25.604000,0 days 00:00:27.670000,0 days 00:00:22.788000,0 days 01:30:01.175000,0 days 01:30:28.845000,0 days 01:30:51.633000,282.0,262.0,301.0,304.0,True,MEDIUM,26.0,True,0 days 01:29:35.579000,2024-08-25 13:35:12.217,3.0,False
0 days 01:32:07.578000,PIA,0 days 00:01:15.937000,27.0,1.0,,,0 days 00:00:25.586000,0 days 00:00:27.711000,0 days 00:00:22.640000,0 days 01:31:17.219000,0 days 01:31:44.930000,0 days 01:32:07.570000,281.0,264.0,302.0,301.0,True,MEDIUM,27.0,True,0 days 01:30:51.641000,2024-08-25 13:36:28.279,3.0,False
0 days 01:33:23.510000,PIA,0 days 00:01:15.932000,28.0,1.0,,,0 days 00:00:25.581000,0 days 00:00:27.716000,0 days 00:00:22.635000,0 days 01:32:33.151000,0 days 01:33:00.867000,0 days 01:33:23.502000,284.0,263.0,299.0,302.0,True,MEDIUM,28.0,True,0 days 01:32:07.578000,2024-08-25 13:37:44.216,2.0,False
0 days 01:34:39.577000,PIA,0 days 00:01:16.067000,29.0,1.0,,,0 days 00:00:25.569000,0 days 00:00:27.775000,0 days 00:00:22.723000,0 days 01:33:49.071000,0 days 01:34:16.846000,0 days 01:34:39.569000,286.0,262.0,301.0,299.0,False,MEDIUM,29.0,True,0 days 01:33:23.510000,2024-08-25 13:39:00.148,1.0,False
0 days 01:35:55.666000,PIA,0 days 00:01:16.089000,30.0,1.0,,,0 days 00:00:25.589000,0 days 00:00:27.781000,0 days 00:00:22.719000,0 days 01:35:05.158000,0 days 01:35:32.939000,0 days 01:35:55.658000,287.0,263.0,301.0,300.0,False,MEDIUM,30.0,True,0 days 01:34:39.577000,2024-08-25 13:40:16.215,1.0,False
0 days 01:37:12.248000,PIA,0 days 00:01:16.582000,31.0,1.0,,,0 days 00:00:25.585000,0 days 00:00:28.169000,0 days 00:00:22.828000,0 days 01:36:21.243000,0 days 01:36:49.412000,0 days 01:37:12.240000,,264.0,300.0,299.0,False,MEDIUM,31.0,True,0 days 01:35:55.666000,2024-08-25 13:41:32.304,1.0,False
0 days 01:38:28.462000,PIA,0 days 00:01:16.214000,32.0,1.0,,,0 days 00:00:25.496000,0 days 00:00:28.046000,0 days 00:00:22.672000,0 days 01:37:37.736000,0 days 01:38:05.782000,0 days 01:38:28.454000,,263.0,301.0,300.0,False,MEDIUM,32.0,True,0 days 01:37:12.248000,2024-08-25 13:42:48.886,1.0,False
0 days 01:39:47.954000,PIA,0 days 00:01:19.492000,33.0,1.0,,0 days 01:39:46.239000,0 days 00:00:25.537000,0 days 00:00:27.687000,0 days 00:00:26.268000,0 days 01:38:53.991000,0 days 01:39:21.678000,0 days 01:39:47.946000,286.0,265.0,,302.0,False,MEDIUM,33.0,True,0 days 01:38:28.462000,2024-08-25 13:44:05.100,2.0,False
0 days 01:41:22.527000,PIA,0 days 00:01:34.573000,34.0,2.0,0 days 01:40:07.318000,,0 days 00:00:44.884000,0 days 00:00:27.150000,0 days 00:00:22.539000,0 days 01:40:32.830000,0 days 01:40:59.980000,0 days 01:41:22.519000,285.0,265.0,301.0,,False,HARD,1.0,True,0 days 01:39:47.954000,2024-08-25 13:45:24.592,5.0,False
0 days 01:42:37.464000,PIA,0 days 00:01:14.937000,35.0,2.0,,,0 days 00:00:25.382000,0 days 00:00:27.143000,0 days 00:00:22.412000,0 days 01:41:47.901000,0 days 01:42:15.044000,0 days 01:42:37.456000,286.0,265.0,301.0,296.0,True,HARD,2.0,True,0 days 01:41:22.527000,2024-08-25 13:46:59.165,5.0,False
0 days 01:43:51.701000,PIA,0 days 00:01:14.237000,36.0,2.0,,,0 days 00:00:25.108000,0 days 00:00:26.855000,0 days 00:00:22.274000,0 days 01:43:02.564000,0 days 01:43:29.419000,0 days 01:43:51.693000,287.0,265.0,303.0,298.0,True,HARD,3.0,True,0 days 01:42:37.464000,2024-08-25 13:48:14.102,5.0,False
0 days 01:45:06.009000,PIA,0 days 00:01:14.308000,37.0,2.0,,,0 days 00:00:25.127000,0 days 00:00:26.922000,0 days 00:00:22.259000,0 days 01:44:16.820000,0 days 01:44:43.742000,0 days 01:45:06.001000,289.0,267.0,303.0,301.0,False,HARD,4.0,True,0 days 01:43:51.701000,2024-08-25 13:49:28.339,5.0,False
0 days 01:46:20.500000,PIA,0 days 00:01:14.491000,38.0,2.0,,,0 days 00:00:25.037000,0 days 00:00:27.165000,0 days 00:00:22.289000,0 days 01:45:31.038000,0 days 01:45:58.203000,0 days 01:46:20.492000,288.0,268.0,305.0,298.0,False,HARD,5.0,True,0 days 01:45:06.009000,2024-08-25 13:50:42.647,5.0,False
0 days 01:47:34.930000,PIA,0 days 00:01:14.430000,39.0,2.0,,,0 days 00:00:25.040000,0 days 00:00:27.174000,0 days 00:00:22.216000,0 days 01:46:45.532000,0 days 01:47:12.706000,0 days 01:47:34.922000,289.0,278.0,324.0,305.0,False,HARD,6.0,True,0 days 01:46:20.500000,2024-08-25 13:51:57.138,5.0,False
0 days 01:48:49.543000,PIA,0 days 00:01:14.613000,40.0,2.0,,,0 days 00:00:25.061000,0 days 00:00:27.323000,0 days 00:00:22.229000,0 days 01:47:59.983000,0 days 01:48:27.306000,0 days 01:48:49.535000,282.0,266.0,302.0,326.0,False,HARD,7.0,True,0 days 01:47:34.930000,2024-08-25 13:53:11.568,4.0,False
0 days 01:50:04.079000,PIA,0 days 00:01:14.536000,41.0,2.0,,,0 days 00:00:24.993000,0 days 00:00:27.230000,0 days 00:00:22.313000,0 days 01:49:14.528000,0 days 01:49:41.758000,0 days 01:50:04.071000,284.0,262.0,303.0,303.0,False,HARD,8.0,True,0 days 01:48:49.543000,2024-08-25 13:54:26.181,4.0,False
0 days 01:51:18.519000,PIA,0 days 00:01:14.440000,42.0,2.0,,,0 days 00:00:25.046000,0 days 00:00:27.144000,0 days 00:00:22.250000,0 days 01:50:29.117000,0 days 01:50:56.261000,0 days 01:51:18.511000,289.0,266.0,321.0,297.0,False,HARD,9.0,True,0 days 01:50:04.079000,2024-08-25 13:55:40.717,4.0,False
