Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,Session
0 days 01:14:58.278000,20.9,63.0,1000.8,True,30.7,169,1.7,9,Q
0 days 01:15:58.291000,20.9,63.0,1000.8,True,30.2,111,2.0,9,Q
0 days 01:16:58.299000,20.9,63.0,1000.7,False,30.1,94,1.5,9,Q
0 days 01:17:58.281000,20.8,63.0,1000.8,False,30.0,191,2.2,9,Q
0 days 00:00:06.617000,16.3,78.0,996.4,True,21.1,179,0.6,9,R
0 days 00:01:06.635000,16.3,78.0,996.5,True,21.2,182,1.0,9,R
0 days 00:02:06.625000,16.3,76.0,996.4,True,21.0,161,1.3,9,R
0 days 00:03:06.626000,16.3,77.0,996.4,True,20.8,98,0.9,9,R
0 days 00:04:06.621000,16.3,77.0,996.3,True,20.7,58,1.4,9,R
0 days 00:05:06.641000,16.3,74.0,996.4,True,20.7,179,1.8,9,R
0 days 00:06:06.633000,16.3,76.0,996.3,True,20.7,220,1.5,9,R
0 days 00:07:06.638000,16.3,75.0,996.3,True,20.6,96,1.1,9,R
0 days 00:08:06.658000,16.2,74.0,996.4,True,20.4,115,1.4,9,R
0 days 00:09:06.675000,16.2,75.0,996.2,True,20.0,146,0.7,9,R
0 days 00:10:06.679000,16.0,76.0,996.2,True,19.9,104,1.3,9,R
0 days 00:11:06.688000,16.0,78.0,996.3,True,19.9,343,0.9,9,R
0 days 00:12:06.706000,15.9,78.0,996.2,True,19.9,142,0.8,9,R
0 days 00:13:06.706000,16.0,78.0,996.2,True,20.0,4,1.7,9,R
0 days 00:14:06.696000,16.0,79.0,996.3,True,20.1,115,0.5,9,R
0 days 00:15:06.701000,15.9,77.0,996.3,True,20.3,143,1.4,9,R
0 days 00:16:06.694000,16.0,80.0,996.3,True,20.5,313,1.3,9,R
0 days 00:17:06.709000,16.1,78.0,996.2,True,23.0,119,0.7,9,R
0 days 00:18:06.712000,16.5,78.0,996.3,True,23.8,209,1.1,9,R
0 days 00:19:06.707000,16.5,78.0,996.3,False,24.5,1,1.2,9,R
0 days 00:20:06.712000,16.8,76.0,996.3,False,24.8,148,1.2,9,R
0 days 00:21:06.712000,17.0,79.0,996.3,False,25.3,132,0.7,9,R
0 days 00:22:06.709000,17.3,78.0,996.4,False,25.7,0,0.5,9,R
0 days 00:23:06.708000,17.4,74.0,996.3,False,25.8,137,0.6,9,R
0 days 00:24:06.715000,17.5,72.0,996.3,False,25.8,185,1.1,9,R
0 days 00:25:06.723000,17.5,74.0,996.2,False,25.9,79,1.4,9,R
0 days 00:26:06.713000,17.5,72.0,996.3,False,26.1,348,1.5,9,R
0 days 00:27:06.713000,17.6,73.0,996.3,False,26.3,25,1.5,9,R
0 days 00:28:06.713000,17.7,72.0,996.2,False,26.3,34,1.9,9,R
0 days 00:29:06.714000,17.9,73.0,996.2,False,26.3,98,1.2,9,R
0 days 00:30:06.718000,17.9,72.0,996.2,False,26.5,0,1.0,9,R
0 days 00:31:06.725000,17.9,70.0,996.2,False,26.7,104,0.8,9,R
0 days 00:32:06.723000,18.0,71.0,996.2,False,26.7,94,1.1,9,R
0 days 00:33:06.751000,18.0,72.0,996.2,False,26.6,84,1.6,9,R
0 days 00:34:06.715000,18.1,71.0,996.3,False,26.7,358,0.9,9,R
0 days 00:35:06.713000,18.2,72.0,996.3,False,27.0,284,0.7,9,R
0 days 00:36:06.722000,18.2,71.0,996.2,False,27.0,169,0.9,9,R
0 days 00:37:06.724000,18.2,72.0,996.2,False,26.9,187,0.6,9,R
0 days 00:38:06.724000,18.3,71.0,996.3,False,27.3,212,1.2,9,R
0 days 00:39:06.734000,18.3,71.0,996.2,False,27.3,358,1.2,9,R
0 days 00:40:06.766000,18.4,71.0,996.2,False,27.2,34,0.8,9,R
0 days 00:41:06.764000,18.4,71.0,996.2,False,26.1,35,1.1,9,R
0 days 00:42:06.765000,18.5,70.0,996.3,False,25.2,47,1.0,9,R
0 days 00:43:06.779000,18.3,71.0,996.3,False,24.5,337,1.1,9,R
0 days 00:44:06.764000,18.2,71.0,996.3,False,24.4,0,0.7,9,R
0 days 00:45:06.769000,18.2,71.0,996.2,False,24.3,42,0.7,9,R
0 days 00:46:06.777000,18.2,72.0,996.3,False,23.8,101,0.0,9,R
0 days 00:47:06.767000,18.1,72.0,996.2,False,23.7,94,0.6,9,R
0 days 00:48:06.787000,18.0,71.0,996.3,True,23.4,147,0.8,9,R
0 days 00:49:06.798000,18.0,70.0,996.2,True,22.8,195,1.8,9,R
0 days 00:50:06.794000,18.0,74.0,996.2,True,22.8,69,0.9,9,R
0 days 00:51:06.810000,18.0,72.0,996.2,False,22.8,134,1.1,9,R
0 days 00:52:06.794000,17.9,72.0,996.3,True,22.5,54,0.7,9,R
0 days 00:53:06.792000,17.7,73.0,996.2,True,22.4,93,0.5,9,R
0 days 00:54:06.798000,17.7,73.0,996.3,True,22.3,276,0.8,9,R
0 days 00:55:06.799000,17.6,74.0,996.2,True,22.0,166,1.1,9,R
0 days 00:56:06.817000,17.5,75.0,996.2,True,21.7,278,0.5,9,R
0 days 00:57:06.822000,17.4,76.0,996.1,True,21.5,148,0.7,9,R
0 days 00:58:06.823000,17.4,76.0,996.2,True,21.5,12,0.8,9,R
0 days 00:59:06.824000,17.3,77.0,996.2,True,21.5,144,1.0,9,R
0 days 01:00:06.821000,17.2,76.0,996.2,True,21.3,39,0.8,9,R
0 days 01:01:06.845000,17.1,76.0,996.1,False,21.2,185,0.4,9,R
0 days 01:02:06.849000,17.0,75.0,996.2,False,21.3,200,1.5,9,R
0 days 01:03:06.853000,17.0,76.0,996.1,False,21.3,0,0.8,9,R
0 days 01:04:06.868000,17.1,76.0,996.2,False,21.2,0,0.7,9,R
0 days 01:05:06.870000,17.1,76.0,996.1,False,21.2,207,1.5,9,R
0 days 01:06:06.861000,17.1,76.0,996.1,False,21.2,119,1.2,9,R
0 days 01:07:06.863000,17.2,76.0,996.0,False,21.3,51,0.8,9,R
0 days 01:08:06.871000,17.2,77.0,996.1,False,22.3,16,0.6,9,R
0 days 01:09:06.873000,17.3,75.0,996.1,False,22.9,43,1.2,9,R
0 days 01:10:06.857000,17.5,77.0,996.1,False,23.9,342,0.5,9,R
0 days 01:11:06.863000,17.7,77.0,996.1,False,24.9,187,0.8,9,R
0 days 01:12:06.872000,17.9,75.0,996.1,False,25.7,237,0.5,9,R
0 days 01:13:06.864000,18.2,76.0,996.1,False,25.9,52,0.6,9,R
0 days 01:14:06.868000,18.4,74.0,996.2,False,26.1,4,0.8,9,R
0 days 01:15:06.878000,18.5,77.0,996.2,False,26.3,201,0.7,9,R
0 days 01:16:06.885000,18.5,75.0,996.1,False,26.9,338,1.2,9,R
0 days 01:17:06.907000,18.7,73.0,996.1,False,27.0,274,0.9,9,R
0 days 01:18:06.918000,18.7,73.0,996.1,False,26.7,222,0.7,9,R
0 days 01:19:06.918000,18.9,74.0,996.2,False,26.4,0,1.8,9,R
0 days 01:20:06.927000,18.9,74.0,996.1,False,26.4,169,0.8,9,R
0 days 01:21:06.930000,18.8,76.0,996.1,False,27.0,170,0.5,9,R
0 days 01:22:06.960000,18.9,74.0,996.1,False,27.0,235,0.9,9,R
0 days 01:23:06.965000,18.9,74.0,996.2,False,27.0,170,1.6,9,R
0 days 01:24:06.974000,19.0,72.0,996.1,False,26.9,172,1.1,9,R
0 days 01:25:06.964000,19.0,72.0,996.1,False,27.1,327,1.6,9,R
0 days 01:26:06.961000,18.9,72.0,996.1,False,27.0,225,1.1,9,R
0 days 01:27:06.970000,18.9,70.0,996.1,False,27.0,190,1.0,9,R
0 days 01:28:06.978000,19.0,69.0,996.0,False,26.8,237,2.0,9,R
0 days 01:29:06.965000,18.8,71.0,996.1,False,26.9,97,1.3,9,R
0 days 01:30:06.991000,18.7,73.0,996.1,False,26.9,190,0.4,9,R
0 days 01:31:07.020000,18.7,71.0,996.1,False,26.9,184,0.6,9,R
0 days 01:32:07.001000,18.7,69.0,996.1,False,26.9,326,1.6,9,R
0 days 01:33:07.011000,18.8,70.0,996.1,False,26.1,223,1.4,9,R
0 days 01:34:07.009000,18.8,71.0,996.1,False,26.0,223,2.1,9,R
0 days 01:35:07.013000,18.8,72.0,996.2,False,25.8,277,1.5,9,R
0 days 01:36:07.015000,18.8,71.0,996.1,False,25.7,198,1.9,9,R
0 days 01:37:07.012000,18.8,72.0,996.2,False,26.1,207,1.9,9,R
0 days 01:38:07.001000,18.9,72.0,996.3,False,26.9,232,1.1,9,R
0 days 01:39:07.010000,19.0,72.0,996.2,False,26.9,204,1.3,9,R
0 days 01:40:07.022000,19.1,70.0,996.2,False,26.8,201,2.4,9,R
0 days 01:41:07.012000,19.1,70.0,996.2,False,26.7,224,2.8,9,R
0 days 01:42:07.022000,19.0,70.0,996.1,False,27.7,193,2.5,9,R
0 days 01:43:07.013000,18.9,70.0,996.2,False,27.8,192,1.7,9,R
0 days 01:44:07.018000,18.7,68.0,996.1,False,28.0,214,3.1,9,R
0 days 01:45:07.018000,18.6,68.0,996.2,False,28.0,175,2.6,9,R
0 days 01:46:07.023000,18.6,68.0,996.1,False,28.2,160,2.2,9,R
0 days 01:47:07.005000,18.5,69.0,996.1,False,28.5,120,1.8,9,R
0 days 01:48:07.043000,18.5,69.0,996.1,False,27.8,241,1.1,9,R
0 days 01:49:07.035000,18.4,69.0,996.0,False,27.0,168,2.1,9,R
0 days 01:50:07.010000,18.3,68.0,996.1,False,26.5,222,1.3,9,R
0 days 01:51:07.003000,18.2,69.0,996.0,False,26.3,196,1.6,9,R
0 days 01:52:07.023000,18.0,69.0,996.0,False,26.3,223,2.4,9,R
