Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
LEC,2.0,MEDIUM,4.0,4.0,,0 days 00:19:03.244000,20,Q
LEC,2.0,MEDIUM,5.0,5.0,,,20,Q
LEC,2.0,MEDIUM,6.0,6.0,0 days 00:23:38.760000,,20,Q
LEC,3.0,SOFT,1.0,7.0,,0 days 00:26:11.474000,20,Q
LEC,3.0,SOFT,2.0,8.0,,,20,Q
LEC,3.0,SOFT,3.0,9.0,0 days 00:30:54.127000,,20,Q
LEC,4.0,SOFT,1.0,10.0,,0 days 00:38:39.254000,20,Q
LEC,4.0,SOFT,2.0,11.0,,,20,Q
LEC,4.0,SOFT,3.0,12.0,0 days 00:43:00.054000,,20,Q
LEC,5.0,SOFT,1.0,13.0,,0 days 00:47:43.889000,20,Q
LEC,5.0,SOFT,2.0,14.0,,,20,Q
LEC,5.0,SOFT,3.0,15.0,0 days 00:52:06.675000,,20,Q
LEC,6.0,SOFT,1.0,16.0,,0 days 01:06:52.219000,20,Q
LEC,6.0,SOFT,2.0,17.0,,,20,Q
LEC,6.0,SOFT,3.0,18.0,0 days 01:11:31.524000,,20,Q
LEC,7.0,SOFT,1.0,19.0,,0 days 01:14:33.666000,20,Q
LEC,7.0,SOFT,2.0,20.0,,,20,Q
LEC,7.0,SOFT,3.0,21.0,0 days 01:19:15.053000,,20,Q
RUS,1.0,MEDIUM,2.0,1.0,,0 days 00:15:13.358000,20,Q
RUS,1.0,MEDIUM,3.0,2.0,,,20,Q
RUS,1.0,MEDIUM,4.0,3.0,0 days 00:19:36.231000,,20,Q
RUS,2.0,MEDIUM,1.0,4.0,,0 days 00:21:46.445000,20,Q
RUS,2.0,MEDIUM,2.0,5.0,,,20,Q
RUS,2.0,MEDIUM,3.0,6.0,0 days 00:26:21.963000,,20,Q
RUS,3.0,SOFT,1.0,7.0,,0 days 00:27:33.222000,20,Q
RUS,3.0,SOFT,2.0,8.0,0 days 00:30:56.950000,,20,Q
RUS,4.0,SOFT,1.0,9.0,,0 days 00:42:34.788000,20,Q
RUS,4.0,SOFT,2.0,10.0,,,20,Q
RUS,4.0,SOFT,3.0,11.0,0 days 00:47:11.949000,,20,Q
RUS,5.0,SOFT,1.0,12.0,,0 days 00:50:29.396000,20,Q
RUS,5.0,SOFT,2.0,13.0,0 days 00:54:02.048000,,20,Q
RUS,6.0,SOFT,1.0,14.0,,0 days 01:07:30.739000,20,Q
RUS,6.0,SOFT,2.0,15.0,,,20,Q
RUS,6.0,SOFT,3.0,16.0,0 days 01:11:58.601000,,20,Q
RUS,7.0,SOFT,1.0,17.0,,0 days 01:15:35.095000,20,Q
RUS,7.0,SOFT,2.0,18.0,,,20,Q
RUS,7.0,SOFT,3.0,19.0,0 days 01:20:15.542000,,20,Q
HAM,1.0,MEDIUM,1.0,1.0,,0 days 00:15:19.738000,20,Q
HAM,1.0,MEDIUM,2.0,2.0,,,20,Q
HAM,1.0,MEDIUM,3.0,3.0,0 days 00:19:50.146000,,20,Q
HAM,2.0,MEDIUM,5.0,4.0,,0 days 00:21:51.517000,20,Q
HAM,2.0,MEDIUM,6.0,5.0,,,20,Q
HAM,2.0,MEDIUM,7.0,6.0,0 days 00:26:24.112000,,20,Q
HAM,3.0,SOFT,1.0,7.0,,0 days 00:27:50.613000,20,Q
HAM,3.0,SOFT,2.0,8.0,0 days 00:31:06.724000,,20,Q
HAM,4.0,SOFT,1.0,9.0,,0 days 00:42:45.663000,20,Q
HAM,4.0,SOFT,2.0,10.0,,,20,Q
HAM,4.0,SOFT,3.0,11.0,0 days 00:47:16.264000,,20,Q
HAM,5.0,SOFT,1.0,12.0,,0 days 00:50:37.254000,20,Q
HAM,5.0,SOFT,2.0,13.0,0 days 00:54:08.353000,,20,Q
HAM,6.0,SOFT,1.0,14.0,,0 days 01:07:37.426000,20,Q
HAM,6.0,SOFT,2.0,15.0,,,20,Q
HAM,6.0,SOFT,3.0,16.0,0 days 01:12:05.030000,,20,Q
HAM,7.0,SOFT,1.0,17.0,,0 days 01:15:45.197000,20,Q
HAM,7.0,SOFT,2.0,18.0,,,20,Q
HAM,7.0,SOFT,3.0,19.0,0 days 01:20:18.094000,,20,Q
MAG,1.0,SOFT,1.0,1.0,,0 days 00:18:48.898000,20,Q
MAG,1.0,SOFT,2.0,2.0,,,20,Q
MAG,1.0,SOFT,3.0,3.0,0 days 00:23:27.880000,,20,Q
MAG,2.0,SOFT,1.0,4.0,,0 days 00:26:15.375000,20,Q
MAG,2.0,SOFT,2.0,5.0,,,20,Q
MAG,2.0,SOFT,3.0,6.0,0 days 00:31:08.265000,,20,Q
MAG,3.0,SOFT,1.0,7.0,,0 days 00:41:03.281000,20,Q
MAG,3.0,SOFT,2.0,8.0,,,20,Q
MAG,3.0,SOFT,3.0,9.0,0 days 00:45:27.328000,,20,Q
MAG,4.0,SOFT,1.0,10.0,,0 days 00:49:12.055000,20,Q
MAG,4.0,SOFT,2.0,11.0,,,20,Q
MAG,4.0,SOFT,3.0,12.0,0 days 00:54:11.416000,,20,Q
MAG,5.0,SOFT,1.0,13.0,,0 days 01:05:48.376000,20,Q
MAG,5.0,SOFT,2.0,14.0,,,20,Q
MAG,5.0,SOFT,3.0,15.0,0 days 01:10:30.749000,,20,Q
MAG,6.0,SOFT,1.0,16.0,,0 days 01:13:54.432000,20,Q
MAG,6.0,SOFT,2.0,17.0,,,20,Q
MAG,6.0,SOFT,3.0,18.0,0 days 01:18:24.299000,,20,Q
GAS,1.0,SOFT,1.0,1.0,,0 days 00:13:22.398000,20,Q
GAS,1.0,SOFT,2.0,2.0,,,20,Q
GAS,1.0,SOFT,3.0,3.0,0 days 00:18:15.316000,,20,Q
GAS,2.0,SOFT,1.0,4.0,,0 days 00:20:14.259000,20,Q
GAS,2.0,SOFT,2.0,5.0,,,20,Q
GAS,2.0,SOFT,3.0,6.0,0 days 00:24:54.711000,,20,Q
GAS,3.0,SOFT,1.0,7.0,0 days 00:29:51.101000,0 days 00:28:05.593000,20,Q
GAS,4.0,SOFT,1.0,8.0,,0 days 00:41:22.614000,20,Q
GAS,4.0,SOFT,2.0,9.0,,,20,Q
GAS,4.0,SOFT,3.0,10.0,0 days 00:46:10.199000,,20,Q
GAS,5.0,SOFT,1.0,11.0,,0 days 00:49:42.466000,20,Q
GAS,5.0,SOFT,2.0,12.0,0 days 00:53:08.273000,,20,Q
GAS,6.0,SOFT,1.0,13.0,,0 days 01:06:42.345000,20,Q
GAS,6.0,SOFT,2.0,14.0,,,20,Q
GAS,6.0,SOFT,3.0,15.0,0 days 01:11:26.469000,,20,Q
GAS,7.0,SOFT,1.0,16.0,,0 days 01:14:23.912000,20,Q
GAS,7.0,SOFT,2.0,17.0,,,20,Q
GAS,7.0,SOFT,3.0,18.0,0 days 01:19:00.803000,,20,Q
ALB,1.0,SOFT,1.0,1.0,,0 days 00:16:20.468000,20,Q
ALB,1.0,SOFT,2.0,2.0,,,20,Q
ALB,1.0,SOFT,3.0,3.0,0 days 00:20:51.600000,,20,Q
ALB,2.0,SOFT,1.0,4.0,,0 days 00:24:03.221000,20,Q
ALB,2.0,SOFT,2.0,5.0,,,20,Q
ALB,2.0,SOFT,3.0,6.0,0 days 00:28:41.663000,,20,Q
ALB,3.0,SOFT,1.0,7.0,,0 days 00:37:45.628000,20,Q
ALB,3.0,SOFT,2.0,8.0,,,20,Q
ALB,3.0,SOFT,3.0,9.0,0 days 00:42:10.798000,,20,Q
ALB,4.0,SOFT,1.0,10.0,,0 days 00:46:09.266000,20,Q
ALB,4.0,SOFT,2.0,11.0,,,20,Q
ALB,4.0,SOFT,3.0,12.0,0 days 00:50:35.967000,,20,Q
ALB,5.0,SOFT,1.0,13.0,,0 days 01:06:33.886000,20,Q
ALB,5.0,SOFT,2.0,14.0,,,20,Q
ALB,5.0,SOFT,3.0,15.0,0 days 01:11:01.647000,,20,Q
ALB,6.0,SOFT,1.0,16.0,,0 days 01:14:01.393000,20,Q
ALB,6.0,SOFT,2.0,17.0,,,20,Q
ALB,6.0,SOFT,3.0,18.0,0 days 01:18:49.183000,,20,Q
HUL,1.0,SOFT,1.0,1.0,,0 days 00:19:25.860000,20,Q
HUL,1.0,SOFT,2.0,2.0,,,20,Q
HUL,1.0,SOFT,3.0,3.0,0 days 00:24:06.378000,,20,Q
HUL,2.0,SOFT,1.0,4.0,,0 days 00:26:51.461000,20,Q
HUL,2.0,SOFT,2.0,5.0,,,20,Q
HUL,2.0,SOFT,3.0,6.0,0 days 00:31:36.613000,,20,Q
HUL,3.0,SOFT,1.0,7.0,,0 days 00:41:06.304000,20,Q
HUL,3.0,SOFT,2.0,8.0,,,20,Q
HUL,3.0,SOFT,3.0,9.0,0 days 00:45:41.364000,,20,Q
HUL,4.0,SOFT,1.0,10.0,,0 days 00:49:14.314000,20,Q
HUL,4.0,SOFT,2.0,11.0,,,20,Q
HUL,4.0,SOFT,3.0,12.0,0 days 00:54:16.348000,,20,Q
HUL,5.0,SOFT,1.0,13.0,,0 days 01:05:52.365000,20,Q
HUL,5.0,SOFT,2.0,14.0,,,20,Q
HUL,5.0,SOFT,3.0,15.0,0 days 01:10:32.452000,,20,Q
HUL,6.0,SOFT,1.0,16.0,,0 days 01:13:57.069000,20,Q
HUL,6.0,SOFT,2.0,17.0,,,20,Q
HUL,6.0,SOFT,3.0,18.0,0 days 01:18:40.728000,,20,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:19:16.909000,20,Q
TSU,1.0,SOFT,2.0,2.0,,,20,Q
TSU,1.0,SOFT,3.0,3.0,0 days 00:24:04.992000,,20,Q
TSU,2.0,SOFT,1.0,4.0,,0 days 00:26:13.803000,20,Q
TSU,2.0,SOFT,2.0,5.0,,,20,Q
TSU,2.0,SOFT,3.0,6.0,0 days 00:31:02.404000,,20,Q
TSU,3.0,SOFT,1.0,7.0,,0 days 00:41:16.665000,20,Q
TSU,3.0,SOFT,2.0,8.0,,,20,Q
TSU,3.0,SOFT,3.0,9.0,0 days 00:46:03.243000,,20,Q
TSU,4.0,SOFT,1.0,10.0,,0 days 00:49:20.553000,20,Q
TSU,4.0,SOFT,2.0,11.0,0 days 01:03:32.328000,,20,Q
LAW,1.0,SOFT,1.0,1.0,,0 days 00:19:50.963000,20,Q
LAW,1.0,SOFT,2.0,2.0,,,20,Q
LAW,1.0,SOFT,3.0,3.0,0 days 00:24:22.402000,,20,Q
LAW,2.0,SOFT,1.0,4.0,,0 days 00:26:40.763000,20,Q
LAW,2.0,SOFT,2.0,5.0,,,20,Q
LAW,2.0,SOFT,3.0,6.0,0 days 00:31:17.103000,,20,Q
LAW,3.0,SOFT,1.0,7.0,,0 days 00:42:06.165000,20,Q
LAW,3.0,SOFT,2.0,8.0,,,20,Q
LAW,3.0,SOFT,3.0,9.0,0 days 00:46:44.385000,,20,Q
LAW,4.0,SOFT,1.0,10.0,,0 days 00:49:50.054000,20,Q
LAW,4.0,SOFT,2.0,11.0,0 days 00:53:28.668000,,20,Q
ALO,1.0,SOFT,1.0,1.0,,0 days 00:13:38.418000,20,Q
ALO,1.0,SOFT,2.0,2.0,,,20,Q
ALO,1.0,SOFT,3.0,3.0,0 days 00:18:19.500000,,20,Q
ALO,2.0,SOFT,1.0,4.0,,0 days 00:18:46.720000,20,Q
ALO,2.0,SOFT,2.0,5.0,,,20,Q
ALO,2.0,SOFT,3.0,6.0,0 days 00:23:25.507000,,20,Q
ALO,3.0,SOFT,1.0,7.0,,0 days 00:27:20.479000,20,Q
ALO,3.0,SOFT,2.0,8.0,0 days 00:30:52.602000,,20,Q
ALO,4.0,SOFT,1.0,9.0,,0 days 00:41:56.864000,20,Q
ALO,4.0,SOFT,2.0,10.0,,,20,Q
ALO,4.0,SOFT,3.0,11.0,0 days 00:46:31.505000,,20,Q
ALO,5.0,SOFT,1.0,12.0,,0 days 00:50:06.955000,20,Q
ALO,5.0,SOFT,2.0,13.0,0 days 00:53:39.790000,,20,Q
STR,1.0,SOFT,1.0,1.0,,0 days 00:13:14.498000,20,Q
STR,1.0,SOFT,2.0,2.0,,,20,Q
STR,1.0,SOFT,3.0,3.0,0 days 00:17:57.408000,,20,Q
STR,2.0,SOFT,1.0,4.0,,0 days 00:18:20.160000,20,Q
STR,2.0,SOFT,2.0,5.0,,,20,Q
STR,2.0,SOFT,3.0,6.0,0 days 00:22:56.658000,,20,Q
STR,3.0,SOFT,1.0,7.0,,0 days 00:27:06.111000,20,Q
STR,3.0,SOFT,2.0,8.0,,,20,Q
STR,3.0,SOFT,3.0,9.0,0 days 00:32:02.423000,,20,Q
STR,4.0,SOFT,1.0,10.0,,0 days 00:41:34.653000,20,Q
STR,4.0,SOFT,2.0,11.0,,,20,Q
STR,4.0,SOFT,3.0,12.0,0 days 00:46:18.005000,,20,Q
STR,5.0,SOFT,1.0,13.0,,0 days 00:50:11.748000,20,Q
STR,5.0,SOFT,2.0,14.0,0 days 00:53:50.015000,,20,Q
BOT,1.0,SOFT,1.0,1.0,,0 days 00:13:02.808000,20,Q
BOT,1.0,SOFT,2.0,2.0,,,20,Q
BOT,1.0,SOFT,3.0,3.0,0 days 00:17:23.089000,,20,Q
BOT,2.0,SOFT,1.0,4.0,,0 days 00:19:40.786000,20,Q
BOT,2.0,SOFT,2.0,5.0,,,20,Q
BOT,2.0,SOFT,3.0,6.0,0 days 00:24:15.115000,,20,Q
BOT,3.0,SOFT,1.0,7.0,,0 days 00:27:02.124000,20,Q
BOT,3.0,SOFT,2.0,8.0,,,20,Q
BOT,3.0,SOFT,3.0,9.0,0 days 00:31:40.462000,,20,Q
BOT,4.0,SOFT,1.0,10.0,,0 days 00:41:10.290000,20,Q
BOT,4.0,SOFT,2.0,11.0,,,20,Q
BOT,4.0,SOFT,3.0,12.0,0 days 00:45:49.784000,,20,Q
BOT,5.0,SOFT,1.0,13.0,,0 days 00:49:26.953000,20,Q
BOT,5.0,SOFT,2.0,14.0,0 days 00:52:38.925000,,20,Q
COL,1.0,SOFT,1.0,1.0,,0 days 00:16:13.045000,20,Q
COL,1.0,SOFT,2.0,2.0,,,20,Q
COL,1.0,SOFT,3.0,3.0,0 days 00:20:43.010000,,20,Q
COL,2.0,SOFT,1.0,4.0,,0 days 00:23:54.302000,20,Q
COL,2.0,SOFT,2.0,5.0,,,20,Q
COL,2.0,SOFT,3.0,6.0,0 days 00:28:22.447000,,20,Q
PIA,1.0,MEDIUM,1.0,1.0,,0 days 00:15:43.816000,20,Q
PIA,1.0,MEDIUM,2.0,2.0,,,20,Q
PIA,1.0,MEDIUM,3.0,3.0,0 days 00:20:11.680000,,20,Q
PIA,2.0,SOFT,1.0,4.0,,0 days 00:22:53.309000,20,Q
PIA,2.0,SOFT,2.0,5.0,,,20,Q
PIA,2.0,SOFT,3.0,6.0,,,20,Q
PIA,2.0,SOFT,4.0,7.0,,,20,Q
PIA,2.0,SOFT,5.0,8.0,0 days 00:30:27.803000,,20,Q
PER,1.0,SOFT,1.0,1.0,,0 days 00:14:21.099000,20,Q
PER,1.0,SOFT,2.0,2.0,,,20,Q
PER,1.0,SOFT,3.0,3.0,,,20,Q
PER,1.0,SOFT,4.0,4.0,,,20,Q
PER,1.0,SOFT,5.0,5.0,,,20,Q
PER,1.0,SOFT,6.0,6.0,0 days 00:23:26.501000,,20,Q
PER,2.0,SOFT,1.0,7.0,,0 days 00:26:05.841000,20,Q
PER,2.0,SOFT,2.0,8.0,,,20,Q
PER,2.0,SOFT,3.0,9.0,0 days 00:30:33.823000,,20,Q
OCO,1.0,SOFT,1.0,1.0,,0 days 00:13:11.120000,20,Q
OCO,1.0,SOFT,2.0,2.0,,,20,Q
OCO,1.0,SOFT,3.0,3.0,0 days 00:17:52.958000,,20,Q
OCO,2.0,SOFT,1.0,4.0,,0 days 00:20:17.362000,20,Q
OCO,2.0,SOFT,2.0,5.0,,,20,Q
OCO,2.0,SOFT,3.0,6.0,0 days 00:25:07.611000,,20,Q
OCO,3.0,SOFT,1.0,7.0,,0 days 00:27:39.412000,20,Q
OCO,3.0,SOFT,2.0,8.0,,,20,Q
OCO,3.0,SOFT,3.0,9.0,0 days 00:32:25.505000,,20,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:13:06.059000,20,Q
ZHO,1.0,SOFT,2.0,2.0,,,20,Q
ZHO,1.0,SOFT,3.0,3.0,0 days 00:17:28.920000,,20,Q
ZHO,2.0,SOFT,1.0,4.0,,0 days 00:20:00.949000,20,Q
ZHO,2.0,SOFT,2.0,5.0,,,20,Q
ZHO,2.0,SOFT,3.0,6.0,0 days 00:24:28.777000,,20,Q
ZHO,3.0,SOFT,1.0,7.0,,0 days 00:26:24.224000,20,Q
ZHO,3.0,SOFT,2.0,8.0,,,20,Q
ZHO,3.0,SOFT,3.0,9.0,0 days 00:31:12.362000,,20,Q
SAI,1.0,MEDIUM,1.0,1.0,,,20,R
SAI,1.0,MEDIUM,2.0,2.0,,,20,R
SAI,1.0,MEDIUM,3.0,3.0,,,20,R
SAI,1.0,MEDIUM,4.0,4.0,,,20,R
SAI,1.0,MEDIUM,5.0,5.0,,,20,R
SAI,1.0,MEDIUM,6.0,6.0,,,20,R
SAI,1.0,MEDIUM,7.0,7.0,,,20,R
SAI,1.0,MEDIUM,8.0,8.0,,,20,R
SAI,1.0,MEDIUM,9.0,9.0,,,20,R
SAI,1.0,MEDIUM,10.0,10.0,,,20,R
SAI,1.0,MEDIUM,11.0,11.0,,,20,R
SAI,1.0,MEDIUM,12.0,12.0,,,20,R
SAI,1.0,MEDIUM,13.0,13.0,,,20,R
SAI,1.0,MEDIUM,14.0,14.0,,,20,R
SAI,1.0,MEDIUM,15.0,15.0,,,20,R
SAI,1.0,MEDIUM,16.0,16.0,,,20,R
SAI,1.0,MEDIUM,17.0,17.0,,,20,R
SAI,1.0,MEDIUM,18.0,18.0,,,20,R
SAI,1.0,MEDIUM,19.0,19.0,,,20,R
SAI,1.0,MEDIUM,20.0,20.0,,,20,R
SAI,1.0,MEDIUM,21.0,21.0,,,20,R
SAI,1.0,MEDIUM,22.0,22.0,,,20,R
SAI,1.0,MEDIUM,23.0,23.0,,,20,R
SAI,1.0,MEDIUM,24.0,24.0,,,20,R
SAI,1.0,MEDIUM,25.0,25.0,,,20,R
SAI,1.0,MEDIUM,26.0,26.0,,,20,R
SAI,1.0,MEDIUM,27.0,27.0,,,20,R
SAI,1.0,MEDIUM,28.0,28.0,,,20,R
SAI,1.0,MEDIUM,29.0,29.0,,,20,R
SAI,1.0,MEDIUM,30.0,30.0,,,20,R
SAI,1.0,MEDIUM,31.0,31.0,,,20,R
SAI,1.0,MEDIUM,32.0,32.0,0 days 01:44:10.852000,,20,R
SAI,2.0,HARD,1.0,33.0,,0 days 01:44:33.101000,20,R
SAI,2.0,HARD,2.0,34.0,,,20,R
SAI,2.0,HARD,3.0,35.0,,,20,R
SAI,2.0,HARD,4.0,36.0,,,20,R
SAI,2.0,HARD,5.0,37.0,,,20,R
SAI,2.0,HARD,6.0,38.0,,,20,R
SAI,2.0,HARD,7.0,39.0,,,20,R
SAI,2.0,HARD,8.0,40.0,,,20,R
SAI,2.0,HARD,9.0,41.0,,,20,R
SAI,2.0,HARD,10.0,42.0,,,20,R
SAI,2.0,HARD,11.0,43.0,,,20,R
SAI,2.0,HARD,12.0,44.0,,,20,R
SAI,2.0,HARD,13.0,45.0,,,20,R
SAI,2.0,HARD,14.0,46.0,,,20,R
SAI,2.0,HARD,15.0,47.0,,,20,R
SAI,2.0,HARD,16.0,48.0,,,20,R
SAI,2.0,HARD,17.0,49.0,,,20,R
SAI,2.0,HARD,18.0,50.0,,,20,R
SAI,2.0,HARD,19.0,51.0,,,20,R
SAI,2.0,HARD,20.0,52.0,,,20,R
SAI,2.0,HARD,21.0,53.0,,,20,R
SAI,2.0,HARD,22.0,54.0,,,20,R
SAI,2.0,HARD,23.0,55.0,,,20,R
SAI,2.0,HARD,24.0,56.0,,,20,R
SAI,2.0,HARD,25.0,57.0,,,20,R
SAI,2.0,HARD,26.0,58.0,,,20,R
SAI,2.0,HARD,27.0,59.0,,,20,R
SAI,2.0,HARD,28.0,60.0,,,20,R
SAI,2.0,HARD,29.0,61.0,,,20,R
SAI,2.0,HARD,30.0,62.0,,,20,R
SAI,2.0,HARD,31.0,63.0,,,20,R
SAI,2.0,HARD,32.0,64.0,,,20,R
SAI,2.0,HARD,33.0,65.0,,,20,R
SAI,2.0,HARD,34.0,66.0,,,20,R
SAI,2.0,HARD,35.0,67.0,,,20,R
SAI,2.0,HARD,36.0,68.0,,,20,R
SAI,2.0,HARD,37.0,69.0,,,20,R
SAI,2.0,HARD,38.0,70.0,,,20,R
SAI,2.0,HARD,39.0,71.0,,,20,R
NOR,1.0,MEDIUM,1.0,1.0,,,20,R
NOR,1.0,MEDIUM,2.0,2.0,,,20,R
NOR,1.0,MEDIUM,3.0,3.0,,,20,R
NOR,1.0,MEDIUM,4.0,4.0,,,20,R
NOR,1.0,MEDIUM,5.0,5.0,,,20,R
NOR,1.0,MEDIUM,6.0,6.0,,,20,R
NOR,1.0,MEDIUM,7.0,7.0,,,20,R
NOR,1.0,MEDIUM,8.0,8.0,,,20,R
NOR,1.0,MEDIUM,9.0,9.0,,,20,R
NOR,1.0,MEDIUM,10.0,10.0,,,20,R
NOR,1.0,MEDIUM,11.0,11.0,,,20,R
NOR,1.0,MEDIUM,12.0,12.0,,,20,R
NOR,1.0,MEDIUM,13.0,13.0,,,20,R
NOR,1.0,MEDIUM,14.0,14.0,,,20,R
NOR,1.0,MEDIUM,15.0,15.0,,,20,R
NOR,1.0,MEDIUM,16.0,16.0,,,20,R
NOR,1.0,MEDIUM,17.0,17.0,,,20,R
NOR,1.0,MEDIUM,18.0,18.0,,,20,R
NOR,1.0,MEDIUM,19.0,19.0,,,20,R
NOR,1.0,MEDIUM,20.0,20.0,,,20,R
NOR,1.0,MEDIUM,21.0,21.0,,,20,R
NOR,1.0,MEDIUM,22.0,22.0,,,20,R
NOR,1.0,MEDIUM,23.0,23.0,,,20,R
NOR,1.0,MEDIUM,24.0,24.0,,,20,R
NOR,1.0,MEDIUM,25.0,25.0,,,20,R
NOR,1.0,MEDIUM,26.0,26.0,,,20,R
NOR,1.0,MEDIUM,27.0,27.0,,,20,R
NOR,1.0,MEDIUM,28.0,28.0,,,20,R
NOR,1.0,MEDIUM,29.0,29.0,,,20,R
NOR,1.0,MEDIUM,30.0,30.0,0 days 01:41:42.372000,,20,R
NOR,2.0,HARD,1.0,31.0,,0 days 01:42:04.460000,20,R
NOR,2.0,HARD,2.0,32.0,,,20,R
NOR,2.0,HARD,3.0,33.0,,,20,R
NOR,2.0,HARD,4.0,34.0,,,20,R
NOR,2.0,HARD,5.0,35.0,,,20,R
NOR,2.0,HARD,6.0,36.0,,,20,R
NOR,2.0,HARD,7.0,37.0,,,20,R
NOR,2.0,HARD,8.0,38.0,,,20,R
NOR,2.0,HARD,9.0,39.0,,,20,R
NOR,2.0,HARD,10.0,40.0,,,20,R
NOR,2.0,HARD,11.0,41.0,,,20,R
NOR,2.0,HARD,12.0,42.0,,,20,R
NOR,2.0,HARD,13.0,43.0,,,20,R
NOR,2.0,HARD,14.0,44.0,,,20,R
NOR,2.0,HARD,15.0,45.0,,,20,R
NOR,2.0,HARD,16.0,46.0,,,20,R
NOR,2.0,HARD,17.0,47.0,,,20,R
NOR,2.0,HARD,18.0,48.0,,,20,R
NOR,2.0,HARD,19.0,49.0,,,20,R
NOR,2.0,HARD,20.0,50.0,,,20,R
NOR,2.0,HARD,21.0,51.0,,,20,R
