Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
RUS,3.0,SOFT,7.0,7.0,,,1,Q
RUS,3.0,SOFT,8.0,8.0,0 days 00:47:14.818000,,1,Q
RUS,4.0,SOFT,1.0,9.0,,0 days 00:51:02.181000,1,Q
RUS,4.0,SOFT,2.0,10.0,,,1,Q
RUS,4.0,SOFT,3.0,11.0,0 days 00:56:23.333000,,1,Q
RUS,5.0,SOFT,1.0,12.0,,0 days 01:01:57.461000,1,Q
RUS,5.0,SOFT,2.0,13.0,,,1,Q
RUS,5.0,SOFT,3.0,14.0,0 days 01:07:16.211000,,1,Q
RUS,6.0,SOFT,1.0,15.0,,0 days 01:10:22.992000,1,Q
RUS,6.0,SOFT,2.0,16.0,,,1,Q
RUS,6.0,SOFT,3.0,17.0,0 days 01:15:53.668000,,1,Q
SAI,1.0,MEDIUM,1.0,1.0,,0 days 00:13:35.553000,1,Q
SAI,1.0,MEDIUM,2.0,2.0,,,1,Q
SAI,1.0,MEDIUM,3.0,3.0,0 days 00:18:54.679000,,1,Q
SAI,2.0,SOFT,1.0,4.0,,0 days 00:21:23.836000,1,Q
SAI,2.0,SOFT,2.0,5.0,,,1,Q
SAI,2.0,SOFT,3.0,6.0,0 days 00:26:53.466000,,1,Q
SAI,3.0,SOFT,4.0,7.0,,0 days 00:41:06.894000,1,Q
SAI,3.0,SOFT,5.0,8.0,,,1,Q
SAI,3.0,SOFT,6.0,9.0,0 days 00:46:32.933000,,1,Q
SAI,4.0,SOFT,1.0,10.0,,0 days 00:49:38.083000,1,Q
SAI,4.0,SOFT,2.0,11.0,,,1,Q
SAI,4.0,SOFT,3.0,12.0,0 days 00:54:54.854000,,1,Q
SAI,5.0,SOFT,1.0,13.0,,0 days 01:02:33.313000,1,Q
SAI,5.0,SOFT,2.0,14.0,,,1,Q
SAI,5.0,SOFT,3.0,15.0,0 days 01:07:51.412000,,1,Q
SAI,6.0,SOFT,1.0,16.0,,0 days 01:11:00.478000,1,Q
SAI,6.0,SOFT,2.0,17.0,,,1,Q
SAI,6.0,SOFT,3.0,18.0,0 days 01:16:25.835000,,1,Q
PER,1.0,SOFT,1.0,1.0,,0 days 00:21:03.353000,1,Q
PER,1.0,SOFT,2.0,2.0,,,1,Q
PER,1.0,SOFT,3.0,3.0,0 days 00:26:22.548000,,1,Q
PER,2.0,SOFT,4.0,4.0,,0 days 00:29:32.274000,1,Q
PER,2.0,SOFT,5.0,5.0,,,1,Q
PER,2.0,SOFT,6.0,6.0,0 days 00:34:43.003000,,1,Q
PER,3.0,SOFT,1.0,7.0,,0 days 00:41:52.081000,1,Q
PER,3.0,SOFT,2.0,8.0,,,1,Q
PER,3.0,SOFT,3.0,9.0,0 days 00:47:08.433000,,1,Q
PER,4.0,SOFT,1.0,10.0,,0 days 00:50:33.540000,1,Q
PER,4.0,SOFT,2.0,11.0,0 days 00:54:42.589000,,1,Q
PER,5.0,SOFT,3.0,12.0,,0 days 01:02:24.220000,1,Q
PER,5.0,SOFT,4.0,13.0,,,1,Q
PER,5.0,SOFT,5.0,14.0,0 days 01:07:27.775000,,1,Q
PER,6.0,SOFT,1.0,15.0,,0 days 01:11:12.697000,1,Q
PER,6.0,SOFT,2.0,16.0,,,1,Q
PER,6.0,SOFT,3.0,17.0,0 days 01:16:31.161000,,1,Q
ALO,1.0,SOFT,1.0,1.0,,0 days 00:20:01.788000,1,Q
ALO,1.0,SOFT,2.0,2.0,,,1,Q
ALO,1.0,SOFT,3.0,3.0,0 days 00:25:46.161000,,1,Q
ALO,2.0,SOFT,4.0,4.0,,0 days 00:28:47.532000,1,Q
ALO,2.0,SOFT,5.0,5.0,0 days 00:32:52.991000,,1,Q
ALO,3.0,SOFT,1.0,6.0,,0 days 00:40:48.201000,1,Q
ALO,3.0,SOFT,2.0,7.0,,,1,Q
ALO,3.0,SOFT,3.0,8.0,0 days 00:46:29.908000,,1,Q
ALO,4.0,SOFT,1.0,9.0,,0 days 00:49:33.072000,1,Q
ALO,4.0,SOFT,2.0,10.0,,,1,Q
ALO,4.0,SOFT,3.0,11.0,0 days 00:55:21.903000,,1,Q
ALO,5.0,SOFT,1.0,12.0,,0 days 01:07:01.795000,1,Q
ALO,5.0,SOFT,2.0,13.0,,,1,Q
ALO,5.0,SOFT,3.0,14.0,0 days 01:12:21.004000,,1,Q
NOR,1.0,SOFT,1.0,1.0,,0 days 00:19:56.860000,1,Q
NOR,1.0,SOFT,2.0,2.0,,,1,Q
NOR,1.0,SOFT,3.0,3.0,0 days 00:25:19.957000,,1,Q
NOR,2.0,SOFT,1.0,4.0,0 days 00:31:18.635000,0 days 00:29:20.063000,1,Q
NOR,3.0,SOFT,2.0,5.0,,0 days 00:40:21.179000,1,Q
NOR,3.0,SOFT,3.0,6.0,,,1,Q
NOR,3.0,SOFT,4.0,7.0,0 days 00:45:44.438000,,1,Q
NOR,4.0,SOFT,1.0,8.0,,0 days 00:50:51.174000,1,Q
NOR,4.0,SOFT,2.0,9.0,0 days 00:54:43.342000,,1,Q
NOR,5.0,SOFT,3.0,10.0,,0 days 01:01:40.158000,1,Q
NOR,5.0,SOFT,4.0,11.0,,,1,Q
NOR,5.0,SOFT,5.0,12.0,0 days 01:06:41.061000,,1,Q
NOR,6.0,SOFT,1.0,13.0,,0 days 01:09:25.292000,1,Q
NOR,6.0,SOFT,2.0,14.0,,,1,Q
NOR,6.0,SOFT,3.0,15.0,0 days 01:14:44.879000,,1,Q
PIA,1.0,SOFT,1.0,1.0,,0 days 00:19:27.664000,1,Q
PIA,1.0,SOFT,2.0,2.0,,,1,Q
PIA,1.0,SOFT,3.0,3.0,0 days 00:25:04.192000,,1,Q
PIA,2.0,SOFT,1.0,4.0,,0 days 00:27:20.608000,1,Q
PIA,2.0,SOFT,2.0,5.0,,,1,Q
PIA,2.0,SOFT,3.0,6.0,0 days 00:32:44.522000,,1,Q
PIA,3.0,SOFT,4.0,7.0,,0 days 00:40:12.589000,1,Q
PIA,3.0,SOFT,5.0,8.0,,,1,Q
PIA,3.0,SOFT,6.0,9.0,0 days 00:45:36.111000,,1,Q
PIA,4.0,SOFT,1.0,10.0,,0 days 00:48:57.098000,1,Q
PIA,4.0,SOFT,2.0,11.0,,,1,Q
PIA,4.0,SOFT,3.0,12.0,0 days 00:54:25.235000,,1,Q
PIA,5.0,SOFT,4.0,13.0,,0 days 01:01:44.015000,1,Q
PIA,5.0,SOFT,5.0,14.0,,,1,Q
PIA,5.0,SOFT,6.0,15.0,0 days 01:06:51.446000,,1,Q
PIA,6.0,SOFT,1.0,16.0,,0 days 01:09:20.550000,1,Q
PIA,6.0,SOFT,2.0,17.0,,,1,Q
PIA,6.0,SOFT,3.0,18.0,0 days 01:14:32.473000,,1,Q
HAM,1.0,SOFT,1.0,1.0,,0 days 00:20:32.001000,1,Q
HAM,1.0,SOFT,2.0,2.0,,,1,Q
HAM,1.0,SOFT,3.0,3.0,0 days 00:26:07.505000,,1,Q
HAM,2.0,SOFT,1.0,4.0,,0 days 00:28:24.371000,1,Q
HAM,2.0,SOFT,2.0,5.0,,,1,Q
HAM,2.0,SOFT,3.0,6.0,0 days 00:33:57.155000,,1,Q
HAM,3.0,SOFT,4.0,7.0,,0 days 00:42:15.093000,1,Q
HAM,3.0,SOFT,5.0,8.0,,,1,Q
HAM,3.0,SOFT,6.0,9.0,0 days 00:47:20.828000,,1,Q
HAM,4.0,SOFT,1.0,10.0,,0 days 00:51:07.143000,1,Q
HAM,4.0,SOFT,2.0,11.0,,,1,Q
HAM,4.0,SOFT,3.0,12.0,0 days 00:56:24.763000,,1,Q
HAM,5.0,SOFT,4.0,13.0,,0 days 01:02:13.449000,1,Q
HAM,5.0,SOFT,5.0,14.0,,,1,Q
HAM,5.0,SOFT,6.0,15.0,0 days 01:07:21.617000,,1,Q
HAM,6.0,SOFT,1.0,16.0,,0 days 01:10:30.862000,1,Q
HAM,6.0,SOFT,2.0,17.0,,,1,Q
HAM,6.0,SOFT,3.0,18.0,0 days 01:15:58.456000,,1,Q
HUL,1.0,SOFT,1.0,1.0,,0 days 00:18:50.296000,1,Q
HUL,1.0,SOFT,2.0,2.0,,,1,Q
HUL,1.0,SOFT,3.0,3.0,0 days 00:24:19.982000,,1,Q
HUL,2.0,SOFT,1.0,4.0,,0 days 00:27:22.202000,1,Q
HUL,2.0,SOFT,2.0,5.0,,,1,Q
HUL,2.0,SOFT,3.0,6.0,0 days 00:32:46.124000,,1,Q
HUL,3.0,SOFT,4.0,7.0,,0 days 00:40:08.632000,1,Q
HUL,3.0,SOFT,5.0,8.0,,,1,Q
HUL,3.0,SOFT,6.0,9.0,0 days 00:45:21.470000,,1,Q
HUL,4.0,SOFT,1.0,10.0,,0 days 00:48:52.181000,1,Q
HUL,4.0,SOFT,2.0,11.0,,,1,Q
HUL,4.0,SOFT,3.0,12.0,0 days 00:54:02.306000,,1,Q
HUL,5.0,SOFT,4.0,13.0,,0 days 01:01:29.416000,1,Q
HUL,5.0,SOFT,5.0,14.0,,,1,Q
HUL,5.0,SOFT,6.0,15.0,0 days 01:06:32.220000,,1,Q
HUL,6.0,SOFT,4.0,16.0,,0 days 01:09:30.873000,1,Q
HUL,6.0,SOFT,5.0,17.0,,,1,Q
HUL,6.0,SOFT,6.0,18.0,0 days 01:14:49.594000,,1,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:18:55.119000,1,Q
TSU,1.0,SOFT,2.0,2.0,,,1,Q
TSU,1.0,SOFT,3.0,3.0,0 days 00:24:35.794000,,1,Q
TSU,2.0,SOFT,1.0,4.0,,0 days 00:27:39.507000,1,Q
TSU,2.0,SOFT,2.0,5.0,,,1,Q
TSU,2.0,SOFT,3.0,6.0,0 days 00:33:26.367000,,1,Q
TSU,3.0,SOFT,4.0,7.0,,0 days 00:40:42.952000,1,Q
TSU,3.0,SOFT,5.0,8.0,,,1,Q
TSU,3.0,SOFT,6.0,9.0,0 days 00:46:05.306000,,1,Q
TSU,4.0,SOFT,1.0,10.0,,0 days 00:49:22.658000,1,Q
TSU,4.0,SOFT,2.0,11.0,,,1,Q
TSU,4.0,SOFT,3.0,12.0,0 days 00:55:06.829000,,1,Q
STR,1.0,SOFT,1.0,1.0,,0 days 00:19:40.594000,1,Q
STR,1.0,SOFT,2.0,2.0,,,1,Q
STR,1.0,SOFT,3.0,3.0,0 days 00:25:06.495000,,1,Q
STR,2.0,SOFT,1.0,4.0,,0 days 00:28:01.155000,1,Q
STR,2.0,SOFT,2.0,5.0,,,1,Q
STR,2.0,SOFT,3.0,6.0,0 days 00:33:46.834000,,1,Q
STR,3.0,SOFT,4.0,7.0,,0 days 00:40:32.754000,1,Q
STR,3.0,SOFT,5.0,8.0,,,1,Q
STR,3.0,SOFT,6.0,9.0,0 days 00:45:49.968000,,1,Q
STR,4.0,SOFT,1.0,10.0,,0 days 00:49:09.909000,1,Q
STR,4.0,SOFT,2.0,11.0,,,1,Q
STR,4.0,SOFT,3.0,12.0,0 days 00:54:50.561000,,1,Q
ALB,1.0,SOFT,1.0,1.0,,0 days 00:18:47.261000,1,Q
ALB,1.0,SOFT,2.0,2.0,,,1,Q
ALB,1.0,SOFT,3.0,3.0,0 days 00:24:07.349000,,1,Q
ALB,2.0,SOFT,1.0,4.0,,0 days 00:27:29.735000,1,Q
ALB,2.0,SOFT,2.0,5.0,,,1,Q
ALB,2.0,SOFT,3.0,6.0,0 days 00:33:15.706000,,1,Q
ALB,3.0,SOFT,4.0,7.0,,0 days 00:40:53.790000,1,Q
ALB,3.0,SOFT,5.0,8.0,,,1,Q
ALB,3.0,SOFT,6.0,9.0,0 days 00:46:24.835000,,1,Q
ALB,4.0,SOFT,1.0,10.0,,0 days 00:48:59.610000,1,Q
ALB,4.0,SOFT,2.0,11.0,,,1,Q
ALB,4.0,SOFT,3.0,12.0,0 days 00:54:37.737000,,1,Q
RIC,1.0,SOFT,1.0,1.0,,0 days 00:18:48.152000,1,Q
RIC,1.0,SOFT,2.0,2.0,,,1,Q
RIC,1.0,SOFT,3.0,3.0,0 days 00:24:10.933000,,1,Q
RIC,2.0,SOFT,1.0,4.0,,0 days 00:27:43.614000,1,Q
RIC,2.0,SOFT,2.0,5.0,,,1,Q
RIC,2.0,SOFT,3.0,6.0,0 days 00:33:32.998000,,1,Q
RIC,3.0,SOFT,4.0,7.0,,0 days 00:40:39.094000,1,Q
RIC,3.0,SOFT,5.0,8.0,,,1,Q
RIC,3.0,SOFT,6.0,9.0,0 days 00:45:59.902000,,1,Q
RIC,4.0,SOFT,1.0,10.0,,0 days 00:49:16.265000,1,Q
RIC,4.0,SOFT,2.0,11.0,,,1,Q
RIC,4.0,SOFT,3.0,12.0,0 days 00:54:48.625000,,1,Q
MAG,1.0,SOFT,1.0,1.0,,0 days 00:19:04.819000,1,Q
MAG,1.0,SOFT,2.0,2.0,,,1,Q
MAG,1.0,SOFT,3.0,3.0,0 days 00:24:41.694000,,1,Q
MAG,2.0,SOFT,1.0,4.0,,0 days 00:27:27.162000,1,Q
MAG,2.0,SOFT,2.0,5.0,,,1,Q
MAG,2.0,SOFT,3.0,6.0,0 days 00:33:10.863000,,1,Q
MAG,3.0,SOFT,4.0,7.0,,0 days 00:40:10.491000,1,Q
MAG,3.0,SOFT,5.0,8.0,,,1,Q
MAG,3.0,SOFT,6.0,9.0,0 days 00:45:24.369000,,1,Q
MAG,4.0,SOFT,1.0,10.0,,0 days 00:48:53.956000,1,Q
MAG,4.0,SOFT,2.0,11.0,,,1,Q
MAG,4.0,SOFT,3.0,12.0,0 days 00:54:08.009000,,1,Q
BOT,1.0,SOFT,1.0,1.0,,0 days 00:19:16.916000,1,Q
BOT,1.0,SOFT,2.0,2.0,,,1,Q
BOT,1.0,SOFT,3.0,3.0,0 days 00:24:54.158000,,1,Q
BOT,2.0,SOFT,1.0,4.0,,0 days 00:27:23.715000,1,Q
BOT,2.0,SOFT,2.0,5.0,,,1,Q
BOT,2.0,SOFT,3.0,6.0,0 days 00:33:04.116000,,1,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:18:59.081000,1,Q
ZHO,1.0,SOFT,2.0,2.0,,,1,Q
ZHO,1.0,SOFT,3.0,3.0,0 days 00:24:40.642000,,1,Q
ZHO,2.0,SOFT,1.0,4.0,,0 days 00:27:18.325000,1,Q
ZHO,2.0,SOFT,2.0,5.0,,,1,Q
ZHO,2.0,SOFT,3.0,6.0,0 days 00:32:37.219000,,1,Q
SAR,1.0,SOFT,1.0,1.0,,0 days 00:18:51.509000,1,Q
SAR,1.0,SOFT,2.0,2.0,,,1,Q
SAR,1.0,SOFT,3.0,3.0,0 days 00:24:29.656000,,1,Q
SAR,2.0,SOFT,1.0,4.0,,0 days 00:27:33.841000,1,Q
SAR,2.0,SOFT,2.0,5.0,,,1,Q
SAR,2.0,SOFT,3.0,6.0,0 days 00:33:18.541000,,1,Q
OCO,1.0,MEDIUM,1.0,1.0,,0 days 00:13:46.438000,1,Q
OCO,1.0,MEDIUM,2.0,2.0,,,1,Q
OCO,1.0,MEDIUM,3.0,3.0,0 days 00:19:15.071000,,1,Q
OCO,2.0,SOFT,1.0,4.0,,0 days 00:21:14.322000,1,Q
OCO,2.0,SOFT,2.0,5.0,,,1,Q
OCO,2.0,SOFT,3.0,6.0,0 days 00:26:45.537000,,1,Q
OCO,3.0,SOFT,1.0,7.0,,0 days 00:28:56.287000,1,Q
OCO,3.0,SOFT,2.0,8.0,,,1,Q
OCO,3.0,SOFT,3.0,9.0,0 days 00:34:47.765000,,1,Q
GAS,1.0,MEDIUM,1.0,1.0,,0 days 00:13:48.410000,1,Q
GAS,1.0,MEDIUM,2.0,2.0,,,1,Q
GAS,1.0,MEDIUM,3.0,3.0,0 days 00:19:17.026000,,1,Q
GAS,2.0,SOFT,1.0,4.0,,0 days 00:21:42.661000,1,Q
GAS,2.0,SOFT,2.0,5.0,,,1,Q
GAS,2.0,SOFT,3.0,6.0,0 days 00:27:04.334000,,1,Q
GAS,3.0,SOFT,1.0,7.0,,0 days 00:29:33.231000,1,Q
GAS,3.0,SOFT,2.0,8.0,,,1,Q
GAS,3.0,SOFT,3.0,9.0,0 days 00:34:54.476000,,1,Q
VER,1.0,SOFT,4.0,1.0,,,1,R
VER,1.0,SOFT,5.0,2.0,,,1,R
VER,1.0,SOFT,6.0,3.0,,,1,R
VER,1.0,SOFT,7.0,4.0,,,1,R
VER,1.0,SOFT,8.0,5.0,,,1,R
VER,1.0,SOFT,9.0,6.0,,,1,R
VER,1.0,SOFT,10.0,7.0,,,1,R
VER,1.0,SOFT,11.0,8.0,,,1,R
VER,1.0,SOFT,12.0,9.0,,,1,R
VER,1.0,SOFT,13.0,10.0,,,1,R
VER,1.0,SOFT,14.0,11.0,,,1,R
VER,1.0,SOFT,15.0,12.0,,,1,R
VER,1.0,SOFT,16.0,13.0,,,1,R
VER,1.0,SOFT,17.0,14.0,,,1,R
VER,1.0,SOFT,18.0,15.0,,,1,R
VER,1.0,SOFT,19.0,16.0,,,1,R
VER,1.0,SOFT,20.0,17.0,0 days 01:27:30.291000,,1,R
VER,2.0,HARD,1.0,18.0,,0 days 01:27:55.379000,1,R
VER,2.0,HARD,2.0,19.0,,,1,R
VER,2.0,HARD,3.0,20.0,,,1,R
VER,2.0,HARD,4.0,21.0,,,1,R
VER,2.0,HARD,5.0,22.0,,,1,R
VER,2.0,HARD,6.0,23.0,,,1,R
VER,2.0,HARD,7.0,24.0,,,1,R
VER,2.0,HARD,8.0,25.0,,,1,R
VER,2.0,HARD,9.0,26.0,,,1,R
VER,2.0,HARD,10.0,27.0,,,1,R
VER,2.0,HARD,11.0,28.0,,,1,R
VER,2.0,HARD,12.0,29.0,,,1,R
VER,2.0,HARD,13.0,30.0,,,1,R
VER,2.0,HARD,14.0,31.0,,,1,R
VER,2.0,HARD,15.0,32.0,,,1,R
VER,2.0,HARD,16.0,33.0,,,1,R
VER,2.0,HARD,17.0,34.0,,,1,R
VER,2.0,HARD,18.0,35.0,,,1,R
VER,2.0,HARD,19.0,36.0,,,1,R
VER,2.0,HARD,20.0,37.0,0 days 01:59:47.796000,,1,R
VER,3.0,SOFT,1.0,38.0,,0 days 02:00:12.014000,1,R
VER,3.0,SOFT,2.0,39.0,,,1,R
VER,3.0,SOFT,3.0,40.0,,,1,R
VER,3.0,SOFT,4.0,41.0,,,1,R
VER,3.0,SOFT,5.0,42.0,,,1,R
VER,3.0,SOFT,6.0,43.0,,,1,R
VER,3.0,SOFT,7.0,44.0,,,1,R
VER,3.0,SOFT,8.0,45.0,,,1,R
VER,3.0,SOFT,9.0,46.0,,,1,R
VER,3.0,SOFT,10.0,47.0,,,1,R
VER,3.0,SOFT,11.0,48.0,,,1,R
VER,3.0,SOFT,12.0,49.0,,,1,R
VER,3.0,SOFT,13.0,50.0,,,1,R
VER,3.0,SOFT,14.0,51.0,,,1,R
VER,3.0,SOFT,15.0,52.0,,,1,R
VER,3.0,SOFT,16.0,53.0,,,1,R
VER,3.0,SOFT,17.0,54.0,,,1,R
VER,3.0,SOFT,18.0,55.0,,,1,R
VER,3.0,SOFT,19.0,56.0,,,1,R
VER,3.0,SOFT,20.0,57.0,,,1,R
PER,1.0,SOFT,4.0,1.0,,,1,R
PER,1.0,SOFT,5.0,2.0,,,1,R
PER,1.0,SOFT,6.0,3.0,,,1,R
PER,1.0,SOFT,7.0,4.0,,,1,R
PER,1.0,SOFT,8.0,5.0,,,1,R
PER,1.0,SOFT,9.0,6.0,,,1,R
PER,1.0,SOFT,10.0,7.0,,,1,R
PER,1.0,SOFT,11.0,8.0,,,1,R
PER,1.0,SOFT,12.0,9.0,,,1,R
PER,1.0,SOFT,13.0,10.0,,,1,R
PER,1.0,SOFT,14.0,11.0,,,1,R
PER,1.0,SOFT,15.0,12.0,0 days 01:19:34.991000,,1,R
PER,2.0,HARD,1.0,13.0,,0 days 01:19:59.484000,1,R
PER,2.0,HARD,2.0,14.0,,,1,R
PER,2.0,HARD,3.0,15.0,,,1,R
PER,2.0,HARD,4.0,16.0,,,1,R
PER,2.0,HARD,5.0,17.0,,,1,R
PER,2.0,HARD,6.0,18.0,,,1,R
PER,2.0,HARD,7.0,19.0,,,1,R
PER,2.0,HARD,8.0,20.0,,,1,R
PER,2.0,HARD,9.0,21.0,,,1,R
PER,2.0,HARD,10.0,22.0,,,1,R
PER,2.0,HARD,11.0,23.0,,,1,R
PER,2.0,HARD,12.0,24.0,,,1,R
PER,2.0,HARD,13.0,25.0,,,1,R
PER,2.0,HARD,14.0,26.0,,,1,R
PER,2.0,HARD,15.0,27.0,,,1,R
PER,2.0,HARD,16.0,28.0,,,1,R
PER,2.0,HARD,17.0,29.0,,,1,R
PER,2.0,HARD,18.0,30.0,,,1,R
PER,2.0,HARD,19.0,31.0,,,1,R
PER,2.0,HARD,20.0,32.0,,,1,R
PER,2.0,HARD,21.0,33.0,,,1,R
PER,2.0,HARD,22.0,34.0,,,1,R
PER,2.0,HARD,23.0,35.0,,,1,R
PER,2.0,HARD,24.0,36.0,0 days 01:58:30.216000,,1,R
PER,3.0,SOFT,1.0,37.0,,0 days 01:58:54.639000,1,R
PER,3.0,SOFT,2.0,38.0,,,1,R
PER,3.0,SOFT,3.0,39.0,,,1,R
PER,3.0,SOFT,4.0,40.0,,,1,R
PER,3.0,SOFT,5.0,41.0,,,1,R
PER,3.0,SOFT,6.0,42.0,,,1,R
PER,3.0,SOFT,7.0,43.0,,,1,R
PER,3.0,SOFT,8.0,44.0,,,1,R
PER,3.0,SOFT,9.0,45.0,,,1,R
PER,3.0,SOFT,10.0,46.0,,,1,R
PER,3.0,SOFT,11.0,47.0,,,1,R
PER,3.0,SOFT,12.0,48.0,,,1,R
PER,3.0,SOFT,13.0,49.0,,,1,R
PER,3.0,SOFT,14.0,50.0,,,1,R
PER,3.0,SOFT,15.0,51.0,,,1,R
PER,3.0,SOFT,16.0,52.0,,,1,R
PER,3.0,SOFT,17.0,53.0,,,1,R
PER,3.0,SOFT,18.0,54.0,,,1,R
PER,3.0,SOFT,19.0,55.0,,,1,R
PER,3.0,SOFT,20.0,56.0,,,1,R
PER,3.0,SOFT,21.0,57.0,,,1,R
SAI,1.0,SOFT,4.0,1.0,,,1,R
SAI,1.0,SOFT,5.0,2.0,,,1,R
SAI,1.0,SOFT,6.0,3.0,,,1,R
SAI,1.0,SOFT,7.0,4.0,,,1,R
SAI,1.0,SOFT,8.0,5.0,,,1,R
SAI,1.0,SOFT,9.0,6.0,,,1,R
SAI,1.0,SOFT,10.0,7.0,,,1,R
SAI,1.0,SOFT,11.0,8.0,,,1,R
SAI,1.0,SOFT,12.0,9.0,,,1,R
SAI,1.0,SOFT,13.0,10.0,,,1,R
SAI,1.0,SOFT,14.0,11.0,,,1,R
SAI,1.0,SOFT,15.0,12.0,,,1,R
SAI,1.0,SOFT,16.0,13.0,,,1,R
SAI,1.0,SOFT,17.0,14.0,0 days 01:22:50.807000,,1,R
SAI,2.0,HARD,1.0,15.0,,0 days 01:23:15.387000,1,R
SAI,2.0,HARD,2.0,16.0,,,1,R
SAI,2.0,HARD,3.0,17.0,,,1,R
SAI,2.0,HARD,4.0,18.0,,,1,R
SAI,2.0,HARD,5.0,19.0,,,1,R
SAI,2.0,HARD,6.0,20.0,,,1,R
SAI,2.0,HARD,7.0,21.0,,,1,R
SAI,2.0,HARD,8.0,22.0,,,1,R
SAI,2.0,HARD,9.0,23.0,,,1,R
SAI,2.0,HARD,10.0,24.0,,,1,R
SAI,2.0,HARD,11.0,25.0,,,1,R
SAI,2.0,HARD,12.0,26.0,,,1,R
SAI,2.0,HARD,13.0,27.0,,,1,R
SAI,2.0,HARD,14.0,28.0,,,1,R
SAI,2.0,HARD,15.0,29.0,,,1,R
SAI,2.0,HARD,16.0,30.0,,,1,R
SAI,2.0,HARD,17.0,31.0,,,1,R
SAI,2.0,HARD,18.0,32.0,,,1,R
SAI,2.0,HARD,19.0,33.0,,,1,R
SAI,2.0,HARD,20.0,34.0,,,1,R
SAI,2.0,HARD,21.0,35.0,0 days 01:56:56.614000,,1,R
SAI,3.0,HARD,1.0,36.0,,0 days 01:57:20.500000,1,R
SAI,3.0,HARD,2.0,37.0,,,1,R
SAI,3.0,HARD,3.0,38.0,,,1,R
SAI,3.0,HARD,4.0,39.0,,,1,R
SAI,3.0,HARD,5.0,40.0,,,1,R
SAI,3.0,HARD,6.0,41.0,,,1,R
SAI,3.0,HARD,7.0,42.0,,,1,R
SAI,3.0,HARD,8.0,43.0,,,1,R
SAI,3.0,HARD,9.0,44.0,,,1,R
