Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
HAM,5.0,SOFT,1.0,11.0,,0 days 00:52:34.438000,15,Q
HAM,5.0,SOFT,2.0,12.0,,,15,Q
HAM,5.0,SOFT,3.0,13.0,0 days 00:57:09.944000,,15,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:18:22.286000,15,Q
TSU,1.0,SOFT,2.0,2.0,,,15,Q
TSU,1.0,SOFT,3.0,3.0,,,15,Q
TSU,1.0,SOFT,4.0,4.0,,,15,Q
TSU,1.0,SOFT,5.0,5.0,,,15,Q
TSU,1.0,SOFT,6.0,6.0,0 days 00:27:16.105000,,15,Q
TSU,2.0,SOFT,1.0,7.0,,0 days 00:29:53.930000,15,Q
TSU,2.0,SOFT,2.0,8.0,,,15,Q
TSU,2.0,SOFT,3.0,9.0,0 days 00:34:23.651000,,15,Q
TSU,3.0,SOFT,4.0,10.0,,0 days 00:44:46.443000,15,Q
TSU,3.0,SOFT,5.0,11.0,,,15,Q
TSU,3.0,SOFT,6.0,12.0,0 days 00:49:04.026000,,15,Q
TSU,4.0,SOFT,1.0,13.0,,0 days 00:51:29.855000,15,Q
TSU,4.0,SOFT,2.0,14.0,,,15,Q
TSU,4.0,SOFT,3.0,15.0,0 days 00:56:03.053000,,15,Q
HUL,1.0,SOFT,1.0,1.0,,0 days 00:15:02.411000,15,Q
HUL,1.0,SOFT,2.0,2.0,,,15,Q
HUL,1.0,SOFT,3.0,3.0,,,15,Q
HUL,1.0,SOFT,4.0,4.0,,,15,Q
HUL,1.0,SOFT,5.0,5.0,0 days 00:21:51.394000,,15,Q
HUL,2.0,SOFT,1.0,6.0,,0 days 00:23:20.666000,15,Q
HUL,2.0,SOFT,2.0,7.0,,,15,Q
HUL,2.0,SOFT,3.0,8.0,0 days 00:27:37.770000,,15,Q
HUL,3.0,SOFT,1.0,9.0,,0 days 00:29:13.424000,15,Q
HUL,3.0,SOFT,2.0,10.0,,,15,Q
HUL,3.0,SOFT,3.0,11.0,0 days 00:33:57.494000,,15,Q
HUL,4.0,SOFT,4.0,12.0,,0 days 00:43:19.546000,15,Q
HUL,4.0,SOFT,5.0,13.0,,,15,Q
HUL,4.0,SOFT,6.0,14.0,0 days 00:47:36.628000,,15,Q
HUL,5.0,SOFT,1.0,15.0,,0 days 00:51:15.358000,15,Q
HUL,5.0,SOFT,2.0,16.0,,,15,Q
HUL,5.0,SOFT,3.0,17.0,0 days 00:55:24.283000,,15,Q
MAG,1.0,SOFT,1.0,1.0,,0 days 00:16:11.605000,15,Q
MAG,1.0,SOFT,2.0,2.0,,,15,Q
MAG,1.0,SOFT,3.0,3.0,0 days 00:20:56.110000,,15,Q
MAG,2.0,SOFT,4.0,4.0,,0 days 00:21:56.090000,15,Q
MAG,2.0,SOFT,5.0,5.0,,,15,Q
MAG,2.0,SOFT,6.0,6.0,0 days 00:26:16.366000,,15,Q
MAG,3.0,SOFT,1.0,7.0,,0 days 00:29:10.167000,15,Q
MAG,3.0,SOFT,2.0,8.0,,,15,Q
MAG,3.0,SOFT,3.0,9.0,0 days 00:33:51.020000,,15,Q
MAG,4.0,SOFT,1.0,10.0,,0 days 00:43:26.143000,15,Q
MAG,4.0,SOFT,2.0,11.0,,,15,Q
MAG,4.0,SOFT,3.0,12.0,0 days 00:48:12.602000,,15,Q
MAG,5.0,SOFT,1.0,13.0,,0 days 00:51:16.558000,15,Q
MAG,5.0,SOFT,2.0,14.0,,,15,Q
MAG,5.0,SOFT,3.0,15.0,0 days 00:55:49.380000,,15,Q
RIC,1.0,SOFT,1.0,1.0,,0 days 00:18:30.873000,15,Q
RIC,1.0,SOFT,2.0,2.0,,,15,Q
RIC,1.0,SOFT,3.0,3.0,,,15,Q
RIC,1.0,SOFT,4.0,4.0,,,15,Q
RIC,1.0,SOFT,5.0,5.0,,,15,Q
RIC,1.0,SOFT,6.0,6.0,0 days 00:27:21.548000,,15,Q
RIC,2.0,SOFT,1.0,7.0,,0 days 00:29:59.967000,15,Q
RIC,2.0,SOFT,2.0,8.0,,,15,Q
RIC,2.0,SOFT,3.0,9.0,0 days 00:34:30.249000,,15,Q
OCO,1.0,SOFT,1.0,1.0,,0 days 00:15:56.330000,15,Q
OCO,1.0,SOFT,2.0,2.0,,,15,Q
OCO,1.0,SOFT,3.0,3.0,0 days 00:20:19.436000,,15,Q
OCO,2.0,SOFT,1.0,4.0,,0 days 00:22:49.841000,15,Q
OCO,2.0,SOFT,2.0,5.0,,,15,Q
OCO,2.0,SOFT,3.0,6.0,0 days 00:27:19.824000,,15,Q
OCO,3.0,SOFT,1.0,7.0,,0 days 00:30:51.916000,15,Q
OCO,3.0,SOFT,2.0,8.0,,,15,Q
OCO,3.0,SOFT,3.0,9.0,0 days 00:35:30.550000,,15,Q
BOT,1.0,SOFT,1.0,1.0,,0 days 00:15:46.593000,15,Q
BOT,1.0,SOFT,2.0,2.0,,,15,Q
BOT,1.0,SOFT,3.0,3.0,0 days 00:20:01.501000,,15,Q
BOT,2.0,SOFT,4.0,4.0,,0 days 00:20:58.647000,15,Q
BOT,2.0,SOFT,5.0,5.0,,,15,Q
BOT,2.0,SOFT,6.0,6.0,0 days 00:25:19.517000,,15,Q
BOT,3.0,SOFT,1.0,7.0,,0 days 00:29:08.019000,15,Q
BOT,3.0,SOFT,2.0,8.0,,,15,Q
BOT,3.0,SOFT,3.0,9.0,0 days 00:33:36.684000,,15,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:15:07.838000,15,Q
ZHO,1.0,SOFT,2.0,2.0,,,15,Q
ZHO,1.0,SOFT,3.0,3.0,0 days 00:19:29.907000,,15,Q
ZHO,2.0,SOFT,4.0,4.0,,0 days 00:22:47.311000,15,Q
ZHO,2.0,SOFT,5.0,5.0,,,15,Q
ZHO,2.0,SOFT,6.0,6.0,0 days 00:27:11.741000,,15,Q
ZHO,3.0,SOFT,1.0,7.0,,0 days 00:29:06.126000,15,Q
ZHO,3.0,SOFT,2.0,8.0,,,15,Q
ZHO,3.0,SOFT,3.0,9.0,0 days 00:33:34.389000,,15,Q
ALB,1.0,SOFT,1.0,1.0,,0 days 00:16:02.214000,15,Q
ALB,1.0,SOFT,2.0,2.0,,,15,Q
ALB,1.0,SOFT,3.0,3.0,0 days 00:20:39.176000,,15,Q
ALB,2.0,SOFT,4.0,4.0,,0 days 00:20:55.410000,15,Q
ALB,2.0,SOFT,5.0,5.0,,,15,Q
ALB,2.0,SOFT,6.0,6.0,0 days 00:25:15.289000,,15,Q
ALB,3.0,SOFT,1.0,7.0,,0 days 00:29:22.732000,15,Q
ALB,3.0,SOFT,2.0,8.0,,,15,Q
ALB,3.0,SOFT,3.0,9.0,0 days 00:34:12.837000,,15,Q
ALB,4.0,SOFT,4.0,10.0,,0 days 00:43:23.084000,15,Q
ALB,4.0,SOFT,5.0,11.0,,,15,Q
ALB,4.0,SOFT,6.0,12.0,0 days 00:47:53.974000,,15,Q
ALB,5.0,SOFT,1.0,13.0,,0 days 00:52:01.763000,15,Q
ALB,5.0,SOFT,2.0,14.0,,,15,Q
ALB,5.0,SOFT,3.0,15.0,0 days 00:56:27.323000,,15,Q
ALB,6.0,SOFT,1.0,16.0,,0 days 01:11:55.825000,15,Q
ALB,6.0,SOFT,2.0,17.0,,,15,Q
ALB,6.0,SOFT,3.0,18.0,0 days 01:16:22.573000,,15,Q
NOR,1.0,MEDIUM,1.0,1.0,,,15,R
NOR,1.0,MEDIUM,2.0,2.0,,,15,R
NOR,1.0,MEDIUM,3.0,3.0,,,15,R
NOR,1.0,MEDIUM,4.0,4.0,,,15,R
NOR,1.0,MEDIUM,5.0,5.0,,,15,R
NOR,1.0,MEDIUM,6.0,6.0,,,15,R
NOR,1.0,MEDIUM,7.0,7.0,,,15,R
NOR,1.0,MEDIUM,8.0,8.0,,,15,R
NOR,1.0,MEDIUM,9.0,9.0,,,15,R
NOR,1.0,MEDIUM,10.0,10.0,,,15,R
NOR,1.0,MEDIUM,11.0,11.0,,,15,R
NOR,1.0,MEDIUM,12.0,12.0,,,15,R
NOR,1.0,MEDIUM,13.0,13.0,,,15,R
NOR,1.0,MEDIUM,14.0,14.0,,,15,R
NOR,1.0,MEDIUM,15.0,15.0,,,15,R
NOR,1.0,MEDIUM,16.0,16.0,,,15,R
NOR,1.0,MEDIUM,17.0,17.0,,,15,R
NOR,1.0,MEDIUM,18.0,18.0,,,15,R
NOR,1.0,MEDIUM,19.0,19.0,,,15,R
NOR,1.0,MEDIUM,20.0,20.0,,,15,R
NOR,1.0,MEDIUM,21.0,21.0,,,15,R
NOR,1.0,MEDIUM,22.0,22.0,,,15,R
NOR,1.0,MEDIUM,23.0,23.0,,,15,R
NOR,1.0,MEDIUM,24.0,24.0,,,15,R
NOR,1.0,MEDIUM,25.0,25.0,,,15,R
NOR,1.0,MEDIUM,26.0,26.0,,,15,R
NOR,1.0,MEDIUM,27.0,27.0,,,15,R
NOR,1.0,MEDIUM,28.0,28.0,0 days 01:33:12.511000,,15,R
NOR,2.0,HARD,1.0,29.0,,0 days 01:33:34.031000,15,R
NOR,2.0,HARD,2.0,30.0,,,15,R
NOR,2.0,HARD,3.0,31.0,,,15,R
NOR,2.0,HARD,4.0,32.0,,,15,R
NOR,2.0,HARD,5.0,33.0,,,15,R
NOR,2.0,HARD,6.0,34.0,,,15,R
NOR,2.0,HARD,7.0,35.0,,,15,R
NOR,2.0,HARD,8.0,36.0,,,15,R
NOR,2.0,HARD,9.0,37.0,,,15,R
NOR,2.0,HARD,10.0,38.0,,,15,R
NOR,2.0,HARD,11.0,39.0,,,15,R
NOR,2.0,HARD,12.0,40.0,,,15,R
NOR,2.0,HARD,13.0,41.0,,,15,R
NOR,2.0,HARD,14.0,42.0,,,15,R
NOR,2.0,HARD,15.0,43.0,,,15,R
NOR,2.0,HARD,16.0,44.0,,,15,R
NOR,2.0,HARD,17.0,45.0,,,15,R
NOR,2.0,HARD,18.0,46.0,,,15,R
NOR,2.0,HARD,19.0,47.0,,,15,R
NOR,2.0,HARD,20.0,48.0,,,15,R
NOR,2.0,HARD,21.0,49.0,,,15,R
NOR,2.0,HARD,22.0,50.0,,,15,R
NOR,2.0,HARD,23.0,51.0,,,15,R
NOR,2.0,HARD,24.0,52.0,,,15,R
NOR,2.0,HARD,25.0,53.0,,,15,R
NOR,2.0,HARD,26.0,54.0,,,15,R
NOR,2.0,HARD,27.0,55.0,,,15,R
NOR,2.0,HARD,28.0,56.0,,,15,R
NOR,2.0,HARD,29.0,57.0,,,15,R
NOR,2.0,HARD,30.0,58.0,,,15,R
NOR,2.0,HARD,31.0,59.0,,,15,R
NOR,2.0,HARD,32.0,60.0,,,15,R
NOR,2.0,HARD,33.0,61.0,,,15,R
NOR,2.0,HARD,34.0,62.0,,,15,R
NOR,2.0,HARD,35.0,63.0,,,15,R
NOR,2.0,HARD,36.0,64.0,,,15,R
NOR,2.0,HARD,37.0,65.0,,,15,R
NOR,2.0,HARD,38.0,66.0,,,15,R
NOR,2.0,HARD,39.0,67.0,,,15,R
NOR,2.0,HARD,40.0,68.0,,,15,R
NOR,2.0,HARD,41.0,69.0,,,15,R
NOR,2.0,HARD,42.0,70.0,,,15,R
NOR,2.0,HARD,43.0,71.0,,,15,R
NOR,2.0,HARD,44.0,72.0,,,15,R
VER,1.0,MEDIUM,1.0,1.0,,,15,R
VER,1.0,MEDIUM,2.0,2.0,,,15,R
VER,1.0,MEDIUM,3.0,3.0,,,15,R
VER,1.0,MEDIUM,4.0,4.0,,,15,R
VER,1.0,MEDIUM,5.0,5.0,,,15,R
VER,1.0,MEDIUM,6.0,6.0,,,15,R
VER,1.0,MEDIUM,7.0,7.0,,,15,R
VER,1.0,MEDIUM,8.0,8.0,,,15,R
VER,1.0,MEDIUM,9.0,9.0,,,15,R
VER,1.0,MEDIUM,10.0,10.0,,,15,R
VER,1.0,MEDIUM,11.0,11.0,,,15,R
VER,1.0,MEDIUM,12.0,12.0,,,15,R
VER,1.0,MEDIUM,13.0,13.0,,,15,R
VER,1.0,MEDIUM,14.0,14.0,,,15,R
VER,1.0,MEDIUM,15.0,15.0,,,15,R
VER,1.0,MEDIUM,16.0,16.0,,,15,R
VER,1.0,MEDIUM,17.0,17.0,,,15,R
VER,1.0,MEDIUM,18.0,18.0,,,15,R
VER,1.0,MEDIUM,19.0,19.0,,,15,R
VER,1.0,MEDIUM,20.0,20.0,,,15,R
VER,1.0,MEDIUM,21.0,21.0,,,15,R
VER,1.0,MEDIUM,22.0,22.0,,,15,R
VER,1.0,MEDIUM,23.0,23.0,,,15,R
VER,1.0,MEDIUM,24.0,24.0,,,15,R
VER,1.0,MEDIUM,25.0,25.0,,,15,R
VER,1.0,MEDIUM,26.0,26.0,,,15,R
VER,1.0,MEDIUM,27.0,27.0,0 days 01:32:03.252000,,15,R
VER,2.0,HARD,1.0,28.0,,0 days 01:32:24.001000,15,R
VER,2.0,HARD,2.0,29.0,,,15,R
VER,2.0,HARD,3.0,30.0,,,15,R
VER,2.0,HARD,4.0,31.0,,,15,R
VER,2.0,HARD,5.0,32.0,,,15,R
VER,2.0,HARD,6.0,33.0,,,15,R
VER,2.0,HARD,7.0,34.0,,,15,R
VER,2.0,HARD,8.0,35.0,,,15,R
VER,2.0,HARD,9.0,36.0,,,15,R
VER,2.0,HARD,10.0,37.0,,,15,R
VER,2.0,HARD,11.0,38.0,,,15,R
VER,2.0,HARD,12.0,39.0,,,15,R
VER,2.0,HARD,13.0,40.0,,,15,R
VER,2.0,HARD,14.0,41.0,,,15,R
VER,2.0,HARD,15.0,42.0,,,15,R
VER,2.0,HARD,16.0,43.0,,,15,R
VER,2.0,HARD,17.0,44.0,,,15,R
VER,2.0,HARD,18.0,45.0,,,15,R
VER,2.0,HARD,19.0,46.0,,,15,R
VER,2.0,HARD,20.0,47.0,,,15,R
VER,2.0,HARD,21.0,48.0,,,15,R
VER,2.0,HARD,22.0,49.0,,,15,R
VER,2.0,HARD,23.0,50.0,,,15,R
VER,2.0,HARD,24.0,51.0,,,15,R
VER,2.0,HARD,25.0,52.0,,,15,R
VER,2.0,HARD,26.0,53.0,,,15,R
VER,2.0,HARD,27.0,54.0,,,15,R
VER,2.0,HARD,28.0,55.0,,,15,R
VER,2.0,HARD,29.0,56.0,,,15,R
VER,2.0,HARD,30.0,57.0,,,15,R
VER,2.0,HARD,31.0,58.0,,,15,R
VER,2.0,HARD,32.0,59.0,,,15,R
