Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
LEC,3.0,SOFT,3.0,13.0,0 days 00:59:36.927000,,13,Q
LEC,4.0,SOFT,1.0,14.0,,0 days 01:02:38.213000,13,Q
LEC,4.0,SOFT,2.0,15.0,,,13,Q
LEC,4.0,SOFT,3.0,16.0,0 days 01:07:23.544000,,13,Q
LEC,5.0,SOFT,1.0,17.0,,0 days 01:14:21.600000,13,Q
LEC,5.0,SOFT,2.0,18.0,,,13,Q
LEC,5.0,SOFT,3.0,19.0,0 days 01:18:58.263000,,13,Q
LEC,6.0,SOFT,4.0,20.0,0 days 01:24:47.810000,0 days 01:22:49.716000,13,Q
LEC,7.0,SOFT,5.0,21.0,,0 days 01:36:19.299000,13,Q
LEC,7.0,SOFT,6.0,22.0,0 days 01:44:26.099000,,13,Q
ALO,1.0,SOFT,1.0,1.0,,0 days 00:15:59.061000,13,Q
ALO,1.0,SOFT,2.0,2.0,,,13,Q
ALO,1.0,SOFT,3.0,3.0,,,13,Q
ALO,1.0,SOFT,4.0,4.0,,,13,Q
ALO,1.0,SOFT,5.0,5.0,,,13,Q
ALO,1.0,SOFT,6.0,6.0,0 days 00:25:35.419000,,13,Q
ALO,2.0,SOFT,1.0,7.0,0 days 00:43:23.011000,0 days 00:41:46.125000,13,Q
ALO,3.0,SOFT,1.0,8.0,,0 days 00:53:59.463000,13,Q
ALO,3.0,SOFT,2.0,9.0,,,13,Q
ALO,3.0,SOFT,3.0,10.0,0 days 00:58:38.556000,,13,Q
ALO,4.0,SOFT,1.0,11.0,,0 days 01:02:44.557000,13,Q
ALO,4.0,SOFT,2.0,12.0,,,13,Q
ALO,4.0,SOFT,3.0,13.0,0 days 01:07:34.974000,,13,Q
ALO,5.0,SOFT,2.0,14.0,,0 days 01:14:32.042000,13,Q
ALO,5.0,SOFT,3.0,15.0,,,13,Q
ALO,5.0,SOFT,4.0,16.0,0 days 01:19:01.248000,,13,Q
ALO,6.0,SOFT,1.0,17.0,,0 days 01:20:46.351000,13,Q
ALO,6.0,SOFT,2.0,18.0,0 days 01:23:55.901000,,13,Q
STR,1.0,SOFT,1.0,1.0,,0 days 00:15:42.970000,13,Q
STR,1.0,SOFT,2.0,2.0,,,13,Q
STR,1.0,SOFT,3.0,3.0,,,13,Q
STR,1.0,SOFT,4.0,4.0,,,13,Q
STR,1.0,SOFT,5.0,5.0,0 days 00:23:45.821000,,13,Q
STR,2.0,SOFT,1.0,6.0,,0 days 00:24:10.064000,13,Q
STR,2.0,SOFT,2.0,7.0,0 days 00:27:39.730000,,13,Q
STR,3.0,SOFT,1.0,8.0,,0 days 00:40:39.724000,13,Q
STR,3.0,SOFT,2.0,9.0,,,13,Q
STR,3.0,SOFT,3.0,10.0,0 days 00:45:31.431000,,13,Q
STR,4.0,SOFT,3.0,11.0,,0 days 00:53:43.438000,13,Q
STR,4.0,SOFT,4.0,12.0,,,13,Q
STR,4.0,SOFT,5.0,13.0,0 days 00:58:28.487000,,13,Q
STR,5.0,SOFT,1.0,14.0,,0 days 01:01:56.733000,13,Q
STR,5.0,SOFT,2.0,15.0,,,13,Q
STR,5.0,SOFT,3.0,16.0,0 days 01:06:41.567000,,13,Q
STR,6.0,SOFT,1.0,17.0,,0 days 01:15:16.284000,13,Q
STR,6.0,SOFT,2.0,18.0,,,13,Q
STR,6.0,SOFT,3.0,19.0,0 days 01:20:08.895000,,13,Q
STR,7.0,SOFT,4.0,20.0,0 days 01:24:00.243000,0 days 01:22:07.280000,13,Q
STR,8.0,SOFT,4.0,21.0,,0 days 01:36:15.220000,13,Q
STR,8.0,SOFT,5.0,22.0,0 days 01:39:16.599000,,13,Q
RIC,1.0,SOFT,1.0,1.0,,0 days 00:15:18.309000,13,Q
RIC,1.0,SOFT,2.0,2.0,,,13,Q
RIC,1.0,SOFT,3.0,3.0,,,13,Q
RIC,1.0,SOFT,4.0,4.0,,,13,Q
RIC,1.0,SOFT,5.0,5.0,,,13,Q
RIC,1.0,SOFT,6.0,6.0,0 days 00:24:29.947000,,13,Q
RIC,2.0,SOFT,1.0,7.0,,0 days 00:40:43.970000,13,Q
RIC,2.0,SOFT,2.0,8.0,,,13,Q
RIC,2.0,SOFT,3.0,9.0,0 days 00:45:36.867000,,13,Q
RIC,3.0,SOFT,1.0,10.0,,0 days 01:02:31.167000,13,Q
RIC,3.0,SOFT,2.0,11.0,,,13,Q
RIC,3.0,SOFT,3.0,12.0,0 days 01:07:18.126000,,13,Q
RIC,4.0,SOFT,4.0,13.0,,0 days 01:15:11.808000,13,Q
RIC,4.0,SOFT,5.0,14.0,,,13,Q
RIC,4.0,SOFT,6.0,15.0,0 days 01:19:43.959000,,13,Q
RIC,5.0,SOFT,1.0,16.0,,0 days 01:21:18.703000,13,Q
RIC,5.0,SOFT,2.0,17.0,0 days 01:25:12.113000,,13,Q
RIC,6.0,SOFT,3.0,18.0,,0 days 01:36:13.427000,13,Q
RIC,6.0,SOFT,4.0,19.0,,,13,Q
RIC,6.0,SOFT,5.0,20.0,0 days 01:40:45.105000,,13,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:15:11.811000,13,Q
TSU,1.0,SOFT,2.0,2.0,,,13,Q
TSU,1.0,SOFT,3.0,3.0,,,13,Q
TSU,1.0,SOFT,4.0,4.0,,,13,Q
TSU,1.0,SOFT,5.0,5.0,,,13,Q
TSU,1.0,SOFT,6.0,6.0,0 days 00:24:37.823000,,13,Q
TSU,2.0,SOFT,1.0,7.0,,0 days 00:40:58.822000,13,Q
TSU,2.0,SOFT,2.0,8.0,,,13,Q
TSU,2.0,SOFT,3.0,9.0,0 days 00:45:51.088000,,13,Q
TSU,3.0,SOFT,7.0,10.0,,0 days 00:54:24.563000,13,Q
TSU,3.0,SOFT,8.0,11.0,,,13,Q
TSU,3.0,SOFT,9.0,12.0,0 days 00:58:55.965000,,13,Q
TSU,4.0,SOFT,1.0,13.0,,0 days 01:03:15.176000,13,Q
TSU,4.0,SOFT,2.0,14.0,,,13,Q
TSU,4.0,SOFT,3.0,15.0,0 days 01:07:55.383000,,13,Q
TSU,5.0,SOFT,4.0,16.0,,0 days 01:14:49.558000,13,Q
TSU,5.0,SOFT,5.0,17.0,,,13,Q
TSU,5.0,SOFT,6.0,18.0,0 days 01:19:16.859000,,13,Q
TSU,6.0,SOFT,1.0,19.0,,0 days 01:20:59.919000,13,Q
TSU,6.0,SOFT,2.0,20.0,0 days 01:32:55.978000,,13,Q
HUL,1.0,SOFT,1.0,1.0,,0 days 00:14:41.922000,13,Q
HUL,1.0,SOFT,2.0,2.0,,,13,Q
HUL,1.0,SOFT,3.0,3.0,,,13,Q
HUL,1.0,SOFT,4.0,4.0,,,13,Q
HUL,1.0,SOFT,5.0,5.0,0 days 00:22:04.498000,,13,Q
HUL,2.0,SOFT,1.0,6.0,,0 days 00:23:54.969000,13,Q
HUL,2.0,SOFT,2.0,7.0,0 days 00:27:13.858000,,13,Q
HUL,3.0,SOFT,1.0,8.0,,0 days 00:41:17.359000,13,Q
HUL,3.0,SOFT,2.0,9.0,,,13,Q
HUL,3.0,SOFT,3.0,10.0,0 days 00:45:45.264000,,13,Q
HUL,4.0,SOFT,6.0,11.0,,0 days 00:53:26.874000,13,Q
HUL,4.0,SOFT,7.0,12.0,,,13,Q
HUL,4.0,SOFT,8.0,13.0,0 days 00:58:02.452000,,13,Q
HUL,5.0,SOFT,3.0,14.0,,0 days 01:03:40.403000,13,Q
HUL,5.0,SOFT,4.0,15.0,,,13,Q
HUL,5.0,SOFT,5.0,16.0,0 days 01:08:24.250000,,13,Q
BOT,1.0,SOFT,1.0,1.0,,0 days 00:14:49.141000,13,Q
BOT,1.0,SOFT,2.0,2.0,,,13,Q
BOT,1.0,SOFT,3.0,3.0,,,13,Q
BOT,1.0,SOFT,4.0,4.0,,,13,Q
BOT,1.0,SOFT,5.0,5.0,0 days 00:22:27.840000,,13,Q
BOT,2.0,SOFT,1.0,6.0,,0 days 00:24:18.309000,13,Q
BOT,2.0,SOFT,2.0,7.0,0 days 00:27:47.322000,,13,Q
BOT,3.0,SOFT,3.0,8.0,,0 days 00:36:49.223000,13,Q
BOT,3.0,SOFT,4.0,9.0,,,13,Q
BOT,3.0,SOFT,5.0,10.0,,,13,Q
BOT,3.0,SOFT,6.0,11.0,,,13,Q
BOT,3.0,SOFT,7.0,12.0,,,13,Q
BOT,3.0,SOFT,8.0,13.0,0 days 00:46:06.714000,,13,Q
BOT,4.0,SOFT,6.0,14.0,,0 days 00:53:16.786000,13,Q
BOT,4.0,SOFT,7.0,15.0,,,13,Q
BOT,4.0,SOFT,8.0,16.0,0 days 00:58:01.016000,,13,Q
BOT,5.0,SOFT,1.0,17.0,,0 days 01:03:33.172000,13,Q
BOT,5.0,SOFT,2.0,18.0,,,13,Q
BOT,5.0,SOFT,3.0,19.0,0 days 01:08:22.771000,,13,Q
ALB,1.0,SOFT,1.0,1.0,,0 days 00:15:25.607000,13,Q
ALB,1.0,SOFT,2.0,2.0,,,13,Q
ALB,1.0,SOFT,3.0,3.0,,,13,Q
ALB,1.0,SOFT,4.0,4.0,,,13,Q
ALB,1.0,SOFT,5.0,5.0,0 days 00:23:05.832000,,13,Q
ALB,2.0,SOFT,1.0,6.0,,0 days 00:38:05.906000,13,Q
ALB,2.0,SOFT,2.0,7.0,,,13,Q
ALB,2.0,SOFT,3.0,8.0,,,13,Q
ALB,2.0,SOFT,4.0,9.0,,,13,Q
ALB,2.0,SOFT,5.0,10.0,0 days 00:45:40.507000,,13,Q
ALB,3.0,SOFT,6.0,11.0,,0 days 00:54:33.843000,13,Q
ALB,3.0,SOFT,7.0,12.0,,,13,Q
ALB,3.0,SOFT,8.0,13.0,0 days 00:59:12.809000,,13,Q
ALB,4.0,SOFT,1.0,14.0,,0 days 01:02:01.550000,13,Q
ALB,4.0,SOFT,2.0,15.0,,,13,Q
ALB,4.0,SOFT,3.0,16.0,0 days 01:07:01.547000,,13,Q
SAR,1.0,SOFT,1.0,1.0,,0 days 00:15:36.135000,13,Q
SAR,1.0,SOFT,2.0,2.0,,,13,Q
SAR,1.0,SOFT,3.0,3.0,,,13,Q
SAR,1.0,SOFT,4.0,4.0,0 days 00:22:51.478000,,13,Q
SAR,2.0,SOFT,1.0,5.0,,0 days 00:41:44.113000,13,Q
SAR,2.0,SOFT,2.0,6.0,,,13,Q
SAR,2.0,SOFT,3.0,7.0,0 days 00:46:15.237000,,13,Q
SAR,3.0,SOFT,4.0,8.0,,0 days 00:54:09.538000,13,Q
SAR,3.0,SOFT,5.0,9.0,,,13,Q
SAR,3.0,SOFT,6.0,10.0,0 days 00:58:42.059000,,13,Q
SAR,4.0,SOFT,1.0,11.0,,0 days 01:02:16.577000,13,Q
SAR,4.0,SOFT,2.0,12.0,,,13,Q
SAR,4.0,SOFT,3.0,13.0,0 days 01:07:02.471000,,13,Q
MAG,1.0,SOFT,1.0,1.0,,0 days 00:14:46.204000,13,Q
MAG,1.0,SOFT,2.0,2.0,,,13,Q
MAG,1.0,SOFT,3.0,3.0,,,13,Q
MAG,1.0,SOFT,4.0,4.0,,,13,Q
MAG,1.0,SOFT,5.0,5.0,0 days 00:22:26.481000,,13,Q
MAG,2.0,SOFT,1.0,6.0,0 days 00:27:11.240000,0 days 00:25:16.073000,13,Q
MAG,3.0,SOFT,1.0,7.0,,0 days 00:41:33.602000,13,Q
MAG,3.0,SOFT,2.0,8.0,,,13,Q
MAG,3.0,SOFT,3.0,9.0,0 days 00:46:13.663000,,13,Q
MAG,4.0,SOFT,4.0,10.0,,0 days 00:53:36.406000,13,Q
MAG,4.0,SOFT,5.0,11.0,,,13,Q
MAG,4.0,SOFT,6.0,12.0,0 days 00:58:04.588000,,13,Q
MAG,5.0,SOFT,2.0,13.0,,0 days 01:03:50.873000,13,Q
MAG,5.0,SOFT,3.0,14.0,,,13,Q
MAG,5.0,SOFT,4.0,15.0,0 days 01:08:29.823000,,13,Q
PER,1.0,SOFT,1.0,1.0,,0 days 00:17:02.146000,13,Q
PER,1.0,SOFT,2.0,2.0,,,13,Q
PER,1.0,SOFT,3.0,3.0,,,13,Q
PER,1.0,SOFT,4.0,4.0,,,13,Q
PER,1.0,SOFT,5.0,5.0,,,13,Q
PER,1.0,SOFT,6.0,6.0,0 days 00:33:42.614000,,13,Q
RUS,1.0,SOFT,1.0,1.0,,0 days 00:17:07.528000,13,Q
RUS,1.0,SOFT,2.0,2.0,,,13,Q
RUS,1.0,SOFT,3.0,3.0,,,13,Q
RUS,1.0,SOFT,4.0,4.0,,,13,Q
RUS,1.0,SOFT,5.0,5.0,0 days 00:24:46.396000,,13,Q
RUS,2.0,SOFT,1.0,6.0,,0 days 00:37:08.310000,13,Q
RUS,2.0,SOFT,2.0,7.0,,,13,Q
RUS,2.0,SOFT,3.0,8.0,,,13,Q
RUS,2.0,SOFT,4.0,9.0,0 days 00:42:58.616000,,13,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:14:54.091000,13,Q
ZHO,1.0,SOFT,2.0,2.0,,,13,Q
ZHO,1.0,SOFT,3.0,3.0,,,13,Q
ZHO,1.0,SOFT,4.0,4.0,,,13,Q
ZHO,1.0,SOFT,5.0,5.0,,,13,Q
ZHO,1.0,SOFT,6.0,6.0,0 days 00:24:22.527000,,13,Q
ZHO,2.0,SOFT,1.0,7.0,,0 days 00:36:43.782000,13,Q
ZHO,2.0,SOFT,2.0,8.0,,,13,Q
ZHO,2.0,SOFT,3.0,9.0,,,13,Q
ZHO,2.0,SOFT,4.0,10.0,,,13,Q
ZHO,2.0,SOFT,5.0,11.0,,,13,Q
ZHO,2.0,SOFT,6.0,12.0,0 days 00:45:55.632000,,13,Q
OCO,1.0,SOFT,1.0,1.0,,0 days 00:15:49.949000,13,Q
OCO,1.0,SOFT,2.0,2.0,,,13,Q
OCO,1.0,SOFT,3.0,3.0,0 days 00:20:38.592000,,13,Q
OCO,2.0,SOFT,1.0,4.0,,0 days 00:21:04.432000,13,Q
OCO,2.0,SOFT,2.0,5.0,,,13,Q
OCO,2.0,SOFT,3.0,6.0,0 days 00:25:44.927000,,13,Q
GAS,1.0,SOFT,1.0,1.0,,0 days 00:15:03.113000,13,Q
GAS,1.0,SOFT,2.0,2.0,,,13,Q
GAS,1.0,SOFT,3.0,3.0,0 days 00:19:47.198000,,13,Q
GAS,2.0,SOFT,1.0,4.0,,0 days 00:20:42.974000,13,Q
GAS,2.0,SOFT,2.0,5.0,,,13,Q
GAS,2.0,SOFT,3.0,6.0,0 days 00:25:07.564000,,13,Q
PIA,1.0,MEDIUM,1.0,1.0,,,13,R
PIA,1.0,MEDIUM,2.0,2.0,,,13,R
PIA,1.0,MEDIUM,3.0,3.0,,,13,R
PIA,1.0,MEDIUM,4.0,4.0,,,13,R
PIA,1.0,MEDIUM,5.0,5.0,,,13,R
PIA,1.0,MEDIUM,6.0,6.0,,,13,R
PIA,1.0,MEDIUM,7.0,7.0,,,13,R
PIA,1.0,MEDIUM,8.0,8.0,,,13,R
PIA,1.0,MEDIUM,9.0,9.0,,,13,R
PIA,1.0,MEDIUM,10.0,10.0,,,13,R
PIA,1.0,MEDIUM,11.0,11.0,,,13,R
PIA,1.0,MEDIUM,12.0,12.0,,,13,R
PIA,1.0,MEDIUM,13.0,13.0,,,13,R
PIA,1.0,MEDIUM,14.0,14.0,,,13,R
PIA,1.0,MEDIUM,15.0,15.0,,,13,R
PIA,1.0,MEDIUM,16.0,16.0,,,13,R
PIA,1.0,MEDIUM,17.0,17.0,,,13,R
PIA,1.0,MEDIUM,18.0,18.0,0 days 01:20:22.641000,,13,R
PIA,2.0,HARD,2.0,19.0,,0 days 01:20:44.313000,13,R
PIA,2.0,HARD,3.0,20.0,,,13,R
PIA,2.0,HARD,4.0,21.0,,,13,R
PIA,2.0,HARD,5.0,22.0,,,13,R
PIA,2.0,HARD,6.0,23.0,,,13,R
PIA,2.0,HARD,7.0,24.0,,,13,R
PIA,2.0,HARD,8.0,25.0,,,13,R
PIA,2.0,HARD,9.0,26.0,,,13,R
PIA,2.0,HARD,10.0,27.0,,,13,R
PIA,2.0,HARD,11.0,28.0,,,13,R
PIA,2.0,HARD,12.0,29.0,,,13,R
PIA,2.0,HARD,13.0,30.0,,,13,R
PIA,2.0,HARD,14.0,31.0,,,13,R
PIA,2.0,HARD,15.0,32.0,,,13,R
PIA,2.0,HARD,16.0,33.0,,,13,R
PIA,2.0,HARD,17.0,34.0,,,13,R
PIA,2.0,HARD,18.0,35.0,,,13,R
PIA,2.0,HARD,19.0,36.0,,,13,R
PIA,2.0,HARD,20.0,37.0,,,13,R
PIA,2.0,HARD,21.0,38.0,,,13,R
PIA,2.0,HARD,22.0,39.0,,,13,R
PIA,2.0,HARD,23.0,40.0,,,13,R
PIA,2.0,HARD,24.0,41.0,,,13,R
PIA,2.0,HARD,25.0,42.0,,,13,R
PIA,2.0,HARD,26.0,43.0,,,13,R
PIA,2.0,HARD,27.0,44.0,,,13,R
PIA,2.0,HARD,28.0,45.0,,,13,R
PIA,2.0,HARD,29.0,46.0,,,13,R
PIA,2.0,HARD,30.0,47.0,0 days 02:01:11.866000,,13,R
PIA,3.0,MEDIUM,2.0,48.0,,0 days 02:01:33.722000,13,R
PIA,3.0,MEDIUM,3.0,49.0,,,13,R
PIA,3.0,MEDIUM,4.0,50.0,,,13,R
PIA,3.0,MEDIUM,5.0,51.0,,,13,R
PIA,3.0,MEDIUM,6.0,52.0,,,13,R
PIA,3.0,MEDIUM,7.0,53.0,,,13,R
PIA,3.0,MEDIUM,8.0,54.0,,,13,R
PIA,3.0,MEDIUM,9.0,55.0,,,13,R
PIA,3.0,MEDIUM,10.0,56.0,,,13,R
PIA,3.0,MEDIUM,11.0,57.0,,,13,R
PIA,3.0,MEDIUM,12.0,58.0,,,13,R
PIA,3.0,MEDIUM,13.0,59.0,,,13,R
PIA,3.0,MEDIUM,14.0,60.0,,,13,R
PIA,3.0,MEDIUM,15.0,61.0,,,13,R
PIA,3.0,MEDIUM,16.0,62.0,,,13,R
PIA,3.0,MEDIUM,17.0,63.0,,,13,R
PIA,3.0,MEDIUM,18.0,64.0,,,13,R
PIA,3.0,MEDIUM,19.0,65.0,,,13,R
PIA,3.0,MEDIUM,20.0,66.0,,,13,R
PIA,3.0,MEDIUM,21.0,67.0,,,13,R
PIA,3.0,MEDIUM,22.0,68.0,,,13,R
PIA,3.0,MEDIUM,23.0,69.0,,,13,R
PIA,3.0,MEDIUM,24.0,70.0,,,13,R
NOR,1.0,MEDIUM,1.0,1.0,,,13,R
NOR,1.0,MEDIUM,2.0,2.0,,,13,R
NOR,1.0,MEDIUM,3.0,3.0,,,13,R
NOR,1.0,MEDIUM,4.0,4.0,,,13,R
NOR,1.0,MEDIUM,5.0,5.0,,,13,R
NOR,1.0,MEDIUM,6.0,6.0,,,13,R
NOR,1.0,MEDIUM,7.0,7.0,,,13,R
