Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,Session
0 days 00:33:21.200000,18.2,49.0,935.6,False,18.6,241,1.6,22,R
0 days 00:34:21.202000,18.3,49.0,935.7,False,18.6,222,2.1,22,R
0 days 00:35:21.225000,18.3,49.0,935.7,False,18.6,201,2.0,22,R
0 days 00:36:21.232000,18.2,49.0,935.8,False,18.6,260,1.2,22,R
0 days 00:37:21.237000,18.2,49.0,935.8,False,18.6,229,4.1,22,R
0 days 00:38:21.232000,18.2,49.0,935.6,False,18.6,204,3.9,22,R
0 days 00:39:21.234000,18.1,50.0,935.5,False,18.6,259,3.6,22,R
0 days 00:40:21.238000,18.1,50.0,935.6,False,18.5,232,3.5,22,R
0 days 00:41:21.237000,18.1,49.0,935.6,False,18.5,219,3.8,22,R
0 days 00:42:21.236000,18.1,50.0,935.6,False,18.6,199,3.2,22,R
0 days 00:43:21.237000,18.1,50.0,935.5,False,18.6,210,2.3,22,R
0 days 00:44:21.238000,18.1,50.0,935.6,False,18.5,210,2.9,22,R
0 days 00:45:21.237000,18.0,50.0,935.6,False,18.5,195,2.5,22,R
0 days 00:46:21.245000,18.0,50.0,935.6,False,18.5,195,2.5,22,R
0 days 00:47:21.241000,18.0,50.0,935.6,False,18.5,162,1.9,22,R
0 days 00:48:21.246000,18.0,50.0,935.7,False,18.5,258,0.9,22,R
0 days 00:49:21.251000,18.0,50.0,935.7,False,18.5,246,2.7,22,R
0 days 00:50:21.241000,18.0,50.0,935.7,False,18.5,253,2.9,22,R
0 days 00:51:21.243000,17.9,50.0,935.9,False,18.4,263,3.0,22,R
0 days 00:52:21.243000,17.9,50.0,935.8,False,18.1,255,4.0,22,R
0 days 00:53:21.248000,17.9,50.0,935.9,False,18.1,261,3.0,22,R
0 days 00:54:21.244000,17.9,50.0,935.9,False,18.1,205,1.5,22,R
0 days 00:55:21.245000,17.9,51.0,935.7,False,18.4,301,0.8,22,R
0 days 00:56:21.246000,17.9,50.0,935.7,False,18.3,273,2.7,22,R
0 days 00:57:21.246000,18.0,51.0,935.8,False,18.0,297,2.7,22,R
0 days 00:58:21.259000,18.0,50.0,936.0,False,18.2,274,1.2,22,R
0 days 00:59:21.253000,18.0,50.0,935.9,False,18.2,138,2.1,22,R
0 days 01:00:21.255000,18.0,50.0,935.9,False,18.0,263,1.1,22,R
0 days 01:01:21.255000,18.0,50.0,935.9,False,17.9,216,2.2,22,R
0 days 01:02:21.270000,18.0,50.0,936.0,False,17.9,243,2.7,22,R
0 days 01:03:21.283000,17.9,50.0,935.9,False,17.8,227,2.7,22,R
0 days 01:04:21.283000,18.0,51.0,935.9,False,17.7,245,3.3,22,R
0 days 01:05:21.289000,17.9,51.0,935.9,False,17.7,255,2.0,22,R
0 days 01:06:21.291000,17.9,50.0,935.7,False,17.7,241,3.1,22,R
0 days 01:07:21.296000,17.9,50.0,935.9,False,17.7,208,2.7,22,R
0 days 01:08:21.312000,17.9,50.0,935.9,False,17.6,256,2.9,22,R
0 days 01:09:21.302000,17.9,50.0,936.0,False,17.6,242,3.9,22,R
0 days 01:10:21.324000,17.9,51.0,936.0,False,17.6,256,3.1,22,R
0 days 01:11:21.335000,17.9,50.0,935.9,False,17.6,244,2.2,22,R
0 days 01:12:21.338000,17.9,50.0,936.0,False,17.7,261,2.0,22,R
0 days 01:13:21.360000,17.9,51.0,935.9,False,17.6,271,3.1,22,R
0 days 01:14:21.371000,17.8,51.0,936.0,False,17.6,254,1.8,22,R
0 days 01:15:21.376000,17.9,51.0,936.0,False,17.7,258,1.7,22,R
0 days 01:16:21.385000,17.9,50.0,936.0,False,17.5,132,2.4,22,R
0 days 01:17:21.390000,17.9,50.0,935.8,False,17.5,223,2.1,22,R
0 days 01:18:21.393000,17.8,50.0,936.0,False,17.5,244,3.0,22,R
0 days 01:19:21.387000,17.8,50.0,936.1,False,17.5,257,2.5,22,R
0 days 01:20:21.391000,17.7,50.0,936.0,False,17.5,252,2.5,22,R
0 days 01:21:21.405000,17.7,50.0,936.1,False,17.5,233,2.6,22,R
0 days 01:22:21.420000,17.7,50.0,936.0,False,17.4,273,3.9,22,R
0 days 01:23:21.426000,17.7,50.0,936.2,False,17.4,242,3.7,22,R
0 days 01:24:21.438000,17.7,50.0,936.2,False,17.4,227,3.2,22,R
0 days 01:25:21.441000,17.6,50.0,936.2,False,17.3,234,3.0,22,R
0 days 01:26:21.438000,17.7,50.0,936.2,False,17.3,255,2.1,22,R
0 days 01:27:21.440000,17.6,50.0,936.0,False,17.3,243,3.1,22,R
0 days 01:28:21.448000,17.6,49.0,935.9,False,17.4,258,2.4,22,R
0 days 01:29:21.444000,17.7,49.0,936.0,False,17.5,251,2.1,22,R
0 days 01:30:21.458000,17.6,49.0,935.9,False,17.4,256,3.3,22,R
0 days 01:31:21.478000,17.6,49.0,936.1,False,17.4,243,3.4,22,R
0 days 01:32:21.489000,17.6,49.0,936.0,False,17.2,242,2.4,22,R
0 days 01:33:21.507000,17.6,48.0,935.8,False,17.3,218,3.7,22,R
0 days 01:34:21.529000,17.6,48.0,936.1,False,17.3,227,3.1,22,R
0 days 01:35:21.525000,17.6,49.0,935.9,False,17.2,246,3.4,22,R
0 days 01:36:21.525000,17.5,49.0,936.0,False,17.1,212,3.5,22,R
0 days 01:37:21.531000,17.6,48.0,936.0,False,17.2,219,3.3,22,R
0 days 01:38:21.532000,17.6,48.0,936.1,False,17.2,230,4.7,22,R
0 days 01:39:21.536000,17.6,48.0,936.0,False,17.1,262,3.3,22,R
0 days 01:40:21.530000,17.6,48.0,936.0,False,17.2,247,2.5,22,R
0 days 01:41:21.540000,17.5,47.0,936.0,False,17.1,197,4.9,22,R
0 days 01:42:21.528000,17.5,46.0,936.1,False,17.1,238,3.0,22,R
0 days 01:43:21.533000,17.6,47.0,936.2,False,17.0,235,2.9,22,R
0 days 01:44:21.529000,17.5,47.0,936.1,False,17.0,214,4.1,22,R
0 days 01:45:21.536000,17.5,47.0,936.0,False,17.1,203,4.2,22,R
0 days 01:46:21.535000,17.5,46.0,936.0,False,17.1,222,3.4,22,R
0 days 01:47:21.552000,17.5,46.0,936.0,False,17.1,216,4.5,22,R
0 days 01:48:21.569000,17.5,46.0,936.1,False,17.0,270,2.8,22,R
0 days 01:49:21.581000,17.5,46.0,936.3,False,17.0,231,3.2,22,R
0 days 01:50:21.585000,17.4,45.0,936.1,False,17.0,229,3.2,22,R
0 days 01:51:21.598000,17.4,45.0,936.0,False,17.0,243,3.5,22,R
0 days 01:52:21.598000,17.3,45.0,936.1,False,17.0,216,1.7,22,R
0 days 01:53:21.615000,17.3,44.0,936.1,False,17.0,227,3.5,22,R
0 days 01:54:21.635000,17.4,44.0,936.1,False,17.0,258,3.0,22,R
0 days 01:55:21.639000,17.3,44.0,936.0,False,16.9,265,4.4,22,R
0 days 01:56:21.640000,17.4,44.0,936.1,False,16.9,245,2.7,22,R
0 days 01:57:21.669000,17.4,44.0,936.2,False,17.0,232,5.2,22,R
0 days 01:58:21.633000,17.3,43.0,936.1,False,16.9,226,3.4,22,R
0 days 01:59:21.635000,17.3,43.0,936.0,False,16.9,246,4.0,22,R
0 days 02:00:21.652000,17.3,43.0,936.0,False,16.8,207,4.3,22,R
0 days 02:01:21.668000,17.3,43.0,936.0,False,16.8,202,3.4,22,R
0 days 02:02:21.669000,17.3,43.0,936.0,False,16.9,237,3.4,22,R
0 days 02:03:21.672000,17.2,43.0,935.9,False,16.8,240,3.2,22,R
0 days 02:04:21.681000,17.2,43.0,936.2,False,16.8,229,3.2,22,R
0 days 02:05:21.672000,17.3,43.0,936.0,False,16.8,231,2.9,22,R
0 days 02:06:21.674000,17.2,43.0,936.1,False,16.8,245,4.7,22,R
0 days 02:07:21.670000,17.2,43.0,936.1,False,16.8,245,3.8,22,R
0 days 02:08:21.674000,17.1,43.0,936.1,False,16.8,300,3.2,22,R
0 days 02:09:21.676000,17.1,43.0,936.0,False,16.8,254,3.0,22,R
0 days 02:10:21.665000,17.1,43.0,936.1,False,16.7,234,4.0,22,R
0 days 02:11:21.676000,17.1,43.0,936.2,False,16.7,215,4.4,22,R
0 days 02:12:21.694000,17.0,43.0,936.2,False,16.7,263,5.0,22,R
0 days 02:13:21.708000,17.1,43.0,936.2,False,16.7,249,3.8,22,R
0 days 02:14:21.729000,17.1,43.0,936.2,False,16.7,197,3.4,22,R
0 days 02:15:21.736000,17.1,43.0,936.1,False,16.7,274,4.0,22,R
0 days 02:16:21.755000,17.1,43.0,936.2,False,16.7,238,3.2,22,R
0 days 02:17:21.775000,17.1,43.0,936.1,False,16.7,234,4.0,22,R
0 days 02:18:21.791000,17.0,43.0,936.2,False,16.7,209,3.5,22,R
0 days 02:19:21.805000,17.1,42.0,936.2,False,16.7,258,3.4,22,R
0 days 02:20:21.815000,17.1,42.0,936.2,False,16.7,262,2.4,22,R
0 days 02:21:21.810000,17.0,42.0,936.3,False,16.6,254,2.9,22,R
0 days 02:22:21.807000,17.0,42.0,936.1,False,16.6,221,2.9,22,R
