Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
RUS,1.0,SOFT,1.0,1.0,,0 days 00:16:48.238000,9,Q
RUS,1.0,SOFT,2.0,2.0,,,9,Q
RUS,1.0,SOFT,3.0,3.0,,,9,Q
RUS,1.0,SOFT,4.0,4.0,,,9,Q
RUS,1.0,SOFT,5.0,5.0,,,9,Q
RUS,1.0,SOFT,6.0,6.0,0 days 00:25:24.385000,,9,Q
RUS,2.0,SOFT,7.0,7.0,,0 days 00:27:30.353000,9,Q
RUS,2.0,SOFT,8.0,8.0,,,9,Q
RUS,2.0,SOFT,9.0,9.0,0 days 00:31:30.379000,,9,Q
RUS,3.0,SOFT,1.0,10.0,,0 days 00:38:54.504000,9,Q
RUS,3.0,SOFT,2.0,11.0,,,9,Q
RUS,3.0,SOFT,3.0,12.0,,,9,Q
RUS,3.0,SOFT,4.0,13.0,,,9,Q
RUS,3.0,SOFT,5.0,14.0,,,9,Q
RUS,3.0,SOFT,6.0,15.0,,,9,Q
RUS,3.0,SOFT,7.0,16.0,,,9,Q
RUS,3.0,SOFT,8.0,17.0,0 days 00:50:21.809000,,9,Q
RUS,4.0,SOFT,1.0,18.0,,0 days 00:51:01.192000,9,Q
RUS,4.0,SOFT,2.0,19.0,,,9,Q
RUS,4.0,SOFT,3.0,20.0,0 days 00:54:59.682000,,9,Q
RUS,5.0,SOFT,4.0,21.0,,0 days 01:04:33.104000,9,Q
RUS,5.0,SOFT,5.0,22.0,,,9,Q
RUS,5.0,SOFT,6.0,23.0,0 days 01:08:28.317000,,9,Q
RUS,6.0,SOFT,1.0,24.0,,0 days 01:12:00.807000,9,Q
RUS,6.0,SOFT,2.0,25.0,,,9,Q
RUS,6.0,SOFT,3.0,26.0,0 days 01:16:08.018000,,9,Q
VER,1.0,SOFT,1.0,1.0,,0 days 00:14:38.343000,9,Q
VER,1.0,SOFT,2.0,2.0,,,9,Q
VER,1.0,SOFT,3.0,3.0,,,9,Q
VER,1.0,SOFT,4.0,4.0,,,9,Q
VER,1.0,SOFT,5.0,5.0,,,9,Q
VER,1.0,SOFT,6.0,6.0,,,9,Q
VER,1.0,SOFT,7.0,7.0,,,9,Q
VER,1.0,SOFT,8.0,8.0,0 days 00:26:40.665000,,9,Q
VER,2.0,SOFT,1.0,9.0,,0 days 00:29:25.679000,9,Q
VER,2.0,SOFT,2.0,10.0,,,9,Q
VER,2.0,SOFT,3.0,11.0,0 days 00:33:34.337000,,9,Q
VER,3.0,SOFT,2.0,12.0,,0 days 00:39:59.937000,9,Q
VER,3.0,SOFT,3.0,13.0,,,9,Q
VER,3.0,SOFT,4.0,14.0,,,9,Q
VER,3.0,SOFT,5.0,15.0,,,9,Q
VER,3.0,SOFT,6.0,16.0,,,9,Q
VER,3.0,SOFT,7.0,17.0,0 days 00:48:35.577000,,9,Q
VER,4.0,SOFT,1.0,18.0,,0 days 00:50:32.751000,9,Q
VER,4.0,SOFT,2.0,19.0,,,9,Q
VER,4.0,SOFT,3.0,20.0,0 days 00:54:39.655000,,9,Q
VER,5.0,SOFT,3.0,21.0,,0 days 01:02:01.529000,9,Q
VER,5.0,SOFT,4.0,22.0,,,9,Q
VER,5.0,SOFT,5.0,23.0,,,9,Q
VER,5.0,SOFT,6.0,24.0,0 days 01:07:33.339000,,9,Q
VER,6.0,SOFT,1.0,25.0,,0 days 01:11:42.369000,9,Q
VER,6.0,SOFT,2.0,26.0,,,9,Q
VER,6.0,SOFT,3.0,27.0,0 days 01:15:51.172000,,9,Q
NOR,1.0,SOFT,1.0,1.0,,0 days 00:15:04.825000,9,Q
NOR,1.0,SOFT,2.0,2.0,,,9,Q
NOR,1.0,SOFT,3.0,3.0,,,9,Q
NOR,1.0,SOFT,4.0,4.0,,,9,Q
NOR,1.0,SOFT,5.0,5.0,,,9,Q
NOR,1.0,SOFT,6.0,6.0,0 days 00:23:25.659000,,9,Q
NOR,2.0,SOFT,1.0,7.0,,0 days 00:26:12.499000,9,Q
NOR,2.0,SOFT,2.0,8.0,,,9,Q
NOR,2.0,SOFT,3.0,9.0,0 days 00:30:23.132000,,9,Q
NOR,3.0,SOFT,1.0,10.0,,0 days 00:39:25.370000,9,Q
NOR,3.0,SOFT,2.0,11.0,,,9,Q
NOR,3.0,SOFT,3.0,12.0,,,9,Q
NOR,3.0,SOFT,4.0,13.0,,,9,Q
NOR,3.0,SOFT,5.0,14.0,0 days 00:46:07.620000,,9,Q
NOR,4.0,SOFT,4.0,15.0,,0 days 00:48:29.077000,9,Q
NOR,4.0,SOFT,5.0,16.0,,,9,Q
NOR,4.0,SOFT,6.0,17.0,0 days 00:52:41.662000,,9,Q
NOR,5.0,SOFT,6.0,18.0,,0 days 01:02:11.809000,9,Q
NOR,5.0,SOFT,7.0,19.0,,,9,Q
NOR,5.0,SOFT,8.0,20.0,0 days 01:06:08.955000,,9,Q
NOR,6.0,SOFT,1.0,21.0,,0 days 01:08:41.387000,9,Q
NOR,6.0,SOFT,2.0,22.0,,,9,Q
NOR,6.0,SOFT,3.0,23.0,,,9,Q
NOR,6.0,SOFT,4.0,24.0,,,9,Q
NOR,6.0,SOFT,5.0,25.0,0 days 01:15:29.332000,,9,Q
PIA,1.0,SOFT,1.0,1.0,,0 days 00:15:25.135000,9,Q
PIA,1.0,SOFT,2.0,2.0,,,9,Q
PIA,1.0,SOFT,3.0,3.0,,,9,Q
PIA,1.0,SOFT,4.0,4.0,,,9,Q
PIA,1.0,SOFT,5.0,5.0,0 days 00:22:58.195000,,9,Q
PIA,2.0,SOFT,1.0,6.0,,0 days 00:25:30.279000,9,Q
PIA,2.0,SOFT,2.0,7.0,,,9,Q
PIA,2.0,SOFT,3.0,8.0,,,9,Q
PIA,2.0,SOFT,4.0,9.0,,,9,Q
PIA,2.0,SOFT,5.0,10.0,0 days 00:32:52.199000,,9,Q
PIA,3.0,SOFT,1.0,11.0,,0 days 00:39:36.644000,9,Q
PIA,3.0,SOFT,2.0,12.0,,,9,Q
PIA,3.0,SOFT,3.0,13.0,,,9,Q
PIA,3.0,SOFT,4.0,14.0,,,9,Q
PIA,3.0,SOFT,5.0,15.0,0 days 00:46:26.328000,,9,Q
PIA,4.0,SOFT,6.0,16.0,,0 days 00:48:15.825000,9,Q
PIA,4.0,SOFT,7.0,17.0,,,9,Q
PIA,4.0,SOFT,8.0,18.0,,,9,Q
PIA,4.0,SOFT,9.0,19.0,,,9,Q
PIA,4.0,SOFT,10.0,20.0,0 days 00:55:06.724000,,9,Q
PIA,5.0,SOFT,6.0,21.0,,0 days 01:01:54.458000,9,Q
PIA,5.0,SOFT,7.0,22.0,,,9,Q
PIA,5.0,SOFT,8.0,23.0,0 days 01:05:59.353000,,9,Q
PIA,6.0,SOFT,1.0,24.0,,0 days 01:06:25.656000,9,Q
PIA,6.0,SOFT,2.0,25.0,,,9,Q
PIA,6.0,SOFT,3.0,26.0,,,9,Q
PIA,6.0,SOFT,4.0,27.0,,,9,Q
PIA,6.0,SOFT,5.0,28.0,,,9,Q
PIA,6.0,SOFT,6.0,29.0,0 days 01:14:46.663000,,9,Q
RIC,1.0,SOFT,1.0,1.0,,0 days 00:15:47.885000,9,Q
RIC,1.0,SOFT,2.0,2.0,,,9,Q
RIC,1.0,SOFT,3.0,3.0,,,9,Q
RIC,1.0,SOFT,4.0,4.0,,,9,Q
RIC,1.0,SOFT,5.0,5.0,0 days 00:23:05.379000,,9,Q
RIC,2.0,SOFT,1.0,6.0,,0 days 00:26:19.801000,9,Q
RIC,2.0,SOFT,2.0,7.0,,,9,Q
RIC,2.0,SOFT,3.0,8.0,,,9,Q
RIC,2.0,SOFT,4.0,9.0,,,9,Q
RIC,2.0,SOFT,5.0,10.0,0 days 00:33:25.830000,,9,Q
RIC,3.0,SOFT,6.0,11.0,,0 days 00:39:52.178000,9,Q
RIC,3.0,SOFT,7.0,12.0,,,9,Q
RIC,3.0,SOFT,8.0,13.0,,,9,Q
RIC,3.0,SOFT,9.0,14.0,0 days 00:45:14.439000,,9,Q
RIC,4.0,SOFT,1.0,15.0,,0 days 00:48:56.852000,9,Q
RIC,4.0,SOFT,2.0,16.0,,,9,Q
RIC,4.0,SOFT,3.0,17.0,,,9,Q
RIC,4.0,SOFT,4.0,18.0,0 days 00:54:42.729000,,9,Q
RIC,5.0,SOFT,6.0,19.0,,0 days 01:02:46.821000,9,Q
RIC,5.0,SOFT,7.0,20.0,,,9,Q
RIC,5.0,SOFT,8.0,21.0,,,9,Q
RIC,5.0,SOFT,9.0,22.0,0 days 01:08:20.447000,,9,Q
RIC,6.0,SOFT,1.0,23.0,,0 days 01:10:52.686000,9,Q
RIC,6.0,SOFT,2.0,24.0,,,9,Q
RIC,6.0,SOFT,3.0,25.0,0 days 01:14:55.060000,,9,Q
ALO,1.0,SOFT,1.0,1.0,,0 days 00:15:16.514000,9,Q
ALO,1.0,SOFT,2.0,2.0,,,9,Q
ALO,1.0,SOFT,3.0,3.0,,,9,Q
ALO,1.0,SOFT,4.0,4.0,,,9,Q
ALO,1.0,SOFT,5.0,5.0,,,9,Q
ALO,1.0,SOFT,6.0,6.0,0 days 00:23:46.370000,,9,Q
ALO,2.0,SOFT,1.0,7.0,,0 days 00:26:01.689000,9,Q
ALO,2.0,SOFT,2.0,8.0,,,9,Q
ALO,2.0,SOFT,3.0,9.0,,,9,Q
ALO,2.0,SOFT,4.0,10.0,0 days 00:31:51.748000,,9,Q
ALO,3.0,SOFT,4.0,11.0,,0 days 00:40:43.717000,9,Q
ALO,3.0,SOFT,5.0,12.0,,,9,Q
ALO,3.0,SOFT,6.0,13.0,0 days 00:44:51.169000,,9,Q
ALO,4.0,SOFT,1.0,14.0,,0 days 00:49:18.242000,9,Q
ALO,4.0,SOFT,2.0,15.0,,,9,Q
ALO,4.0,SOFT,3.0,16.0,,,9,Q
ALO,4.0,SOFT,4.0,17.0,0 days 00:54:49.900000,,9,Q
ALO,5.0,SOFT,4.0,18.0,,0 days 01:02:24.264000,9,Q
ALO,5.0,SOFT,5.0,19.0,,,9,Q
ALO,5.0,SOFT,6.0,20.0,0 days 01:06:20.904000,,9,Q
ALO,6.0,SOFT,1.0,21.0,,0 days 01:10:58.975000,9,Q
ALO,6.0,SOFT,2.0,22.0,,,9,Q
ALO,6.0,SOFT,3.0,23.0,0 days 01:15:05.571000,,9,Q
HAM,1.0,SOFT,1.0,1.0,,0 days 00:16:53.367000,9,Q
HAM,1.0,SOFT,2.0,2.0,,,9,Q
HAM,1.0,SOFT,3.0,3.0,,,9,Q
HAM,1.0,SOFT,4.0,4.0,,,9,Q
HAM,1.0,SOFT,5.0,5.0,,,9,Q
HAM,1.0,SOFT,6.0,6.0,0 days 00:25:32.543000,,9,Q
HAM,2.0,SOFT,7.0,7.0,,0 days 00:27:34.375000,9,Q
HAM,2.0,SOFT,8.0,8.0,,,9,Q
HAM,2.0,SOFT,9.0,9.0,0 days 00:31:39.684000,,9,Q
HAM,3.0,SOFT,1.0,10.0,,0 days 00:39:01.930000,9,Q
HAM,3.0,SOFT,2.0,11.0,,,9,Q
HAM,3.0,SOFT,3.0,12.0,,,9,Q
HAM,3.0,SOFT,4.0,13.0,,,9,Q
HAM,3.0,SOFT,5.0,14.0,,,9,Q
HAM,3.0,SOFT,6.0,15.0,,,9,Q
HAM,3.0,SOFT,7.0,16.0,,,9,Q
HAM,3.0,SOFT,8.0,17.0,0 days 00:50:19.002000,,9,Q
HAM,4.0,SOFT,1.0,18.0,,0 days 00:50:44.375000,9,Q
HAM,4.0,SOFT,2.0,19.0,,,9,Q
HAM,4.0,SOFT,3.0,20.0,0 days 00:54:56.558000,,9,Q
HAM,5.0,SOFT,4.0,21.0,,0 days 01:04:38.477000,9,Q
HAM,5.0,SOFT,5.0,22.0,,,9,Q
HAM,5.0,SOFT,6.0,23.0,0 days 01:08:31.086000,,9,Q
HAM,6.0,SOFT,1.0,24.0,,0 days 01:12:06.349000,9,Q
HAM,6.0,SOFT,2.0,25.0,,,9,Q
HAM,6.0,SOFT,3.0,26.0,0 days 01:16:22.330000,,9,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:15:31.484000,9,Q
TSU,1.0,SOFT,2.0,2.0,,,9,Q
TSU,1.0,SOFT,3.0,3.0,,,9,Q
TSU,1.0,SOFT,4.0,4.0,,,9,Q
TSU,1.0,SOFT,5.0,5.0,0 days 00:22:52.138000,,9,Q
TSU,2.0,SOFT,1.0,6.0,,0 days 00:26:26.947000,9,Q
TSU,2.0,SOFT,2.0,7.0,,,9,Q
TSU,2.0,SOFT,3.0,8.0,,,9,Q
TSU,2.0,SOFT,4.0,9.0,,,9,Q
TSU,2.0,SOFT,5.0,10.0,0 days 00:33:39.734000,,9,Q
TSU,3.0,SOFT,6.0,11.0,,0 days 00:39:46.422000,9,Q
TSU,3.0,SOFT,7.0,12.0,,,9,Q
TSU,3.0,SOFT,8.0,13.0,,,9,Q
TSU,3.0,SOFT,9.0,14.0,0 days 00:45:08.218000,,9,Q
TSU,4.0,SOFT,1.0,15.0,,0 days 00:49:05.559000,9,Q
TSU,4.0,SOFT,2.0,16.0,,,9,Q
