Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,Session
0 days 00:00:17.254000,19.0,61.0,1017.8,False,22.1,4,2.2,23,Q
0 days 00:01:17.255000,19.0,61.0,1017.7,False,22.1,352,1.7,23,Q
0 days 00:02:17.257000,19.0,61.0,1017.7,False,22.1,355,1.9,23,Q
0 days 00:03:17.255000,19.0,60.0,1017.7,False,22.0,355,2.1,23,Q
0 days 00:04:17.259000,19.0,60.0,1017.7,False,22.0,11,2.4,23,Q
0 days 00:05:17.258000,19.0,60.0,1017.7,False,22.0,340,2.6,23,Q
0 days 00:06:17.259000,19.0,60.0,1017.7,False,22.1,357,2.5,23,Q
0 days 00:07:17.260000,19.0,60.0,1017.7,False,22.0,353,2.3,23,Q
0 days 00:08:17.261000,19.0,60.0,1017.8,False,22.0,351,2.4,23,Q
0 days 00:09:17.261000,19.0,60.0,1017.6,False,22.0,334,2.2,23,Q
0 days 00:10:17.264000,19.0,60.0,1017.7,False,22.0,6,2.5,23,Q
0 days 00:11:17.262000,19.0,60.0,1017.7,False,22.0,351,2.6,23,Q
0 days 00:12:17.262000,19.0,60.0,1017.7,False,21.9,346,2.2,23,Q
0 days 00:13:17.290000,19.0,60.0,1017.7,False,21.9,346,2.2,23,Q
0 days 00:14:17.278000,19.0,60.0,1017.7,False,21.9,348,2.3,23,Q
0 days 00:15:17.268000,19.0,60.0,1017.8,False,22.0,2,2.1,23,Q
0 days 00:16:17.266000,19.0,60.0,1017.7,False,22.0,356,2.0,23,Q
0 days 00:17:17.265000,18.9,60.0,1017.7,False,22.0,343,2.3,23,Q
0 days 00:18:17.270000,18.9,60.0,1017.7,False,21.9,345,2.2,23,Q
0 days 00:19:17.272000,18.9,60.0,1017.8,False,21.9,340,1.7,23,Q
0 days 00:20:17.269000,18.9,60.0,1017.7,False,21.9,353,2.1,23,Q
0 days 00:21:17.269000,19.0,60.0,1017.7,False,21.9,5,2.1,23,Q
0 days 00:22:17.272000,19.0,60.0,1017.8,False,22.0,19,2.5,23,Q
0 days 00:23:17.271000,19.0,60.0,1017.8,False,22.1,332,1.4,23,Q
0 days 00:24:17.271000,19.0,60.0,1017.7,False,22.0,356,2.2,23,Q
0 days 00:25:17.271000,19.0,60.0,1017.7,False,22.0,347,2.2,23,Q
0 days 00:26:17.273000,19.0,60.0,1017.6,False,21.9,332,2.7,23,Q
