Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
HUL,3.0,SOFT,3.0,9.0,0 days 00:47:18.420000,,10,Q
HUL,4.0,SOFT,1.0,10.0,,0 days 00:49:59.918000,10,Q
HUL,4.0,SOFT,2.0,11.0,,,10,Q
HUL,4.0,SOFT,3.0,12.0,0 days 00:54:49.982000,,10,Q
STR,1.0,SOFT,1.0,1.0,,0 days 00:14:32.334000,10,Q
STR,1.0,SOFT,2.0,2.0,,,10,Q
STR,1.0,SOFT,3.0,3.0,0 days 00:19:06.431000,,10,Q
STR,2.0,SOFT,1.0,4.0,,0 days 00:19:58.257000,10,Q
STR,2.0,SOFT,2.0,5.0,,,10,Q
STR,2.0,SOFT,3.0,6.0,0 days 00:24:45.796000,,10,Q
STR,3.0,SOFT,1.0,7.0,,0 days 00:28:41.296000,10,Q
STR,3.0,SOFT,2.0,8.0,,,10,Q
STR,3.0,SOFT,3.0,9.0,0 days 00:33:29.690000,,10,Q
STR,4.0,SOFT,4.0,10.0,,0 days 00:39:06.982000,10,Q
STR,4.0,SOFT,5.0,11.0,,,10,Q
STR,4.0,SOFT,6.0,12.0,0 days 00:43:30.665000,,10,Q
STR,5.0,SOFT,1.0,13.0,,0 days 00:47:26.538000,10,Q
STR,5.0,SOFT,2.0,14.0,,,10,Q
STR,5.0,SOFT,3.0,15.0,0 days 00:51:59.106000,,10,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:13:42.913000,10,Q
ZHO,1.0,SOFT,2.0,2.0,,,10,Q
ZHO,1.0,SOFT,3.0,3.0,0 days 00:18:12.365000,,10,Q
ZHO,2.0,SOFT,1.0,4.0,,0 days 00:20:13.462000,10,Q
ZHO,2.0,SOFT,2.0,5.0,,,10,Q
ZHO,2.0,SOFT,3.0,6.0,0 days 00:24:40.214000,,10,Q
ZHO,3.0,SOFT,1.0,7.0,,0 days 00:27:20.247000,10,Q
ZHO,3.0,SOFT,2.0,8.0,,,10,Q
ZHO,3.0,SOFT,3.0,9.0,0 days 00:31:59.400000,,10,Q
ZHO,4.0,SOFT,4.0,10.0,,0 days 00:42:36.259000,10,Q
ZHO,4.0,SOFT,5.0,11.0,,,10,Q
ZHO,4.0,SOFT,6.0,12.0,0 days 00:47:44.727000,,10,Q
ZHO,5.0,SOFT,1.0,13.0,,0 days 00:49:56.470000,10,Q
ZHO,5.0,SOFT,2.0,14.0,,,10,Q
ZHO,5.0,SOFT,3.0,15.0,0 days 00:54:32.202000,,10,Q
MAG,1.0,SOFT,1.0,1.0,,0 days 00:18:31.330000,10,Q
MAG,1.0,SOFT,2.0,2.0,,,10,Q
MAG,1.0,SOFT,3.0,3.0,0 days 00:23:14.468000,,10,Q
MAG,2.0,SOFT,1.0,4.0,,0 days 00:27:25.258000,10,Q
MAG,2.0,SOFT,2.0,5.0,,,10,Q
MAG,2.0,SOFT,3.0,6.0,0 days 00:32:18.763000,,10,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:14:23.520000,10,Q
TSU,1.0,SOFT,2.0,2.0,,,10,Q
TSU,1.0,SOFT,3.0,3.0,0 days 00:18:51.325000,,10,Q
TSU,2.0,SOFT,1.0,4.0,,0 days 00:20:34.892000,10,Q
TSU,2.0,SOFT,2.0,5.0,,,10,Q
TSU,2.0,SOFT,3.0,6.0,0 days 00:25:05.612000,,10,Q
TSU,3.0,SOFT,1.0,7.0,,0 days 00:28:49.580000,10,Q
TSU,3.0,SOFT,2.0,8.0,,,10,Q
TSU,3.0,SOFT,3.0,9.0,0 days 00:33:38.591000,,10,Q
RIC,1.0,SOFT,1.0,1.0,,0 days 00:14:11.895000,10,Q
RIC,1.0,SOFT,2.0,2.0,,,10,Q
RIC,1.0,SOFT,3.0,3.0,0 days 00:18:40.663000,,10,Q
RIC,2.0,SOFT,1.0,4.0,,0 days 00:21:14.590000,10,Q
RIC,2.0,SOFT,2.0,5.0,,,10,Q
RIC,2.0,SOFT,3.0,6.0,0 days 00:25:35.169000,,10,Q
RIC,3.0,SOFT,1.0,7.0,,0 days 00:27:34.966000,10,Q
RIC,3.0,SOFT,2.0,8.0,,,10,Q
RIC,3.0,SOFT,3.0,9.0,0 days 00:32:48.003000,,10,Q
ALB,1.0,SOFT,1.0,1.0,,0 days 00:17:51.894000,10,Q
ALB,1.0,SOFT,2.0,2.0,,,10,Q
ALB,1.0,SOFT,3.0,3.0,0 days 00:22:24.222000,,10,Q
ALB,2.0,SOFT,1.0,4.0,,0 days 00:25:11.296000,10,Q
ALB,2.0,SOFT,2.0,5.0,,,10,Q
ALB,2.0,SOFT,3.0,6.0,0 days 00:29:41.987000,,10,Q
SAR,1.0,SOFT,1.0,1.0,,0 days 00:13:31.900000,10,Q
SAR,1.0,SOFT,2.0,2.0,,,10,Q
SAR,1.0,SOFT,3.0,3.0,0 days 00:17:51.360000,,10,Q
SAR,2.0,SOFT,1.0,4.0,,0 days 00:21:20.922000,10,Q
SAR,2.0,SOFT,2.0,5.0,,,10,Q
SAR,2.0,SOFT,3.0,6.0,0 days 00:25:57.099000,,10,Q
SAR,3.0,SOFT,1.0,7.0,,0 days 00:29:24.771000,10,Q
SAR,3.0,SOFT,2.0,8.0,,,10,Q
SAR,3.0,SOFT,3.0,9.0,0 days 00:33:58.634000,,10,Q
VER,1.0,SOFT,4.0,1.0,,,10,R
VER,1.0,SOFT,5.0,2.0,,,10,R
VER,1.0,SOFT,6.0,3.0,,,10,R
VER,1.0,SOFT,7.0,4.0,,,10,R
VER,1.0,SOFT,8.0,5.0,,,10,R
VER,1.0,SOFT,9.0,6.0,,,10,R
VER,1.0,SOFT,10.0,7.0,,,10,R
VER,1.0,SOFT,11.0,8.0,,,10,R
VER,1.0,SOFT,12.0,9.0,,,10,R
VER,1.0,SOFT,13.0,10.0,,,10,R
VER,1.0,SOFT,14.0,11.0,,,10,R
VER,1.0,SOFT,15.0,12.0,,,10,R
VER,1.0,SOFT,16.0,13.0,,,10,R
VER,1.0,SOFT,17.0,14.0,,,10,R
VER,1.0,SOFT,18.0,15.0,,,10,R
VER,1.0,SOFT,19.0,16.0,,,10,R
VER,1.0,SOFT,20.0,17.0,0 days 01:19:54.894000,,10,R
VER,2.0,MEDIUM,1.0,18.0,,0 days 01:20:16.487000,10,R
VER,2.0,MEDIUM,2.0,19.0,,,10,R
VER,2.0,MEDIUM,3.0,20.0,,,10,R
VER,2.0,MEDIUM,4.0,21.0,,,10,R
VER,2.0,MEDIUM,5.0,22.0,,,10,R
VER,2.0,MEDIUM,6.0,23.0,,,10,R
VER,2.0,MEDIUM,7.0,24.0,,,10,R
VER,2.0,MEDIUM,8.0,25.0,,,10,R
VER,2.0,MEDIUM,9.0,26.0,,,10,R
VER,2.0,MEDIUM,10.0,27.0,,,10,R
VER,2.0,MEDIUM,11.0,28.0,,,10,R
VER,2.0,MEDIUM,12.0,29.0,,,10,R
VER,2.0,MEDIUM,13.0,30.0,,,10,R
VER,2.0,MEDIUM,14.0,31.0,,,10,R
VER,2.0,MEDIUM,15.0,32.0,,,10,R
VER,2.0,MEDIUM,16.0,33.0,,,10,R
VER,2.0,MEDIUM,17.0,34.0,,,10,R
VER,2.0,MEDIUM,18.0,35.0,,,10,R
VER,2.0,MEDIUM,19.0,36.0,,,10,R
VER,2.0,MEDIUM,20.0,37.0,,,10,R
VER,2.0,MEDIUM,21.0,38.0,,,10,R
VER,2.0,MEDIUM,22.0,39.0,,,10,R
VER,2.0,MEDIUM,23.0,40.0,,,10,R
VER,2.0,MEDIUM,24.0,41.0,,,10,R
VER,2.0,MEDIUM,25.0,42.0,,,10,R
VER,2.0,MEDIUM,26.0,43.0,,,10,R
VER,2.0,MEDIUM,27.0,44.0,0 days 01:56:12.895000,,10,R
VER,3.0,SOFT,1.0,45.0,,0 days 01:56:35.276000,10,R
VER,3.0,SOFT,2.0,46.0,,,10,R
VER,3.0,SOFT,3.0,47.0,,,10,R
VER,3.0,SOFT,4.0,48.0,,,10,R
VER,3.0,SOFT,5.0,49.0,,,10,R
VER,3.0,SOFT,6.0,50.0,,,10,R
VER,3.0,SOFT,7.0,51.0,,,10,R
VER,3.0,SOFT,8.0,52.0,,,10,R
VER,3.0,SOFT,9.0,53.0,,,10,R
VER,3.0,SOFT,10.0,54.0,,,10,R
VER,3.0,SOFT,11.0,55.0,,,10,R
VER,3.0,SOFT,12.0,56.0,,,10,R
VER,3.0,SOFT,13.0,57.0,,,10,R
VER,3.0,SOFT,14.0,58.0,,,10,R
VER,3.0,SOFT,15.0,59.0,,,10,R
VER,3.0,SOFT,16.0,60.0,,,10,R
VER,3.0,SOFT,17.0,61.0,,,10,R
VER,3.0,SOFT,18.0,62.0,,,10,R
VER,3.0,SOFT,19.0,63.0,,,10,R
VER,3.0,SOFT,20.0,64.0,,,10,R
VER,3.0,SOFT,21.0,65.0,,,10,R
VER,3.0,SOFT,22.0,66.0,,,10,R
NOR,1.0,SOFT,1.0,1.0,,,10,R
NOR,1.0,SOFT,2.0,2.0,,,10,R
NOR,1.0,SOFT,3.0,3.0,,,10,R
NOR,1.0,SOFT,4.0,4.0,,,10,R
NOR,1.0,SOFT,5.0,5.0,,,10,R
NOR,1.0,SOFT,6.0,6.0,,,10,R
NOR,1.0,SOFT,7.0,7.0,,,10,R
NOR,1.0,SOFT,8.0,8.0,,,10,R
NOR,1.0,SOFT,9.0,9.0,,,10,R
NOR,1.0,SOFT,10.0,10.0,,,10,R
NOR,1.0,SOFT,11.0,11.0,,,10,R
NOR,1.0,SOFT,12.0,12.0,,,10,R
NOR,1.0,SOFT,13.0,13.0,,,10,R
NOR,1.0,SOFT,14.0,14.0,,,10,R
NOR,1.0,SOFT,15.0,15.0,,,10,R
NOR,1.0,SOFT,16.0,16.0,,,10,R
NOR,1.0,SOFT,17.0,17.0,,,10,R
NOR,1.0,SOFT,18.0,18.0,,,10,R
NOR,1.0,SOFT,19.0,19.0,,,10,R
NOR,1.0,SOFT,20.0,20.0,,,10,R
NOR,1.0,SOFT,21.0,21.0,,,10,R
NOR,1.0,SOFT,22.0,22.0,,,10,R
NOR,1.0,SOFT,23.0,23.0,0 days 01:28:04.732000,,10,R
NOR,2.0,MEDIUM,1.0,24.0,,0 days 01:28:26.174000,10,R
NOR,2.0,MEDIUM,2.0,25.0,,,10,R
NOR,2.0,MEDIUM,3.0,26.0,,,10,R
NOR,2.0,MEDIUM,4.0,27.0,,,10,R
NOR,2.0,MEDIUM,5.0,28.0,,,10,R
NOR,2.0,MEDIUM,6.0,29.0,,,10,R
NOR,2.0,MEDIUM,7.0,30.0,,,10,R
NOR,2.0,MEDIUM,8.0,31.0,,,10,R
NOR,2.0,MEDIUM,9.0,32.0,,,10,R
NOR,2.0,MEDIUM,10.0,33.0,,,10,R
NOR,2.0,MEDIUM,11.0,34.0,,,10,R
NOR,2.0,MEDIUM,12.0,35.0,,,10,R
NOR,2.0,MEDIUM,13.0,36.0,,,10,R
NOR,2.0,MEDIUM,14.0,37.0,,,10,R
NOR,2.0,MEDIUM,15.0,38.0,,,10,R
NOR,2.0,MEDIUM,16.0,39.0,,,10,R
NOR,2.0,MEDIUM,17.0,40.0,,,10,R
NOR,2.0,MEDIUM,18.0,41.0,,,10,R
NOR,2.0,MEDIUM,19.0,42.0,,,10,R
NOR,2.0,MEDIUM,20.0,43.0,,,10,R
NOR,2.0,MEDIUM,21.0,44.0,,,10,R
NOR,2.0,MEDIUM,22.0,45.0,,,10,R
NOR,2.0,MEDIUM,23.0,46.0,,,10,R
NOR,2.0,MEDIUM,24.0,47.0,0 days 02:00:14.798000,,10,R
NOR,3.0,SOFT,4.0,48.0,,0 days 02:00:37.426000,10,R
NOR,3.0,SOFT,5.0,49.0,,,10,R
NOR,3.0,SOFT,6.0,50.0,,,10,R
NOR,3.0,SOFT,7.0,51.0,,,10,R
NOR,3.0,SOFT,8.0,52.0,,,10,R
NOR,3.0,SOFT,9.0,53.0,,,10,R
NOR,3.0,SOFT,10.0,54.0,,,10,R
NOR,3.0,SOFT,11.0,55.0,,,10,R
NOR,3.0,SOFT,12.0,56.0,,,10,R
NOR,3.0,SOFT,13.0,57.0,,,10,R
NOR,3.0,SOFT,14.0,58.0,,,10,R
NOR,3.0,SOFT,15.0,59.0,,,10,R
NOR,3.0,SOFT,16.0,60.0,,,10,R
NOR,3.0,SOFT,17.0,61.0,,,10,R
NOR,3.0,SOFT,18.0,62.0,,,10,R
NOR,3.0,SOFT,19.0,63.0,,,10,R
NOR,3.0,SOFT,20.0,64.0,,,10,R
NOR,3.0,SOFT,21.0,65.0,,,10,R
NOR,3.0,SOFT,22.0,66.0,,,10,R
HAM,1.0,SOFT,4.0,1.0,,,10,R
HAM,1.0,SOFT,5.0,2.0,,,10,R
HAM,1.0,SOFT,6.0,3.0,,,10,R
HAM,1.0,SOFT,7.0,4.0,,,10,R
HAM,1.0,SOFT,8.0,5.0,,,10,R
HAM,1.0,SOFT,9.0,6.0,,,10,R
HAM,1.0,SOFT,10.0,7.0,,,10,R
HAM,1.0,SOFT,11.0,8.0,,,10,R
HAM,1.0,SOFT,12.0,9.0,,,10,R
HAM,1.0,SOFT,13.0,10.0,,,10,R
HAM,1.0,SOFT,14.0,11.0,,,10,R
HAM,1.0,SOFT,15.0,12.0,,,10,R
HAM,1.0,SOFT,16.0,13.0,,,10,R
HAM,1.0,SOFT,17.0,14.0,,,10,R
HAM,1.0,SOFT,18.0,15.0,,,10,R
HAM,1.0,SOFT,19.0,16.0,0 days 01:18:40.850000,,10,R
HAM,2.0,MEDIUM,1.0,17.0,,0 days 01:19:02.820000,10,R
HAM,2.0,MEDIUM,2.0,18.0,,,10,R
HAM,2.0,MEDIUM,3.0,19.0,,,10,R
HAM,2.0,MEDIUM,4.0,20.0,,,10,R
HAM,2.0,MEDIUM,5.0,21.0,,,10,R
HAM,2.0,MEDIUM,6.0,22.0,,,10,R
HAM,2.0,MEDIUM,7.0,23.0,,,10,R
HAM,2.0,MEDIUM,8.0,24.0,,,10,R
HAM,2.0,MEDIUM,9.0,25.0,,,10,R
HAM,2.0,MEDIUM,10.0,26.0,,,10,R
HAM,2.0,MEDIUM,11.0,27.0,,,10,R
HAM,2.0,MEDIUM,12.0,28.0,,,10,R
HAM,2.0,MEDIUM,13.0,29.0,,,10,R
HAM,2.0,MEDIUM,14.0,30.0,,,10,R
HAM,2.0,MEDIUM,15.0,31.0,,,10,R
HAM,2.0,MEDIUM,16.0,32.0,,,10,R
HAM,2.0,MEDIUM,17.0,33.0,,,10,R
