Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,Session
0 days 00:00:15.662000,18.2,48.0,1018.8,False,22.2,53,2.7,1,Q
0 days 00:01:15.661000,18.1,48.0,1018.8,False,22.2,51,2.9,1,Q
0 days 00:02:15.648000,18.1,48.0,1018.8,False,22.2,57,2.1,1,Q
0 days 00:03:15.646000,18.1,48.0,1018.8,False,22.2,48,2.4,1,Q
0 days 00:04:15.662000,18.1,48.0,1018.8,False,22.2,45,2.3,1,Q
0 days 00:05:15.662000,18.1,48.0,1018.8,False,22.2,45,2.3,1,Q
0 days 00:06:15.718000,18.1,48.0,1018.8,False,22.0,40,3.1,1,Q
0 days 00:07:15.667000,18.1,48.0,1018.8,False,22.0,47,3.1,1,Q
0 days 00:08:15.662000,18.1,48.0,1018.8,False,22.0,60,2.9,1,Q
0 days 00:09:15.662000,18.1,48.0,1018.8,False,22.0,42,2.5,1,Q
0 days 00:10:15.655000,18.1,48.0,1018.8,False,22.0,37,2.8,1,Q
0 days 00:11:15.660000,18.1,48.0,1018.7,False,22.0,49,2.4,1,Q
0 days 00:12:15.671000,18.1,48.0,1018.8,False,22.0,45,2.9,1,Q
0 days 00:13:15.661000,18.1,48.0,1018.9,False,22.0,53,2.8,1,Q
0 days 00:14:15.673000,18.1,48.0,1018.8,False,21.9,59,2.5,1,Q
0 days 00:15:15.667000,18.1,48.0,1018.9,False,21.8,60,2.8,1,Q
0 days 00:16:15.671000,18.1,48.0,1018.9,False,21.8,73,2.0,1,Q
0 days 00:17:15.675000,18.0,48.0,1018.9,False,21.8,52,2.1,1,Q
0 days 00:18:15.672000,18.1,48.0,1018.8,False,21.7,56,2.7,1,Q
0 days 00:19:15.666000,18.1,48.0,1018.9,False,21.7,56,2.7,1,Q
0 days 00:20:15.671000,18.1,47.0,1018.9,False,21.7,65,2.1,1,Q
0 days 00:21:15.676000,18.1,47.0,1018.9,False,21.7,52,2.4,1,Q
0 days 00:22:15.698000,18.1,47.0,1019.0,False,21.7,52,2.8,1,Q
0 days 00:23:15.674000,18.1,47.0,1019.0,False,21.7,102,2.4,1,Q
0 days 00:24:15.665000,18.1,47.0,1019.0,False,21.8,55,2.0,1,Q
0 days 00:25:15.659000,18.2,47.0,1019.0,False,21.8,56,2.2,1,Q
0 days 00:26:15.672000,18.2,47.0,1019.0,False,21.8,46,2.3,1,Q
0 days 00:27:15.673000,18.2,47.0,1019.1,False,21.8,42,2.5,1,Q
0 days 00:28:15.677000,18.2,47.0,1019.0,False,21.7,43,2.4,1,Q
0 days 00:29:15.677000,18.2,47.0,1019.1,False,21.6,50,2.6,1,Q
0 days 00:30:15.673000,18.2,47.0,1019.1,False,21.6,48,2.2,1,Q
0 days 00:31:15.676000,18.1,47.0,1019.1,False,21.6,42,1.3,1,Q
0 days 00:32:15.677000,18.1,47.0,1019.1,False,21.6,50,1.5,1,Q
0 days 00:33:15.667000,18.1,47.0,1019.1,False,21.7,49,1.5,1,Q
0 days 00:34:15.679000,18.1,47.0,1019.1,False,21.7,19,1.7,1,Q
0 days 00:35:15.682000,18.1,47.0,1019.1,False,21.7,46,1.7,1,Q
0 days 00:36:15.676000,18.2,47.0,1019.1,False,21.7,33,2.6,1,Q
