Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
ALO,6.0,SOFT,3.0,18.0,0 days 01:12:09.138000,,19,Q
MAG,1.0,SOFT,4.0,1.0,,0 days 00:18:44.385000,19,Q
MAG,1.0,SOFT,5.0,2.0,,,19,Q
MAG,1.0,SOFT,6.0,3.0,0 days 00:24:23.713000,,19,Q
MAG,2.0,SOFT,1.0,4.0,,0 days 00:28:37.028000,19,Q
MAG,2.0,SOFT,2.0,5.0,,,19,Q
MAG,2.0,SOFT,3.0,6.0,0 days 00:34:21.283000,,19,Q
MAG,3.0,SOFT,1.0,7.0,,0 days 00:41:04.138000,19,Q
MAG,3.0,SOFT,2.0,8.0,,,19,Q
MAG,3.0,SOFT,3.0,9.0,0 days 00:46:43.298000,,19,Q
MAG,4.0,SOFT,1.0,10.0,,0 days 00:49:46.406000,19,Q
MAG,4.0,SOFT,2.0,11.0,,,19,Q
MAG,4.0,SOFT,3.0,12.0,0 days 00:55:28.251000,,19,Q
MAG,5.0,SOFT,4.0,13.0,,0 days 01:01:19.007000,19,Q
MAG,5.0,SOFT,5.0,14.0,,,19,Q
MAG,5.0,SOFT,6.0,15.0,0 days 01:06:47.934000,,19,Q
MAG,6.0,SOFT,1.0,16.0,,0 days 01:09:45.501000,19,Q
MAG,6.0,SOFT,2.0,17.0,0 days 01:13:29.071000,,19,Q
PER,1.0,SOFT,1.0,1.0,,0 days 00:17:14.733000,19,Q
PER,1.0,SOFT,2.0,2.0,,,19,Q
PER,1.0,SOFT,3.0,3.0,0 days 00:22:48.498000,,19,Q
PER,2.0,SOFT,1.0,4.0,,0 days 00:28:53.426000,19,Q
PER,2.0,SOFT,2.0,5.0,,,19,Q
PER,2.0,SOFT,3.0,6.0,0 days 00:34:41.819000,,19,Q
PER,3.0,SOFT,1.0,7.0,,0 days 00:39:12.399000,19,Q
PER,3.0,SOFT,2.0,8.0,,,19,Q
PER,3.0,SOFT,3.0,9.0,0 days 00:44:45.871000,,19,Q
PER,4.0,SOFT,1.0,10.0,,0 days 00:48:41.436000,19,Q
PER,4.0,SOFT,2.0,11.0,,,19,Q
PER,4.0,SOFT,3.0,12.0,0 days 00:54:12.938000,,19,Q
PER,5.0,SOFT,4.0,13.0,,0 days 01:02:54.095000,19,Q
PER,5.0,SOFT,5.0,14.0,,,19,Q
PER,5.0,SOFT,6.0,15.0,0 days 01:08:14.827000,,19,Q
PER,6.0,SOFT,1.0,16.0,,0 days 01:11:16.423000,19,Q
PER,6.0,SOFT,2.0,17.0,0 days 01:14:57.840000,,19,Q
TSU,1.0,SOFT,4.0,1.0,,0 days 00:14:03.174000,19,Q
TSU,1.0,SOFT,5.0,2.0,0 days 00:17:41.552000,,19,Q
TSU,2.0,SOFT,1.0,3.0,,0 days 00:19:45.709000,19,Q
TSU,2.0,SOFT,2.0,4.0,,,19,Q
TSU,2.0,SOFT,3.0,5.0,0 days 00:25:21.111000,,19,Q
TSU,3.0,SOFT,1.0,6.0,,0 days 00:27:29.252000,19,Q
TSU,3.0,SOFT,2.0,7.0,,,19,Q
TSU,3.0,SOFT,3.0,8.0,0 days 00:32:59.978000,,19,Q
TSU,4.0,SOFT,1.0,9.0,,0 days 00:40:41.852000,19,Q
TSU,4.0,SOFT,2.0,10.0,,,19,Q
TSU,4.0,SOFT,3.0,11.0,0 days 00:46:26.175000,,19,Q
TSU,5.0,SOFT,1.0,12.0,,0 days 00:48:53.572000,19,Q
TSU,5.0,SOFT,2.0,13.0,,,19,Q
TSU,5.0,SOFT,3.0,14.0,0 days 00:54:32.574000,,19,Q
HUL,1.0,SOFT,1.0,1.0,,0 days 00:18:34.114000,19,Q
HUL,1.0,SOFT,2.0,2.0,,,19,Q
HUL,1.0,SOFT,3.0,3.0,0 days 00:24:20.803000,,19,Q
HUL,2.0,SOFT,1.0,4.0,,0 days 00:28:09.372000,19,Q
HUL,2.0,SOFT,2.0,5.0,,,19,Q
HUL,2.0,SOFT,3.0,6.0,0 days 00:34:01.728000,,19,Q
HUL,3.0,SOFT,1.0,7.0,,0 days 00:40:57.359000,19,Q
HUL,3.0,SOFT,2.0,8.0,,,19,Q
HUL,3.0,SOFT,3.0,9.0,0 days 00:46:42.421000,,19,Q
HUL,4.0,SOFT,1.0,10.0,,0 days 00:49:39.372000,19,Q
HUL,4.0,SOFT,2.0,11.0,,,19,Q
HUL,4.0,SOFT,3.0,12.0,0 days 00:55:21.400000,,19,Q
OCO,1.0,SOFT,1.0,1.0,,0 days 00:13:36.620000,19,Q
OCO,1.0,SOFT,2.0,2.0,,,19,Q
OCO,1.0,SOFT,3.0,3.0,0 days 00:19:02.968000,,19,Q
OCO,2.0,SOFT,4.0,4.0,,0 days 00:19:33.053000,19,Q
OCO,2.0,SOFT,5.0,5.0,,,19,Q
OCO,2.0,SOFT,6.0,6.0,0 days 00:25:06.142000,,19,Q
OCO,3.0,SOFT,1.0,7.0,,0 days 00:26:44.398000,19,Q
OCO,3.0,SOFT,2.0,8.0,,,19,Q
OCO,3.0,SOFT,3.0,9.0,0 days 00:32:26.367000,,19,Q
OCO,4.0,SOFT,1.0,10.0,,0 days 00:40:03.018000,19,Q
OCO,4.0,SOFT,2.0,11.0,,,19,Q
OCO,4.0,SOFT,3.0,12.0,0 days 00:45:56.310000,,19,Q
OCO,5.0,SOFT,1.0,13.0,,0 days 00:49:18.375000,19,Q
OCO,5.0,SOFT,2.0,14.0,,,19,Q
OCO,5.0,SOFT,3.0,15.0,0 days 00:55:05.812000,,19,Q
STR,1.0,SOFT,8.0,1.0,,0 days 00:14:37.866000,19,Q
STR,1.0,SOFT,9.0,2.0,0 days 00:18:26.056000,,19,Q
STR,2.0,SOFT,1.0,3.0,,0 days 00:20:13.767000,19,Q
STR,2.0,SOFT,2.0,4.0,,,19,Q
STR,2.0,SOFT,3.0,5.0,0 days 00:25:52.404000,,19,Q
STR,3.0,SOFT,1.0,6.0,,0 days 00:28:29.915000,19,Q
STR,3.0,SOFT,2.0,7.0,,,19,Q
STR,3.0,SOFT,3.0,8.0,0 days 00:34:32.921000,,19,Q
STR,4.0,SOFT,1.0,9.0,,0 days 00:39:56.191000,19,Q
STR,4.0,SOFT,2.0,10.0,,,19,Q
STR,4.0,SOFT,3.0,11.0,0 days 00:45:40.993000,,19,Q
STR,5.0,SOFT,1.0,12.0,,0 days 00:50:20.789000,19,Q
STR,5.0,SOFT,2.0,13.0,,,19,Q
STR,5.0,SOFT,3.0,14.0,0 days 00:56:28.257000,,19,Q
LAW,1.0,SOFT,1.0,1.0,,0 days 00:13:54.231000,19,Q
LAW,1.0,SOFT,2.0,2.0,0 days 00:17:35.355000,,19,Q
LAW,2.0,SOFT,1.0,3.0,,0 days 00:19:36.996000,19,Q
LAW,2.0,SOFT,2.0,4.0,,,19,Q
LAW,2.0,SOFT,3.0,5.0,0 days 00:25:14.607000,,19,Q
LAW,3.0,SOFT,1.0,6.0,,0 days 00:27:31.759000,19,Q
LAW,3.0,SOFT,2.0,7.0,,,19,Q
LAW,3.0,SOFT,3.0,8.0,0 days 00:33:19.123000,,19,Q
LAW,4.0,SOFT,4.0,9.0,0 days 00:42:00.007000,0 days 00:39:46.967000,19,Q
LAW,5.0,SOFT,5.0,10.0,0 days 00:44:38.060000,0 days 00:42:29.516000,19,Q
LAW,6.0,SOFT,4.0,11.0,0 days 00:52:36.572000,0 days 00:50:45.241000,19,Q
ALB,1.0,SOFT,6.0,1.0,,0 days 00:13:17.110000,19,Q
ALB,1.0,SOFT,7.0,2.0,0 days 00:16:57.641000,,19,Q
ALB,2.0,SOFT,1.0,3.0,,0 days 00:18:05.305000,19,Q
ALB,2.0,SOFT,2.0,4.0,,,19,Q
ALB,2.0,SOFT,3.0,5.0,0 days 00:23:38.284000,,19,Q
ALB,3.0,SOFT,1.0,6.0,,0 days 00:26:52.262000,19,Q
ALB,3.0,SOFT,2.0,7.0,,,19,Q
ALB,3.0,SOFT,3.0,8.0,0 days 00:32:49.523000,,19,Q
COL,1.0,SOFT,6.0,1.0,0 days 00:16:04.828000,0 days 00:14:19.316000,19,Q
COL,2.0,SOFT,1.0,2.0,,0 days 00:18:27.295000,19,Q
COL,2.0,SOFT,2.0,3.0,,,19,Q
COL,2.0,SOFT,3.0,4.0,0 days 00:24:04.363000,,19,Q
COL,3.0,SOFT,1.0,5.0,,0 days 00:27:01.204000,19,Q
COL,3.0,SOFT,2.0,6.0,0 days 00:31:21.778000,,19,Q
BOT,1.0,SOFT,1.0,1.0,,0 days 00:13:39.687000,19,Q
BOT,1.0,SOFT,2.0,2.0,,,19,Q
BOT,1.0,SOFT,3.0,3.0,0 days 00:19:12.710000,,19,Q
BOT,2.0,SOFT,1.0,4.0,,0 days 00:19:52.564000,19,Q
BOT,2.0,SOFT,2.0,5.0,,,19,Q
BOT,2.0,SOFT,3.0,6.0,0 days 00:25:33.353000,,19,Q
BOT,3.0,SOFT,1.0,7.0,,0 days 00:28:26.305000,19,Q
BOT,3.0,SOFT,2.0,8.0,,,19,Q
BOT,3.0,SOFT,3.0,9.0,0 days 00:34:31.785000,,19,Q
HAM,1.0,SOFT,4.0,1.0,,0 days 00:19:07.970000,19,Q
HAM,1.0,SOFT,5.0,2.0,,,19,Q
HAM,1.0,SOFT,6.0,3.0,0 days 00:24:38.663000,,19,Q
HAM,2.0,SOFT,1.0,4.0,,0 days 00:26:19.124000,19,Q
HAM,2.0,SOFT,2.0,5.0,,,19,Q
HAM,2.0,SOFT,3.0,6.0,0 days 00:32:18.733000,,19,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:13:22.015000,19,Q
ZHO,1.0,SOFT,2.0,2.0,,,19,Q
ZHO,1.0,SOFT,3.0,3.0,0 days 00:18:55.762000,,19,Q
ZHO,2.0,SOFT,1.0,4.0,,0 days 00:19:21.745000,19,Q
ZHO,2.0,SOFT,2.0,5.0,,,19,Q
ZHO,2.0,SOFT,3.0,6.0,0 days 00:24:51.247000,,19,Q
ZHO,3.0,SOFT,1.0,7.0,,0 days 00:27:53.317000,19,Q
ZHO,3.0,SOFT,2.0,8.0,,,19,Q
ZHO,3.0,SOFT,3.0,9.0,0 days 00:33:48.370000,,19,Q
VER,1.0,MEDIUM,1.0,1.0,,,19,R
VER,1.0,MEDIUM,2.0,2.0,,,19,R
VER,1.0,MEDIUM,3.0,3.0,,,19,R
VER,1.0,MEDIUM,4.0,4.0,,,19,R
VER,1.0,MEDIUM,5.0,5.0,,,19,R
VER,1.0,MEDIUM,6.0,6.0,,,19,R
VER,1.0,MEDIUM,7.0,7.0,,,19,R
VER,1.0,MEDIUM,8.0,8.0,,,19,R
VER,1.0,MEDIUM,9.0,9.0,,,19,R
VER,1.0,MEDIUM,10.0,10.0,,,19,R
VER,1.0,MEDIUM,11.0,11.0,,,19,R
VER,1.0,MEDIUM,12.0,12.0,,,19,R
VER,1.0,MEDIUM,13.0,13.0,,,19,R
VER,1.0,MEDIUM,14.0,14.0,,,19,R
VER,1.0,MEDIUM,15.0,15.0,,,19,R
VER,1.0,MEDIUM,16.0,16.0,,,19,R
VER,1.0,MEDIUM,17.0,17.0,,,19,R
VER,1.0,MEDIUM,18.0,18.0,,,19,R
VER,1.0,MEDIUM,19.0,19.0,,,19,R
VER,1.0,MEDIUM,20.0,20.0,,,19,R
VER,1.0,MEDIUM,21.0,21.0,,,19,R
VER,1.0,MEDIUM,22.0,22.0,,,19,R
VER,1.0,MEDIUM,23.0,23.0,,,19,R
VER,1.0,MEDIUM,24.0,24.0,,,19,R
VER,1.0,MEDIUM,25.0,25.0,0 days 01:41:15.285000,,19,R
VER,2.0,HARD,1.0,26.0,,0 days 01:41:39.677000,19,R
VER,2.0,HARD,2.0,27.0,,,19,R
VER,2.0,HARD,3.0,28.0,,,19,R
VER,2.0,HARD,4.0,29.0,,,19,R
VER,2.0,HARD,5.0,30.0,,,19,R
VER,2.0,HARD,6.0,31.0,,,19,R
VER,2.0,HARD,7.0,32.0,,,19,R
VER,2.0,HARD,8.0,33.0,,,19,R
VER,2.0,HARD,9.0,34.0,,,19,R
VER,2.0,HARD,10.0,35.0,,,19,R
VER,2.0,HARD,11.0,36.0,,,19,R
VER,2.0,HARD,12.0,37.0,,,19,R
VER,2.0,HARD,13.0,38.0,,,19,R
VER,2.0,HARD,14.0,39.0,,,19,R
VER,2.0,HARD,15.0,40.0,,,19,R
VER,2.0,HARD,16.0,41.0,,,19,R
VER,2.0,HARD,17.0,42.0,,,19,R
VER,2.0,HARD,18.0,43.0,,,19,R
VER,2.0,HARD,19.0,44.0,,,19,R
VER,2.0,HARD,20.0,45.0,,,19,R
VER,2.0,HARD,21.0,46.0,,,19,R
VER,2.0,HARD,22.0,47.0,,,19,R
VER,2.0,HARD,23.0,48.0,,,19,R
VER,2.0,HARD,24.0,49.0,,,19,R
VER,2.0,HARD,25.0,50.0,,,19,R
VER,2.0,HARD,26.0,51.0,,,19,R
VER,2.0,HARD,27.0,52.0,,,19,R
VER,2.0,HARD,28.0,53.0,,,19,R
VER,2.0,HARD,29.0,54.0,,,19,R
VER,2.0,HARD,30.0,55.0,,,19,R
VER,2.0,HARD,31.0,56.0,,,19,R
GAS,1.0,MEDIUM,1.0,1.0,,,19,R
GAS,1.0,MEDIUM,2.0,2.0,,,19,R
GAS,1.0,MEDIUM,3.0,3.0,,,19,R
GAS,1.0,MEDIUM,4.0,4.0,,,19,R
GAS,1.0,MEDIUM,5.0,5.0,,,19,R
GAS,1.0,MEDIUM,6.0,6.0,,,19,R
GAS,1.0,MEDIUM,7.0,7.0,,,19,R
GAS,1.0,MEDIUM,8.0,8.0,,,19,R
GAS,1.0,MEDIUM,9.0,9.0,,,19,R
GAS,1.0,MEDIUM,10.0,10.0,,,19,R
GAS,1.0,MEDIUM,11.0,11.0,,,19,R
GAS,1.0,MEDIUM,12.0,12.0,,,19,R
GAS,1.0,MEDIUM,13.0,13.0,,,19,R
GAS,1.0,MEDIUM,14.0,14.0,,,19,R
GAS,1.0,MEDIUM,15.0,15.0,,,19,R
GAS,1.0,MEDIUM,16.0,16.0,,,19,R
GAS,1.0,MEDIUM,17.0,17.0,,,19,R
GAS,1.0,MEDIUM,18.0,18.0,0 days 01:29:52.529000,,19,R
GAS,2.0,HARD,1.0,19.0,,0 days 01:30:20.720000,19,R
GAS,2.0,HARD,2.0,20.0,,,19,R
GAS,2.0,HARD,3.0,21.0,,,19,R
GAS,2.0,HARD,4.0,22.0,,,19,R
GAS,2.0,HARD,5.0,23.0,,,19,R
GAS,2.0,HARD,6.0,24.0,,,19,R
GAS,2.0,HARD,7.0,25.0,,,19,R
GAS,2.0,HARD,8.0,26.0,,,19,R
GAS,2.0,HARD,9.0,27.0,,,19,R
GAS,2.0,HARD,10.0,28.0,,,19,R
GAS,2.0,HARD,11.0,29.0,,,19,R
GAS,2.0,HARD,12.0,30.0,,,19,R
GAS,2.0,HARD,13.0,31.0,,,19,R
GAS,2.0,HARD,14.0,32.0,,,19,R
GAS,2.0,HARD,15.0,33.0,,,19,R
GAS,2.0,HARD,16.0,34.0,,,19,R
GAS,2.0,HARD,17.0,35.0,,,19,R
GAS,2.0,HARD,18.0,36.0,,,19,R
GAS,2.0,HARD,19.0,37.0,,,19,R
GAS,2.0,HARD,20.0,38.0,,,19,R
GAS,2.0,HARD,21.0,39.0,,,19,R
GAS,2.0,HARD,22.0,40.0,,,19,R
GAS,2.0,HARD,23.0,41.0,,,19,R
GAS,2.0,HARD,24.0,42.0,,,19,R
GAS,2.0,HARD,25.0,43.0,,,19,R
GAS,2.0,HARD,26.0,44.0,,,19,R
GAS,2.0,HARD,27.0,45.0,,,19,R
GAS,2.0,HARD,28.0,46.0,,,19,R
GAS,2.0,HARD,29.0,47.0,,,19,R
GAS,2.0,HARD,30.0,48.0,,,19,R
GAS,2.0,HARD,31.0,49.0,,,19,R
GAS,2.0,HARD,32.0,50.0,,,19,R
GAS,2.0,HARD,33.0,51.0,,,19,R
GAS,2.0,HARD,34.0,52.0,,,19,R
GAS,2.0,HARD,35.0,53.0,,,19,R
GAS,2.0,HARD,36.0,54.0,,,19,R
GAS,2.0,HARD,37.0,55.0,,,19,R
GAS,2.0,HARD,38.0,56.0,,,19,R
PER,1.0,MEDIUM,1.0,1.0,,,19,R
PER,1.0,MEDIUM,2.0,2.0,,,19,R
PER,1.0,MEDIUM,3.0,3.0,,,19,R
PER,1.0,MEDIUM,4.0,4.0,,,19,R
PER,1.0,MEDIUM,5.0,5.0,,,19,R
PER,1.0,MEDIUM,6.0,6.0,,,19,R
PER,1.0,MEDIUM,7.0,7.0,,,19,R
PER,1.0,MEDIUM,8.0,8.0,,,19,R
PER,1.0,MEDIUM,9.0,9.0,,,19,R
PER,1.0,MEDIUM,10.0,10.0,,,19,R
PER,1.0,MEDIUM,11.0,11.0,,,19,R
PER,1.0,MEDIUM,12.0,12.0,,,19,R
PER,1.0,MEDIUM,13.0,13.0,,,19,R
PER,1.0,MEDIUM,14.0,14.0,,,19,R
PER,1.0,MEDIUM,15.0,15.0,,,19,R
PER,1.0,MEDIUM,16.0,16.0,,,19,R
PER,1.0,MEDIUM,17.0,17.0,,,19,R
PER,1.0,MEDIUM,18.0,18.0,,,19,R
PER,1.0,MEDIUM,19.0,19.0,,,19,R
PER,1.0,MEDIUM,20.0,20.0,,,19,R
PER,1.0,MEDIUM,21.0,21.0,,,19,R
PER,1.0,MEDIUM,22.0,22.0,,,19,R
PER,1.0,MEDIUM,23.0,23.0,,,19,R
PER,1.0,MEDIUM,24.0,24.0,,,19,R
