Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
RUS,5.0,SOFT,2.0,14.0,0 days 01:06:52.051000,,18,Q
RUS,6.0,SOFT,1.0,15.0,,0 days 01:25:58.644000,18,Q
RUS,6.0,SOFT,2.0,16.0,,,18,Q
RUS,6.0,SOFT,3.0,17.0,0 days 01:32:05.128000,,18,Q
PIA,1.0,SOFT,1.0,1.0,,0 days 00:15:32.339000,18,Q
PIA,1.0,SOFT,2.0,2.0,,,18,Q
PIA,1.0,SOFT,3.0,3.0,0 days 00:21:31.239000,,18,Q
PIA,2.0,SOFT,4.0,4.0,,0 days 00:25:02.706000,18,Q
PIA,2.0,SOFT,5.0,5.0,,,18,Q
PIA,2.0,SOFT,6.0,6.0,0 days 00:30:37.539000,,18,Q
PIA,3.0,SOFT,1.0,7.0,,0 days 00:40:08.005000,18,Q
PIA,3.0,SOFT,2.0,8.0,,,18,Q
PIA,3.0,SOFT,3.0,9.0,0 days 00:45:53.056000,,18,Q
PIA,4.0,SOFT,1.0,10.0,,0 days 00:49:11.816000,18,Q
PIA,4.0,SOFT,2.0,11.0,,,18,Q
PIA,4.0,SOFT,3.0,12.0,0 days 00:54:44.110000,,18,Q
PIA,5.0,SOFT,1.0,13.0,,0 days 01:01:54.751000,18,Q
PIA,5.0,SOFT,2.0,14.0,,,18,Q
PIA,5.0,SOFT,3.0,15.0,0 days 01:07:59.254000,,18,Q
PIA,6.0,SOFT,1.0,16.0,,0 days 01:24:55.834000,18,Q
PIA,6.0,SOFT,2.0,17.0,,,18,Q
PIA,6.0,SOFT,3.0,18.0,0 days 01:30:41.310000,,18,Q
HUL,1.0,SOFT,1.0,1.0,,0 days 00:19:28.451000,18,Q
HUL,1.0,SOFT,2.0,2.0,,,18,Q
HUL,1.0,SOFT,3.0,3.0,0 days 00:24:54.787000,,18,Q
HUL,2.0,SOFT,1.0,4.0,,0 days 00:28:19.408000,18,Q
HUL,2.0,SOFT,2.0,5.0,,,18,Q
HUL,2.0,SOFT,3.0,6.0,0 days 00:33:59.211000,,18,Q
HUL,3.0,SOFT,1.0,7.0,,0 days 00:39:34.185000,18,Q
HUL,3.0,SOFT,2.0,8.0,,,18,Q
HUL,3.0,SOFT,3.0,9.0,0 days 00:44:56.052000,,18,Q
HUL,4.0,SOFT,1.0,10.0,,0 days 00:50:52.046000,18,Q
HUL,4.0,SOFT,2.0,11.0,,,18,Q
HUL,4.0,SOFT,3.0,12.0,0 days 00:56:27.237000,,18,Q
HUL,5.0,SOFT,4.0,13.0,,0 days 01:01:48.916000,18,Q
HUL,5.0,SOFT,5.0,14.0,,,18,Q
HUL,5.0,SOFT,6.0,15.0,0 days 01:07:42.085000,,18,Q
HUL,6.0,SOFT,1.0,16.0,,0 days 01:25:09.858000,18,Q
HUL,6.0,SOFT,2.0,17.0,,,18,Q
HUL,6.0,SOFT,3.0,18.0,0 days 01:30:58.280000,,18,Q
ALO,1.0,SOFT,1.0,1.0,,0 days 00:18:54.935000,18,Q
ALO,1.0,SOFT,2.0,2.0,,,18,Q
ALO,1.0,SOFT,3.0,3.0,0 days 00:24:41.696000,,18,Q
ALO,2.0,SOFT,1.0,4.0,,0 days 00:27:36.047000,18,Q
ALO,2.0,SOFT,2.0,5.0,,,18,Q
ALO,2.0,SOFT,3.0,6.0,0 days 00:33:29.032000,,18,Q
ALO,3.0,SOFT,1.0,7.0,,0 days 00:40:45.100000,18,Q
ALO,3.0,SOFT,2.0,8.0,,,18,Q
ALO,3.0,SOFT,3.0,9.0,0 days 00:46:28.516000,,18,Q
ALO,4.0,SOFT,1.0,10.0,,0 days 00:49:41.630000,18,Q
ALO,4.0,SOFT,2.0,11.0,,,18,Q
ALO,4.0,SOFT,3.0,12.0,0 days 00:55:42.065000,,18,Q
ALO,5.0,SOFT,4.0,13.0,,0 days 01:02:59.379000,18,Q
ALO,5.0,SOFT,5.0,14.0,0 days 01:07:30.510000,,18,Q
ALO,6.0,SOFT,1.0,15.0,,0 days 01:25:29.669000,18,Q
ALO,6.0,SOFT,2.0,16.0,,,18,Q
ALO,6.0,SOFT,3.0,17.0,0 days 01:31:29.129000,,18,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:18:47.845000,18,Q
TSU,1.0,SOFT,2.0,2.0,,,18,Q
TSU,1.0,SOFT,3.0,3.0,0 days 00:24:36.175000,,18,Q
TSU,2.0,SOFT,1.0,4.0,,0 days 00:27:55.248000,18,Q
TSU,2.0,SOFT,2.0,5.0,,,18,Q
TSU,2.0,SOFT,3.0,6.0,0 days 00:33:44.371000,,18,Q
TSU,3.0,SOFT,1.0,7.0,,0 days 00:40:15.663000,18,Q
TSU,3.0,SOFT,2.0,8.0,,,18,Q
TSU,3.0,SOFT,3.0,9.0,0 days 00:46:07.055000,,18,Q
TSU,4.0,SOFT,1.0,10.0,,0 days 00:50:13.732000,18,Q
TSU,4.0,SOFT,2.0,11.0,,,18,Q
TSU,4.0,SOFT,3.0,12.0,0 days 00:56:13.787000,,18,Q
TSU,5.0,SOFT,4.0,13.0,,0 days 01:02:38.701000,18,Q
TSU,5.0,SOFT,5.0,14.0,0 days 01:06:41.512000,,18,Q
TSU,6.0,SOFT,1.0,15.0,,0 days 01:26:19.950000,18,Q
TSU,6.0,SOFT,2.0,16.0,,,18,Q
TSU,6.0,SOFT,3.0,17.0,0 days 01:32:10.746000,,18,Q
LEC,1.0,SOFT,1.0,1.0,,0 days 00:14:22.037000,18,Q
LEC,1.0,SOFT,2.0,2.0,,,18,Q
LEC,1.0,SOFT,3.0,3.0,,,18,Q
LEC,1.0,SOFT,4.0,4.0,,,18,Q
LEC,1.0,SOFT,5.0,5.0,,,18,Q
LEC,1.0,SOFT,6.0,6.0,0 days 00:25:35.550000,,18,Q
LEC,2.0,SOFT,1.0,7.0,,0 days 00:29:12.282000,18,Q
LEC,2.0,SOFT,2.0,8.0,0 days 00:33:06.951000,,18,Q
LEC,3.0,SOFT,3.0,9.0,,0 days 00:39:51.533000,18,Q
LEC,3.0,SOFT,4.0,10.0,,,18,Q
LEC,3.0,SOFT,5.0,11.0,0 days 00:45:26.436000,,18,Q
LEC,4.0,SOFT,1.0,12.0,,0 days 00:49:30.352000,18,Q
LEC,4.0,SOFT,2.0,13.0,,,18,Q
LEC,4.0,SOFT,3.0,14.0,0 days 00:55:09.379000,,18,Q
LEC,5.0,SOFT,1.0,15.0,,0 days 01:03:11.355000,18,Q
LEC,5.0,SOFT,2.0,16.0,0 days 01:07:37.804000,,18,Q
LEC,6.0,SOFT,1.0,17.0,,0 days 01:25:41.952000,18,Q
LEC,6.0,SOFT,2.0,18.0,,,18,Q
LEC,6.0,SOFT,3.0,19.0,0 days 01:31:36.337000,,18,Q
SAI,1.0,SOFT,1.0,1.0,,0 days 00:14:26.767000,18,Q
SAI,1.0,SOFT,2.0,2.0,,,18,Q
SAI,1.0,SOFT,3.0,3.0,,,18,Q
SAI,1.0,SOFT,4.0,4.0,,,18,Q
SAI,1.0,SOFT,5.0,5.0,,,18,Q
SAI,1.0,SOFT,6.0,6.0,0 days 00:26:06.155000,,18,Q
SAI,2.0,SOFT,1.0,7.0,,0 days 00:29:06.728000,18,Q
SAI,2.0,SOFT,2.0,8.0,,,18,Q
SAI,2.0,SOFT,3.0,9.0,0 days 00:35:01.055000,,18,Q
SAI,3.0,SOFT,3.0,10.0,,0 days 00:39:54.260000,18,Q
SAI,3.0,SOFT,4.0,11.0,,,18,Q
SAI,3.0,SOFT,5.0,12.0,0 days 00:45:46.405000,,18,Q
SAI,4.0,SOFT,1.0,13.0,,0 days 00:49:32.953000,18,Q
SAI,4.0,SOFT,2.0,14.0,,,18,Q
SAI,4.0,SOFT,3.0,15.0,0 days 00:55:23.069000,,18,Q
SAI,5.0,SOFT,1.0,16.0,0 days 01:17:42.278000,0 days 01:03:15.380000,18,Q
ALB,1.0,SOFT,1.0,1.0,,0 days 00:16:49.730000,18,Q
ALB,1.0,SOFT,2.0,2.0,,,18,Q
ALB,1.0,SOFT,3.0,3.0,0 days 00:22:26.628000,,18,Q
ALB,2.0,SOFT,1.0,4.0,,0 days 00:24:41.973000,18,Q
ALB,2.0,SOFT,2.0,5.0,,,18,Q
ALB,2.0,SOFT,3.0,6.0,0 days 00:30:08.082000,,18,Q
ALB,3.0,SOFT,1.0,7.0,,0 days 00:38:59.460000,18,Q
ALB,3.0,SOFT,2.0,8.0,,,18,Q
ALB,3.0,SOFT,3.0,9.0,0 days 00:44:24.772000,,18,Q
ALB,4.0,SOFT,1.0,10.0,,0 days 00:49:56.854000,18,Q
ALB,4.0,SOFT,2.0,11.0,,,18,Q
ALB,4.0,SOFT,3.0,12.0,0 days 00:55:57.282000,,18,Q
COL,1.0,SOFT,1.0,1.0,,0 days 00:17:00.278000,18,Q
COL,1.0,SOFT,2.0,2.0,,,18,Q
COL,1.0,SOFT,3.0,3.0,0 days 00:22:41.535000,,18,Q
COL,2.0,SOFT,1.0,4.0,,0 days 00:28:10.147000,18,Q
COL,2.0,SOFT,2.0,5.0,,,18,Q
COL,2.0,SOFT,3.0,6.0,0 days 00:33:57.987000,,18,Q
COL,3.0,SOFT,4.0,7.0,,0 days 00:39:02.834000,18,Q
COL,3.0,SOFT,5.0,8.0,,,18,Q
COL,3.0,SOFT,6.0,9.0,0 days 00:44:50.319000,,18,Q
COL,4.0,SOFT,1.0,10.0,,0 days 00:50:04.837000,18,Q
COL,4.0,SOFT,2.0,11.0,,,18,Q
COL,4.0,SOFT,3.0,12.0,0 days 00:56:04.397000,,18,Q
PER,1.0,SOFT,1.0,1.0,,0 days 00:14:46.654000,18,Q
PER,1.0,SOFT,2.0,2.0,,,18,Q
PER,1.0,SOFT,3.0,3.0,,,18,Q
PER,1.0,SOFT,4.0,4.0,,,18,Q
PER,1.0,SOFT,5.0,5.0,0 days 00:23:46.102000,,18,Q
PER,2.0,SOFT,1.0,6.0,,0 days 00:27:09.467000,18,Q
PER,2.0,SOFT,2.0,7.0,,,18,Q
PER,2.0,SOFT,3.0,8.0,0 days 00:32:47.026000,,18,Q
PER,3.0,SOFT,1.0,9.0,,0 days 00:38:50.051000,18,Q
PER,3.0,SOFT,2.0,10.0,,,18,Q
PER,3.0,SOFT,3.0,11.0,0 days 00:44:03.480000,,18,Q
PER,4.0,SOFT,1.0,12.0,,0 days 00:50:39.169000,18,Q
PER,4.0,SOFT,2.0,13.0,,,18,Q
PER,4.0,SOFT,3.0,14.0,0 days 00:56:20.205000,,18,Q
MAG,1.0,SOFT,1.0,1.0,,0 days 00:19:06.450000,18,Q
MAG,1.0,SOFT,2.0,2.0,,,18,Q
MAG,1.0,SOFT,3.0,3.0,0 days 00:24:43.065000,,18,Q
MAG,2.0,SOFT,1.0,4.0,,0 days 00:27:43.818000,18,Q
MAG,2.0,SOFT,2.0,5.0,,,18,Q
MAG,2.0,SOFT,3.0,6.0,0 days 00:33:31.283000,,18,Q
MAG,3.0,SOFT,1.0,7.0,,0 days 00:39:08.302000,18,Q
MAG,3.0,SOFT,2.0,8.0,,,18,Q
MAG,3.0,SOFT,3.0,9.0,0 days 00:44:52.537000,,18,Q
MAG,4.0,SOFT,1.0,10.0,,0 days 00:49:53.115000,18,Q
MAG,4.0,SOFT,2.0,11.0,,,18,Q
MAG,4.0,SOFT,3.0,12.0,0 days 00:55:43.542000,,18,Q
OCO,1.0,SOFT,1.0,1.0,,0 days 00:13:49.678000,18,Q
OCO,1.0,SOFT,2.0,2.0,,,18,Q
OCO,1.0,SOFT,3.0,3.0,0 days 00:19:20.938000,,18,Q
OCO,2.0,SOFT,1.0,4.0,,0 days 00:19:53.194000,18,Q
OCO,2.0,SOFT,2.0,5.0,,,18,Q
OCO,2.0,SOFT,3.0,6.0,0 days 00:25:21.484000,,18,Q
OCO,3.0,SOFT,1.0,7.0,,0 days 00:28:26.767000,18,Q
OCO,3.0,SOFT,2.0,8.0,,,18,Q
OCO,3.0,SOFT,3.0,9.0,0 days 00:34:31.552000,,18,Q
OCO,4.0,SOFT,4.0,10.0,,0 days 00:40:22.830000,18,Q
OCO,4.0,SOFT,5.0,11.0,,,18,Q
OCO,4.0,SOFT,6.0,12.0,0 days 00:46:17.277000,,18,Q
OCO,5.0,SOFT,1.0,13.0,,0 days 00:49:14.391000,18,Q
OCO,5.0,SOFT,2.0,14.0,,,18,Q
OCO,5.0,SOFT,3.0,15.0,0 days 00:55:03.290000,,18,Q
RIC,1.0,SOFT,1.0,1.0,,0 days 00:18:43.421000,18,Q
RIC,1.0,SOFT,2.0,2.0,,,18,Q
RIC,1.0,SOFT,3.0,3.0,0 days 00:24:25.232000,,18,Q
RIC,2.0,SOFT,1.0,4.0,,0 days 00:27:25.940000,18,Q
RIC,2.0,SOFT,2.0,5.0,,,18,Q
RIC,2.0,SOFT,3.0,6.0,0 days 00:33:20.842000,,18,Q
STR,1.0,SOFT,1.0,1.0,,0 days 00:18:39.812000,18,Q
STR,1.0,SOFT,2.0,2.0,,,18,Q
STR,1.0,SOFT,3.0,3.0,0 days 00:24:07.316000,,18,Q
STR,2.0,SOFT,1.0,4.0,,0 days 00:28:23.147000,18,Q
STR,2.0,SOFT,2.0,5.0,,,18,Q
STR,2.0,SOFT,3.0,6.0,0 days 00:34:19.480000,,18,Q
GAS,1.0,SOFT,1.0,1.0,,0 days 00:14:04.403000,18,Q
GAS,1.0,SOFT,2.0,2.0,,,18,Q
GAS,1.0,SOFT,3.0,3.0,0 days 00:19:29.343000,,18,Q
GAS,2.0,SOFT,1.0,4.0,,0 days 00:20:42.156000,18,Q
GAS,2.0,SOFT,2.0,5.0,,,18,Q
GAS,2.0,SOFT,3.0,6.0,0 days 00:26:07.874000,,18,Q
GAS,3.0,SOFT,1.0,7.0,,0 days 00:29:02.919000,18,Q
GAS,3.0,SOFT,2.0,8.0,,,18,Q
GAS,3.0,SOFT,3.0,9.0,0 days 00:34:50.609000,,18,Q
BOT,1.0,SOFT,1.0,1.0,,0 days 00:14:10.734000,18,Q
BOT,1.0,SOFT,2.0,2.0,,,18,Q
BOT,1.0,SOFT,3.0,3.0,0 days 00:19:35.976000,,18,Q
BOT,2.0,SOFT,1.0,4.0,,0 days 00:20:11.916000,18,Q
BOT,2.0,SOFT,2.0,5.0,,,18,Q
BOT,2.0,SOFT,3.0,6.0,0 days 00:25:43.306000,,18,Q
BOT,3.0,SOFT,1.0,7.0,,0 days 00:28:31.858000,18,Q
BOT,3.0,SOFT,2.0,8.0,,,18,Q
BOT,3.0,SOFT,3.0,9.0,0 days 00:34:48.942000,,18,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:13:54.725000,18,Q
ZHO,1.0,SOFT,2.0,2.0,,,18,Q
ZHO,1.0,SOFT,3.0,3.0,0 days 00:19:31.069000,,18,Q
ZHO,2.0,SOFT,1.0,4.0,,0 days 00:20:02.148000,18,Q
ZHO,2.0,SOFT,2.0,5.0,,,18,Q
ZHO,2.0,SOFT,3.0,6.0,0 days 00:25:31.020000,,18,Q
ZHO,3.0,SOFT,1.0,7.0,,0 days 00:28:44.066000,18,Q
ZHO,3.0,SOFT,2.0,8.0,,,18,Q
ZHO,3.0,SOFT,3.0,9.0,0 days 00:34:43.042000,,18,Q
NOR,1.0,MEDIUM,1.0,1.0,,,18,R
NOR,1.0,MEDIUM,2.0,2.0,,,18,R
NOR,1.0,MEDIUM,3.0,3.0,,,18,R
NOR,1.0,MEDIUM,4.0,4.0,,,18,R
NOR,1.0,MEDIUM,5.0,5.0,,,18,R
NOR,1.0,MEDIUM,6.0,6.0,,,18,R
NOR,1.0,MEDIUM,7.0,7.0,,,18,R
NOR,1.0,MEDIUM,8.0,8.0,,,18,R
NOR,1.0,MEDIUM,9.0,9.0,,,18,R
NOR,1.0,MEDIUM,10.0,10.0,,,18,R
NOR,1.0,MEDIUM,11.0,11.0,,,18,R
NOR,1.0,MEDIUM,12.0,12.0,,,18,R
NOR,1.0,MEDIUM,13.0,13.0,,,18,R
NOR,1.0,MEDIUM,14.0,14.0,,,18,R
NOR,1.0,MEDIUM,15.0,15.0,,,18,R
NOR,1.0,MEDIUM,16.0,16.0,,,18,R
NOR,1.0,MEDIUM,17.0,17.0,,,18,R
NOR,1.0,MEDIUM,18.0,18.0,,,18,R
NOR,1.0,MEDIUM,19.0,19.0,,,18,R
NOR,1.0,MEDIUM,20.0,20.0,,,18,R
NOR,1.0,MEDIUM,21.0,21.0,,,18,R
NOR,1.0,MEDIUM,22.0,22.0,,,18,R
NOR,1.0,MEDIUM,23.0,23.0,,,18,R
NOR,1.0,MEDIUM,24.0,24.0,,,18,R
NOR,1.0,MEDIUM,25.0,25.0,,,18,R
NOR,1.0,MEDIUM,26.0,26.0,,,18,R
NOR,1.0,MEDIUM,27.0,27.0,,,18,R
NOR,1.0,MEDIUM,28.0,28.0,,,18,R
NOR,1.0,MEDIUM,29.0,29.0,,,18,R
NOR,1.0,MEDIUM,30.0,30.0,0 days 01:45:49.453000,,18,R
NOR,2.0,HARD,1.0,31.0,,0 days 01:46:18.437000,18,R
NOR,2.0,HARD,2.0,32.0,,,18,R
NOR,2.0,HARD,3.0,33.0,,,18,R
NOR,2.0,HARD,4.0,34.0,,,18,R
NOR,2.0,HARD,5.0,35.0,,,18,R
NOR,2.0,HARD,6.0,36.0,,,18,R
NOR,2.0,HARD,7.0,37.0,,,18,R
NOR,2.0,HARD,8.0,38.0,,,18,R
NOR,2.0,HARD,9.0,39.0,,,18,R
NOR,2.0,HARD,10.0,40.0,,,18,R
NOR,2.0,HARD,11.0,41.0,,,18,R
NOR,2.0,HARD,12.0,42.0,,,18,R
NOR,2.0,HARD,13.0,43.0,,,18,R
NOR,2.0,HARD,14.0,44.0,,,18,R
NOR,2.0,HARD,15.0,45.0,,,18,R
NOR,2.0,HARD,16.0,46.0,,,18,R
NOR,2.0,HARD,17.0,47.0,,,18,R
NOR,2.0,HARD,18.0,48.0,,,18,R
NOR,2.0,HARD,19.0,49.0,,,18,R
NOR,2.0,HARD,20.0,50.0,,,18,R
NOR,2.0,HARD,21.0,51.0,,,18,R
NOR,2.0,HARD,22.0,52.0,,,18,R
NOR,2.0,HARD,23.0,53.0,,,18,R
NOR,2.0,HARD,24.0,54.0,,,18,R
NOR,2.0,HARD,25.0,55.0,,,18,R
NOR,2.0,HARD,26.0,56.0,,,18,R
NOR,2.0,HARD,27.0,57.0,,,18,R
NOR,2.0,HARD,28.0,58.0,,,18,R
NOR,2.0,HARD,29.0,59.0,,,18,R
NOR,2.0,HARD,30.0,60.0,,,18,R
NOR,2.0,HARD,31.0,61.0,,,18,R
NOR,2.0,HARD,32.0,62.0,,,18,R
VER,1.0,MEDIUM,1.0,1.0,,,18,R
VER,1.0,MEDIUM,2.0,2.0,,,18,R
VER,1.0,MEDIUM,3.0,3.0,,,18,R
VER,1.0,MEDIUM,4.0,4.0,,,18,R
VER,1.0,MEDIUM,5.0,5.0,,,18,R
VER,1.0,MEDIUM,6.0,6.0,,,18,R
VER,1.0,MEDIUM,7.0,7.0,,,18,R
VER,1.0,MEDIUM,8.0,8.0,,,18,R
VER,1.0,MEDIUM,9.0,9.0,,,18,R
VER,1.0,MEDIUM,10.0,10.0,,,18,R
VER,1.0,MEDIUM,11.0,11.0,,,18,R
VER,1.0,MEDIUM,12.0,12.0,,,18,R
VER,1.0,MEDIUM,13.0,13.0,,,18,R
VER,1.0,MEDIUM,14.0,14.0,,,18,R
VER,1.0,MEDIUM,15.0,15.0,,,18,R
VER,1.0,MEDIUM,16.0,16.0,,,18,R
VER,1.0,MEDIUM,17.0,17.0,,,18,R
VER,1.0,MEDIUM,18.0,18.0,,,18,R
VER,1.0,MEDIUM,19.0,19.0,,,18,R
VER,1.0,MEDIUM,20.0,20.0,,,18,R
VER,1.0,MEDIUM,21.0,21.0,,,18,R
VER,1.0,MEDIUM,22.0,22.0,,,18,R
VER,1.0,MEDIUM,23.0,23.0,,,18,R
VER,1.0,MEDIUM,24.0,24.0,,,18,R
VER,1.0,MEDIUM,25.0,25.0,,,18,R
VER,1.0,MEDIUM,26.0,26.0,,,18,R
VER,1.0,MEDIUM,27.0,27.0,,,18,R
VER,1.0,MEDIUM,28.0,28.0,,,18,R
VER,1.0,MEDIUM,29.0,29.0,0 days 01:44:33.059000,,18,R
VER,2.0,HARD,1.0,30.0,,0 days 01:45:02.740000,18,R
VER,2.0,HARD,2.0,31.0,,,18,R
VER,2.0,HARD,3.0,32.0,,,18,R
VER,2.0,HARD,4.0,33.0,,,18,R
VER,2.0,HARD,5.0,34.0,,,18,R
VER,2.0,HARD,6.0,35.0,,,18,R
VER,2.0,HARD,7.0,36.0,,,18,R
VER,2.0,HARD,8.0,37.0,,,18,R
VER,2.0,HARD,9.0,38.0,,,18,R
VER,2.0,HARD,10.0,39.0,,,18,R
VER,2.0,HARD,11.0,40.0,,,18,R
VER,2.0,HARD,12.0,41.0,,,18,R
VER,2.0,HARD,13.0,42.0,,,18,R
VER,2.0,HARD,14.0,43.0,,,18,R
VER,2.0,HARD,15.0,44.0,,,18,R
VER,2.0,HARD,16.0,45.0,,,18,R
VER,2.0,HARD,17.0,46.0,,,18,R
VER,2.0,HARD,18.0,47.0,,,18,R
VER,2.0,HARD,19.0,48.0,,,18,R
VER,2.0,HARD,20.0,49.0,,,18,R
VER,2.0,HARD,21.0,50.0,,,18,R
VER,2.0,HARD,22.0,51.0,,,18,R
VER,2.0,HARD,23.0,52.0,,,18,R
VER,2.0,HARD,24.0,53.0,,,18,R
VER,2.0,HARD,25.0,54.0,,,18,R
VER,2.0,HARD,26.0,55.0,,,18,R
VER,2.0,HARD,27.0,56.0,,,18,R
VER,2.0,HARD,28.0,57.0,,,18,R
VER,2.0,HARD,29.0,58.0,,,18,R
VER,2.0,HARD,30.0,59.0,,,18,R
VER,2.0,HARD,31.0,60.0,,,18,R
VER,2.0,HARD,32.0,61.0,,,18,R
VER,2.0,HARD,33.0,62.0,,,18,R
PIA,1.0,MEDIUM,1.0,1.0,,,18,R
PIA,1.0,MEDIUM,2.0,2.0,,,18,R
PIA,1.0,MEDIUM,3.0,3.0,,,18,R
PIA,1.0,MEDIUM,4.0,4.0,,,18,R
PIA,1.0,MEDIUM,5.0,5.0,,,18,R
PIA,1.0,MEDIUM,6.0,6.0,,,18,R
PIA,1.0,MEDIUM,7.0,7.0,,,18,R
PIA,1.0,MEDIUM,8.0,8.0,,,18,R
PIA,1.0,MEDIUM,9.0,9.0,,,18,R
PIA,1.0,MEDIUM,10.0,10.0,,,18,R
PIA,1.0,MEDIUM,11.0,11.0,,,18,R
PIA,1.0,MEDIUM,12.0,12.0,,,18,R
PIA,1.0,MEDIUM,13.0,13.0,,,18,R
PIA,1.0,MEDIUM,14.0,14.0,,,18,R
PIA,1.0,MEDIUM,15.0,15.0,,,18,R
PIA,1.0,MEDIUM,16.0,16.0,,,18,R
PIA,1.0,MEDIUM,17.0,17.0,,,18,R
PIA,1.0,MEDIUM,18.0,18.0,,,18,R
PIA,1.0,MEDIUM,19.0,19.0,,,18,R
PIA,1.0,MEDIUM,20.0,20.0,,,18,R
