Driver,Stint,Compound,TyreLife,LapNumber,PitInTime,PitOutTime,Round,Session
NOR,5.0,SOFT,1.0,16.0,,0 days 01:04:23.628000,23,Q
NOR,5.0,SOFT,2.0,17.0,0 days 01:07:13.007000,,23,Q
NOR,6.0,SOFT,1.0,18.0,,0 days 01:08:49.206000,23,Q
NOR,6.0,SOFT,2.0,19.0,,,23,Q
NOR,6.0,SOFT,3.0,20.0,,,23,Q
NOR,6.0,SOFT,4.0,21.0,,,23,Q
NOR,6.0,SOFT,5.0,22.0,0 days 01:16:57.819000,,23,Q
PIA,1.0,SOFT,8.0,1.0,,0 days 00:17:34.962000,23,Q
PIA,1.0,SOFT,9.0,2.0,,,23,Q
PIA,1.0,SOFT,10.0,3.0,0 days 00:22:26.319000,,23,Q
PIA,2.0,SOFT,1.0,4.0,,0 days 00:25:02.880000,23,Q
PIA,2.0,SOFT,2.0,5.0,,,23,Q
PIA,2.0,SOFT,3.0,6.0,,,23,Q
PIA,2.0,SOFT,4.0,7.0,,,23,Q
PIA,2.0,SOFT,5.0,8.0,0 days 00:33:35.711000,,23,Q
PIA,3.0,SOFT,1.0,9.0,,0 days 00:39:57.936000,23,Q
PIA,3.0,SOFT,2.0,10.0,,,23,Q
PIA,3.0,SOFT,3.0,11.0,,,23,Q
PIA,3.0,SOFT,4.0,12.0,,,23,Q
PIA,3.0,SOFT,5.0,13.0,,,23,Q
PIA,3.0,SOFT,6.0,14.0,0 days 00:49:39.633000,,23,Q
PIA,4.0,SOFT,1.0,15.0,,0 days 01:03:00.485000,23,Q
PIA,4.0,SOFT,2.0,16.0,,,23,Q
PIA,4.0,SOFT,3.0,17.0,,,23,Q
PIA,4.0,SOFT,4.0,18.0,0 days 01:09:12.738000,,23,Q
PIA,5.0,SOFT,1.0,19.0,,0 days 01:10:29.724000,23,Q
PIA,5.0,SOFT,2.0,20.0,,,23,Q
PIA,5.0,SOFT,3.0,21.0,,,23,Q
PIA,5.0,SOFT,4.0,22.0,0 days 01:16:56.637000,,23,Q
LEC,1.0,SOFT,6.0,1.0,,0 days 00:16:36.744000,23,Q
LEC,1.0,SOFT,7.0,2.0,,,23,Q
LEC,1.0,SOFT,8.0,3.0,,,23,Q
LEC,1.0,SOFT,9.0,4.0,,,23,Q
LEC,1.0,SOFT,10.0,5.0,0 days 00:24:24.339000,,23,Q
LEC,2.0,SOFT,1.0,6.0,,0 days 00:24:54.640000,23,Q
LEC,2.0,SOFT,2.0,7.0,,,23,Q
LEC,2.0,SOFT,3.0,8.0,,,23,Q
LEC,2.0,SOFT,4.0,9.0,,,23,Q
LEC,2.0,SOFT,5.0,10.0,,,23,Q
LEC,2.0,SOFT,6.0,11.0,0 days 00:34:50.128000,,23,Q
LEC,3.0,SOFT,7.0,12.0,,0 days 00:40:07.087000,23,Q
LEC,3.0,SOFT,8.0,13.0,,,23,Q
LEC,3.0,SOFT,9.0,14.0,0 days 00:44:38.229000,,23,Q
LEC,4.0,SOFT,1.0,15.0,,0 days 00:47:01.226000,23,Q
LEC,4.0,SOFT,2.0,16.0,,,23,Q
LEC,4.0,SOFT,3.0,17.0,,,23,Q
LEC,4.0,SOFT,4.0,18.0,,,23,Q
LEC,4.0,SOFT,5.0,19.0,,,23,Q
LEC,4.0,SOFT,6.0,20.0,0 days 00:56:49.783000,,23,Q
LEC,5.0,SOFT,1.0,21.0,,0 days 01:03:20.126000,23,Q
LEC,5.0,SOFT,2.0,22.0,,,23,Q
LEC,5.0,SOFT,3.0,23.0,0 days 01:07:54.162000,,23,Q
LEC,6.0,SOFT,1.0,24.0,,0 days 01:11:44.542000,23,Q
LEC,6.0,SOFT,2.0,25.0,,,23,Q
LEC,6.0,SOFT,3.0,26.0,0 days 01:16:54.020000,,23,Q
HAM,1.0,SOFT,7.0,1.0,,0 days 00:17:00.933000,23,Q
HAM,1.0,SOFT,8.0,2.0,,,23,Q
HAM,1.0,SOFT,9.0,3.0,,,23,Q
HAM,1.0,SOFT,10.0,4.0,0 days 00:23:08.503000,,23,Q
HAM,2.0,SOFT,1.0,5.0,,0 days 00:25:33.528000,23,Q
HAM,2.0,SOFT,2.0,6.0,,,23,Q
HAM,2.0,SOFT,3.0,7.0,,,23,Q
HAM,2.0,SOFT,4.0,8.0,,,23,Q
HAM,2.0,SOFT,5.0,9.0,,,23,Q
HAM,2.0,SOFT,6.0,10.0,0 days 00:35:38.031000,,23,Q
HAM,3.0,SOFT,4.0,11.0,,0 days 00:40:14.655000,23,Q
HAM,3.0,SOFT,5.0,12.0,,,23,Q
HAM,3.0,SOFT,6.0,13.0,0 days 00:44:47.895000,,23,Q
HAM,4.0,SOFT,1.0,14.0,,0 days 00:46:51.743000,23,Q
HAM,4.0,SOFT,2.0,15.0,,,23,Q
HAM,4.0,SOFT,3.0,16.0,0 days 00:51:35.166000,,23,Q
HAM,5.0,SOFT,4.0,17.0,,0 days 00:52:05.336000,23,Q
HAM,5.0,SOFT,5.0,18.0,,,23,Q
HAM,5.0,SOFT,6.0,19.0,0 days 00:57:13.419000,,23,Q
HAM,6.0,SOFT,1.0,20.0,,0 days 01:03:09.257000,23,Q
HAM,6.0,SOFT,2.0,21.0,,,23,Q
HAM,6.0,SOFT,3.0,22.0,,,23,Q
HAM,6.0,SOFT,4.0,23.0,0 days 01:09:26.508000,,23,Q
HAM,7.0,SOFT,1.0,24.0,,0 days 01:10:58.596000,23,Q
HAM,7.0,SOFT,2.0,25.0,,,23,Q
HAM,7.0,SOFT,3.0,26.0,,,23,Q
HAM,7.0,SOFT,4.0,27.0,0 days 01:17:40.716000,,23,Q
SAI,1.0,SOFT,8.0,1.0,,0 days 00:16:28.953000,23,Q
SAI,1.0,SOFT,9.0,2.0,0 days 00:19:25.591000,,23,Q
SAI,2.0,SOFT,6.0,3.0,,0 days 00:19:54.379000,23,Q
SAI,2.0,SOFT,7.0,4.0,,,23,Q
SAI,2.0,SOFT,8.0,5.0,0 days 00:24:31.804000,,23,Q
SAI,3.0,SOFT,1.0,6.0,,0 days 00:25:10.782000,23,Q
SAI,3.0,SOFT,2.0,7.0,,,23,Q
SAI,3.0,SOFT,3.0,8.0,,,23,Q
SAI,3.0,SOFT,4.0,9.0,,,23,Q
SAI,3.0,SOFT,5.0,10.0,,,23,Q
SAI,3.0,SOFT,6.0,11.0,0 days 00:35:24.196000,,23,Q
SAI,4.0,SOFT,7.0,12.0,,0 days 00:39:49.755000,23,Q
SAI,4.0,SOFT,8.0,13.0,,,23,Q
SAI,4.0,SOFT,9.0,14.0,0 days 00:44:23.099000,,23,Q
SAI,5.0,SOFT,1.0,15.0,,0 days 00:46:45.899000,23,Q
SAI,5.0,SOFT,2.0,16.0,,,23,Q
SAI,5.0,SOFT,3.0,17.0,,,23,Q
SAI,5.0,SOFT,4.0,18.0,,,23,Q
SAI,5.0,SOFT,5.0,19.0,,,23,Q
SAI,5.0,SOFT,6.0,20.0,0 days 00:56:59.337000,,23,Q
SAI,6.0,SOFT,1.0,21.0,,0 days 01:03:13.128000,23,Q
SAI,6.0,SOFT,2.0,22.0,,,23,Q
SAI,6.0,SOFT,3.0,23.0,0 days 01:07:52.236000,,23,Q
SAI,7.0,SOFT,1.0,24.0,,0 days 01:11:41.270000,23,Q
SAI,7.0,SOFT,2.0,25.0,,,23,Q
SAI,7.0,SOFT,3.0,26.0,0 days 01:16:41.590000,,23,Q
ALO,1.0,SOFT,4.0,1.0,,0 days 00:15:41.345000,23,Q
ALO,1.0,SOFT,5.0,2.0,,,23,Q
ALO,1.0,SOFT,6.0,3.0,0 days 00:20:24.291000,,23,Q
ALO,2.0,SOFT,1.0,4.0,,0 days 00:20:56.810000,23,Q
ALO,2.0,SOFT,2.0,5.0,,,23,Q
ALO,2.0,SOFT,3.0,6.0,0 days 00:25:39.008000,,23,Q
ALO,3.0,SOFT,1.0,7.0,,0 days 00:30:04.918000,23,Q
ALO,3.0,SOFT,2.0,8.0,0 days 00:33:34.333000,,23,Q
ALO,4.0,SOFT,1.0,9.0,,0 days 00:42:42.592000,23,Q
ALO,4.0,SOFT,2.0,10.0,0 days 00:45:46.107000,,23,Q
ALO,5.0,SOFT,1.0,11.0,,0 days 00:51:55.067000,23,Q
ALO,5.0,SOFT,2.0,12.0,,,23,Q
ALO,5.0,SOFT,3.0,13.0,0 days 00:57:12.240000,,23,Q
ALO,6.0,SOFT,3.0,14.0,,0 days 01:03:50.377000,23,Q
ALO,6.0,SOFT,4.0,15.0,,,23,Q
ALO,6.0,SOFT,5.0,16.0,0 days 01:08:28.258000,,23,Q
ALO,7.0,SOFT,1.0,17.0,,0 days 01:12:01.226000,23,Q
ALO,7.0,SOFT,2.0,18.0,,,23,Q
ALO,7.0,SOFT,3.0,19.0,0 days 01:17:15.680000,,23,Q
PER,1.0,SOFT,1.0,1.0,,0 days 00:15:12.684000,23,Q
PER,1.0,SOFT,2.0,2.0,,,23,Q
PER,1.0,SOFT,3.0,3.0,,,23,Q
PER,1.0,SOFT,4.0,4.0,,,23,Q
PER,1.0,SOFT,5.0,5.0,,,23,Q
PER,1.0,SOFT,6.0,6.0,0 days 00:24:49.811000,,23,Q
PER,2.0,SOFT,1.0,7.0,,0 days 00:28:26.802000,23,Q
PER,2.0,SOFT,2.0,8.0,,,23,Q
PER,2.0,SOFT,3.0,9.0,,,23,Q
PER,2.0,SOFT,4.0,10.0,0 days 00:34:59.572000,,23,Q
PER,3.0,SOFT,1.0,11.0,,0 days 00:40:58.857000,23,Q
PER,3.0,SOFT,2.0,12.0,,,23,Q
PER,3.0,SOFT,3.0,13.0,0 days 00:45:37.088000,,23,Q
PER,4.0,SOFT,1.0,14.0,,0 days 00:52:24.573000,23,Q
PER,4.0,SOFT,2.0,15.0,0 days 00:55:47.917000,,23,Q
PER,5.0,SOFT,4.0,16.0,,0 days 01:03:30.167000,23,Q
PER,5.0,SOFT,5.0,17.0,,,23,Q
PER,5.0,SOFT,6.0,18.0,0 days 01:08:03.225000,,23,Q
PER,6.0,SOFT,1.0,19.0,,0 days 01:10:49.929000,23,Q
PER,6.0,SOFT,2.0,20.0,,,23,Q
PER,6.0,SOFT,3.0,21.0,,,23,Q
PER,6.0,SOFT,4.0,22.0,0 days 01:17:28.742000,,23,Q
MAG,1.0,SOFT,1.0,1.0,,0 days 00:14:53.252000,23,Q
MAG,1.0,SOFT,2.0,2.0,,,23,Q
MAG,1.0,SOFT,3.0,3.0,,,23,Q
MAG,1.0,SOFT,4.0,4.0,,,23,Q
MAG,1.0,SOFT,5.0,5.0,0 days 00:23:09.613000,,23,Q
MAG,2.0,SOFT,1.0,6.0,,0 days 00:24:37.712000,23,Q
MAG,2.0,SOFT,2.0,7.0,,,23,Q
MAG,2.0,SOFT,3.0,8.0,,,23,Q
MAG,2.0,SOFT,4.0,9.0,,,23,Q
MAG,2.0,SOFT,5.0,10.0,,,23,Q
MAG,2.0,SOFT,6.0,11.0,0 days 00:34:14.360000,,23,Q
MAG,3.0,SOFT,1.0,12.0,,0 days 00:40:18.806000,23,Q
MAG,3.0,SOFT,2.0,13.0,,,23,Q
MAG,3.0,SOFT,3.0,14.0,,,23,Q
MAG,3.0,SOFT,4.0,15.0,0 days 00:46:32.655000,,23,Q
MAG,4.0,SOFT,1.0,16.0,,0 days 00:49:57.758000,23,Q
MAG,4.0,SOFT,2.0,17.0,,,23,Q
MAG,4.0,SOFT,3.0,18.0,,,23,Q
MAG,4.0,SOFT,4.0,19.0,0 days 00:56:20.306000,,23,Q
MAG,5.0,SOFT,5.0,20.0,,0 days 01:02:45.424000,23,Q
MAG,5.0,SOFT,6.0,21.0,,,23,Q
MAG,5.0,SOFT,7.0,22.0,0 days 01:07:17.905000,,23,Q
MAG,6.0,SOFT,1.0,23.0,,0 days 01:10:03.455000,23,Q
MAG,6.0,SOFT,2.0,24.0,,,23,Q
MAG,6.0,SOFT,3.0,25.0,,,23,Q
MAG,6.0,SOFT,4.0,26.0,0 days 01:16:30.631000,,23,Q
GAS,1.0,SOFT,7.0,1.0,,0 days 00:16:20.788000,23,Q
GAS,1.0,SOFT,8.0,2.0,0 days 00:19:16.260000,,23,Q
GAS,2.0,SOFT,1.0,3.0,,0 days 00:19:47.963000,23,Q
GAS,2.0,SOFT,2.0,4.0,,,23,Q
GAS,2.0,SOFT,3.0,5.0,,,23,Q
GAS,2.0,SOFT,4.0,6.0,0 days 00:26:12.091000,,23,Q
GAS,3.0,SOFT,1.0,7.0,,0 days 00:29:03.234000,23,Q
GAS,3.0,SOFT,2.0,8.0,,,23,Q
GAS,3.0,SOFT,3.0,9.0,,,23,Q
GAS,3.0,SOFT,4.0,10.0,0 days 00:35:47.363000,,23,Q
GAS,4.0,SOFT,1.0,11.0,,0 days 00:41:25.530000,23,Q
GAS,4.0,SOFT,2.0,12.0,,,23,Q
GAS,4.0,SOFT,3.0,13.0,,,23,Q
GAS,4.0,SOFT,4.0,14.0,0 days 00:47:45.787000,,23,Q
GAS,5.0,SOFT,1.0,15.0,,0 days 00:50:13.266000,23,Q
GAS,5.0,SOFT,2.0,16.0,,,23,Q
GAS,5.0,SOFT,3.0,17.0,,,23,Q
GAS,5.0,SOFT,4.0,18.0,0 days 00:56:44.566000,,23,Q
ZHO,1.0,SOFT,1.0,1.0,,0 days 00:14:58.377000,23,Q
ZHO,1.0,SOFT,2.0,2.0,,,23,Q
ZHO,1.0,SOFT,3.0,3.0,,,23,Q
ZHO,1.0,SOFT,4.0,4.0,,,23,Q
ZHO,1.0,SOFT,5.0,5.0,0 days 00:22:59.029000,,23,Q
ZHO,2.0,SOFT,1.0,6.0,,0 days 00:25:17.637000,23,Q
ZHO,2.0,SOFT,2.0,7.0,,,23,Q
ZHO,2.0,SOFT,3.0,8.0,,,23,Q
ZHO,2.0,SOFT,4.0,9.0,,,23,Q
ZHO,2.0,SOFT,5.0,10.0,,,23,Q
ZHO,2.0,SOFT,6.0,11.0,0 days 00:35:01.051000,,23,Q
ZHO,3.0,SOFT,1.0,12.0,,0 days 00:40:28.341000,23,Q
ZHO,3.0,SOFT,2.0,13.0,,,23,Q
ZHO,3.0,SOFT,3.0,14.0,,,23,Q
ZHO,3.0,SOFT,4.0,15.0,0 days 00:46:30.290000,,23,Q
ZHO,4.0,SOFT,1.0,16.0,,0 days 00:50:02.959000,23,Q
ZHO,4.0,SOFT,2.0,17.0,,,23,Q
ZHO,4.0,SOFT,3.0,18.0,,,23,Q
ZHO,4.0,SOFT,4.0,19.0,0 days 00:56:34.215000,,23,Q
BOT,1.0,SOFT,1.0,1.0,,0 days 00:15:05.427000,23,Q
BOT,1.0,SOFT,2.0,2.0,,,23,Q
BOT,1.0,SOFT,3.0,3.0,,,23,Q
BOT,1.0,SOFT,4.0,4.0,,,23,Q
BOT,1.0,SOFT,5.0,5.0,0 days 00:23:14.495000,,23,Q
BOT,2.0,SOFT,1.0,6.0,,0 days 00:25:21.295000,23,Q
BOT,2.0,SOFT,2.0,7.0,,,23,Q
BOT,2.0,SOFT,3.0,8.0,,,23,Q
BOT,2.0,SOFT,4.0,9.0,,,23,Q
BOT,2.0,SOFT,5.0,10.0,,,23,Q
BOT,2.0,SOFT,6.0,11.0,0 days 00:35:08.586000,,23,Q
BOT,3.0,SOFT,1.0,12.0,,0 days 00:40:30.500000,23,Q
BOT,3.0,SOFT,2.0,13.0,,,23,Q
BOT,3.0,SOFT,3.0,14.0,,,23,Q
BOT,3.0,SOFT,4.0,15.0,0 days 00:46:46.634000,,23,Q
BOT,4.0,SOFT,1.0,16.0,,0 days 00:50:15.604000,23,Q
BOT,4.0,SOFT,2.0,17.0,,,23,Q
BOT,4.0,SOFT,3.0,18.0,,,23,Q
BOT,4.0,SOFT,4.0,19.0,0 days 00:56:53.001000,,23,Q
TSU,1.0,SOFT,1.0,1.0,,0 days 00:15:30.122000,23,Q
TSU,1.0,SOFT,2.0,2.0,,,23,Q
TSU,1.0,SOFT,3.0,3.0,,,23,Q
TSU,1.0,SOFT,4.0,4.0,,,23,Q
TSU,1.0,SOFT,5.0,5.0,,,23,Q
TSU,1.0,SOFT,6.0,6.0,0 days 00:25:10.721000,,23,Q
TSU,2.0,SOFT,1.0,7.0,,0 days 00:28:44.990000,23,Q
TSU,2.0,SOFT,2.0,8.0,,,23,Q
TSU,2.0,SOFT,3.0,9.0,,,23,Q
TSU,2.0,SOFT,4.0,10.0,0 days 00:35:32.536000,,23,Q
TSU,3.0,SOFT,1.0,11.0,,0 days 00:42:22.678000,23,Q
TSU,3.0,SOFT,2.0,12.0,,,23,Q
TSU,3.0,SOFT,3.0,13.0,0 days 00:46:58.142000,,23,Q
TSU,4.0,SOFT,1.0,14.0,,0 days 00:51:17.054000,23,Q
TSU,4.0,SOFT,2.0,15.0,,,23,Q
TSU,4.0,SOFT,3.0,16.0,0 days 00:56:02.693000,,23,Q
STR,1.0,SOFT,4.0,1.0,,0 days 00:15:21.340000,23,Q
STR,1.0,SOFT,5.0,2.0,,,23,Q
STR,1.0,SOFT,6.0,3.0,0 days 00:20:15.529000,,23,Q
STR,2.0,SOFT,1.0,4.0,,0 days 00:20:44.572000,23,Q
STR,2.0,SOFT,2.0,5.0,,,23,Q
STR,2.0,SOFT,3.0,6.0,0 days 00:25:24.644000,,23,Q
STR,3.0,SOFT,1.0,7.0,,0 days 00:30:10.684000,23,Q
STR,3.0,SOFT,2.0,8.0,0 days 00:33:48.783000,,23,Q
STR,4.0,SOFT,1.0,9.0,,0 days 00:42:49.599000,23,Q
STR,4.0,SOFT,2.0,10.0,,,23,Q
STR,4.0,SOFT,3.0,11.0,0 days 00:47:34.485000,,23,Q
STR,5.0,SOFT,1.0,12.0,,0 days 00:51:37.633000,23,Q
STR,5.0,SOFT,2.0,13.0,,,23,Q
STR,5.0,SOFT,3.0,14.0,0 days 00:56:40.989000,,23,Q
ALB,1.0,SOFT,1.0,1.0,,0 days 00:16:27.588000,23,Q
ALB,1.0,SOFT,2.0,2.0,,,23,Q
ALB,1.0,SOFT,3.0,3.0,,,23,Q
ALB,1.0,SOFT,4.0,4.0,,,23,Q
ALB,1.0,SOFT,5.0,5.0,0 days 00:24:22.593000,,23,Q
ALB,2.0,SOFT,1.0,6.0,,0 days 00:28:10.255000,23,Q
ALB,2.0,SOFT,2.0,7.0,,,23,Q
ALB,2.0,SOFT,3.0,8.0,,,23,Q
ALB,2.0,SOFT,4.0,9.0,0 days 00:34:32.127000,,23,Q
LAW,1.0,SOFT,1.0,1.0,,0 days 00:15:47.562000,23,Q
LAW,1.0,SOFT,2.0,2.0,,,23,Q
LAW,1.0,SOFT,3.0,3.0,,,23,Q
LAW,1.0,SOFT,4.0,4.0,,,23,Q
LAW,1.0,SOFT,5.0,5.0,,,23,Q
LAW,1.0,SOFT,6.0,6.0,0 days 00:25:13.372000,,23,Q
LAW,2.0,SOFT,1.0,7.0,,0 days 00:28:37.786000,23,Q
LAW,2.0,SOFT,2.0,8.0,,,23,Q
LAW,2.0,SOFT,3.0,9.0,,,23,Q
LAW,2.0,SOFT,4.0,10.0,0 days 00:35:31.732000,,23,Q
HUL,1.0,SOFT,4.0,1.0,,0 days 00:15:14.099000,23,Q
HUL,1.0,SOFT,5.0,2.0,,,23,Q
HUL,1.0,SOFT,6.0,3.0,,,23,Q
HUL,1.0,SOFT,7.0,4.0,0 days 00:21:34.896000,,23,Q
HUL,2.0,SOFT,1.0,5.0,,0 days 00:24:34.095000,23,Q
HUL,2.0,SOFT,2.0,6.0,,,23,Q
HUL,2.0,SOFT,3.0,7.0,,,23,Q
HUL,2.0,SOFT,4.0,8.0,,,23,Q
HUL,2.0,SOFT,5.0,9.0,,,23,Q
HUL,2.0,SOFT,6.0,10.0,0 days 00:34:12.536000,,23,Q
COL,1.0,SOFT,1.0,1.0,,0 days 00:16:01.002000,23,Q
COL,1.0,SOFT,2.0,2.0,,,23,Q
COL,1.0,SOFT,3.0,3.0,,,23,Q
COL,1.0,SOFT,4.0,4.0,,,23,Q
COL,1.0,SOFT,5.0,5.0,0 days 00:23:52.900000,,23,Q
COL,2.0,SOFT,1.0,6.0,,0 days 00:28:03.930000,23,Q
COL,2.0,SOFT,2.0,7.0,,,23,Q
COL,2.0,SOFT,3.0,8.0,,,23,Q
COL,2.0,SOFT,4.0,9.0,0 days 00:34:23.687000,,23,Q
OCO,1.0,SOFT,3.0,1.0,,0 days 00:16:10.844000,23,Q
OCO,1.0,SOFT,4.0,2.0,0 days 00:19:12.628000,,23,Q
OCO,2.0,SOFT,1.0,3.0,,0 days 00:20:13.790000,23,Q
OCO,2.0,SOFT,2.0,4.0,,,23,Q
OCO,2.0,SOFT,3.0,5.0,,,23,Q
OCO,2.0,SOFT,4.0,6.0,0 days 00:26:20.186000,,23,Q
OCO,3.0,SOFT,1.0,7.0,,0 days 00:28:15.270000,23,Q
OCO,3.0,SOFT,2.0,8.0,,,23,Q
OCO,3.0,SOFT,3.0,9.0,,,23,Q
OCO,3.0,SOFT,4.0,10.0,0 days 00:34:38.431000,,23,Q
VER,1.0,MEDIUM,1.0,1.0,,,23,R
VER,1.0,MEDIUM,2.0,2.0,,,23,R
VER,1.0,MEDIUM,3.0,3.0,,,23,R
VER,1.0,MEDIUM,4.0,4.0,,,23,R
VER,1.0,MEDIUM,5.0,5.0,,,23,R
VER,1.0,MEDIUM,6.0,6.0,,,23,R
VER,1.0,MEDIUM,7.0,7.0,,,23,R
VER,1.0,MEDIUM,8.0,8.0,,,23,R
VER,1.0,MEDIUM,9.0,9.0,,,23,R
VER,1.0,MEDIUM,10.0,10.0,,,23,R
VER,1.0,MEDIUM,11.0,11.0,,,23,R
VER,1.0,MEDIUM,12.0,12.0,,,23,R
VER,1.0,MEDIUM,13.0,13.0,,,23,R
VER,1.0,MEDIUM,14.0,14.0,,,23,R
VER,1.0,MEDIUM,15.0,15.0,,,23,R
VER,1.0,MEDIUM,16.0,16.0,,,23,R
VER,1.0,MEDIUM,17.0,17.0,,,23,R
VER,1.0,MEDIUM,18.0,18.0,,,23,R
VER,1.0,MEDIUM,19.0,19.0,,,23,R
VER,1.0,MEDIUM,20.0,20.0,,,23,R
VER,1.0,MEDIUM,21.0,21.0,,,23,R
VER,1.0,MEDIUM,22.0,22.0,,,23,R
VER,1.0,MEDIUM,23.0,23.0,,,23,R
VER,1.0,MEDIUM,24.0,24.0,,,23,R
VER,1.0,MEDIUM,25.0,25.0,,,23,R
VER,1.0,MEDIUM,26.0,26.0,,,23,R
VER,1.0,MEDIUM,27.0,27.0,,,23,R
VER,1.0,MEDIUM,28.0,28.0,,,23,R
VER,1.0,MEDIUM,29.0,29.0,,,23,R
VER,1.0,MEDIUM,30.0,30.0,,,23,R
VER,1.0,MEDIUM,31.0,31.0,,,23,R
VER,1.0,MEDIUM,32.0,32.0,,,23,R
VER,1.0,MEDIUM,33.0,33.0,,,23,R
VER,1.0,MEDIUM,34.0,34.0,,,23,R
VER,1.0,MEDIUM,35.0,35.0,0 days 01:48:01.004000,,23,R
VER,2.0,HARD,1.0,36.0,0 days 01:50:50.228000,0 days 01:48:29.321000,23,R
VER,3.0,HARD,2.0,37.0,0 days 01:53:38.787000,0 days 01:51:14.174000,23,R
VER,4.0,HARD,3.0,38.0,,0 days 01:54:01.640000,23,R
VER,4.0,HARD,4.0,39.0,,,23,R
VER,4.0,HARD,5.0,40.0,,,23,R
